dataset,objective,acquisition,error_model,jitter_iteration,jitter_std,oracle_model,delta_excess_l2_norm_mean,final_simple_regret_excess_true_mean,final_cum_regret_excess_true_mean,final_avg_regret_excess_true_mean,auc_simple_regret_excess_true_mean,delta_excess_l2_norm_std,final_simple_regret_excess_true_std,final_cum_regret_excess_true_std,final_avg_regret_excess_true_std,auc_simple_regret_excess_true_std,runs
iso_shekel,composite,ei,gaussian,0,0.301973,extra_trees,0.0,2.904792609368428,25.44570442324482,0.5089140884648963,50.57887897985862,0.0,4.985412561357625,86.67484579730855,1.7334969159461708,100.74499484363955,5
iso_shekel,composite,ei,gaussian,0,1.20789,extra_trees,0.0,5.719041171393103,92.33998708148572,1.8467997416297144,132.11676173833916,0.0,8.246164083005288,189.53487665373115,3.7906975330746215,247.42887384683237,5
iso_shekel,composite,ei,gaussian,0,6.039452,extra_trees,0.0,6.883911262539999,210.54632435737454,4.210926487147491,155.4972051115159,0.0,10.534507502313005,194.4122047362133,3.8882440947242665,326.99986706898164,5
iso_shekel,composite,logei,gaussian,0,0.301973,extra_trees,0.0,0.40541879352842364,22.72202384014156,0.4544404768028304,6.810228992521525,0.0,2.5741046811023622,52.60931453260965,1.0521862906521928,72.91923891645976,5
iso_shekel,composite,logei,gaussian,0,1.20789,extra_trees,0.0,4.205008055895587,59.39991759092597,1.1879983518185189,150.19298973782946,0.0,3.408303549630677,129.07211787742887,2.5814423575485765,104.42028626748845,5
iso_shekel,composite,logei,gaussian,0,6.039452,extra_trees,0.0,7.664577766032392,213.02212628916396,4.2604425257832785,202.24952856680335,0.0,4.117025783236911,73.35377619069153,1.467075523813831,128.20685962594436,5
iso_shekel,composite,qnei,gaussian,0,0.301973,extra_trees,0.0,2.815733250711399,24.0782148626261,0.4815642972525215,11.145965034240328,0.0,6.008292046478128,89.63334962883893,1.7926669925767784,170.13651842800522,5
iso_shekel,composite,qnei,gaussian,0,1.20789,extra_trees,0.0,4.293032270452837,113.6126257255529,2.272252514511058,147.70565808134924,0.0,5.314264593706805,62.32992533503336,1.2465985067006662,113.31331919592756,5
iso_shekel,composite,qnei,gaussian,0,6.039452,extra_trees,0.0,9.07061864600821,193.8719849031756,3.8774396980635117,199.9827686032624,0.0,3.5204110357375744,59.52469889303174,1.190493977860635,85.38736607851928,5
iso_shekel,composite,random,gaussian,0,0.301973,extra_trees,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
