delta_x0,delta_x1,delta_x2,delta_x3,delta_l2_norm,iteration,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,final_inference_simple_regret_true,auc_simple_regret_true,auc_inference_simple_regret_true,acq_opt_failures,acquisition,objective,jitter_std,jitter_iteration,iterations,seed,run_id,error_model,oracle_model,baseline,xi,kappa,runtime_sec,y_opt,dataset,param_columns
-4.431970931924105,-0.7176220605864025,-1.3940840549339955,6.924656012302586,8.369688106745679,0.0,10.514658847691006,9.041046607953149,721.8794303278354,14.437588606556709,9.041046607953149,633.8184872428702,633.8184872428702,0.0,logei,composite,0.0,0,50,10,26b2efcc-10c6-4e39-aa93-0d99844b541a,none,extra_trees,True,0.01,2.0,16.740241199964657,19.555705455644155,iso_shekel,"x0,x1,x2,x3"
-4.431970931924105,-0.7176220605864025,-1.3940840549339955,6.924656012302586,8.369688106745679,0.0,7.928451826920306,11.62725362872385,833.7997607251458,16.675995214502915,11.688900078317193,660.2164569595634,661.2814659259647,0.0,logei,composite,0.301973,0,50,10,85401e6d-34b1-4abc-9029-bbbbfe15d6f4,gaussian,extra_trees,False,0.01,2.0,15.936741699988488,19.555705455644155,iso_shekel,"x0,x1,x2,x3"
-4.431970931924105,-0.7176220605864025,-1.3940840549339955,6.924656012302586,8.369688106745679,0.0,1.838178482585733,17.717526973058423,951.4957847932227,19.029915695864453,19.082226898483096,869.6000098545445,917.3129486750613,0.0,logei,composite,1.20789,0,50,10,92799d76-67b2-4e2b-8ddd-6ef14f0af43c,gaussian,extra_trees,False,0.01,2.0,15.625905600027181,19.555705455644155,iso_shekel,"x0,x1,x2,x3"
-4.431970931924105,-0.7176220605864025,-1.3940840549339955,6.924656012302586,8.369688106745679,0.0,4.815302812587879,14.740402643056276,923.6002429134574,18.47200485826915,18.8369902530899,794.8535142243829,890.6481123549422,0.0,logei,composite,6.039452,0,50,10,db0aadd5-b3de-466f-be90-3546d3591189,gaussian,extra_trees,False,0.01,2.0,13.45827989996178,19.555705455644155,iso_shekel,"x0,x1,x2,x3"
-4.431970931924105,-0.7176220605864025,-1.3940840549339955,6.924656012302586,8.369688106745679,0.0,18.129666209830766,1.4260392458133886,701.1049388138847,14.022098776277694,1.4260392458133886,566.6095402429523,566.6095402429523,0.0,qnei,composite,0.0,0,50,10,9041f80c-e8b6-4a77-8177-a052cfefe141,none,extra_trees,True,0.01,2.0,17.185313800000586,19.555705455644155,iso_shekel,"x0,x1,x2,x3"
-4.431970931924105,-0.7176220605864025,-1.3940840549339955,6.924656012302586,8.369688106745679,0.0,7.637794162280823,11.917911293363332,816.3083924785692,16.326167849571384,11.917911293363332,681.9370399356563,682.2640977065778,0.0,qnei,composite,0.301973,0,50,10,e7d10a47-ced6-4646-a291-6740165923e9,gaussian,extra_trees,False,0.01,2.0,16.18938729999354,19.555705455644155,iso_shekel,"x0,x1,x2,x3"
-4.431970931924105,-0.7176220605864025,-1.3940840549339955,6.924656012302586,8.369688106745679,0.0,6.6673577038665615,12.888347751777594,915.0066022665608,18.300132045331214,12.888347751777594,830.0261828021713,859.9975600006852,0.0,qnei,composite,1.20789,0,50,10,59e34e9c-82bd-4f7c-a00e-327a55604585,gaussian,extra_trees,False,0.01,2.0,18.511565900000278,19.555705455644155,iso_shekel,"x0,x1,x2,x3"
-4.431970931924105,-0.7176220605864025,-1.3940840549339955,6.924656012302586,8.369688106745679,0.0,3.7874623195052846,15.76824313613887,931.0209548219348,18.620419096438695,15.76824313613887,814.2258841872682,870.7607772666413,0.0,qnei,composite,6.039452,0,50,10,b5da431f-157f-40f8-a8c8-3d5f142a514f,gaussian,extra_trees,False,0.01,2.0,20.93186719994992,19.555705455644155,iso_shekel,"x0,x1,x2,x3"
-4.431970931924105,-0.7176220605864025,-1.3940840549339955,6.924656012302586,8.369688106745679,0.0,11.31393707325074,8.241768382393415,785.1330323558682,15.702660647117364,8.241768382393415,686.7570331069006,686.7570331069006,0.0,ucb,composite,0.0,0,50,10,c04dc4d9-1795-4d16-939d-af761c830c76,none,extra_trees,True,0.01,2.0,13.639709699957166,19.555705455644155,iso_shekel,"x0,x1,x2,x3"
-4.431970931924105,-0.7176220605864025,-1.3940840549339955,6.924656012302586,8.369688106745679,0.0,9.648428491262028,9.907276964382127,777.6064375337394,15.552128750674788,10.343774414651822,701.979593578188,703.9836345467371,0.0,ucb,composite,0.301973,0,50,10,376db430-5071-466d-bc6d-7d1d66d4ceb4,gaussian,extra_trees,False,0.01,2.0,12.847012100042775,19.555705455644155,iso_shekel,"x0,x1,x2,x3"
