dataset,objective,acquisition,oracle_model,error_model,jitter_std,jitter_iteration,seed,param_columns,delta_excess_x0,delta_excess_x1,delta_excess_x2,delta_excess_x3,delta_excess_l2_norm,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true
iso_steering_law,composite,logei,gradient_boosting,gaussian,0.282937,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,-8.373597253338545,-0.167471945066771,-2.4320827131576124
iso_steering_law,composite,logei,gradient_boosting,gaussian,1.131748,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.04447217574577422,-0.18115249823281943,-0.003623049964656566,-6.265349496489833
iso_steering_law,composite,logei,gradient_boosting,gaussian,5.658741,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.027816864169065036,31.65471252462561,0.6330942504925119,0.7103154056322438
iso_steering_law,composite,qnei,gradient_boosting,gaussian,0.282937,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.4851761241920285,15.991700868873224,0.31983401737746453,16.678842181340656
iso_steering_law,composite,qnei,gradient_boosting,gaussian,1.131748,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.3678295892835499,-3.418420174076644,-0.06836840348153306,8.601561479991759
iso_steering_law,composite,qnei,gradient_boosting,gaussian,5.658741,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.8850164344212312,80.07790343182569,1.6015580686365136,35.21559146953098
iso_steering_law,composite,ucb,gradient_boosting,gaussian,0.282937,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.509442181169379,31.638725210534886,0.632774504210698,31.22420476861702
iso_steering_law,composite,ucb,gradient_boosting,gaussian,1.131748,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.6378898030882207,31.103158631525247,0.6220631726305053,26.041060862360716
iso_steering_law,composite,ucb,gradient_boosting,gaussian,5.658741,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,1.1310250160960789,80.87822227017392,1.6175644454034783,50.17468355319547
iso_steering_law,composite,ei,gradient_boosting,gaussian,0.282937,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.32833883880868986,-17.172650237393384,-0.34345300474786744,-7.003467027297333
iso_steering_law,composite,ei,gradient_boosting,gaussian,1.131748,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.23844953450719397,-13.1847753583898,-0.2636955071677958,-9.61876459231592
iso_steering_law,composite,ei,gradient_boosting,gaussian,5.658741,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.05249671640562403,-7.559218157509548,-0.15118436315019101,-1.262016684014199
iso_steering_law,composite,random,gradient_boosting,gaussian,0.282937,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_steering_law,composite,random,gradient_boosting,gaussian,1.131748,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_steering_law,composite,random,gradient_boosting,gaussian,5.658741,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_steering_law,composite,sobol,gradient_boosting,gaussian,0.282937,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_steering_law,composite,sobol,gradient_boosting,gaussian,1.131748,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_steering_law,composite,sobol,gradient_boosting,gaussian,5.658741,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_steering_law,composite,logei,gradient_boosting,gaussian,0.282937,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.29190388775494025,14.320344552236904,0.28640689104473815,5.2142827446463755
iso_steering_law,composite,logei,gradient_boosting,gaussian,1.131748,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.42103481247695584,48.381125091245565,0.9676225018249112,18.9738381634696
iso_steering_law,composite,logei,gradient_boosting,gaussian,5.658741,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.5520331755310139,34.57007353468531,0.6914014706937059,20.39635162075664
iso_steering_law,composite,qnei,gradient_boosting,gaussian,0.282937,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.5652308753572626,2.521190805224464,0.050423816104489205,-8.466415307598055
iso_steering_law,composite,qnei,gradient_boosting,gaussian,1.131748,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.35965088452153626,10.176126454110346,0.20352252908220692,12.576684929461678
iso_steering_law,composite,qnei,gradient_boosting,gaussian,5.658741,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.14001061596723607,100.02993519785247,2.000598703957049,13.809374637323714
iso_steering_law,composite,ucb,gradient_boosting,gaussian,0.282937,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.02502382119909563,0.36359389025285793,0.007271877805057336,-1.711970381514135
iso_steering_law,composite,ucb,gradient_boosting,gaussian,1.131748,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.007049109463179493,20.26349668201526,0.4052699336403054,1.6001312867183373
iso_steering_law,composite,ucb,gradient_boosting,gaussian,5.658741,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.24784013548676476,53.983515722648235,1.079670314452965,3.485789063173172
iso_steering_law,composite,ei,gradient_boosting,gaussian,0.282937,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.6056332580354562,19.946484420043774,0.3989296884008755,20.429416890381113
iso_steering_law,composite,ei,gradient_boosting,gaussian,1.131748,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.2790143016550597,13.631458338966809,0.27262916677933613,3.673132965628284
iso_steering_law,composite,ei,gradient_boosting,gaussian,5.658741,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.48015810631302336,70.77291435806855,1.415458287161371,25.13406535159084
iso_steering_law,composite,random,gradient_boosting,gaussian,0.282937,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_steering_law,composite,random,gradient_boosting,gaussian,1.131748,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_steering_law,composite,random,gradient_boosting,gaussian,5.658741,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_steering_law,composite,sobol,gradient_boosting,gaussian,0.282937,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_steering_law,composite,sobol,gradient_boosting,gaussian,1.131748,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_steering_law,composite,sobol,gradient_boosting,gaussian,5.658741,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_steering_law,composite,logei,gradient_boosting,gaussian,0.282937,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.36393098143254354,-5.492152209684974,-0.1098430441936995,18.458977753726415
iso_steering_law,composite,logei,gradient_boosting,gaussian,1.131748,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.031166075394190473,20.666645945493173,0.41333291890986334,15.631502852421221
iso_steering_law,composite,logei,gradient_boosting,gaussian,5.658741,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.29156942621282256,8.124624141568205,0.16249248283136408,0.7280605802877744
iso_steering_law,composite,qnei,gradient_boosting,gaussian,0.282937,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.027834726322849335,2.137321085735394,0.04274642171470777,-0.8603113605163628
iso_steering_law,composite,qnei,gradient_boosting,gaussian,1.131748,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.5764840027088389,12.16189815080844,0.24323796301616873,23.64246502102209
iso_steering_law,composite,qnei,gradient_boosting,gaussian,5.658741,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.3415079736031461,81.74663000476039,1.6349326000952078,28.12339022151515
iso_steering_law,composite,ucb,gradient_boosting,gaussian,0.282937,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.1417634823615943,20.264094845723633,0.4052818969144727,-12.168876610894287
iso_steering_law,composite,ucb,gradient_boosting,gaussian,1.131748,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.08071840782094974,20.302533759832315,0.4060506751966464,-12.511311610561009
iso_steering_law,composite,ucb,gradient_boosting,gaussian,5.658741,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.31570301398247036,83.40813729406233,1.6681627458812465,22.24900861841725
iso_steering_law,composite,ei,gradient_boosting,gaussian,0.282937,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.27027309404909405,6.643721919950394,0.13287443839900792,22.685793815373387
iso_steering_law,composite,ei,gradient_boosting,gaussian,1.131748,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.1795620185620328,12.651519091146838,0.2530303818229367,11.776298586865494
iso_steering_law,composite,ei,gradient_boosting,gaussian,5.658741,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.618776813788714,58.91352210248246,1.1782704420496493,29.35539360453791
iso_steering_law,composite,random,gradient_boosting,gaussian,0.282937,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_steering_law,composite,random,gradient_boosting,gaussian,1.131748,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_steering_law,composite,random,gradient_boosting,gaussian,5.658741,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_steering_law,composite,sobol,gradient_boosting,gaussian,0.282937,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_steering_law,composite,sobol,gradient_boosting,gaussian,1.131748,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_steering_law,composite,sobol,gradient_boosting,gaussian,5.658741,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_steering_law,composite,logei,gradient_boosting,gaussian,0.282937,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.09811779666443288,4.339924988722245,0.08679849977444487,-3.770574066162034
