run_id,dataset,objective,acquisition,seed,oracle_model,baseline,variant,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2_jitter,final_best_true_jitter,final_simple_regret_true_jitter,final_cum_regret_true_jitter,final_avg_regret_true_jitter,auc_simple_regret_true_jitter,auc_simple_regret_true_postonset_per_iter_jitter,final_inference_simple_regret_true_jitter,auc_inference_simple_regret_true_jitter,param_columns,response_x0,response_x1,response_x2,response_x3,response_x4,response_l2_baseline,final_best_true_baseline,final_simple_regret_true_baseline,final_cum_regret_true_baseline,final_avg_regret_true_baseline,auc_simple_regret_true_baseline,auc_simple_regret_true_postonset_per_iter_baseline,final_inference_simple_regret_true_baseline,auc_inference_simple_regret_true_baseline,response_l2_excess,final_best_true_excess,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true,auc_simple_regret_excess_true_postonset_per_iter,final_inference_simple_regret_excess_true,auc_inference_simple_regret_excess_true
2fe06751-d872-42ce-85ef-f86d11a65643,michalewicz,value,logei,10,exact,False,ceil0.9-anchored,gaussian,0.25,0,50,0,1,2,3.409690555775156,4.804224815324143,3.2434963513648354,322.04914481032233,6.440982896206447,279.6579914605222,5.707305948173923,3.2434963513648354,281.73644121551166,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926,3.409690555775156,6.686590136439234,1.3611310302497444,276.76904600586323,5.535380920117265,220.59118233844913,4.501860864049982,1.3611310302497444,220.59118233844913,0.0,-1.882365321115091,1.882365321115091,45.2800988044591,0.9056019760891818,59.066809122073096,1.2054450841239408,1.882365321115091,61.14525887706253
aa195459-e836-47e5-befc-39da8301ef03,michalewicz,value,logei,10,exact,False,ceil0.9-fixed,gaussian,0.25,0,50,0,1,2,3.409690555775156,3.745655682073085,4.302065484615893,354.49631169096887,7.089926233819377,284.6233849259981,5.808640508693839,6.602559481029038,334.2210262797277,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926,3.409690555775156,6.686590136439234,1.3611310302497444,276.76904600586323,5.535380920117265,220.59118233844913,4.501860864049982,1.3611310302497444,220.59118233844913,0.0,-2.940934454366149,2.9409344543661486,77.72726568510564,1.5545453137021124,64.03220258754897,1.3067796446438562,5.241428450779294,113.62984394127858
f714adbb-360b-4d88-b315-86b7fa4ceafb,michalewicz,value,logei,10,exact,False,ceil0.9-anchored,gaussian,1.0,0,50,0,1,2,3.409690555775156,3.264617557505316,4.783103609183662,364.932706060085,7.2986541212017,286.4328791868531,5.845568962997001,7.283454831863869,364.95104074207904,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926,3.409690555775156,6.686590136439234,1.3611310302497444,276.76904600586323,5.535380920117265,220.59118233844913,4.501860864049982,1.3611310302497444,220.59118233844913,0.0,-3.421972578933918,3.421972578933918,88.1636600542218,1.7632732010844352,65.84169684840396,1.343708098947019,5.922323801614125,144.35985840362991
418513ae-96a0-4141-ad6e-8cbcd256f9df,michalewicz,value,logei,10,exact,False,ceil0.9-fixed,gaussian,1.0,0,50,0,1,2,3.409690555775156,3.264617557505316,4.783103609183662,364.932706060085,7.2986541212017,286.4328791868531,5.845568962997001,7.283454831863869,364.95104074207904,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926,3.409690555775156,6.686590136439234,1.3611310302497444,276.76904600586323,5.535380920117265,220.59118233844913,4.501860864049982,1.3611310302497444,220.59118233844913,0.0,-3.421972578933918,3.421972578933918,88.1636600542218,1.7632732010844352,65.84169684840396,1.343708098947019,5.922323801614125,144.35985840362991
897a7f6c-0308-4dc5-9c90-9be79492f003,michalewicz,value,logei,11,exact,False,ceil0.9-anchored,gaussian,0.25,0,50,0,1,2,4.57017014560389,2.897585933874674,5.150135232814304,336.11632704256726,6.722326540851345,266.5644313280675,5.440090435266684,5.150135232814304,279.66908369249524,"x0,x1,x2,x3,x4",2.5121457262230966,-1.347294900034295,-1.481965935395698,2.889132524111535,1.488981425934305,4.57017014560389,7.292391837908819,0.7553293287801592,236.4820544055341,4.729641088110681,168.57442584398157,3.4402944049792157,0.7553293287801592,168.57442584398157,0.0,-4.394805904034145,4.394805904034145,99.63427263703318,1.9926854527406634,97.99000548408591,1.999796030287468,4.394805904034145,111.09465784851366
31734f81-83c6-4894-8ec3-030cbea870e5,michalewicz,value,logei,11,exact,False,ceil0.9-fixed,gaussian,0.25,0,50,0,1,2,4.57017014560389,2.7912931061387907,5.256428060550188,366.4448935100782,7.328897870201564,267.14904188061485,5.452021262869691,5.256428060550188,268.03704990805534,"x0,x1,x2,x3,x4",2.5121457262230966,-1.347294900034295,-1.481965935395698,2.889132524111535,1.488981425934305,4.57017014560389,7.292391837908819,0.7553293287801592,236.4820544055341,4.729641088110681,168.57442584398157,3.4402944049792157,0.7553293287801592,168.57442584398157,0.0,-4.501098731770028,4.501098731770028,129.96283910454412,2.5992567820908823,98.57461603663327,2.011726857890475,4.501098731770028,99.46262406407376
d961eb21-94f9-4b84-8daa-0d9b82a126d4,michalewicz,value,logei,11,exact,False,ceil0.9-anchored,gaussian,1.0,0,50,0,1,2,4.57017014560389,3.5913496773736826,4.456371489315296,348.3397907270801,6.9667958145416025,260.6642893428793,5.319679374344475,5.953332169284577,295.2399589504151,"x0,x1,x2,x3,x4",2.5121457262230966,-1.347294900034295,-1.481965935395698,2.889132524111535,1.488981425934305,4.57017014560389,7.292391837908819,0.7553293287801592,236.4820544055341,4.729641088110681,168.57442584398157,3.4402944049792157,0.7553293287801592,168.57442584398157,0.0,-3.7010421605351365,3.7010421605351365,111.85773632154604,2.237154726430921,92.0898634988977,1.8793849693652596,5.198002840504418,126.66553310643351
efb8b1b9-2d8b-4ecb-948e-fcfd228acfee,michalewicz,value,logei,11,exact,False,ceil0.9-fixed,gaussian,1.0,0,50,0,1,2,4.57017014560389,4.577958838882135,3.4697623278068432,353.8502541861751,7.077005083723503,263.3690406463463,5.37487838053768,7.160441686204029,350.86164262399745,"x0,x1,x2,x3,x4",2.5121457262230966,-1.347294900034295,-1.481965935395698,2.889132524111535,1.488981425934305,4.57017014560389,7.292391837908819,0.7553293287801592,236.4820544055341,4.729641088110681,168.57442584398157,3.4402944049792157,0.7553293287801592,168.57442584398157,0.0,-2.714432999026684,2.714432999026684,117.36819978064102,2.347363995612821,94.79461480236475,1.9345839755584646,6.40511235742387,182.28721678001588
45a2c533-a794-45e1-be87-8be37de1eb4d,michalewicz,value,logei,12,exact,False,ceil0.9-fixed,gaussian,0.25,0,50,0,1,2,2.904389631616973,4.5922347637753225,3.455486402913656,345.0817607053052,6.901635214106104,271.05015199289636,5.531635754957069,6.386968346108024,325.07189199995855,"x0,x1,x2,x3,x4",-0.06372158829785368,-0.8680446699261526,-0.23323498778623353,2.2525783659530134,1.5966869725010526,2.904389631616973,3.091856752025052,4.955864414663926,366.88940600885854,7.337788120177171,284.6894960401499,5.809989715105099,4.955864414663926,284.6894960401499,0.0,1.5003780117502705,-1.5003780117502705,-21.80764530355333,-0.43615290607106694,-13.63934404725353,-0.2783539601480305,1.431103931444098,40.38239595980866
8b77574f-d181-4864-8b8a-fb5ea0585a95,michalewicz,value,logei,12,exact,False,ceil0.9-fixed,gaussian,1.0,0,50,0,1,2,2.904389631616973,2.3299892656618963,5.717731901027082,398.25655534729407,7.965131106945881,300.5037176263221,6.132728931149431,7.545291715354999,373.31402225034765,"x0,x1,x2,x3,x4",-0.06372158829785368,-0.8680446699261526,-0.23323498778623353,2.2525783659530134,1.5966869725010526,2.904389631616973,3.091856752025052,4.955864414663926,366.88940600885854,7.337788120177171,284.6894960401499,5.809989715105099,4.955864414663926,284.6894960401499,0.0,-0.7618674863631556,0.7618674863631556,31.367149338435524,0.6273429867687099,15.81422158617221,0.3227392160443312,2.5894273006910726,88.62452621019776
