run_id,dataset,objective,acquisition,seed,oracle_model,baseline,variant,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1,response_x2,response_x3,response_x4
0c119ff9-cc24-4e29-a9ba-0b2e3d4823f6,michalewicz,value,logei,10,exact,True,,none,0.0,0,50,0,1,2,3.409690555775156,6.686590136439234,1.3611310302497444,276.76904600586323,5.535380920117265,220.59118233844913,4.501860864049982,1.3611310302497444,220.59118233844913,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926
2fe06751-d872-42ce-85ef-f86d11a65643,michalewicz,value,logei,10,exact,False,ceil0.9-anchored,gaussian,0.25,0,50,0,1,2,3.409690555775156,4.804224815324143,3.2434963513648354,322.04914481032233,6.440982896206447,279.6579914605222,5.707305948173923,3.2434963513648354,281.73644121551166,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926
aa195459-e836-47e5-befc-39da8301ef03,michalewicz,value,logei,10,exact,False,ceil0.9-fixed,gaussian,0.25,0,50,0,1,2,3.409690555775156,3.745655682073085,4.302065484615893,354.49631169096887,7.089926233819377,284.6233849259981,5.808640508693839,6.602559481029038,334.2210262797277,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926
f714adbb-360b-4d88-b315-86b7fa4ceafb,michalewicz,value,logei,10,exact,False,ceil0.9-anchored,gaussian,1.0,0,50,0,1,2,3.409690555775156,3.264617557505316,4.783103609183662,364.932706060085,7.2986541212017,286.4328791868531,5.845568962997001,7.283454831863869,364.95104074207904,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926
418513ae-96a0-4141-ad6e-8cbcd256f9df,michalewicz,value,logei,10,exact,False,ceil0.9-fixed,gaussian,1.0,0,50,0,1,2,3.409690555775156,3.264617557505316,4.783103609183662,364.932706060085,7.2986541212017,286.4328791868531,5.845568962997001,7.283454831863869,364.95104074207904,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926
1f1eb697-7752-4360-84d2-e76c519a1768,michalewicz,value,logei,11,exact,True,,none,0.0,0,50,0,1,2,4.57017014560389,7.292391837908819,0.7553293287801592,236.4820544055341,4.729641088110681,168.57442584398157,3.4402944049792157,0.7553293287801592,168.57442584398157,"x0,x1,x2,x3,x4",2.5121457262230966,-1.347294900034295,-1.481965935395698,2.889132524111535,1.488981425934305
897a7f6c-0308-4dc5-9c90-9be79492f003,michalewicz,value,logei,11,exact,False,ceil0.9-anchored,gaussian,0.25,0,50,0,1,2,4.57017014560389,2.897585933874674,5.150135232814304,336.11632704256726,6.722326540851345,266.5644313280675,5.440090435266684,5.150135232814304,279.66908369249524,"x0,x1,x2,x3,x4",2.5121457262230966,-1.347294900034295,-1.481965935395698,2.889132524111535,1.488981425934305
31734f81-83c6-4894-8ec3-030cbea870e5,michalewicz,value,logei,11,exact,False,ceil0.9-fixed,gaussian,0.25,0,50,0,1,2,4.57017014560389,2.7912931061387907,5.256428060550188,366.4448935100782,7.328897870201564,267.14904188061485,5.452021262869691,5.256428060550188,268.03704990805534,"x0,x1,x2,x3,x4",2.5121457262230966,-1.347294900034295,-1.481965935395698,2.889132524111535,1.488981425934305
d961eb21-94f9-4b84-8daa-0d9b82a126d4,michalewicz,value,logei,11,exact,False,ceil0.9-anchored,gaussian,1.0,0,50,0,1,2,4.57017014560389,3.5913496773736826,4.456371489315296,348.3397907270801,6.9667958145416025,260.6642893428793,5.319679374344475,5.953332169284577,295.2399589504151,"x0,x1,x2,x3,x4",2.5121457262230966,-1.347294900034295,-1.481965935395698,2.889132524111535,1.488981425934305
efb8b1b9-2d8b-4ecb-948e-fcfd228acfee,michalewicz,value,logei,11,exact,False,ceil0.9-fixed,gaussian,1.0,0,50,0,1,2,4.57017014560389,4.577958838882135,3.4697623278068432,353.8502541861751,7.077005083723503,263.3690406463463,5.37487838053768,7.160441686204029,350.86164262399745,"x0,x1,x2,x3,x4",2.5121457262230966,-1.347294900034295,-1.481965935395698,2.889132524111535,1.488981425934305
d1285319-1c96-4a4f-a241-b485de3bfd0c,michalewicz,value,logei,12,exact,True,,none,0.0,0,50,0,1,2,2.904389631616973,3.091856752025052,4.955864414663926,366.88940600885854,7.337788120177171,284.6894960401499,5.809989715105099,4.955864414663926,284.6894960401499,"x0,x1,x2,x3,x4",-0.06372158829785368,-0.8680446699261526,-0.23323498778623353,2.2525783659530134,1.5966869725010526
