dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
iso_moving_peaks,composite,catboost,gaussian,0,0.233078,,ei,5,6,2.6,0.32,2.0,-7.599790156703653,-4.4154007388254115,-0.1550977583000745,72.22959440551405,0.0,True
iso_moving_peaks,composite,catboost,gaussian,0,0.233078,,logei,5,6,3.0,0.4,2.2,-2.1512890242051625,-4.875337134009321,-0.043903857636840016,79.41884483023054,0.0,False
iso_moving_peaks,composite,catboost,gaussian,0,0.233078,,random,5,6,3.7,0.54,5.0,0.0,0.0,0.0,102.54034819468511,0.0,False
iso_moving_peaks,composite,catboost,gaussian,0,0.233078,,sobol,5,6,3.7,0.54,4.4,0.0,0.0,0.0,87.14040807862217,0.0,False
iso_moving_peaks,composite,catboost,gaussian,0,0.233078,,ucb,5,6,3.8,0.5599999999999999,4.2,1.2689751956984054,6.899361091925087,0.02589745297343682,90.28037422697352,0.0,False
iso_moving_peaks,composite,catboost,gaussian,0,0.233078,,qnei,5,6,4.2,0.64,3.2,11.204789022857105,15.731740668060269,0.22866916373177762,84.10595595336326,0.0,False
iso_moving_peaks,composite,catboost,gaussian,0,0.93231,,random,5,6,2.1,0.22000000000000003,3.4,0.0,0.0,0.0,102.54034819468511,0.0,True
iso_moving_peaks,composite,catboost,gaussian,0,0.93231,,sobol,5,6,2.1,0.22000000000000003,3.4,0.0,0.0,0.0,87.14040807862217,0.0,True
iso_moving_peaks,composite,catboost,gaussian,0,0.93231,,ucb,5,6,3.8,0.5599999999999999,4.0,8.8199923845844,15.110955049625488,0.17999984458335513,97.83139141585951,0.0,False
iso_moving_peaks,composite,catboost,gaussian,0,0.93231,,logei,5,6,4.2,0.64,4.2,23.826672856118506,18.38355708746282,0.48625862971670425,105.39680671055422,0.0,False
iso_moving_peaks,composite,catboost,gaussian,0,0.93231,,qnei,5,6,4.4,0.68,3.0,24.086632902046045,19.02653400359536,0.49156393677644983,96.98779983255221,0.0,False
iso_moving_peaks,composite,catboost,gaussian,0,0.93231,,ei,5,6,4.4,0.68,3.0,13.919588512665204,11.473676517065655,0.2840732349523512,93.74897307488291,0.0,False
iso_moving_peaks,composite,catboost,gaussian,0,4.661551,,random,5,6,1.7,0.13999999999999999,2.8,0.0,0.0,0.0,102.54034819468511,0.0,True
iso_moving_peaks,composite,catboost,gaussian,0,4.661551,,sobol,5,6,1.7,0.13999999999999999,2.2,0.0,0.0,0.0,87.14040807862217,0.0,True
iso_moving_peaks,composite,catboost,gaussian,0,4.661551,,ucb,5,6,3.8,0.5599999999999999,4.1,19.290760284418784,15.110955049625488,0.39368898539630176,108.3021593156939,0.0,False
iso_moving_peaks,composite,catboost,gaussian,0,4.661551,,ei,5,6,4.0,0.6,3.4,25.679119993332414,16.445355840598694,0.5240636733333147,105.50850455555012,0.0,False
iso_moving_peaks,composite,catboost,gaussian,0,4.661551,,qnei,5,6,4.8,0.76,3.9,36.20478167109375,45.58140801706253,0.7388730953284437,109.1059486015999,0.0,False
iso_moving_peaks,composite,catboost,gaussian,0,4.661551,,logei,5,6,5.0,0.8,4.6,30.964804396803252,22.00004850767452,0.63193478360823,112.53493825123897,0.0,False
