iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,9.120034192579507,-5.846363798417062,6.568897705490613,-7.014357538359595,0.25609232873129706,-7.2816079195898675,3.7807295956226223,6.834954486245579,-1.4898200519004678,9.138520069067326,6.506658127695964,-0.6446000009315722,-0.6446000009315722,-1.157811806498557,3.701799261852278,True,True,0.0,logei,0.0,False,10,22099935-f89f-4017-ab61-b67675799830,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.6446000009315722,3.2690803327101845,3.2690803327101845,3.2690803327101845,3.2690803327101845,-1.157811806498557,3.7822921382771693,levy_10
2,-3.2356937505684797,1.5152109588902718,5.066037294169538,6.54207874049591,8.668769417031626,-7.100106101275454,4.911604220878749,-7.212972122643553,8.130575122258538,-5.477711326509452,7.064794998112124,-0.14250834007509303,-0.14250834007509303,-0.20877564190001702,2.052241004119064,True,True,0.0,logei,0.0,False,10,22099935-f89f-4017-ab61-b67675799830,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.14250834007509303,2.766988671853705,6.03606900456389,2.766988671853705,3.018034502281945,-0.20877564190001702,2.833255973678629,levy_10
3,-3.873642689357524,9.396607364126435,0.3566842723373931,-3.550508824678773,-4.351329656706408,2.11729991639352,-3.324710865613234,3.5729754701628575,-6.911498590782119,-5.0044896120743365,7.397884921122195,0.601232771188685,0.601232771188685,0.45606599894833727,3.083801212825442,True,True,0.0,logei,0.0,False,10,22099935-f89f-4017-ab61-b67675799830,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.601232771188685,2.0232475605899274,8.059316565153818,2.0232475605899274,2.686438855051273,0.45606599894833727,2.168414332830275,levy_10
4,2.0073564087183815,-4.760338880589325,-7.011701988380235,-7.2642170102962105,-5.021581248170072,-2.3435066685918553,2.98158113248871,6.751275201221233,5.52063894020953,-3.2096884953116263,-7.028625234553525,-0.01813444226829221,-0.01813444226829221,0.27876479459721293,4.020388786806727,True,True,0.0,logei,0.0,False,10,22099935-f89f-4017-ab61-b67675799830,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.601232771188685,2.6426147740469044,10.701931339200723,2.0232475605899274,2.6754828348001807,0.45606599894833727,2.168414332830275,levy_10
5,-0.8596122661526415,-1.242712846223995,1.4843517980603984,-2.534615529594186,2.676501147241977,-7.707112820416979,-5.338190515371233,5.344820340774543,9.742485437801879,6.160021586447218,6.859312880498479,0.11979680774562212,0.11979680774562212,0.1399951525674407,2.544740903538242,True,True,0.0,logei,0.0,False,10,22099935-f89f-4017-ab61-b67675799830,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.601232771188685,2.5046835240329903,13.206614863233714,2.0232475605899274,2.641322972646743,0.45606599894833727,2.168414332830275,levy_10
6,-5.699701114498551,8.871806602515687,-2.6207976117279927,-5.03511010048185,-5.275147556887494,1.380393275748175,-8.52258205361589,6.930513830928324,-2.083334369696991,-2.2931972393665316,6.479714535101061,-0.4554250323387768,-0.4554250323387768,0.23955200453177497,2.4260862928528315,True,True,0.0,logei,0.22854979999829084,False,10,22099935-f89f-4017-ab61-b67675799830,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.601232771188685,3.0799053641173892,16.286520227351104,2.0232475605899274,2.7144200378918506,0.45606599894833727,2.168414332830275,levy_10
7,-3.3286712594319137,5.8902687655573125,0.498947738756464,-2.049896683904164,-1.3860861546854473,-1.0149072809618687,-2.444585877259126,2.4959206851907263,-0.9414182949177953,-3.328390469882149,6.333990374272571,1.7605616703372953,1.7605616703372953,1.5973204315799718,3.581165301020359,True,True,0.0,logei,0.5966945000109263,False,10,22099935-f89f-4017-ab61-b67675799830,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.7605616703372953,0.863918661441317,17.150438888792422,0.863918661441317,2.4500626983989173,1.5973204315799718,1.0271599001986405,levy_10
8,-4.781374712829315,6.408140993371692,0.4557954213564297,0.06046336812794637,0.17283284276527885,-1.3442816190074172,-1.7616472008349942,0.22967493298452968,0.8412460313540868,-5.321661114463881,6.226035860179319,1.363409696313547,1.363409696313547,1.6813589206899207,4.006780932637513,True,True,0.0,logei,0.4237855999963358,False,10,22099935-f89f-4017-ab61-b67675799830,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.7605616703372953,1.2610706354650654,18.411509524257486,0.863918661441317,2.3014386905321857,1.5973204315799718,1.0271599001986405,levy_10
9,-1.1491700955151798,4.516427471875863,1.0031738080115333,-3.9573728298306245,-2.4435986778998027,-1.1665046088541116,-2.016118106230727,4.31257660871865,-2.5295113255346315,-1.2053609201443187,6.202791807738296,1.8025783308779308,1.8025783308779308,1.855267904280714,3.5519383068227035,True,True,0.0,logei,0.4658149000024423,False,10,22099935-f89f-4017-ab61-b67675799830,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.8025783308779308,0.8219020009006814,19.233411525158168,0.8219020009006814,2.137045725017574,1.855267904280714,0.7692124274978982,levy_10
10,-4.858985141303771,4.736108417362417,4.698920456879203,-2.776742235655069,0.5275275064370145,-2.5340856512842915,-2.899267302697225,3.383189525281719,-4.329194470947316,0.1871184614158545,4.545251273289735,0.7108836292750697,0.7108836292750697,1.7100850569211168,3.1885186765837275,True,True,0.0,logei,0.4241167000000132,False,10,22099935-f89f-4017-ab61-b67675799830,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.8025783308779308,1.9135967025035425,21.14700822766171,0.8219020009006814,2.114700822766171,1.855267904280714,0.7692124274978982,levy_10
