iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,6.2509546660466695,8.972138009695755,-2.635298307825418,-2.8470053506934443,True,-0.2117070428680261,shiplcb,0.0,False,7,80a5df44-73f7-4a76-8b21-10781930c656,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,-2.635298307825418,3.8853537737254866,3.8853537737254866,3.8853537737254866,3.8853537737254866,-2.635298307825418,3.8853537737254866,branin
2,7.756856902451935,2.2520718999059186,0.7134044527822333,0.8164018961242315,True,0.10299744334199823,shiplcb,0.0,False,7,80a5df44-73f7-4a76-8b21-10781930c656,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,0.7134044527822333,0.5366510131178354,4.422004786843322,0.5366510131178354,2.211002393421661,0.7134044527822333,0.5366510131178354,branin
3,3.0016628491122543,8.735534453962618,-0.6835380964216702,-0.7943510284258819,True,-0.11081293200421172,shiplcb,0.0,False,7,80a5df44-73f7-4a76-8b21-10781930c656,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,0.7134044527822333,1.9335935623217388,6.355598349165061,0.5366510131178354,2.1185327830550205,0.7134044527822333,0.5366510131178354,branin
4,0.052653045655747244,8.212284183827663,0.07937030695160363,0.41684153701915605,True,0.3374712300675524,shiplcb,0.0,False,7,80a5df44-73f7-4a76-8b21-10781930c656,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,0.7134044527822333,1.170685158948465,7.526283508113526,0.5366510131178354,1.8815708770283814,0.7134044527822333,0.5366510131178354,branin
5,7.9706942875204625,4.679349528437208,0.3668038190773655,0.6087767747799366,True,0.24197295570257116,shiplcb,0.0,False,7,80a5df44-73f7-4a76-8b21-10781930c656,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,0.7134044527822333,0.8832516468227032,8.40953515493623,0.5366510131178354,1.681907030987246,0.7134044527822333,0.5366510131178354,branin
6,3.0303242681931355,2.7842561210077332,1.2387358364248147,1.4693682936621935,True,0.2306324572373788,shiplcb,0.06238610000582412,True,7,80a5df44-73f7-4a76-8b21-10781930c656,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2387358364248147,0.011319629475254,8.420854784411484,0.011319629475254,1.4034757974019139,1.2387358364248147,0.011319629475254,branin
7,2.548695876541246,4.450763058826466,1.0384731955686548,0.5454713810402249,True,-0.49300181452842995,shiplcb,0.05958689999533817,True,7,80a5df44-73f7-4a76-8b21-10781930c656,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2387358364248147,0.21158227033141386,8.632437054742898,0.011319629475254,1.2332052935346998,1.2387358364248147,0.011319629475254,branin
8,5.045482589579533,5.534973520744924,-0.23499609561552187,-0.1674451792231305,True,0.06755091639239136,shiplcb,0.07760080002481118,True,7,80a5df44-73f7-4a76-8b21-10781930c656,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2387358364248147,1.4850515615155906,10.117488616258488,0.011319629475254,1.264686077032311,1.2387358364248147,0.011319629475254,branin
9,9.955002834343926,7.92661919213753,0.005733723871627014,-0.32428779817551767,True,-0.3300215220471447,shiplcb,0.08538620002218522,True,7,80a5df44-73f7-4a76-8b21-10781930c656,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2387358364248147,1.2443217420284416,11.36181035828693,0.011319629475254,1.2624233731429921,1.2387358364248147,0.011319629475254,branin
10,6.221792294411626,9.889601476818848,-3.3668277898889416,-3.1852506140503123,True,0.1815771758386293,shiplcb,0.05342270000255667,True,7,80a5df44-73f7-4a76-8b21-10781930c656,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2387358364248147,4.61688325578901,15.97869361407594,0.011319629475254,1.597869361407594,1.2387358364248147,0.011319629475254,branin
11,2.1530869823559895,1.6021203385784455,0.925264127921697,1.1601438417408536,True,0.23487971381915662,shiplcb,0.07104620002792217,True,7,80a5df44-73f7-4a76-8b21-10781930c656,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2387358364248147,0.3247913379783717,16.303484952054312,0.011319629475254,1.482134995641301,1.2387358364248147,0.011319629475254,branin
12,6.125396042730308,0.43942007961383367,0.3159050045783937,0.8845311822324831,True,0.5686261776540893,shiplcb,0.08225000000675209,True,7,80a5df44-73f7-4a76-8b21-10781930c656,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2387358364248147,0.9341504613216749,17.237635413375987,0.011319629475254,1.4364696177813323,1.2387358364248147,0.011319629475254,branin
13,0.3568027877359614,5.148888202713703,0.3556105158342728,0.7178217104676484,True,0.36221119463337564,shiplcb,0.052205100015271455,True,7,80a5df44-73f7-4a76-8b21-10781930c656,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2387358364248147,0.8944449500657958,18.132080363441784,0.011319629475254,1.394775412572445,1.2387358364248147,0.011319629475254,branin
14,4.662060253252891,9.171677731928522,-2.0859952104098576,-1.7487952086405152,True,0.3372000017693424,shiplcb,0.06051159999333322,True,7,80a5df44-73f7-4a76-8b21-10781930c656,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2387358364248147,3.3360506763099265,21.46813103975171,0.011319629475254,1.5334379314108364,1.2387358364248147,0.011319629475254,branin
15,6.292262544910105,5.141176465995139,-0.45048496295146945,-0.6200844953082267,True,-0.1695995323567573,shiplcb,0.08514340000692755,True,7,80a5df44-73f7-4a76-8b21-10781930c656,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2387358364248147,1.700540428851538,23.16867146860325,0.011319629475254,1.5445780979068833,1.2387358364248147,0.011319629475254,branin
16,4.968734353935043,2.475149220273308,0.6057897487341939,0.8920421723781256,True,0.28625242364393166,shiplcb,0.13070360000710934,True,7,80a5df44-73f7-4a76-8b21-10781930c656,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2387358364248147,0.6442657171658748,23.812937185769126,0.011319629475254,1.4883085741105704,1.2387358364248147,0.011319629475254,branin
17,0.1179402554250586,1.9240214398531064,-0.3900696523009794,-0.0033854561669360295,True,0.38668419613404337,shiplcb,0.1111314999870956,True,7,80a5df44-73f7-4a76-8b21-10781930c656,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2387358364248147,1.6401251182010481,25.453062303970174,0.011319629475254,1.4972389590570692,1.2387358364248147,0.011319629475254,branin
18,6.920321208818391,2.006067239869952,0.38789116504379456,0.2341088515446843,True,-0.15378231349911026,shiplcb,0.06974459998309612,True,7,80a5df44-73f7-4a76-8b21-10781930c656,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2387358364248147,0.862164300856274,26.31522660482645,0.011319629475254,1.4619570336014693,1.2387358364248147,0.011319629475254,branin
19,3.695363106022067,0.037342420520759534,1.0183906738713646,0.9733448132634891,True,-0.04504586060787552,shiplcb,0.11498159999609925,True,7,80a5df44-73f7-4a76-8b21-10781930c656,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2387358364248147,0.23166479202870405,26.546891396855152,0.011319629475254,1.3972048103607975,1.2387358364248147,0.011319629475254,branin
20,8.300477298017455,1.5446108106143985,0.9879349423107922,1.0942219284919412,True,0.10628698618114907,shiplcb,0.08274700000765733,True,7,80a5df44-73f7-4a76-8b21-10781930c656,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2387358364248147,0.2621205235892765,26.80901192044443,0.011319629475254,1.3404505960222215,1.2387358364248147,0.011319629475254,branin
21,2.6759930456378545,8.803321539808287,-0.6014794542685047,-0.6848603698544544,True,-0.08338091558594973,shiplcb,0.10014059999957681,True,7,80a5df44-73f7-4a76-8b21-10781930c656,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2387358364248147,1.8515349201685734,28.660546840613,0.011319629475254,1.3647879447910953,1.2387358364248147,0.011319629475254,branin
22,5.097908098684232,8.471502463658693,-1.8824478484644562,-1.6890624541729136,True,0.19338539429154267,shiplcb,0.07595269999001175,True,7,80a5df44-73f7-4a76-8b21-10781930c656,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2387358364248147,3.132503314364525,31.793050154977525,0.011319629475254,1.4451386434080693,1.2387358364248147,0.011319629475254,branin
23,6.397171669425262,7.417709473618571,-1.573050534567837,-1.8299208760237378,True,-0.2568703414559008,shiplcb,0.1135385999805294,True,7,80a5df44-73f7-4a76-8b21-10781930c656,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2387358364248147,2.823106000467906,34.61615615544543,0.011319629475254,1.5050502676280622,1.2387358364248147,0.011319629475254,branin
24,0.9149560506304566,5.411438213764887,0.4826625592899682,0.6043088406542435,True,0.1216462813642753,shiplcb,0.09802629999467172,True,7,80a5df44-73f7-4a76-8b21-10781930c656,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2387358364248147,0.7673929066101004,35.38354906205553,0.011319629475254,1.4743145442523138,1.2387358364248147,0.011319629475254,branin
25,5.0777223630035,8.713393766928807,-2.0399670786513715,-2.1710224825466393,True,-0.13105540389526782,shiplcb,0.12456349999411032,True,7,80a5df44-73f7-4a76-8b21-10781930c656,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2387358364248147,3.29002254455144,38.67357160660697,0.011319629475254,1.5469428642642788,1.2387358364248147,0.011319629475254,branin
26,3.612640590141576,5.98184067207213,0.4167382247184946,0.5545757148902242,True,0.13783749017172958,shiplcb,0.11424100000294857,True,7,80a5df44-73f7-4a76-8b21-10781930c656,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2387358364248147,0.8333172411815741,39.506888847788545,0.011319629475254,1.5194957249149441,1.2387358364248147,0.011319629475254,branin
27,0.5925164234550362,3.876318011107287,0.33736368509500153,0.5958834230536629,True,0.2585197379586614,shiplcb,0.09053620000486262,True,7,80a5df44-73f7-4a76-8b21-10781930c656,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2387358364248147,0.9126917808050672,40.419580628593614,0.011319629475254,1.4970215047627264,1.2387358364248147,0.011319629475254,branin
28,3.2303634625820665,1.5019972907045187,1.2244730314162275,1.1264712543044888,True,-0.09800177711173874,shiplcb,0.12181280000368133,True,7,80a5df44-73f7-4a76-8b21-10781930c656,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2387358364248147,0.02558243448384112,40.44516306307746,0.011319629475254,1.4444701093956236,1.2387358364248147,0.011319629475254,branin
29,8.163381038190757,3.7944617155031244,0.7034242516492095,1.1513479959534654,True,0.44792374430425586,shiplcb,0.10282780000125058,True,7,80a5df44-73f7-4a76-8b21-10781930c656,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2387358364248147,0.5466312142508591,40.99179427732832,0.011319629475254,1.4135101474940799,1.2387358364248147,0.011319629475254,branin
30,9.787478844112217,5.8999169301061025,0.7596494685742486,0.6576623818651434,True,-0.10198708670910528,shiplcb,0.0729179999907501,True,7,80a5df44-73f7-4a76-8b21-10781930c656,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2387358364248147,0.49040599732582,41.48220027465414,0.011319629475254,1.382740009155138,1.2387358364248147,0.011319629475254,branin
31,6.050562538298513,6.379965807883322,-0.9910724992041419,-0.9883518609757115,True,0.002720638228430383,shiplcb,0.10071310002240352,True,7,80a5df44-73f7-4a76-8b21-10781930c656,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2387358364248147,2.2411279651042104,43.72332823975835,0.011319629475254,1.4104299432180114,1.2387358364248147,0.011319629475254,branin
