iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-380.3441123643396,-0.7394688613222797,-1.3387277521627092,-1.1717991481424148,True,0.1669286040202944,logei,0.0,False,False,11,02cd019b-8a6a-40bc-803f-115a4f605d46,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,-1.3387277521627092,4.543773283217768,4.543773283217768,4.543773283217768,4.543773283217768,-1.3387277521627092,4.543773283217768,eggholder
2,103.93431820631804,-482.6224554271288,-1.3260358375542693,-1.234854937893307,True,0.09118089966096243,logei,0.0,False,False,11,02cd019b-8a6a-40bc-803f-115a4f605d46,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,-1.3260358375542693,4.531081368609328,9.074854651827096,4.531081368609328,4.537427325913548,-1.3387277521627092,4.543773283217768,eggholder
3,-360.5236893926851,438.48808751141837,-0.7350220338372151,-0.7546130117800045,True,-0.01959097794278941,logei,0.0,False,False,11,02cd019b-8a6a-40bc-803f-115a4f605d46,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,-0.7350220338372151,3.940067564892274,13.01492221671937,3.940067564892274,4.338307405573123,-0.7350220338372151,3.940067564892274,eggholder
4,-439.88933001810244,-379.11147581511887,2.3037211741727988,1.9189746542832578,True,-0.384746519889541,logei,0.0,False,False,11,02cd019b-8a6a-40bc-803f-115a4f605d46,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,2.3037211741727988,0.90132435688226,13.91624657360163,0.90132435688226,3.4790616434004074,2.3037211741727988,0.90132435688226,eggholder
5,459.08833617077767,124.80879902349602,-0.9373089677051462,-0.829340379276267,True,0.10796858842887913,logei,0.0,False,False,11,02cd019b-8a6a-40bc-803f-115a4f605d46,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,2.3037211741727988,4.142354498760205,18.058601072361835,0.90132435688226,3.611720214472367,2.3037211741727988,0.90132435688226,eggholder
6,-512.0,-445.05378957789094,1.044936773973363,1.0794380535361532,True,0.034501279562790144,logei,0.2308144000126049,False,False,11,02cd019b-8a6a-40bc-803f-115a4f605d46,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,2.3037211741727988,2.1601087570816957,20.21870982944353,0.90132435688226,3.3697849715739214,2.3037211741727988,0.90132435688226,eggholder
7,-339.73605482439643,-372.1419263519052,0.9793396369412105,0.9288733533587323,True,-0.05046628358247818,logei,0.15874800004530698,False,False,11,02cd019b-8a6a-40bc-803f-115a4f605d46,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,2.3037211741727988,2.2257058941138483,22.444415723557377,0.90132435688226,3.2063451033653396,2.3037211741727988,0.90132435688226,eggholder
8,-469.183764943083,-312.7369073475896,-1.2471841415006413,-1.2137117468457703,True,0.03347239465487095,logei,0.14021919999504462,False,False,11,02cd019b-8a6a-40bc-803f-115a4f605d46,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,2.3037211741727988,4.4522296725557,26.896645396113076,0.90132435688226,3.3620806745141345,2.3037211741727988,0.90132435688226,eggholder
9,-327.11851436972745,-444.65986790495697,0.3706513353329531,0.4354587831653747,True,0.0648074478324216,logei,0.2680187000078149,False,True,11,02cd019b-8a6a-40bc-803f-115a4f605d46,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,2.3037211741727988,2.8343941957221057,29.73103959183518,0.90132435688226,3.303448843537242,2.3037211741727988,0.90132435688226,eggholder
10,501.1086863903132,-159.21430517968292,-0.3464760810491069,-0.19977339225023497,True,0.1467026887988719,logei,0.25750130001688376,False,True,11,02cd019b-8a6a-40bc-803f-115a4f605d46,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,2.3037211741727988,3.5515216121041657,33.282561203939345,0.90132435688226,3.3282561203939345,2.3037211741727988,0.90132435688226,eggholder
