iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,128.09775780317898,406.7469321928453,-1.376274054829661,4.5319835131765664,True,5.908257568006228,pi,0.0,False,False,7,707443ed-677d-43c2-984c-2769afa20e95,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,-1.376274054829661,4.58131958588472,4.58131958588472,4.58131958588472,4.58131958588472,-1.376274054829661,4.58131958588472,eggholder
2,282.30214681107816,-281.38783744963393,-0.4721201176591365,-0.25793928270414923,True,0.21418083495498724,pi,0.0,False,False,7,707443ed-677d-43c2-984c-2769afa20e95,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,-0.4721201176591365,3.6771656487141953,8.258485234598915,3.6771656487141953,4.129242617299457,-1.376274054829661,4.58131958588472,eggholder
3,-204.62972425090516,382.5187280857722,-1.041347350535986,4.316923447888634,True,5.35827079842462,pi,0.0,False,False,7,707443ed-677d-43c2-984c-2769afa20e95,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,-0.4721201176591365,4.246392881591045,12.50487811618996,3.6771656487141953,4.168292705396653,-1.376274054829661,4.58131958588472,eggholder
4,-506.6083281248515,328.93790042395267,0.41221577617518584,-9.15451909536582,True,-9.566734871541007,pi,0.0,False,False,7,707443ed-677d-43c2-984c-2769afa20e95,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,0.41221577617518584,2.792829754879873,15.297707871069834,2.792829754879873,3.8244269677674585,-1.376274054829661,4.58131958588472,eggholder
5,304.19909504209534,-32.834608288029926,-0.9877282117936217,1.8002451514410354,True,2.787973363234657,pi,0.0,False,False,7,707443ed-677d-43c2-984c-2769afa20e95,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,0.41221577617518584,4.19277374284868,19.490481613918515,2.792829754879873,3.898096322783703,-1.376274054829661,4.58131958588472,eggholder
6,-140.74555293610752,324.49246087961,-0.9741418449818177,3.8892491486789598,True,4.8633909936607775,pi,0.23064990004058927,False,True,7,707443ed-677d-43c2-984c-2769afa20e95,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,0.41221577617518584,4.179187376036876,23.66966898995539,2.792829754879873,3.9449448316592317,-1.376274054829661,4.58131958588472,eggholder
7,159.0244346005486,485.24657234638664,-0.4662321120450307,-1.2278225687645103,True,-0.7615904567194797,pi,0.16593790001934394,False,True,7,707443ed-677d-43c2-984c-2769afa20e95,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,0.41221577617518584,3.6712776431000895,27.34094663305548,2.792829754879873,3.905849519007926,-1.376274054829661,4.58131958588472,eggholder
8,111.36619711871231,268.3825138291928,0.7807178292664199,2.847905144061669,True,2.067187314795249,pi,0.23940459999721497,False,True,7,707443ed-677d-43c2-984c-2769afa20e95,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,0.7807178292664199,2.4243277017886387,29.76527433484412,2.4243277017886387,3.720659291855515,-1.376274054829661,4.58131958588472,eggholder
9,-194.7624127564594,267.1965571006343,1.2152557959030172,-2.5871409386390614,True,-3.8023967345420786,pi,0.28363349998835474,False,True,7,707443ed-677d-43c2-984c-2769afa20e95,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.2152557959030172,1.9897897351520415,31.75506406999616,1.9897897351520415,3.5283404522217956,-1.376274054829661,4.58131958588472,eggholder
10,52.07421652096605,379.52599971306165,1.0108124729234447,4.647091358108775,True,3.6362788851853303,pi,0.26052230002824217,False,True,7,707443ed-677d-43c2-984c-2769afa20e95,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.2152557959030172,2.194233058131614,33.949297128127775,1.9897897351520415,3.3949297128127776,1.0108124729234447,2.194233058131614,eggholder
11,-65.12858384997651,364.051433240361,0.7336108031218033,-0.5517311871183611,True,-1.2853419902401644,pi,0.2746284999884665,False,True,7,707443ed-677d-43c2-984c-2769afa20e95,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.2152557959030172,2.4714347279332554,36.42073185606103,1.9897897351520415,3.3109756232782757,1.0108124729234447,2.194233058131614,eggholder
12,198.38668312615255,327.21582017685023,0.7015875733425774,-5.767054078532386,True,-6.468641651874963,pi,0.2519147000275552,False,True,7,707443ed-677d-43c2-984c-2769afa20e95,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.2152557959030172,2.5034579577124814,38.924189813773516,1.9897897351520415,3.2436824844811265,1.0108124729234447,2.194233058131614,eggholder
13,42.706556501812656,300.53300559504373,0.2523565050465781,-5.937188515926997,True,-6.189545020973575,pi,0.2520158999832347,False,True,7,707443ed-677d-43c2-984c-2769afa20e95,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.2152557959030172,2.9526890260084806,41.876878839781995,1.9897897351520415,3.2212983722909225,1.0108124729234447,2.194233058131614,eggholder
14,-279.6245563901697,385.90553837853645,-2.3857282998193177,-0.8716875663265189,True,1.5140407334927988,pi,0.21743700001388788,False,True,7,707443ed-677d-43c2-984c-2769afa20e95,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.2152557959030172,5.590773830874376,47.46765267065637,1.9897897351520415,3.3905466193325977,1.0108124729234447,2.194233058131614,eggholder
15,-77.24027289659597,440.14936350926973,1.4267492806268367,3.2868660205318205,True,1.8601167399049838,pi,0.11877890001051128,False,False,7,707443ed-677d-43c2-984c-2769afa20e95,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.4267492806268367,1.778296250428222,49.24594892108459,1.778296250428222,3.283063261405639,1.0108124729234447,2.194233058131614,eggholder
16,-127.84060754023847,492.45235940241946,0.04190917000738692,2.4081300998258937,True,2.366220929818507,pi,0.12267939996672794,False,True,7,707443ed-677d-43c2-984c-2769afa20e95,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.4267492806268367,3.163136361047672,52.40908528213226,1.778296250428222,3.2755678301332662,1.0108124729234447,2.194233058131614,eggholder
17,-30.88232602331982,500.65226092871137,-1.5415194763964357,-1.5992290333556534,True,-0.057709556959217645,pi,0.14613979996647686,False,True,7,707443ed-677d-43c2-984c-2769afa20e95,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.4267492806268367,4.746565007451494,57.155650289583754,1.778296250428222,3.362097075857868,1.0108124729234447,2.194233058131614,eggholder
18,-77.83979427204906,246.03942455939602,-0.3448323522598433,2.2410796566343274,True,2.5859120088941707,pi,0.14770659996429458,False,True,7,707443ed-677d-43c2-984c-2769afa20e95,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.4267492806268367,3.549877883314902,60.70552817289865,1.778296250428222,3.372529342938814,1.0108124729234447,2.194233058131614,eggholder
19,-79.90958190846254,138.70848240940722,-0.15996265131099538,-7.880191045478949,True,-7.720228394167954,pi,0.13852340000448748,False,True,7,707443ed-677d-43c2-984c-2769afa20e95,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.4267492806268367,3.3650081823660543,64.07053635526471,1.778296250428222,3.372133492382353,1.0108124729234447,2.194233058131614,eggholder
20,-201.81033638273334,471.9588182932496,1.0562634318204778,3.550386674293846,True,2.4941232424733686,pi,0.29982159996870905,False,True,7,707443ed-677d-43c2-984c-2769afa20e95,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.4267492806268367,2.148782099234581,66.21931845449929,1.778296250428222,3.3109659227249644,1.0108124729234447,2.194233058131614,eggholder
