iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-177.18038875590582,498.97148757803575,0.44332084815357076,-11.594838707008046,True,-12.038159555161617,logei,0.0,False,False,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,0.44332084815357076,2.761724682901488,2.761724682901488,2.761724682901488,2.761724682901488,0.44332084815357076,2.761724682901488,eggholder
2,-185.64010139083086,295.47411027970963,0.40041572224414207,-3.101054548079746,True,-3.501470270323888,logei,0.0,False,False,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,0.44332084815357076,2.8046298088109167,5.566354491712405,2.761724682901488,2.7831772458562023,0.40041572224414207,2.8046298088109167,eggholder
3,378.77402797692525,-111.52915810386537,1.222393723857696,11.696619898560016,True,10.47422617470232,logei,0.0,False,False,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.222393723857696,1.9826518071973627,7.5490062989097675,1.9826518071973627,2.5163354329699223,1.222393723857696,1.9826518071973627,eggholder
4,-63.608961922254025,-130.30512323650248,0.46099718007714546,3.8664392738648954,True,3.40544209378775,logei,0.0,False,False,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.222393723857696,2.744048350977913,10.293054649887681,1.9826518071973627,2.5732636624719203,1.222393723857696,1.9826518071973627,eggholder
5,-402.47951721187906,-21.53937493737783,-1.2619283954788965,4.2836911364475565,True,5.545619531926453,logei,0.0,False,False,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.222393723857696,4.466973926533955,14.760028576421636,1.9826518071973627,2.952005715284327,1.222393723857696,1.9826518071973627,eggholder
6,512.0,17.04631899473046,1.073069278714911,-1.9415386216882458,True,-3.0146079004031567,logei,0.15221490000840276,False,False,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.222393723857696,2.1319762523401478,16.892004828761785,1.9826518071973627,2.815334138126964,1.222393723857696,1.9826518071973627,eggholder
7,326.39091910301767,-162.072642329365,0.6605887008375843,-13.715957061874898,True,-14.376545762712482,logei,0.27833990001818165,False,False,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.222393723857696,2.5444568302174746,19.43646165897926,1.9826518071973627,2.7766373798541797,1.222393723857696,1.9826518071973627,eggholder
8,-512.0,-12.233010234119426,1.7624580072940785,8.02922552697724,True,6.266767519683162,logei,0.18326230003731325,False,False,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.7624580072940785,1.4425875237609802,20.87904918274024,1.4425875237609802,2.60988114784253,1.222393723857696,1.9826518071973627,eggholder
9,-483.21985853828585,55.2181844081,1.0558623493282935,11.401763432701411,True,10.345901083373118,logei,0.14776149997487664,False,True,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.7624580072940785,2.149183181726765,23.028232364467005,1.4425875237609802,2.5586924849407784,1.222393723857696,1.9826518071973627,eggholder
10,-392.6360196679333,75.93534516042462,1.1616608936148995,-0.15561506217934218,True,-1.3172759557942417,logei,0.1833354000118561,False,True,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.7624580072940785,2.043384637440159,25.071617001907164,1.4425875237609802,2.5071617001907165,1.222393723857696,1.9826518071973627,eggholder
11,-490.2594459592282,-87.88125050307735,-1.0571475185288655,2.8369577969012045,True,3.89410531543007,logei,0.1769200999988243,False,True,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.7624580072940785,4.262193049583924,29.33381005149109,1.4425875237609802,2.666710004681008,1.222393723857696,1.9826518071973627,eggholder
12,-294.2467286689317,38.68047249957226,-0.31773520532651767,-1.237134335797609,True,-0.9193991304710913,logei,0.18201950000366196,False,True,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.7624580072940785,3.522780736381576,32.85659078787266,1.4425875237609802,2.7380492323227217,1.222393723857696,1.9826518071973627,eggholder
13,-489.62276017704767,-164.72189898939496,-0.7811975733753,0.3762880349090316,True,1.1574856082843317,logei,0.2795219999970868,False,True,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.7624580072940785,3.9862431044303586,36.84283389230302,1.4425875237609802,2.8340641455617708,1.222393723857696,1.9826518071973627,eggholder
14,-202.6816751450932,43.696177500512135,0.6215066228064122,2.3267027893990164,True,1.705196166592604,logei,0.24321450002025813,False,True,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.7624580072940785,2.5835389082486464,39.42637280055167,1.4425875237609802,2.8161694857536905,1.222393723857696,1.9826518071973627,eggholder
15,-304.3368316810455,-42.02378138437882,0.951681585345586,2.053297256680464,True,1.1016156713348781,logei,0.19714669999666512,False,True,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.7624580072940785,2.2533639457094727,41.67973674626114,1.4425875237609802,2.7786491164174096,1.222393723857696,1.9826518071973627,eggholder
16,-509.4951294343708,137.4957969898046,-1.0788410966503679,-1.256454507081398,True,-0.17761341043103007,logei,0.14080829999875277,False,True,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.7624580072940785,4.283886627705426,45.96362337396657,1.4425875237609802,2.8727264608729106,1.222393723857696,1.9826518071973627,eggholder
17,-149.61653000834235,-12.055000392863008,-0.437748948045452,-3.3760501897234114,True,-2.9383012416779595,logei,0.18048969999654219,False,True,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.7624580072940785,3.6427944791005107,49.60641785306708,1.4425875237609802,2.9180245795921813,1.222393723857696,1.9826518071973627,eggholder
18,-509.5286942230465,-503.43752549898625,-2.9852033054299065,-7.699432104917706,True,-4.7142287994878,logei,0.1435211999923922,False,True,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.7624580072940785,6.190248836484965,55.79666668955204,1.4425875237609802,3.0998148160862247,1.222393723857696,1.9826518071973627,eggholder
19,-376.274658212802,-109.37688478977634,1.1538353618340846,3.8392881715101614,True,2.685452809676077,logei,0.1963283999939449,False,True,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.7624580072940785,2.0512101692209743,57.84787685877301,1.4425875237609802,3.0446250978301586,1.222393723857696,1.9826518071973627,eggholder
20,-242.96559306760162,-99.49243579255528,-0.886208950425547,4.584447012490489,True,5.470655962916036,logei,0.16844530001981184,False,True,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.7624580072940785,4.091254481480606,61.93913134025362,1.4425875237609802,3.096956567012681,1.222393723857696,1.9826518071973627,eggholder
21,-80.17727352408053,19.348569165322715,-0.09810267545091007,6.6568892570067275,True,6.754991932457638,logei,0.14322810003068298,False,True,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.7624580072940785,3.303148206505969,65.24227954675959,1.4425875237609802,3.1067752165123617,1.222393723857696,1.9826518071973627,eggholder
22,18.31289155891534,19.361706950475195,0.17237015952514081,0.2741283908597428,True,0.10175823133460196,logei,0.12091929995222017,False,True,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.7624580072940785,3.0326753715299177,68.27495491828951,1.4425875237609802,3.1034070417404322,1.222393723857696,1.9826518071973627,eggholder
23,-122.50899249572444,-86.61930079676779,-0.06628618888511523,-5.823203390335541,True,-5.756917201450426,logei,0.12233330000890419,False,True,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.7624580072940785,3.271331719940174,71.54628663822969,1.4425875237609802,3.1107081147056386,1.222393723857696,1.9826518071973627,eggholder
24,-282.39625224656334,115.8644707126557,-1.2954126761958205,-5.048121650181062,True,-3.7527089739852415,logei,0.18188139999983832,False,True,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.7624580072940785,4.50045820725088,76.04674484548056,1.4425875237609802,3.16861436856169,1.222393723857696,1.9826518071973627,eggholder
25,-381.2682800308155,-181.821214842063,0.3014100828104963,11.857400295166286,True,11.55599021235579,logei,0.15852779999841005,False,True,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.7624580072940785,2.9036354482445623,78.95038029372512,1.4425875237609802,3.158015211749005,0.3014100828104963,2.9036354482445623,eggholder
26,-491.7851717070414,-260.01690337539253,0.9787548531441611,11.05141248945076,True,10.072657636306598,logei,0.12268159998347983,False,True,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.7624580072940785,2.2262906779108977,81.17667097163601,1.4425875237609802,3.1221796527552312,0.3014100828104963,2.9036354482445623,eggholder
27,-398.93495992449937,-272.1250954022328,-1.5307944161398912,-3.891119434765276,True,-2.360325018625385,logei,0.11894830001983792,False,True,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.7624580072940785,4.73583994719495,85.91251091883096,1.4425875237609802,3.1819448488455913,0.3014100828104963,2.9036354482445623,eggholder
28,-309.94555042103855,-155.88469618557633,-0.8662480879198786,3.9932592399172395,True,4.859507327837118,logei,0.11925469996640459,False,True,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.7624580072940785,4.071293618974938,89.9838045378059,1.4425875237609802,3.213707304921639,0.3014100828104963,2.9036354482445623,eggholder
29,-250.45894732536703,-198.79460358619792,0.804880916073166,6.4444584524202035,True,5.639577536347037,logei,0.11545769998338073,False,True,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.7624580072940785,2.4001646149818927,92.38396915278778,1.4425875237609802,3.18565410871682,0.3014100828104963,2.9036354482445623,eggholder
30,-475.12204790521105,-331.0628613371151,-0.8148336225416604,-2.802488274757583,True,-1.9876546522159229,logei,0.141362999973353,False,True,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.7624580072940785,4.019879153596719,96.4038483063845,1.4425875237609802,3.213461610212817,0.3014100828104963,2.9036354482445623,eggholder
31,-176.21801330911444,-162.68870479281827,-0.9877814033420309,-3.218216046123203,True,-2.230434642781172,logei,0.1211530999862589,False,True,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.7624580072940785,4.19282693439709,100.5966752407816,1.4425875237609802,3.2450540400252126,0.3014100828104963,2.9036354482445623,eggholder
32,496.89366853281695,-440.4820269640834,-1.0210724034567173,-2.741153917161599,True,-1.7200815137048815,logei,0.1589685999788344,False,True,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.7624580072940785,4.226117934511776,104.82279317529337,1.4425875237609802,3.275712286727918,0.3014100828104963,2.9036354482445623,eggholder
33,-321.7199890195351,-260.5024051283398,0.5384342550515794,1.6983442704232412,True,1.1599100153716617,logei,0.12188210000749677,False,True,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.7624580072940785,2.6666112760034792,107.48940445129685,1.4425875237609802,3.257254680342329,0.3014100828104963,2.9036354482445623,eggholder
34,-113.07505281113538,-200.0793520236832,-0.5136903068502044,-0.9979441951385507,True,-0.48425388828834626,logei,0.18199819995788857,False,True,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.7624580072940785,3.718735837905263,111.2081402892021,1.4425875237609802,3.270827655564768,0.3014100828104963,2.9036354482445623,eggholder
35,510.2787604313453,149.22836954487525,-1.1139956387790688,2.245316904868644,True,3.3593125436477127,logei,0.18843480001669377,False,True,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,1.7624580072940785,4.319041169834128,115.52718145903623,1.4425875237609802,3.3007766131153207,0.3014100828104963,2.9036354482445623,eggholder
36,509.88365140761573,466.8618245434375,2.44169742874156,-8.787951398685593,True,-11.229648827427152,logei,0.15192719997139648,False,True,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,2.44169742874156,0.7633481023134987,116.29052956134973,0.7633481023134987,3.2302924878152703,0.3014100828104963,2.9036354482445623,eggholder
37,-5.5212931121078554,-79.32206083593007,0.04081151796478944,-3.0995519909165483,True,-3.1403635088813378,logei,0.2085766999516636,False,True,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,2.44169742874156,3.1642340130902693,119.45476357444,0.7633481023134987,3.228507123633513,0.3014100828104963,2.9036354482445623,eggholder
38,479.2932504548148,-52.05920682400824,-0.047536587020104486,8.711715969657751,True,8.759252556677856,logei,0.17887180001707748,False,True,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,2.44169742874156,3.2525821180751633,122.70734569251516,0.7633481023134987,3.22914067611882,0.3014100828104963,2.9036354482445623,eggholder
39,509.51768607349743,-158.2138918749058,-0.1779145222396216,0.4596888885315574,True,0.637603410771179,logei,0.1613196000107564,False,True,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,2.44169742874156,3.3829600532946804,126.09030574580984,0.7633481023134987,3.233084762713073,0.3014100828104963,2.9036354482445623,eggholder
40,439.6773706194067,102.74872122115141,-1.2583788545970553,-3.7614934571708725,True,-2.503114602573817,logei,0.1553559000021778,False,True,8,f6229076-8be6-40c6-aa53-c1c5e8cbd449,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1",3.2050455310550587,2.44169742874156,4.4634243856521145,130.55373013146195,0.7633481023134987,3.2638432532865487,0.3014100828104963,2.9036354482445623,eggholder
