iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-380.3441123643396,-0.7394688613222797,-1.3387277521627092,-1.8280989161753323,True,-0.48937116401262304,pi,0.0,False,False,11,25112755-7c58-4c8f-bbfe-717a346ec98b,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,-1.3387277521627092,4.543773283217768,4.543773283217768,4.543773283217768,4.543773283217768,-1.3387277521627092,4.543773283217768,eggholder
2,103.93431820631804,-482.6224554271288,-1.3260358375542693,-3.0788024079218883,True,-1.752766570367619,pi,0.0,False,False,11,25112755-7c58-4c8f-bbfe-717a346ec98b,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,-1.3260358375542693,4.531081368609328,9.074854651827096,4.531081368609328,4.537427325913548,-1.3387277521627092,4.543773283217768,eggholder
3,-360.5236893926851,438.48808751141837,-0.7350220338372151,-0.0016918013783043806,True,0.7333302324589107,pi,0.0,False,False,11,25112755-7c58-4c8f-bbfe-717a346ec98b,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,-0.7350220338372151,3.940067564892274,13.01492221671937,3.940067564892274,4.338307405573123,-0.7350220338372151,3.940067564892274,eggholder
4,-439.88933001810244,-379.11147581511887,2.3037211741727988,1.8030074042302826,True,-0.5007137699425162,pi,0.0,False,False,11,25112755-7c58-4c8f-bbfe-717a346ec98b,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,2.3037211741727988,0.90132435688226,13.91624657360163,0.90132435688226,3.4790616434004074,2.3037211741727988,0.90132435688226,eggholder
5,459.08833617077767,124.80879902349602,-0.9373089677051462,-1.015815454346576,True,-0.0785064866414299,pi,0.0,False,False,11,25112755-7c58-4c8f-bbfe-717a346ec98b,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,2.3037211741727988,4.142354498760205,18.058601072361835,0.90132435688226,3.611720214472367,2.3037211741727988,0.90132435688226,eggholder
6,-475.3129447468672,-442.7602784725186,-0.8325838338338915,-1.951581945429699,True,-1.1189981115958076,pi,0.21769949997542426,False,True,11,25112755-7c58-4c8f-bbfe-717a346ec98b,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,2.3037211741727988,4.03762936488895,22.096230437250785,0.90132435688226,3.6827050728751307,2.3037211741727988,0.90132435688226,eggholder
7,-329.1911461496219,-368.34490662903966,-0.3256924760622089,1.3885025733358998,True,1.7141950493981086,pi,0.3131450999644585,False,True,11,25112755-7c58-4c8f-bbfe-717a346ec98b,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,2.3037211741727988,3.5307380071172676,25.626968444368053,0.90132435688226,3.660995492052579,2.3037211741727988,0.90132435688226,eggholder
8,-108.56496449673443,-383.73451768377697,-1.1221755754160658,-1.5040008795496191,True,-0.3818253041335533,pi,0.3472629000316374,False,True,11,25112755-7c58-4c8f-bbfe-717a346ec98b,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,2.3037211741727988,4.327221106471125,29.95418955083918,0.90132435688226,3.7442736938548973,2.3037211741727988,0.90132435688226,eggholder
9,-503.1376438852092,-322.8220775467405,-0.2443905683629287,2.379504667986895,True,2.623895236349824,pi,0.20005620003212243,False,True,11,25112755-7c58-4c8f-bbfe-717a346ec98b,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,2.3037211741727988,3.4494360994179876,33.40362565025717,0.90132435688226,3.7115139611396852,-0.2443905683629287,3.4494360994179876,eggholder
10,-392.9455631253578,-315.51433579296213,0.9139472846169532,0.31383191168860525,True,-0.6001153729283479,pi,0.24890420003794134,False,True,11,25112755-7c58-4c8f-bbfe-717a346ec98b,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,2.3037211741727988,2.2910982464381053,35.69472389669527,0.90132435688226,3.569472389669527,-0.2443905683629287,3.4494360994179876,eggholder
