run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2_jitter,final_best_true_jitter,final_simple_regret_true_jitter,final_cum_regret_true_jitter,final_avg_regret_true_jitter,auc_simple_regret_true_jitter,auc_simple_regret_true_postonset_per_iter_jitter,final_inference_simple_regret_true_jitter,auc_inference_simple_regret_true_jitter,param_columns,response_x0,response_x1,response_x2,response_l2_baseline,final_best_true_baseline,final_simple_regret_true_baseline,final_cum_regret_true_baseline,final_avg_regret_true_baseline,auc_simple_regret_true_baseline,auc_simple_regret_true_postonset_per_iter_baseline,final_inference_simple_regret_true_baseline,auc_inference_simple_regret_true_baseline,response_l2_excess,final_best_true_excess,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true,auc_simple_regret_excess_true_postonset_per_iter,final_inference_simple_regret_excess_true,auc_inference_simple_regret_excess_true
f6c969c7-61cd-456a-b2a0-de2825a8c6dd,hartmann_3,value,logei,10,exact,False,gaussian,0.05,0,50,0,1,2,1.1061137750945342,3.0391172088830327,0.0157837332726948,88.72157166143417,1.7744314332286837,24.58285306788115,0.50169087893635,0.0398748968779951,25.337159426345522,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241,1.1061137750945342,3.0529521401189834,0.0019488020367441,99.7891836885094,1.995783673770188,21.20570254729026,0.4327694397406176,0.0019488020367441,21.20570254729026,0.0,-0.013834931235950698,0.013834931235950698,-11.067612027075228,-0.22135224054150426,3.377150520590888,0.0689214391957324,0.037926094841251,4.131456879055261
3ede704c-0039-47f4-94ad-c99b89fb5ba5,hartmann_3,value,logei,10,exact,False,gaussian,0.25,0,50,0,1,2,1.1061137750945342,3.016889822028909,0.0380111201268187,100.67331101052037,2.0134662202104074,24.108053929375686,0.4920011005995038,0.0593455837598067,25.398180421487492,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241,1.1061137750945342,3.0529521401189834,0.0019488020367441,99.7891836885094,1.995783673770188,21.20570254729026,0.4327694397406176,0.0019488020367441,21.20570254729026,0.0,-0.03606231809007454,0.0360623180900746,0.8841273220109684,0.017682546440219493,2.902351382085424,0.059231660858886204,0.0573967817230626,4.19247787419723
025028fc-81e0-4cb5-a11a-644cba85a258,hartmann_3,value,logei,10,exact,False,gaussian,1.0,0,50,0,1,2,1.1061137750945342,2.88450199834869,0.1703989438070374,133.88903022544665,2.677780604508933,25.96830558205259,0.5299654200418896,1.398696443632302,73.25775932532528,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241,1.1061137750945342,3.0529521401189834,0.0019488020367441,99.7891836885094,1.995783673770188,21.20570254729026,0.4327694397406176,0.0019488020367441,21.20570254729026,0.0,-0.16845014177029327,0.1684501417702933,34.09984653693725,0.681996930738745,4.7626030347623285,0.09719598030127202,1.3967476415955578,52.05205677803502
9e1a9072-3643-4f85-8d55-b5f9701adb9b,hartmann_3,value,logei,10,exact,False,gaussian,5.0,0,50,0,1,2,1.1061137750945342,1.6562044985234257,1.398696443632302,169.4567598000851,3.389135196001702,73.25775932532528,1.4950563127617404,2.747734611444438,134.63899596077746,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241,1.1061137750945342,3.0529521401189834,0.0019488020367441,99.7891836885094,1.995783673770188,21.20570254729026,0.4327694397406176,0.0019488020367441,21.20570254729026,0.0,-1.3967476415955578,1.3967476415955578,69.66757611157571,1.393351522231514,52.05205677803502,1.0622868730211228,2.745785809407694,113.4332934134872
085534ef-3ebb-4bfd-b9ce-1e4b9d8c872c,hartmann_3,value,logei,10,exact,False,gaussian,0.05,20,50,0,21,22,0.7049606390063031,3.0458916311597064,0.0090093109960212,85.5090218887033,1.710180437774066,21.129017533816025,0.011505943412742099,0.0248986935789892,21.622943753835482,"x0,x1,x2",0.0,-0.5255875189096744,-0.4698162007791429,0.7032798746001999,3.0529521401189834,0.0019488020367441,99.7891836885094,1.995783673770188,21.20570254729026,0.01415025422219853,0.0019488020367441,21.20570254729026,0.0016807644061032079,-0.007060508959277012,0.0070605089592771005,-14.280161799806095,-0.28560323599612203,-0.07668501347423629,-0.002644310809456431,0.0229498915422451,0.4172412065452207
f9339fc1-62c6-48f8-b4a5-337242970586,hartmann_3,value,logei,10,exact,False,gaussian,0.25,20,50,0,21,22,0.6830578134306681,3.023640020533217,0.0312609216225108,101.42137177867804,2.0284274355735605,21.732103866232947,0.032302023840911756,0.2856331870001156,24.148640387320192,"x0,x1,x2",0.0,-0.5255875189096744,-0.4362633796860081,0.7032798746001999,3.0529521401189834,0.0019488020367441,99.7891836885094,1.995783673770188,21.20570254729026,0.01415025422219853,0.0019488020367441,21.20570254729026,-0.020222061169531846,-0.029312119585766627,0.029312119585766697,1.6321880901686399,0.032643761803372584,0.5264013189426855,0.018151769618713225,0.2836843849633715,2.9429378400299306
b1f7ea83-e5e8-46d1-8d19-a62c359f3abf,hartmann_3,value,logei,10,exact,False,gaussian,1.0,20,50,0,21,22,0.0848048084950377,3.016930695125744,0.0379702470299836,105.96257313147248,2.1192514626294496,21.896482338716027,0.0379702470299836,2.235016996833537,50.20202218754852,"x0,x1,x2",0.0,0.0828326640837308,-0.01818255495445653,0.7032798746001999,3.0529521401189834,0.0019488020367441,99.7891836885094,1.995783673770188,21.20570254729026,0.01415025422219853,0.0019488020367441,21.20570254729026,-0.6184750661051622,-0.03602144499323945,0.0360214449932395,6.173389442963085,0.12346778885926168,0.690779791425765,0.023819992807785066,2.2330681947967927,28.99631964025826
a5fa1747-6416-4066-b95f-365eda32b6d7,hartmann_3,value,logei,10,exact,False,gaussian,5.0,20,50,0,21,22,0.2966845334192872,3.016930695125744,0.0379702470299836,132.85560739978328,2.6571121479956656,21.896482338716027,0.0379702470299836,0.0465938034652091,22.15087725355518,"x0,x1,x2",0.0,-0.1792979612633664,-0.23637671936343585,0.7032798746001999,3.0529521401189834,0.0019488020367441,99.7891836885094,1.995783673770188,21.20570254729026,0.01415025422219853,0.0019488020367441,21.20570254729026,-0.40659534118091273,-0.03602144499323945,0.0360214449932395,33.066423711273885,0.6613284742254777,0.690779791425765,0.023819992807785066,0.044645001428464996,0.9451747062649183
27af4af6-f529-4d87-a92b-1fa6790dcbac,hartmann_3,value,logei,11,exact,False,gaussian,0.05,0,50,0,1,2,0.4900668224773924,3.0518851168965804,0.0030158252591472,103.6422047449417,2.072844094898834,37.91246932134846,0.773723863700989,0.0030158252591472,37.92228636154562,"x0,x1,x2",-0.09988119439725508,-0.35135177786265903,0.32671266533701215,0.4900668224773924,3.046089317569927,0.0088116245858005,94.27578138588083,1.885515627717617,37.51974112975078,0.765709002647975,0.0088116245858005,37.51974112975078,0.0,0.005795799326653306,-0.005795799326653301,9.36642335906086,0.18732846718121698,0.39272819159768346,0.008014861053013966,-0.005795799326653301,0.40254523179484636
df7ae5cc-02a3-4cb7-afaa-97b25a7bb919,hartmann_3,value,logei,11,exact,False,gaussian,0.25,0,50,0,1,2,0.4900668224773924,3.030521164533398,0.0243797776223297,83.40248563526693,1.6680497127053386,38.762346013618796,0.7910682859922203,0.4257888865120449,45.65489780190317,"x0,x1,x2",-0.09988119439725508,-0.35135177786265903,0.32671266533701215,0.4900668224773924,3.046089317569927,0.0088116245858005,94.27578138588083,1.885515627717617,37.51974112975078,0.765709002647975,0.0088116245858005,37.51974112975078,0.0,-0.015568153036529253,0.0155681530365292,-10.873295750613906,-0.2174659150122784,1.2426048838680188,0.02535928334424531,0.4169772619262444,8.135156672152391
e70fbce1-7e0e-43dc-a2c3-ff1627471bba,hartmann_3,value,logei,11,exact,False,gaussian,1.0,0,50,0,1,2,0.4900668224773924,2.9460403550312657,0.1088605871244619,120.87389783268848,2.4174779566537694,39.42742478761856,0.8046413221962972,0.6472981231410477,55.7648958181036,"x0,x1,x2",-0.09988119439725508,-0.35135177786265903,0.32671266533701215,0.4900668224773924,3.046089317569927,0.0088116245858005,94.27578138588083,1.885515627717617,37.51974112975078,0.765709002647975,0.0088116245858005,37.51974112975078,0.0,-0.10004896253866136,0.1000489625386614,26.59811644680765,0.5319623289361524,1.9076836578677856,0.038932319548322214,0.6384864985552472,18.24515468835282
961dfed9-8897-4a61-9209-21bf50f2f7da,hartmann_3,value,logei,11,exact,False,gaussian,5.0,0,50,0,1,2,0.4900668224773924,1.1102300757442154,1.944670866411512,163.52186821539692,3.2704373643079383,101.33839789220977,2.068130569228771,2.541106878898007,130.3893575830661,"x0,x1,x2",-0.09988119439725508,-0.35135177786265903,0.32671266533701215,0.4900668224773924,3.046089317569927,0.0088116245858005,94.27578138588083,1.885515627717617,37.51974112975078,0.765709002647975,0.0088116245858005,37.51974112975078,0.0,-1.9358592418257117,1.9358592418257115,69.24608682951609,1.3849217365903213,63.81865676245899,1.3024215665807959,2.5322952543122064,92.86961645331533
d64a4a5d-9bc6-4d83-8130-8df49aa0bf35,hartmann_3,value,logei,11,exact,False,gaussian,0.05,20,50,0,21,22,1.0038811059259547,3.045888540954352,0.0090124012013759,102.5741552892616,2.0514831057852323,38.639139207872375,0.06715622788402945,0.0136283599719195,38.69239285914669,"x0,x1,x2",1.0,-0.0865688212636504,0.016825992396882317,0.10494590876902503,3.046089317569927,0.0088116245858005,94.27578138588083,1.885515627717617,37.51974112975078,0.02855629415569817,0.0088116245858005,37.51974112975078,0.8989351971569297,-0.00020077661557493798,0.00020077661557539941,8.298373903380764,0.16596747806761525,1.1193980781215984,0.03859993372833127,0.004816735386118999,1.1726517293959162
89d1b530-9d34-43f9-aef8-8811c128c214,hartmann_3,value,logei,11,exact,False,gaussian,0.25,20,50,0,21,22,1.0039247331756656,3.0451940312449985,0.009706910910729,110.99468770905808,2.2198937541811614,38.65962252002562,0.06786254899276194,0.0123973224410516,39.381980271472976,"x0,x1,x2",1.0,-0.08733820842440554,0.015391791027893786,0.10494590876902503,3.046089317569927,0.0088116245858005,94.27578138588083,1.885515627717617,37.51974112975078,0.02855629415569817,0.0088116245858005,37.51974112975078,0.8989788244066406,-0.0008952863249285237,0.0008952863249284994,16.71890632317725,0.33437812646354437,1.1398813902748444,0.039306254837063764,0.0035856978552510996,1.862239141722199
