dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,metric,n_pairs,mean_diff,median_diff,std_diff,cohens_dz,ci95_low,ci95_high,dz_ci95_low,dz_ci95_high,t_stat,p_value_t,wilcoxon_stat,p_value_wilcoxon,p_value_t_fdr_bh,p_value_wilcoxon_fdr_bh
hicks_law,value,exact,gaussian,0,0.05,logei,auc_simple_regret_excess_true,5,-0.24910969516467035,0.032658030361147894,1.1101981737211504,-0.22438308858832576,-1.6276027983457908,1.1293834080164502,,,-0.5017358390848538,0.6422117452638924,7.0,1.0,0.8562823270185231,1.0
hicks_law,value,exact,gaussian,0,0.05,qnei,auc_simple_regret_excess_true,5,-0.15272092995575975,-0.11558478697872943,2.068327806602867,-0.07383787495783699,-2.7208891038982976,2.415447243986778,-0.9473342746928844,0.8084905636247449,-0.1651065077198529,0.876868377976266,4.0,0.4375,0.8812338381100848,0.5833333333333334
hicks_law,value,exact,gaussian,0,0.25,logei,auc_simple_regret_excess_true,5,0.1434547050767243,0.810771938511369,2.015044578715894,0.07119182701562968,-2.358553603090472,2.6454630132439205,-0.8108816365362563,0.9447476829744386,0.15918976464935394,0.8812338381100848,6.0,0.8125,0.8812338381100848,0.9285714285714286
hicks_law,value,exact,gaussian,0,0.25,qnei,auc_simple_regret_excess_true,5,-1.406873212840022,-0.7952454754954594,3.5909804958157023,-0.3917796864893432,-5.865664412746282,3.051917987066238,,,-0.8760460111937273,0.43046256819214035,4.0,0.4375,0.6887401091074246,0.5833333333333334
hicks_law,value,exact,gaussian,0,1.0,logei,auc_simple_regret_excess_true,5,42.6976567821992,52.24584045764416,32.54144431061926,1.3121008512909078,2.292116932150563,83.10319663224784,0.03832175331601471,2.516111889905379,2.9339466968218124,0.04264561419406909,1.0,0.125,0.11372163785085092,0.25
hicks_law,value,exact,gaussian,0,1.0,qnei,auc_simple_regret_excess_true,5,12.253168289623648,10.905725377288821,12.308672466814354,0.9954906447189694,-3.0300671781016497,27.536403757348946,-0.14039253075889283,2.060267989256631,2.2259847525567076,0.09001148088748791,1.0,0.125,0.18002296177497581,0.25
hicks_law,value,exact,gaussian,0,5.0,logei,auc_simple_regret_excess_true,5,107.35165195293382,118.1757106551704,25.924955079515495,4.1408616378956555,75.16156857564962,139.54173533021802,1.2717566000125646,7.0274582767863105,9.259248107755804,0.0007565023041559754,0.0,0.0625,0.006052018433247803,0.25
hicks_law,value,exact,gaussian,0,5.0,qnei,auc_simple_regret_excess_true,5,74.06453339886745,82.9652830476369,48.01688282375524,1.5424685869492916,14.443698690641874,133.68536810709304,0.1588818528434769,2.8609894308611232,3.4490646135766605,0.02607673662610675,0.0,0.0625,0.104306946504427,0.25
hicks_law,value,exact,gaussian,20,0.05,logei,auc_simple_regret_excess_true,5,0.0,0.0,0.0,,,,,,,,,,,
hicks_law,value,exact,gaussian,20,0.05,qnei,auc_simple_regret_excess_true,5,0.0,0.0,0.0,,,,,,,,,,,
hicks_law,value,exact,gaussian,20,0.25,logei,auc_simple_regret_excess_true,5,0.0,0.0,0.0,,,,,,,,,,,
hicks_law,value,exact,gaussian,20,0.25,qnei,auc_simple_regret_excess_true,5,0.0,0.0,0.0,,,,,,,,,,,
hicks_law,value,exact,gaussian,20,1.0,logei,auc_simple_regret_excess_true,5,0.0,0.0,0.0,,,,,,,,,,,
hicks_law,value,exact,gaussian,20,1.0,qnei,auc_simple_regret_excess_true,5,0.0,0.0,0.0,,,,,,,,,,,
hicks_law,value,exact,gaussian,20,5.0,logei,auc_simple_regret_excess_true,5,0.0,0.0,0.0,,,,,,,,,,,
hicks_law,value,exact,gaussian,20,5.0,qnei,auc_simple_regret_excess_true,5,0.0,0.0,0.0,,,,,,,,,,,
