dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,metric,n_pairs,mean_diff,median_diff,std_diff,cohens_dz,ci95_low,ci95_high,dz_ci95_low,dz_ci95_high,t_stat,p_value_t,wilcoxon_stat,p_value_wilcoxon,p_value_t_fdr_bh,p_value_wilcoxon_fdr_bh
eggholder,value,exact,gaussian,0,0.25,logei,auc_simple_regret_excess_true,5,5.1462324132736486,0.5954496537160097,34.55945926195976,0.14890951777530276,-37.76500394969141,48.057468776238714,-0.7420646235150752,1.0222591471135054,0.3329718042422903,0.755876341302977,7.0,1.0,0.755876341302977,1.0
eggholder,value,exact,gaussian,0,0.25,pi,auc_simple_regret_excess_true,5,6.3484847911755775,5.074765345713914,17.002459777074282,0.37338625554260835,-14.762857394925154,27.459826977276308,-0.5585843983064345,1.2642243335302732,0.8349170492573799,0.4507293386176587,3.0,0.625,0.6346708859792358,1.0
eggholder,value,exact,gaussian,0,1.0,logei,auc_simple_regret_excess_true,5,-3.2794694092599572,-3.847287860155845,17.898090577503318,-0.18323012698248534,-25.502884115935842,18.94394529741593,-1.0575112608801605,0.7125830701231894,-0.4097150194587556,0.7030070370817743,6.0,0.8125,0.755876341302977,1.0
eggholder,value,exact,gaussian,0,1.0,pi,auc_simple_regret_excess_true,5,6.405631637694967,6.22386023398235,9.780877102329054,0.6549138252815422,-5.738931331122574,18.550194606512505,-0.355601651944338,1.6040981573837731,1.464431832733949,0.2169300246527982,3.0,0.3125,0.6346708859792358,1.0
eggholder,value,exact,gaussian,0,5.0,logei,auc_simple_regret_excess_true,5,11.574243920813121,0.0,37.5807205641562,0.30798355505329034,-35.08838383025548,58.23687167188173,-0.60984240528658,1.1909594796013026,0.6886721650512059,0.5288924049826965,5.0,1.0,0.6346708859792358,1.0
eggholder,value,exact,gaussian,0,5.0,pi,auc_simple_regret_excess_true,5,15.817283311798786,11.285586398223202,14.450132332359429,1.0946116580799594,-2.1249257745721053,33.75949239816968,-0.08256311514668378,2.2002558979439217,2.447626076430546,0.07062560079483143,0.0,0.0625,0.6346708859792358,0.75
eggholder,value,exact,gaussian,20,0.25,logei,auc_simple_regret_excess_true,5,-2.3545468188712677,0.0,7.17299927481467,-0.3282513671984308,-11.261001777550351,6.551908139807815,,,-0.7339923707629359,0.5036565593369035,5.0,1.0,0.6346708859792358,1.0
eggholder,value,exact,gaussian,20,0.25,pi,auc_simple_regret_excess_true,5,5.139178541561916,0.0,14.331810762490576,0.3585854311593514,-12.656114911291873,22.934471994415702,-0.5700354409750311,1.2474477579083658,0.8018213998133809,0.4675852883060758,1.0,1.0,0.6346708859792358,1.0
eggholder,value,exact,gaussian,20,1.0,logei,auc_simple_regret_excess_true,5,-4.061963388703925,-1.43805118898905,9.020293726168076,-0.45031387136763373,-15.262137361710105,7.138210584302255,,,-1.0069324275891252,0.3709350082325421,2.0,0.375,0.6346708859792358,1.0
eggholder,value,exact,gaussian,20,1.0,pi,auc_simple_regret_excess_true,5,5.783443361384838,0.0,13.636150914537426,0.4241257960279055,-11.148074303269617,22.71496102603929,-0.5199653691903453,1.3225981398574014,0.948374110929607,0.39664109695025696,5.0,1.0,0.6346708859792358,1.0
eggholder,value,exact,gaussian,20,5.0,logei,auc_simple_regret_excess_true,5,2.6264829110091426,0.0,6.650960650337984,0.39490278909944715,-5.631775481985425,10.884741304003711,-0.5420886396257834,1.2888161990683895,0.8830294809306267,0.42709613037808525,3.0,0.625,0.6346708859792358,1.0
eggholder,value,exact,gaussian,20,5.0,pi,auc_simple_regret_excess_true,5,5.723901968878354,0.0,14.243754522869406,0.40185345511874726,-11.962055221420616,23.409859159177326,-0.5367976031402243,1.2968114641386732,0.8985716426386797,0.4196815640952699,2.0,0.75,0.6346708859792358,1.0
