dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
shekel,value,qnei,0.39999999999999997,1.475,1.9552365225623465,2279.5223550516266,-0.022503495769031018,6,8
shekel,value,logei,0.6000000000000001,1.525,3.8918143346149137,2292.8630827600646,0.11124319668830955,2,8
