iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,3.0033679477896715,0.6524516488288785,2.6026363654825047,0.4689836211867622,1.6110232157240438,-1.0005901198454061,-1.0005901198454061,-1.0005901198454061,0.0,False,False,0.0,logei,0.0,False,10,6bdd4f4f-529c-4d00-ac62-c3d95841a5f1,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-1.0005901198454061,9.048311286534384,9.048311286534384,9.048311286534384,9.048311286534384,-1.0005901198454061,9.048311286534384,michalewicz
2,0.4270040294696573,2.1646719429357737,2.644428466875382,1.3367759402838328,3.0062717024781365,-0.9041066659867205,-0.9041066659867205,-0.9041066659867205,0.0,False,False,0.0,logei,0.0,False,10,6bdd4f4f-529c-4d00-ac62-c3d95841a5f1,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-0.9041066659867205,8.951827832675699,18.000139119210083,8.951827832675699,9.000069559605041,-0.9041066659867205,8.951827832675699,michalewicz
3,2.5928597954643946,1.0625347409922794,1.8088051076493177,2.3665676041036434,2.598423652312292,-0.4821873194693632,-0.4821873194693632,-0.4821873194693632,0.0,False,False,0.0,logei,0.0,False,10,6bdd4f4f-529c-4d00-ac62-c3d95841a5f1,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-0.4821873194693632,8.529908486158341,26.530047605368424,8.529908486158341,8.843349201789474,-0.4821873194693632,8.529908486158341,michalewicz
4,2.9324834426054185,0.45551426842114484,2.3423093136775615,0.43778531524264847,2.847944080472264,-0.9783677662708578,-0.9783677662708578,-0.9783677662708578,0.0,False,False,0.0,logei,0.0,False,10,6bdd4f4f-529c-4d00-ac62-c3d95841a5f1,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-0.4821873194693632,9.026088932959835,35.55613653832826,8.529908486158341,8.889034134582065,-0.4821873194693632,8.529908486158341,michalewicz
5,0.7103594437025119,2.680531730054245,0.9623259560190263,3.0468119599852646,1.6268241612762053,-0.1892230366634753,-0.1892230366634753,-0.1892230366634753,0.0,False,False,0.0,logei,0.0,False,10,6bdd4f4f-529c-4d00-ac62-c3d95841a5f1,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,8.236944203352454,43.79308074168071,8.236944203352454,8.758616148336142,-0.1892230366634753,8.236944203352454,michalewicz
6,3.141592653589793,3.141592653589793,0.0,3.141592653589793,0.0,-1.0539382319151993,-1.0539382319151993,-1.0539382319151993,0.0,False,False,0.0,logei,2.6150328000076115,False,10,6bdd4f4f-529c-4d00-ac62-c3d95841a5f1,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,9.101659398604177,52.89474014028489,8.236944203352454,8.815790023380815,-0.1892230366634753,8.236944203352454,michalewicz
7,1.0045268196467056,1.7570363827435593,1.4900091258612156,3.027840362825055,2.5148025098332054,-0.5864491454486599,-0.5864491454486599,-0.5864491454486599,0.0,False,False,0.0,logei,2.4603737000143155,False,10,6bdd4f4f-529c-4d00-ac62-c3d95841a5f1,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,8.634170312137638,61.52891045242252,8.236944203352454,8.789844350346074,-0.1892230366634753,8.236944203352454,michalewicz
8,0.5698991662894791,3.141592653589793,0.6010587271994111,3.141592653589793,0.25148168507633284,-1.053938231494735,-1.053938231494735,-1.053938231494735,0.0,False,False,0.0,logei,3.006655699980911,False,10,6bdd4f4f-529c-4d00-ac62-c3d95841a5f1,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,9.101659398183713,70.63056985060624,8.236944203352454,8.82882123132578,-0.1892230366634753,8.236944203352454,michalewicz
9,2.9239608582034586,2.0615369440521882,1.0761367658837488,2.6418245385491033,1.716096772504115,1.0361359512940889,1.0361359512940889,1.0361359512940889,0.0,False,False,0.0,logei,2.4941274999873713,False,10,6bdd4f4f-529c-4d00-ac62-c3d95841a5f1,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.0361359512940889,7.01158521539489,77.64215506600112,7.01158521539489,8.62690611844457,1.0361359512940889,7.01158521539489,michalewicz
10,3.141592653589793,2.170123154756583,0.8010151524759423,2.0045328296599796,1.8109015481429993,-0.5958565010061756,-0.5958565010061756,-0.5958565010061756,0.0,False,False,0.0,logei,2.9269343999912962,False,10,6bdd4f4f-529c-4d00-ac62-c3d95841a5f1,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.0361359512940889,8.643577667695155,86.28573273369628,7.01158521539489,8.628573273369629,1.0361359512940889,7.01158521539489,michalewicz
