iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,150.11455992560036,476.65656116349055,330.8228282942322,-329.7513720112898,-239.8004581065295,448.2641344755143,-0.023973538340225708,-0.023973538340225708,-0.023973538340225708,0.0,False,False,0.0,logei,0.0,False,7,475d2056-edaa-476a-9baa-8783cef0b62f,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.023973538340225708,2.7778293539991963,2.7778293539991963,2.7778293539991963,2.7778293539991963,-0.023973538340225708,2.7778293539991963,griewank
2,-593.6816345213103,385.47410205931953,356.4833145024555,-38.47805658753509,-236.36108781682378,-265.88926547907204,-0.13761977935323588,-0.13761977935323588,-0.13761977935323588,0.0,False,False,0.0,logei,0.0,False,7,475d2056-edaa-476a-9baa-8783cef0b62f,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.023973538340225708,2.8914755950122064,5.669304949011403,2.7778293539991963,2.8346524745057016,-0.023973538340225708,2.7778293539991963,griewank
3,-294.1564948150505,-65.90843294082413,5.4579107495439985,64.19682248939091,594.6003401212713,351.1943030565037,0.562530482181455,0.562530482181455,0.562530482181455,0.0,False,False,0.0,logei,0.0,False,7,475d2056-edaa-476a-9baa-8783cef0b62f,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,2.191325333477516,7.860630282488919,2.191325333477516,2.620210094162973,0.562530482181455,2.191325333477516,griewank
4,146.61507532939515,586.752177218262,-341.62956211728124,-407.74555937058653,135.04752512763696,-547.26959044634,-0.9414791274515234,-0.9414791274515234,-0.9414791274515234,0.0,False,False,0.0,logei,0.0,False,7,475d2056-edaa-476a-9baa-8783cef0b62f,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,3.695334943110494,11.555965225599413,2.191325333477516,2.8889913063998534,0.562530482181455,2.191325333477516,griewank
5,-557.1836654716847,17.86658432564434,-40.55276960965307,500.6013278314226,155.07150538921258,16.94117591941665,0.5049409082286777,0.5049409082286777,0.5049409082286777,0.0,False,False,0.0,logei,0.0,False,7,475d2056-edaa-476a-9baa-8783cef0b62f,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,2.248914907430293,13.804880133029707,2.191325333477516,2.7609760266059413,0.562530482181455,2.191325333477516,griewank
6,-574.6014462231025,-78.89056253211207,388.20503753725836,575.766055373753,-63.408407662459844,600.0,-1.761692671147622,-1.761692671147622,-1.761692671147622,0.0,False,False,0.0,logei,0.2699584999354556,False,7,475d2056-edaa-476a-9baa-8783cef0b62f,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,4.515548486806592,18.3204286198363,2.191325333477516,3.0534047699727167,0.562530482181455,2.191325333477516,griewank
7,-402.7094076380582,-150.20745157720364,-116.39150312328928,150.11560210370862,600.0,237.1498475662098,0.3147110798254237,0.3147110798254237,0.3147110798254237,0.0,False,False,0.0,logei,0.466462199925445,False,7,475d2056-edaa-476a-9baa-8783cef0b62f,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,2.439144735833547,20.759573355669847,2.191325333477516,2.9656533365242637,0.562530482181455,2.191325333477516,griewank
8,-417.4487967446794,128.8972655989404,-8.646337445301903,-287.28604913468104,600.0,-114.1651871339151,0.28009358641657145,0.28009358641657145,0.28009358641657145,0.0,False,False,0.0,logei,0.661070300033316,False,7,475d2056-edaa-476a-9baa-8783cef0b62f,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,2.473762229242399,23.233335584912247,2.191325333477516,2.904166948114031,0.562530482181455,2.191325333477516,griewank
9,600.0,-21.568207926083375,-25.85209271793328,600.0,265.96085432205473,600.0,-1.6424922315278678,-1.6424922315278678,-1.6424922315278678,0.0,False,False,0.0,logei,0.6994403999997303,False,7,475d2056-edaa-476a-9baa-8783cef0b62f,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,4.396348047186839,27.629683632099088,2.191325333477516,3.0699648480110096,0.562530482181455,2.191325333477516,griewank
10,-334.26261827897423,265.91492592423714,13.898942769048364,167.87203144151573,-0.4639965168314859,207.71634673928364,1.7722065502015638,1.7722065502015638,1.7722065502015638,0.0,False,False,0.0,logei,0.5062075000023469,False,7,475d2056-edaa-476a-9baa-8783cef0b62f,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.7722065502015638,0.9816492654574069,28.611332897556494,0.9816492654574069,2.8611332897556494,1.7722065502015638,0.9816492654574069,griewank
11,-230.44631744651625,401.79361387811076,-68.47884241503401,253.82360975135998,146.1508066082801,194.2471343474893,1.434996120135414,1.434996120135414,1.434996120135414,0.0,False,False,0.0,logei,0.46549159998539835,False,7,475d2056-edaa-476a-9baa-8783cef0b62f,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.7722065502015638,1.3188596955235568,29.93019259308005,0.9816492654574069,2.7209265993709137,1.7722065502015638,0.9816492654574069,griewank
12,-600.0,239.36030018298842,-545.7267931964204,58.94984948722268,-304.54681058706706,173.6763522335197,-0.4618422969072223,-0.4618422969072223,-0.4618422969072223,0.0,False,False,0.0,logei,0.566020300029777,False,7,475d2056-edaa-476a-9baa-8783cef0b62f,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.7722065502015638,3.215698112566193,33.145890705646245,0.9816492654574069,2.7621575588038536,1.7722065502015638,0.9816492654574069,griewank
13,-330.1342817401796,357.7436551363465,-20.61296916173451,47.702359610683395,-292.3597841401468,266.80305142859663,1.2311027002077402,1.2311027002077402,1.2311027002077402,0.0,False,False,0.0,logei,0.5792427998967469,False,7,475d2056-edaa-476a-9baa-8783cef0b62f,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.7722065502015638,1.5227531154512306,34.668643821097476,0.9816492654574069,2.666818755469037,1.7722065502015638,0.9816492654574069,griewank
14,-284.5015190079098,264.4491621799679,191.6489755421708,-30.800356487942683,454.71289760993733,176.53526097596625,1.1163561046983221,1.1163561046983221,1.1163561046983221,0.0,False,False,0.0,logei,0.4533880000235513,False,7,475d2056-edaa-476a-9baa-8783cef0b62f,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.7722065502015638,1.6374997109606486,36.30614353205812,0.9816492654574069,2.5932959665755804,1.7722065502015638,0.9816492654574069,griewank
15,-240.62646068174865,227.59022378362553,-1.5620860911243024,212.24850062669293,98.6448284607643,-120.2600454899359,2.0586200691408743,2.0586200691408743,2.0586200691408743,0.0,False,False,0.0,logei,0.5239827999612316,False,7,475d2056-edaa-476a-9baa-8783cef0b62f,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.0586200691408743,0.6952357465180965,37.001379278576216,0.6952357465180965,2.4667586185717476,2.0586200691408743,0.6952357465180965,griewank
16,-260.14889035071553,231.2461145989464,-25.39507427566963,273.75831855751494,341.8804631993628,-600.0,0.17572638225719087,0.17572638225719087,0.17572638225719087,0.0,False,False,0.0,logei,0.45098230009898543,False,7,475d2056-edaa-476a-9baa-8783cef0b62f,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.0586200691408743,2.57812943340178,39.579508711977994,0.6952357465180965,2.4737192944986246,2.0586200691408743,0.6952357465180965,griewank
17,209.10029112275345,211.89936869657225,15.269448210431882,183.40162538337896,-200.11713754078545,-16.821204717619416,2.1192784983451083,2.1192784983451083,2.1192784983451083,0.0,False,False,0.0,logei,0.5017232999671251,False,7,475d2056-edaa-476a-9baa-8783cef0b62f,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.1192784983451083,0.6345773173138625,40.214086029291856,0.6345773173138625,2.3655344723112854,2.1192784983451083,0.6345773173138625,griewank
18,600.0,227.5173793245008,-2.3058310320018984,190.08715569375266,600.0,-19.269531965078272,-0.33575742592966074,-0.33575742592966074,-0.33575742592966074,0.0,False,False,0.0,logei,0.4558453999925405,False,7,475d2056-edaa-476a-9baa-8783cef0b62f,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.1192784983451083,3.0896132415886317,43.303699270880486,0.6345773173138625,2.4057610706044716,2.1192784983451083,0.6345773173138625,griewank
19,-38.084755739411925,94.15744924550815,8.350320708704423,117.15184656406514,-52.32855987151668,-50.63648933786315,2.6267870258284534,2.6267870258284534,2.6267870258284534,0.0,False,False,0.0,logei,0.46760950004681945,False,7,475d2056-edaa-476a-9baa-8783cef0b62f,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.6267870258284534,0.1270687898305174,43.430768060711,0.1270687898305174,2.285829897932158,2.6267870258284534,0.1270687898305174,griewank
20,-27.19529960444208,-49.280700283843125,37.90150906807372,44.487658594327755,-71.23517320175385,-19.634406642308402,2.6918655507081897,2.6918655507081897,2.6918655507081897,0.0,False,False,0.0,logei,0.36989750002976507,False,7,475d2056-edaa-476a-9baa-8783cef0b62f,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.6918655507081897,0.06199026495078108,43.49275832566178,0.06199026495078108,2.174637916283089,2.6918655507081897,0.06199026495078108,griewank
21,-28.27953735311997,-313.0769745837997,1.6919286599764032,85.40796431477057,-57.01990651841333,-48.15242618397483,1.9866208081621208,1.9866208081621208,2.313668057038217,622.5807156885795,True,True,0.0,logei,0.30920929997228086,False,7,475d2056-edaa-476a-9baa-8783cef0b62f,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.6918655507081897,0.7672350074968499,44.25999333315863,0.06199026495078108,2.1076187301504112,2.6918655507081897,0.06199026495078108,griewank
22,-21.816412198764905,43.46976485751699,34.73903994167327,-8.16157628276814,-84.60065241859239,-4.953608261132784,0.7288071953675627,0.7288071953675627,2.696422779890395,763.4045947170459,True,True,0.0,logei,0.41195139999035746,False,7,475d2056-edaa-476a-9baa-8783cef0b62f,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.6918655507081897,2.025048620291408,46.28504195345004,0.06199026495078108,2.1038655433386384,2.6918655507081897,0.06199026495078108,griewank
23,-60.20624695337914,39.15935857031805,174.76431834999477,156.05753565977548,-123.76381254766348,-25.23846781333996,0.5822776975832386,0.5822776975832386,2.4516041287682975,783.7128962171239,True,True,0.0,logei,0.40689650003332645,False,7,475d2056-edaa-476a-9baa-8783cef0b62f,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.6918655507081897,2.171578118075732,48.45662007152577,0.06199026495078108,2.1068095683272072,2.6918655507081897,0.06199026495078108,griewank
24,-242.96644383286727,-122.70161398116807,-78.1538389757964,195.72500449559362,-139.00686355702305,-150.01791583832664,2.1287749357317187,2.1287749357317187,2.1287749357317187,0.0,False,True,0.0,logei,0.4013571999967098,False,7,475d2056-edaa-476a-9baa-8783cef0b62f,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.6918655507081897,0.625080879927252,49.08170095145302,0.06199026495078108,2.045070872977209,2.6918655507081897,0.06199026495078108,griewank
25,-13.446240004133756,339.47164521693804,-75.8567978933757,181.3243583002131,-125.35856580750662,-152.2157239499647,2.003093045009192,2.003093045009192,2.003093045009192,0.0,False,True,0.0,logei,0.48970889998599887,False,7,475d2056-edaa-476a-9baa-8783cef0b62f,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.6918655507081897,0.7507627706497786,49.8324637221028,0.06199026495078108,1.993298548884112,2.6918655507081897,0.06199026495078108,griewank
26,-6.505471438820313,-30.774823924430528,-128.83582193323613,214.83215456641753,-109.48077934055387,-47.59198287088661,2.4406002068415056,2.4406002068415056,2.4406002068415056,0.0,False,True,0.0,logei,0.2841496999608353,False,7,475d2056-edaa-476a-9baa-8783cef0b62f,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.6918655507081897,0.31325560881746517,50.145719330920265,0.06199026495078108,1.9286815127277026,2.6918655507081897,0.06199026495078108,griewank
27,-25.512842748674483,-600.0,-101.55357803878029,182.83952828512085,-73.64818741330222,-39.31200365308441,0.6136039614395611,0.6136039614395611,1.1742583088108212,1143.9548607847016,True,True,0.0,logei,0.37829579995013773,False,7,475d2056-edaa-476a-9baa-8783cef0b62f,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.6918655507081897,2.1402518542194096,52.28597118513967,0.06199026495078108,1.9365174513014694,2.6918655507081897,0.06199026495078108,griewank
28,73.23526927514203,20.213963179547658,-62.20945637761712,136.40772211692163,-62.55661216294106,15.976989107167276,2.6154930402475274,2.6154930402475274,2.6154930402475274,0.0,False,True,0.0,logei,0.3864208000013605,False,7,475d2056-edaa-476a-9baa-8783cef0b62f,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.6918655507081897,0.13836277541144337,52.42433396055112,0.06199026495078108,1.8722976414482542,2.6918655507081897,0.06199026495078108,griewank
29,291.11121075769046,17.88061123294492,-65.73983181620876,169.48278260823164,-59.49570715750037,67.18385042379595,2.2582936026728735,2.2582936026728735,2.2582936026728735,0.0,False,True,0.0,logei,0.45115699991583824,False,7,475d2056-edaa-476a-9baa-8783cef0b62f,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.6918655507081897,0.49556221298609726,52.91989617353721,0.06199026495078108,1.8248240059840417,2.6918655507081897,0.06199026495078108,griewank
