error_model,variant,jitter_std,jitter_iteration,k,tolerance,budget,n_runs,n_landscapes,mean_extra,ci_low,ci_high,median_extra,mean_extra_reached,mean_multiplier,censored_fraction
ar1,,5.0,0,10,0.01,50,2000,20,21.8785,18.8669125,24.8611125,23.0,7.9397590361445785,3.1878500000000005,0.419
ar1,,5.0,0,25,0.0,50,2000,20,26.450499999999998,24.278425000000002,28.504724999999997,28.0,5.873817034700315,2.05802,0.8415
ar1,,5.0,0,25,0.01,50,2000,20,26.818,24.529225000000004,29.139012500000003,29.0,6.935714285714286,2.0727200000000003,0.79
ar1,,5.0,20,10,0.0,50,2000,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ar1,,5.0,20,10,0.01,50,2000,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ar1,,5.0,20,25,0.0,50,2000,20,10.0765,7.802475,12.4222375,0.0,1.26144297905353,1.40306,0.3555
ar1,,5.0,20,25,0.01,50,2000,20,6.394,4.2240625000000005,8.617675,0.0,0.8817135549872123,1.2557600000000002,0.218
bias,bias0.05,0.05,0,10,0.0,50,2000,20,3.2230000000000003,2.49845,3.939175,0.0,2.548091603053435,1.3223000000000003,0.0175
bias,bias0.05,0.05,0,10,0.01,50,2000,20,2.2559999999999993,1.74795,2.734099999999999,0.0,1.8808682483594144,1.2255999999999998,0.0095
bias,bias0.05,0.05,0,25,0.0,50,2000,20,10.082,7.7522125,12.554937499999996,5.0,3.602409638554217,1.40328,0.253
bias,bias0.05,0.05,0,25,0.01,50,2000,20,5.947000000000001,4.838475000000001,7.133062499999999,1.0,2.87366046249295,1.23788,0.1135
bias,bias0.05,0.05,20,10,0.0,50,2000,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
bias,bias0.05,0.05,20,10,0.01,50,2000,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
bias,bias0.05,0.05,20,25,0.0,50,2000,20,3.819,2.8293250000000003,4.9426250000000005,0.0,1.6934865900383143,1.15276,0.0865
bias,bias0.05,0.05,20,25,0.01,50,2000,20,0.8899999999999999,0.57945,1.214,0.0,0.5948406676783005,1.0355999999999999,0.0115
bias,bias0.25,0.25,0,10,0.0,50,2000,20,8.7315,7.3813875,10.106274999999997,2.0,4.815937149270483,1.87315,0.109
bias,bias0.25,0.25,0,10,0.01,50,2000,20,7.414500000000001,6.36025,8.586312499999996,2.0,4.294535519125683,1.7414499999999997,0.085
bias,bias0.25,0.25,0,25,0.0,50,2000,20,16.2445,13.824449999999997,18.737049999999996,25.0,4.223069590085796,1.64978,0.4755
bias,bias0.25,0.25,0,25,0.01,50,2000,20,13.613000000000003,11.9158,15.268074999999996,10.0,4.447829398324448,1.5445200000000001,0.3435
bias,bias0.25,0.25,20,10,0.0,50,2000,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
bias,bias0.25,0.25,20,10,0.01,50,2000,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
bias,bias0.25,0.25,20,25,0.0,50,2000,20,6.128500000000001,4.4043125000000005,7.849062499999999,0.0,1.870752427184466,1.24514,0.176
bias,bias0.25,0.25,20,25,0.01,50,2000,20,2.6104999999999996,1.68485,3.575025,0.0,1.2988384371700106,1.1044200000000002,0.053
bias,bias1,1.0,0,10,0.0,50,2000,20,17.471,14.888887500000001,20.2028,10.0,7.408017179670723,2.7471,0.3015
bias,bias1,1.0,0,10,0.01,50,2000,20,15.983500000000001,13.4562875,18.667537499999998,8.0,6.901840490797546,2.5983500000000004,0.2665
bias,bias1,1.0,0,25,0.0,50,2000,20,23.1325,21.158262499999996,25.094575000000003,26.0,6.609507640067911,1.9253,0.7055
bias,bias1,1.0,0,25,0.01,50,2000,20,22.567,20.683837500000006,24.559675,27.0,6.706919945725915,1.9026800000000001,0.6315
bias,bias1,1.0,20,10,0.0,50,2000,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
bias,bias1,1.0,20,10,0.01,50,2000,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
bias,bias1,1.0,20,25,0.0,50,2000,20,8.473000000000003,6.2623625,10.734562500000001,0.0,1.7796961325966851,1.33892,0.276
bias,bias1,1.0,20,25,0.01,50,2000,20,4.8035,3.1644874999999995,6.562562499999999,0.0,1.2756410256410255,1.19214,0.142
bias,bias5,5.0,0,10,0.0,50,2000,20,24.172,21.2023875,27.3425125,36.5,8.375363724539282,3.4172,0.4845
bias,bias5,5.0,0,10,0.01,50,2000,20,22.8445,19.562437499999994,25.916087499999996,28.0,7.928312159709619,3.2844499999999996,0.449
bias,bias5,5.0,0,25,0.0,50,2000,20,26.982499999999998,25.144475,28.791562499999994,28.0,7.657439446366782,2.0793000000000004,0.8555
bias,bias5,5.0,0,25,0.01,50,2000,20,27.460500000000003,25.4269625,29.34855,29.0,8.483204134366925,2.09842,0.8065
bias,bias5,5.0,20,10,0.0,50,2000,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
bias,bias5,5.0,20,10,0.01,50,2000,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
bias,bias5,5.0,20,25,0.0,50,2000,20,10.584,8.015825000000001,13.150812499999997,0.0,0.6228430566967954,1.4233600000000002,0.3915
bias,bias5,5.0,20,25,0.01,50,2000,20,6.9485,4.511,9.416775,0.0,0.4742818971275885,1.27794,0.2515
drift,,0.05,0,10,0.0,50,2000,20,3.6610000000000005,2.886399999999999,4.499,1.0,2.756784434203789,1.3661,0.0235
drift,,0.05,0,10,0.01,50,2000,20,2.5545,2.0368249999999994,3.057,0.0,2.0405268490374873,1.25545,0.013
drift,,0.05,0,25,0.0,50,2000,20,10.504999999999999,8.259287500000003,12.96055,6.0,3.6043656207366985,1.4202000000000001,0.267
drift,,0.05,0,25,0.01,50,2000,20,6.308000000000001,5.0683625,7.496049999999999,2.0,3.064168086314594,1.2523199999999999,0.1195
drift,,0.05,20,10,0.0,50,2000,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
drift,,0.05,20,10,0.01,50,2000,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
drift,,0.05,20,25,0.0,50,2000,20,3.505,2.4728624999999997,4.643499999999996,0.0,1.5794899620184482,1.1401999999999999,0.0785
drift,,0.05,20,25,0.01,50,2000,20,0.9265000000000001,0.6099625,1.2410749999999995,0.0,0.6131645569620253,1.0370599999999999,0.0125
drift,,0.25,0,10,0.0,50,2000,20,8.7075,7.179499999999999,10.3780125,3.0,4.757865168539326,1.87075,0.11
drift,,0.25,0,10,0.01,50,2000,20,7.306,5.879,8.896637499999999,2.0,4.110624315443593,1.7306,0.087
drift,,0.25,0,25,0.0,50,2000,20,16.296,13.833775,18.9949625,25.0,4.7947269303201505,1.6518400000000002,0.469
drift,,0.25,0,25,0.01,50,2000,20,13.828999999999999,11.9283125,15.910475,11.0,5.023467070401211,1.5531599999999999,0.3395
drift,,0.25,20,10,0.0,50,2000,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
drift,,0.25,20,10,0.01,50,2000,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
drift,,0.25,20,25,0.0,50,2000,20,5.6645,4.1516375,7.3920625,0.0,1.6401197604790418,1.22658,0.165
drift,,0.25,20,25,0.01,50,2000,20,2.344,1.5439375,3.1291499999999997,0.0,1.021119324181626,1.09376,0.053
drift,,1.0,0,10,0.0,50,2000,20,18.0325,15.0504375,21.147562499999996,11.0,7.285504047093451,2.80325,0.3205
drift,,1.0,0,10,0.01,50,2000,20,16.502,13.6721875,19.861812500000003,8.0,6.838327526132404,2.6502,0.2825
drift,,1.0,0,25,0.0,50,2000,20,23.599500000000003,21.450962500000003,25.865037500000003,26.0,6.718132854578097,1.94398,0.7215
drift,,1.0,0,25,0.01,50,2000,20,23.3175,21.116287500000002,25.534,27.0,7.6455696202531644,1.9327,0.6445
drift,,1.0,20,10,0.0,50,2000,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
drift,,1.0,20,10,0.01,50,2000,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
drift,,1.0,20,25,0.0,50,2000,20,8.1765,6.10955,10.210562500000002,0.0,1.6135430916552667,1.32706,0.269
drift,,1.0,20,25,0.01,50,2000,20,4.396,2.832862499999999,6.1148374999999975,0.0,1.1466359976998275,1.17584,0.1305
drift,,5.0,0,10,0.0,50,2000,20,24.826,21.7981125,27.754549999999995,40.0,6.85427666314678,3.4826000000000006,0.5265
drift,,5.0,0,10,0.01,50,2000,20,23.430500000000002,20.26125,26.570574999999998,36.0,6.6007789678675755,3.3430500000000003,0.4865
drift,,5.0,0,25,0.0,50,2000,20,26.779499999999995,24.8507875,28.8426875,28.0,4.978798586572438,2.0711800000000005,0.8585
drift,,5.0,0,25,0.01,50,2000,20,27.344499999999993,25.2424625,29.44989999999999,30.0,5.584699453551913,2.0937799999999998,0.817
drift,,5.0,20,10,0.0,50,2000,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
drift,,5.0,20,10,0.01,50,2000,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
drift,,5.0,20,25,0.0,50,2000,20,10.100999999999999,7.425474999999998,12.625187500000003,0.0,0.8316205533596838,1.40404,0.3675
drift,,5.0,20,25,0.01,50,2000,20,6.484999999999999,4.126849999999999,8.726674999999998,0.0,0.5669700910273082,1.2594,0.231
gaussian,,0.05,0,10,0.0,50,2000,20,3.4225000000000003,2.6774750000000007,4.1335125,0.0,2.601430761369443,1.34225,0.0215
gaussian,,0.05,0,10,0.01,50,2000,20,2.347,1.8219374999999998,2.888124999999999,0.0,1.9398686205154119,1.2347000000000001,0.0105
gaussian,,0.05,0,25,0.0,50,2000,20,9.8215,7.479174999999999,12.046587499999998,5.0,3.202013422818792,1.3928600000000002,0.255
gaussian,,0.05,0,25,0.01,50,2000,20,5.8149999999999995,4.501162499999999,6.975599999999999,1.0,2.519613416714042,1.2326,0.1205
gaussian,,0.05,20,10,0.0,50,2000,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
gaussian,,0.05,20,10,0.01,50,2000,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
gaussian,,0.05,20,25,0.0,50,2000,20,3.6769999999999996,2.6854250000000004,4.670274999999998,0.0,1.7116430903155604,1.14708,0.081
gaussian,,0.05,20,25,0.01,50,2000,20,1.0394999999999999,0.6885,1.4405125,0.0,0.5789205702647657,1.04158,0.018
gaussian,,0.25,0,10,0.0,50,2000,20,8.413499999999997,6.850487500000001,10.001624999999999,2.0,4.5408734602463605,1.8413499999999998,0.107
gaussian,,0.25,0,10,0.01,50,2000,20,6.8785,5.5414875,8.382562499999999,1.0,3.9244565217391303,1.6878499999999999,0.08
gaussian,,0.25,0,25,0.0,50,2000,20,16.25,13.805662499999997,18.724362499999998,25.0,4.042226487523992,1.65,0.479
gaussian,,0.25,0,25,0.01,50,2000,20,13.575,11.750937500000001,15.420562499999999,11.0,4.543939393939394,1.543,0.34
gaussian,,0.25,20,10,0.0,50,2000,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
gaussian,,0.25,20,10,0.01,50,2000,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
gaussian,,0.25,20,25,0.0,50,2000,20,5.7749999999999995,4.2543999999999995,7.296524999999999,0.0,2.0201421800947865,1.231,0.156
gaussian,,0.25,20,25,0.01,50,2000,20,2.5754999999999995,1.7623874999999998,3.5034999999999976,0.0,1.1706412294647588,1.10302,0.0565
gaussian,,1.0,0,10,0.0,50,2000,20,17.804,15.0388125,20.7365875,12.0,8.027777777777779,2.7803999999999998,0.298
gaussian,,1.0,0,10,0.01,50,2000,20,16.4175,13.876574999999999,19.3563875,9.0,7.56968048946295,2.64175,0.2645
gaussian,,1.0,0,25,0.0,50,2000,20,23.597,21.62995,25.648200000000003,26.0,8.240204429301533,1.94388,0.7065
gaussian,,1.0,0,25,0.01,50,2000,20,23.2245,21.0879625,25.3535375,27.0,8.37244201909959,1.92898,0.6335
gaussian,,1.0,20,10,0.0,50,2000,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
gaussian,,1.0,20,10,0.01,50,2000,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
gaussian,,1.0,20,25,0.0,50,2000,20,7.9185,5.892425,9.888587499999998,0.0,1.8045515394912985,1.31674,0.253
gaussian,,1.0,20,25,0.01,50,2000,20,4.269,2.8304875,5.786,0.0,1.1962350256702796,1.17076,0.1235
gaussian,,5.0,0,10,0.0,50,2000,20,23.705499999999997,20.534512499999998,26.620299999999997,34.0,7.866028708133971,3.37055,0.4775
gaussian,,5.0,0,10,0.01,50,2000,20,22.515500000000003,19.293699999999998,25.781875,26.0,7.606115107913669,3.2515500000000004,0.444
gaussian,,5.0,0,25,0.0,50,2000,20,26.630500000000005,24.710212500000004,28.644675000000003,28.0,7.261980830670926,2.0652199999999996,0.8435
gaussian,,5.0,0,25,0.01,50,2000,20,27.3245,25.217662499999996,29.4261125,29.0,8.391959798994975,2.0929799999999994,0.801
gaussian,,5.0,20,10,0.0,50,2000,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
gaussian,,5.0,20,10,0.01,50,2000,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
gaussian,,5.0,20,25,0.0,50,2000,20,10.0305,7.521350000000001,12.5085875,0.0,1.2023255813953488,1.4012200000000001,0.355
gaussian,,5.0,20,25,0.01,50,2000,20,6.6215,4.535724999999999,8.901150000000001,0.0,0.9354838709677419,1.2648599999999999,0.225
