error_model,variant,jitter_std,jitter_iteration,k,tolerance,budget,n_runs,n_landscapes,mean_extra,ci_low,ci_high,median_extra,mean_extra_reached,mean_multiplier,censored_fraction
drift,,5.0,0,10,0.01,50,200,20,22.215000000000003,17.770000000000003,26.544999999999998,24.0,7.0,3.2215,0.44
drift,,5.0,0,25,0.0,50,200,20,27.375,25.1,29.46512500000001,29.0,4.758620689655173,2.095,0.855
drift,,5.0,0,25,0.01,50,200,20,27.359999999999996,24.4195,30.33025,30.0,7.545454545454546,2.0944,0.78
drift,,5.0,20,10,0.0,50,200,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
drift,,5.0,20,10,0.01,50,200,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
drift,,5.0,20,25,0.0,50,200,20,8.330000000000002,5.819875,10.775999999999994,0.0,0.75,1.3332,0.3
drift,,5.0,20,25,0.01,50,200,20,4.99,2.849875,7.244999999999999,0.0,0.572289156626506,1.1996,0.17
gaussian,,0.05,0,10,0.0,50,200,20,3.4650000000000007,2.295,4.770249999999998,0.0,2.9086294416243654,1.3465,0.015
gaussian,,0.05,0,10,0.01,50,200,20,2.5249999999999995,1.549875,3.635624999999997,0.0,2.1464646464646466,1.2525,0.01
gaussian,,0.05,0,25,0.0,50,200,20,10.58,7.5997499999999985,13.460125000000001,5.0,3.8859060402684564,1.4232,0.255
gaussian,,0.05,0,25,0.01,50,200,20,5.85,3.8200000000000003,8.105125,1.0,3.1777777777777776,1.234,0.1
gaussian,,0.05,20,10,0.0,50,200,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
gaussian,,0.05,20,10,0.01,50,200,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
gaussian,,0.05,20,25,0.0,50,200,20,2.675,1.409875,4.070749999999996,0.0,1.0695187165775402,1.107,0.065
gaussian,,0.05,20,25,0.01,50,200,20,0.53,0.08,1.0799999999999998,0.0,0.2727272727272727,1.0212,0.01
gaussian,,0.25,0,10,0.0,50,200,20,7.155000000000001,5.36475,9.015124999999998,1.0,5.169312169312169,1.7155,0.055
gaussian,,0.25,0,10,0.01,50,200,20,5.334999999999999,3.7648750000000004,7.2151250000000005,1.0,4.415384615384616,1.5334999999999999,0.025
gaussian,,0.25,0,25,0.0,50,200,20,15.329999999999995,12.269,18.675749999999997,19.0,4.9491525423728815,1.6132000000000002,0.41
gaussian,,0.25,0,25,0.01,50,200,20,10.81,8.259875,13.580624999999998,6.5,4.57516339869281,1.4324000000000001,0.235
gaussian,,0.25,20,10,0.0,50,200,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
gaussian,,0.25,20,10,0.01,50,200,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
gaussian,,0.25,20,25,0.0,50,200,20,4.005000000000001,2.3600000000000003,5.935125,0.0,1.1807909604519775,1.1602,0.115
gaussian,,0.25,20,25,0.01,50,200,20,1.33,0.43487499999999996,2.550124999999999,0.0,0.2916666666666667,1.0532000000000001,0.04
gaussian,,1.0,0,10,0.0,50,200,20,15.235,11.40975,19.611749999999994,9.5,8.044585987261147,2.5235000000000003,0.215
gaussian,,1.0,0,10,0.01,50,200,20,13.66,9.884750000000002,17.9805,6.0,7.715151515151515,2.366,0.175
gaussian,,1.0,0,25,0.0,50,200,20,23.599999999999998,20.835,26.365125,27.0,8.882352941176471,1.944,0.66
gaussian,,1.0,0,25,0.01,50,200,20,22.205,19.349625000000003,25.5705,27.0,9.271739130434783,1.8881999999999999,0.54
gaussian,,1.0,20,10,0.0,50,200,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
gaussian,,1.0,20,10,0.01,50,200,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
gaussian,,1.0,20,25,0.0,50,200,20,5.364999999999999,3.4097500000000003,7.479999999999999,0.0,1.180722891566265,1.2146000000000001,0.17
gaussian,,1.0,20,25,0.01,50,200,20,2.02,0.81975,3.5602499999999995,0.0,0.7157894736842105,1.0808000000000002,0.05
gaussian,,5.0,0,10,0.0,50,200,20,24.02,19.059625000000004,28.266,32.0,8.85981308411215,3.4020000000000006,0.465
gaussian,,5.0,0,10,0.01,50,200,20,21.995,17.685,26.465500000000002,24.5,7.51304347826087,3.1995,0.425
gaussian,,5.0,0,25,0.0,50,200,20,27.959999999999997,25.309749999999994,30.495499999999993,29.0,6.407407407407407,2.1184,0.865
gaussian,,5.0,0,25,0.01,50,200,20,27.754999999999995,24.76475,30.575249999999997,30.0,6.6923076923076925,2.1102000000000003,0.805
gaussian,,5.0,20,10,0.0,50,200,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
gaussian,,5.0,20,10,0.01,50,200,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
gaussian,,5.0,20,25,0.0,50,200,20,8.430000000000001,5.904749999999999,10.960125,0.0,0.5217391304347826,1.3372,0.31
gaussian,,5.0,20,25,0.01,50,200,20,5.165,3.09,7.465000000000001,0.0,0.4817073170731707,1.2066000000000001,0.18
