error_model,variant,jitter_std,jitter_iteration,k,tolerance,budget,n_runs,n_landscapes,mean_extra,ci_low,ci_high,median_extra,mean_extra_reached,mean_multiplier,censored_fraction
bias,bias0.05,0.05,0,25,0.01,50,200,20,3.1000000000000005,1.55,4.955374999999998,0.0,1.566137566137566,1.124,0.055
bias,bias0.05,0.05,20,10,0.01,50,200,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
bias,bias0.05,0.05,20,25,0.01,50,200,20,0.8549999999999999,0.425,1.385,0.0,0.4720812182741117,1.0342,0.015
bias,bias0.25,0.25,0,10,0.01,50,200,20,4.9799999999999995,4.0,6.035,2.0,4.046153846153846,1.4980000000000002,0.025
bias,bias0.25,0.25,0,25,0.01,50,200,20,8.620000000000001,6.534624999999999,10.780124999999998,5.0,3.9515151515151516,1.3448,0.175
bias,bias0.25,0.25,20,10,0.01,50,200,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
bias,bias0.25,0.25,20,25,0.01,50,200,20,2.1000000000000005,1.185,3.105,0.0,1.2124352331606219,1.084,0.035
bias,bias1,1.0,0,10,0.01,50,200,20,14.485,11.33,17.724999999999994,7.0,8.447852760736197,2.4485,0.185
bias,bias1,1.0,0,25,0.01,50,200,20,21.374999999999996,18.779874999999997,24.1205,27.0,7.966666666666667,1.855,0.55
bias,bias1,1.0,20,10,0.01,50,200,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
bias,bias1,1.0,20,25,0.01,50,200,20,4.16,2.5696249999999994,5.980374999999998,0.0,1.4157303370786516,1.1664,0.11
bias,bias5,5.0,0,10,0.01,50,200,20,21.509999999999998,16.935,26.03525,22.5,8.433333333333334,3.1510000000000002,0.4
bias,bias5,5.0,0,25,0.01,50,200,20,28.794999999999995,26.104750000000006,31.394999999999992,30.0,10.555555555555555,2.1518,0.82
bias,bias5,5.0,20,10,0.01,50,200,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
bias,bias5,5.0,20,25,0.01,50,200,20,6.18,3.8950000000000005,8.639999999999997,0.0,0.4935897435897436,1.2472,0.22
drift,,0.05,0,10,0.01,50,200,20,2.025,1.3900000000000001,2.7350000000000003,0.0,2.025,1.2025,0.0
drift,,0.05,0,25,0.01,50,200,20,3.575,1.7100000000000002,5.420249999999998,1.0,1.4486486486486487,1.143,0.075
drift,,0.05,20,10,0.01,50,200,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
drift,,0.05,20,25,0.01,50,200,20,0.775,0.379875,1.2449999999999999,0.0,0.5252525252525253,1.031,0.01
drift,,0.25,0,10,0.01,50,200,20,4.534999999999999,3.0444999999999998,6.325499999999996,1.0,3.6102564102564103,1.4535000000000002,0.025
drift,,0.25,0,25,0.01,50,200,20,9.955000000000002,7.185,12.750124999999999,5.0,4.68125,1.3981999999999999,0.2
drift,,0.25,20,10,0.01,50,200,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
drift,,0.25,20,25,0.01,50,200,20,1.7849999999999997,0.9946250000000001,2.7202499999999983,0.0,0.765625,1.0714,0.04
drift,,1.0,0,10,0.01,50,200,20,14.069999999999999,11.619875,16.465374999999995,9.0,9.136094674556213,2.407,0.155
drift,,1.0,0,25,0.01,50,200,20,22.5,19.854750000000003,25.320375,27.0,10.284090909090908,1.9,0.56
drift,,1.0,20,10,0.01,50,200,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
drift,,1.0,20,25,0.01,50,200,20,3.8600000000000003,2.4648749999999993,5.295125,0.0,1.4530386740331491,1.1543999999999999,0.095
drift,,5.0,0,10,0.01,50,200,20,23.165,19.249625,27.225624999999997,34.5,7.7407407407407405,3.3164999999999996,0.46
drift,,5.0,0,25,0.01,50,200,20,26.314999999999998,23.684625000000004,28.850375000000003,29.0,6.25531914893617,2.0526,0.765
drift,,5.0,20,10,0.01,50,200,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
drift,,5.0,20,25,0.01,50,200,20,5.465,3.2948749999999993,7.900125000000003,0.0,0.43478260869565216,1.2186,0.195
gaussian,,0.05,0,10,0.01,50,200,20,2.1149999999999998,1.394875,2.8949999999999996,0.0,2.115,1.2115,0.0
gaussian,,0.05,0,25,0.01,50,200,20,5.209999999999999,3.1448750000000003,7.610000000000001,1.0,2.5,1.2084000000000001,0.1
gaussian,,0.05,20,10,0.01,50,200,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
gaussian,,0.05,20,25,0.01,50,200,20,0.96,0.42000000000000004,1.6451249999999995,0.0,0.45918367346938777,1.0384,0.02
gaussian,,0.25,0,10,0.01,50,200,20,4.37,3.0349999999999997,5.8603749999999994,1.0,3.622448979591837,1.4369999999999998,0.02
gaussian,,0.25,0,25,0.01,50,200,20,8.315,5.699875000000001,11.099999999999998,4.0,3.207317073170732,1.3326,0.18
gaussian,,0.25,20,10,0.01,50,200,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
gaussian,,0.25,20,25,0.01,50,200,20,2.3200000000000003,1.375,3.3953749999999983,0.0,1.063157894736842,1.0928,0.05
gaussian,,1.0,0,10,0.01,50,200,20,16.0,12.369499999999999,20.075125,10.0,8.72258064516129,2.6,0.225
gaussian,,1.0,0,25,0.01,50,200,20,21.54,17.729875,25.035749999999997,26.0,10.0,1.8616,0.51
gaussian,,1.0,20,10,0.01,50,200,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
gaussian,,1.0,20,25,0.01,50,200,20,3.8850000000000007,2.5346249999999997,5.3451249999999995,0.0,1.4972375690607735,1.1554,0.095
gaussian,,5.0,0,10,0.01,50,200,20,21.79,16.924625000000006,26.734999999999996,21.5,8.254237288135593,3.179,0.41
gaussian,,5.0,0,25,0.01,50,200,20,27.93,24.934875,30.720250000000004,29.5,13.043478260869565,2.1172000000000004,0.77
gaussian,,5.0,20,10,0.01,50,200,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
gaussian,,5.0,20,25,0.01,50,200,20,6.459999999999999,4.304625,8.660499999999999,0.0,1.1455696202531647,1.2584,0.21
