error_model,variant,jitter_std,jitter_iteration,k,tolerance,budget,n_runs,n_landscapes,mean_extra,ci_low,ci_high,median_extra,mean_extra_reached,mean_multiplier,censored_fraction
ar1,,0.05,0,10,0.01,50,100,20,1.7600000000000002,1.0700000000000003,2.59,0.0,1.76,1.176,0.0
ar1,,0.05,0,25,0.01,50,100,20,4.32,2.37,6.460499999999996,0.0,2.2580645161290325,1.1728,0.07
ar1,,0.05,20,10,0.01,50,100,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ar1,,0.05,20,25,0.01,50,100,20,0.15,-0.010249999999999992,0.4,0.0,0.15,1.006,0.0
ar1,,0.25,0,10,0.01,50,100,20,4.380000000000001,2.8299999999999996,6.29,1.0,3.2268041237113403,1.4380000000000002,0.03
ar1,,0.25,0,25,0.01,50,100,20,9.419999999999998,6.62,12.740249999999998,6.0,5.294117647058823,1.3768,0.15
ar1,,0.25,20,10,0.01,50,100,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ar1,,0.25,20,25,0.01,50,100,20,1.35,0.29000000000000004,2.7004999999999972,0.0,0.042105263157894736,1.054,0.05
ar1,,1.0,0,10,0.01,50,100,20,12.47,9.529499999999999,15.490499999999997,3.5,4.848101265822785,2.2470000000000003,0.21
ar1,,1.0,0,25,0.01,50,100,20,20.75,17.81975,23.799999999999997,28.0,4.909090909090909,1.83,0.56
ar1,,1.0,20,10,0.01,50,100,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ar1,,1.0,20,25,0.01,50,100,20,2.27,0.9297500000000001,3.7299999999999995,0.0,0.45161290322580644,1.0908,0.07
ar1,,5.0,0,10,0.01,50,100,20,21.249999999999996,16.939500000000002,25.360500000000002,18.5,6.12280701754386,3.1250000000000004,0.43
ar1,,5.0,0,25,0.01,50,100,20,26.419999999999998,23.74975,29.010249999999996,30.0,2.5,2.0568,0.78
ar1,,5.0,20,10,0.01,50,100,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ar1,,5.0,20,25,0.01,50,100,20,3.2099999999999995,1.5897499999999998,4.920999999999994,0.0,0.056818181818181816,1.1284,0.12
bias,bias0.05,0.05,0,10,0.01,50,100,20,1.8299999999999994,0.95,2.9202499999999985,0.0,1.4242424242424243,1.183,0.01
bias,bias0.05,0.05,0,25,0.01,50,100,20,4.67,2.58975,6.840249999999999,0.0,1.6666666666666667,1.1868,0.1
bias,bias0.05,0.05,20,10,0.01,50,100,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
bias,bias0.05,0.05,20,25,0.01,50,100,20,0.6399999999999999,0.15,1.2899999999999998,0.0,0.3838383838383838,1.0256,0.01
bias,bias0.25,0.25,0,10,0.01,50,100,20,5.93,4.000000000000001,8.14,1.0,4.458333333333333,1.5929999999999997,0.04
bias,bias0.25,0.25,0,25,0.01,50,100,20,12.190000000000001,8.939,15.430499999999995,6.0,5.054054054054054,1.4875999999999998,0.26
bias,bias0.25,0.25,20,10,0.01,50,100,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
bias,bias0.25,0.25,20,25,0.01,50,100,20,1.2,0.25,2.53,0.0,0.4020618556701031,1.048,0.03
bias,bias1,1.0,0,10,0.01,50,100,20,12.940000000000001,8.969,17.53,9.0,7.416666666666667,2.2939999999999996,0.16
bias,bias1,1.0,0,25,0.01,50,100,20,21.589999999999996,17.7,25.420249999999996,27.0,8.416666666666666,1.8635999999999995,0.52
bias,bias1,1.0,20,10,0.01,50,100,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
bias,bias1,1.0,20,25,0.01,50,100,20,2.41,0.99,4.060749999999996,0.0,0.31521739130434784,1.0964,0.08
bias,bias5,5.0,0,10,0.01,50,100,20,23.0,18.829749999999994,27.419999999999998,27.0,7.2592592592592595,3.3000000000000007,0.46
bias,bias5,5.0,0,25,0.01,50,100,20,27.309999999999995,24.41,29.99025,30.0,7.478260869565218,2.0923999999999996,0.77
bias,bias5,5.0,20,10,0.01,50,100,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
bias,bias5,5.0,20,25,0.01,50,100,20,3.8400000000000007,2.04,5.89,0.0,0.45977011494252873,1.1536000000000002,0.13
drift,,0.05,0,10,0.01,50,100,20,2.7800000000000002,1.1600000000000001,4.800249999999998,0.0,2.0,1.278,0.02
drift,,0.05,0,25,0.01,50,100,20,5.880000000000001,3.3189999999999995,8.500250000000001,1.0,2.640449438202247,1.2351999999999999,0.11
drift,,0.05,20,10,0.01,50,100,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
drift,,0.05,20,25,0.01,50,100,20,0.5299999999999999,-0.01,1.2802499999999983,0.0,0.2727272727272727,1.0212,0.01
drift,,0.25,0,10,0.01,50,100,20,5.9399999999999995,3.9497500000000003,7.910249999999998,0.0,4.052631578947368,1.594,0.05
drift,,0.25,0,25,0.01,50,100,20,11.149999999999999,7.6,14.820499999999996,6.0,3.3424657534246576,1.4460000000000002,0.27
drift,,0.25,20,10,0.01,50,100,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
drift,,0.25,20,25,0.01,50,100,20,0.8300000000000001,0.16999999999999998,1.56,0.0,0.5757575757575758,1.0332,0.01
drift,,1.0,0,10,0.01,50,100,20,13.9,9.11975,18.840499999999995,3.5,6.531645569620253,2.39,0.21
drift,,1.0,0,25,0.01,50,100,20,21.83,17.80925,25.83025,27.5,6.7727272727272725,1.8731999999999998,0.56
drift,,1.0,20,10,0.01,50,100,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
drift,,1.0,20,25,0.01,50,100,20,2.81,1.1697499999999998,4.560249999999999,0.0,0.5054945054945055,1.1124,0.09
drift,,5.0,0,10,0.01,50,100,20,22.93,18.69925,26.900499999999997,32.5,6.377358490566038,3.293,0.47
drift,,5.0,0,25,0.01,50,100,20,27.820000000000004,25.259749999999997,30.230249999999998,30.0,5.2631578947368425,2.1127999999999996,0.81
drift,,5.0,20,10,0.01,50,100,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
drift,,5.0,20,25,0.01,50,100,20,3.7,1.8399999999999999,5.64,0.0,0.6022727272727273,1.1480000000000001,0.12
gaussian,,0.05,0,10,0.01,50,100,20,2.3400000000000007,1.2097499999999997,3.63,0.0,2.34,1.234,0.0
gaussian,,0.05,0,25,0.01,50,100,20,6.17,3.4097499999999994,9.08,1.0,3.577777777777778,1.2468000000000001,0.1
gaussian,,0.05,20,10,0.01,50,100,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
gaussian,,0.05,20,25,0.01,50,100,20,0.64,0.05,1.3702499999999984,0.0,0.3838383838383838,1.0256,0.01
gaussian,,0.25,0,10,0.01,50,100,20,5.0200000000000005,3.18975,6.980249999999998,1.0,4.295918367346939,1.5020000000000002,0.02
gaussian,,0.25,0,25,0.01,50,100,20,10.26,7.32975,13.55025,4.0,3.1333333333333333,1.4103999999999999,0.25
gaussian,,0.25,20,10,0.01,50,100,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
gaussian,,0.25,20,25,0.01,50,100,20,1.1300000000000001,0.12000000000000002,2.4699999999999998,0.0,0.07291666666666667,1.0452,0.04
gaussian,,1.0,0,10,0.01,50,100,20,13.809999999999999,8.939499999999999,18.961499999999994,5.0,6.430379746835443,2.381,0.21
gaussian,,1.0,0,25,0.01,50,100,20,22.189999999999998,18.919749999999997,25.670499999999997,27.0,7.113636363636363,1.8876,0.56
gaussian,,1.0,20,10,0.01,50,100,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
gaussian,,1.0,20,25,0.01,50,100,20,1.9700000000000002,0.63,3.620249999999998,0.0,0.3829787234042553,1.0788,0.06
gaussian,,5.0,0,10,0.01,50,100,20,22.419999999999998,16.70975,28.290499999999998,26.0,6.092592592592593,3.2420000000000004,0.46
gaussian,,5.0,0,25,0.01,50,100,20,28.390000000000004,24.37975,32.330749999999995,31.0,1.9375,2.1355999999999997,0.84
gaussian,,5.0,20,10,0.01,50,100,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
gaussian,,5.0,20,25,0.01,50,100,20,4.28,2.1097500000000005,6.370249999999999,0.0,0.38823529411764707,1.1712,0.15
