file,k_hat,gp_failed,sitting_sd_used,scores
bo_sensor_error_ackley_value_logei_seed10_jittered_exact_drift_jit20_std0.05.csv,pm,False,0.11084441315422176,"{""pm"": 30.549536062009192, ""lcb"": 30.549536062009192, ""2"": 29.03236454856368, ""3"": 28.272175309687213, ""5"": 26.74681963222958, ""8"": 24.46532269341194, ""12"": 21.430769887699107, ""16"": 18.39454628141806, ""20"": 15.349035759330008, ""25"": 11.554893653132664, ""30"": 7.74943304263784}"
bo_sensor_error_ackley_value_logei_seed10_jittered_exact_drift_jit20_std0.25.csv,pm,False,0.11084441315422176,"{""pm"": 30.549536062009192, ""lcb"": 30.549536062009192, ""2"": 29.032135894811873, ""3"": 28.266740777559285, ""5"": 26.7481293063544, ""8"": 24.472359807884473, ""12"": 21.424783993429145, ""16"": 18.395057777265365, ""20"": 15.353880627199398, ""25"": 11.559699510630422, ""30"": 7.75811817580431}"
bo_sensor_error_ackley_value_logei_seed10_jittered_exact_drift_jit20_std1.0.csv,pm,False,0.11084441315422176,"{""pm"": 30.549536062009192, ""lcb"": 30.549536062009192, ""2"": 29.03206223888365, ""3"": 28.275514008325437, ""5"": 26.746316070680972, ""8"": 24.46750822161482, ""12"": 21.4328024307721, ""16"": 18.3975963637372, ""20"": 15.349111487882674, ""25"": 11.55422469637746, ""30"": 7.758622633383604}"
bo_sensor_error_ackley_value_logei_seed10_jittered_exact_drift_jit20_std5.0.csv,pm,False,0.11084441315422176,"{""pm"": 30.549536062009192, ""lcb"": 30.549536062009192, ""2"": 29.02160903402694, ""3"": 28.267815099262616, ""5"": 26.746444808285155, ""8"": 24.474255270401766, ""12"": 21.42948261716453, ""16"": 18.39367250942253, ""20"": 15.35072786498832, ""25"": 11.553451211846095, ""30"": 7.7535279702245035}"
bo_sensor_error_ackley_value_logei_seed10_jittered_exact_gaussian_jit0_std0.05.csv,2,False,0.11335658345783121,"{""pm"": 0.6560262826113388, ""lcb"": 0.6560262826113388, ""2"": 0.680341574836621, ""3"": 0.6596423402185663, ""5"": 0.6361755175073844, ""8"": 0.5955357815035714, ""12"": 0.5434903222675705, ""16"": 0.5005488823808399, ""20"": 0.44817792663154216, ""25"": 0.3853068343846037, ""30"": 0.3256037233780942}"
bo_sensor_error_ackley_value_logei_seed10_jittered_exact_gaussian_jit0_std0.25.csv,pm,False,0.13010951466015577,"{""pm"": 3.305007022132948, ""lcb"": 3.305007022132948, ""2"": 3.150711730498438, ""3"": 3.0806957974356277, ""5"": 2.915874040701508, ""8"": 2.6740486351481447, ""12"": 2.3544827335313347, ""16"": 2.0316371451259245, ""20"": 1.7113304078572598, ""25"": 1.3076604221089996, ""30"": 0.9000804956109262}"
bo_sensor_error_ackley_value_logei_seed10_jittered_exact_gaussian_jit0_std1.0.csv,pm,False,0.4314319561758124,"{""pm"": 3.710352630614199, ""lcb"": 3.7101511334468706, ""2"": 3.5838551566884527, ""3"": 3.523012518619499, ""5"": 3.3060301800213048, ""8"": 2.9503229674212768, ""12"": 2.4619389134931873, ""16"": 1.9684636132199573, ""20"": 1.4959266041480253, ""25"": 0.8832008744277049, ""30"": 0.2856050415546825}"
bo_sensor_error_ackley_value_logei_seed10_jittered_exact_gaussian_jit0_std5.0.csv,20,False,2.0351583720226345,"{""pm"": 1.866963389128357, ""lcb"": 1.0682598910844952, ""2"": 1.3207047939878416, ""3"": 1.3974411705211023, ""5"": 1.5200423147898898, ""8"": 1.7194846445929821, ""12"": 2.307327847430635, ""16"": 2.537449905790841, ""20"": 2.646313150106592, ""25"": 2.626484011667724, ""30"": 2.6371639231817134}"
bo_sensor_error_ackley_value_logei_seed10_jittered_exact_gaussian_jit20_std0.05.csv,pm,False,0.11084441315422176,"{""pm"": 30.549536062009192, ""lcb"": 30.549536062009192, ""2"": 29.02966219654323, ""3"": 28.27433030604165, ""5"": 26.75112131248042, ""8"": 24.46674798957864, ""12"": 21.435016544146748, ""16"": 18.391111856417663, ""20"": 15.35064455714082, ""25"": 11.55400099280366, ""30"": 7.746968315835392}"
bo_sensor_error_ackley_value_logei_seed10_jittered_exact_gaussian_jit20_std0.25.csv,pm,False,0.11084441315422176,"{""pm"": 30.549536062009192, ""lcb"": 30.549536062009192, ""2"": 29.032938836214456, ""3"": 28.267533979436717, ""5"": 26.751221768460454, ""8"": 24.46210672194918, ""12"": 21.433124816511615, ""16"": 18.392205166731078, ""20"": 15.35416308890824, ""25"": 11.552892663594994, ""30"": 7.7557026305627135}"
bo_sensor_error_ackley_value_logei_seed10_jittered_exact_gaussian_jit20_std1.0.csv,pm,False,0.11084441315422176,"{""pm"": 30.549536062009192, ""lcb"": 30.549536062009192, ""2"": 29.02889865267456, ""3"": 28.272859293782115, ""5"": 26.749745528917835, ""8"": 24.470823632164258, ""12"": 21.431888301152668, ""16"": 18.385920107805116, ""20"": 15.35787926472059, ""25"": 11.552030145768828, ""30"": 7.7538604306982055}"
bo_sensor_error_ackley_value_logei_seed10_jittered_exact_gaussian_jit20_std5.0.csv,pm,False,0.11084441315422176,"{""pm"": 30.549536062009192, ""lcb"": 30.549536062009192, ""2"": 29.023354195304442, ""3"": 28.27162937202645, ""5"": 26.74932505377544, ""8"": 24.47550298846898, ""12"": 21.423519417500025, ""16"": 18.389608794379093, ""20"": 15.349107259092541, ""25"": 11.553332950632619, ""30"": 7.749241611251386}"
bo_sensor_error_ackley_value_logei_seed11_jittered_exact_ar1_jit0_std0.05.csv,pm,False,0.17337083540546955,"{""pm"": 23.59662429274202, ""lcb"": 23.59662429274202, ""2"": 22.62561205529041, ""3"": 22.096792927645534, ""5"": 21.037491329449736, ""8"": 19.446810541821616, ""12"": 17.320285036749247, ""16"": 15.211678724457563, ""20"": 13.085812565481408, ""25"": 10.432581801207542, ""30"": 7.781076600934373}"
bo_sensor_error_ackley_value_logei_seed11_jittered_exact_ar1_jit0_std0.25.csv,pm,False,0.09527267863295108,"{""pm"": 20.14740146802882, ""lcb"": 20.14740146802882, ""2"": 19.21776555917935, ""3"": 18.753542594229593, ""5"": 17.82839901532572, ""8"": 16.426550886477912, ""12"": 14.568051220576088, ""16"": 12.7045708193926, ""20"": 10.84117990169194, ""25"": 8.511599610494414, ""30"": 6.190474107753261}"
bo_sensor_error_ackley_value_logei_seed11_jittered_exact_ar1_jit0_std1.0.csv,pm,False,0.04366673679009303,"{""pm"": 4.429715859220628, ""lcb"": 4.429715859220628, ""2"": 4.2140823076205525, ""3"": 4.105190686859755, ""5"": 3.891829215520767, ""8"": 3.566880579591006, ""12"": 3.1341850862589933, ""16"": 2.7024443127857345, ""20"": 2.270237188561882, ""25"": 1.7301111743660742, ""30"": 1.1931751929770738}"
bo_sensor_error_ackley_value_logei_seed11_jittered_exact_ar1_jit0_std5.0.csv,pm,False,0.2270964533128241,"{""pm"": 33.40438800005986, ""lcb"": 33.40438800005986, ""2"": 32.041368192607045, ""3"": 31.303279268897107, ""5"": 29.80819380018003, ""8"": 27.57345825795706, ""12"": 24.615944233794934, ""16"": 21.642707753733127, ""20"": 18.67961876317115, ""25"": 14.947841081440725, ""30"": 11.24524822656442}"
bo_sensor_error_ackley_value_logei_seed11_jittered_exact_ar1_jit20_std0.05.csv,pm,False,0.14238496446664567,"{""pm"": 3.996472171373467, ""lcb"": 3.996472171373467, ""2"": 3.8770254479264628, ""3"": 3.8157435183387767, ""5"": 3.7000063598371247, ""8"": 3.5407605583665838, ""12"": 3.316382787601046, ""16"": 3.0983974192562975, ""20"": 2.876285833490929, ""25"": 2.60652730350357, ""30"": 2.3234227372523226}"
bo_sensor_error_ackley_value_logei_seed11_jittered_exact_ar1_jit20_std0.25.csv,pm,False,0.14238496446664567,"{""pm"": 3.996472171373467, ""lcb"": 3.996472171373467, ""2"": 3.87977298866846, ""3"": 3.8182120704537503, ""5"": 3.705027592018229, ""8"": 3.537198669022091, ""12"": 3.3238929369380146, ""16"": 3.0999612166003665, ""20"": 2.8819775528055294, ""25"": 2.6045567698288, ""30"": 2.326062617853252}"
bo_sensor_error_ackley_value_logei_seed11_jittered_exact_ar1_jit20_std1.0.csv,pm,False,0.14238496446664567,"{""pm"": 3.996472171373467, ""lcb"": 3.996472171373467, ""2"": 3.8758450813645817, ""3"": 3.8206407983907464, ""5"": 3.708904764998676, ""8"": 3.5399928731456027, ""12"": 3.3140295335373904, ""16"": 3.1005234286898458, ""20"": 2.878217212505098, ""25"": 2.6013123291312943, ""30"": 2.329084776386174}"
bo_sensor_error_ackley_value_logei_seed11_jittered_exact_ar1_jit20_std5.0.csv,pm,False,0.14238496446664567,"{""pm"": 3.996472171373467, ""lcb"": 3.996472171373467, ""2"": 3.879013570793105, ""3"": 3.8200083382383756, ""5"": 3.706145664876998, ""8"": 3.540787362012175, ""12"": 3.3159505688653548, ""16"": 3.1012416493013517, ""20"": 2.882633508636931, ""25"": 2.600337259781161, ""30"": 2.326619682829637}"
bo_sensor_error_ackley_value_logei_seed11_jittered_exact_bias_jit0_std0.05_bias0.05.csv,pm,False,0.11699159219774449,"{""pm"": 4.228852218965551, ""lcb"": 4.228852218965551, ""2"": 4.089083597752104, ""3"": 4.014252169670323, ""5"": 3.8672271859753904, ""8"": 3.644944531349756, ""12"": 3.344901440248564, ""16"": 3.0546339615287303, ""20"": 2.75418129622191, ""25"": 2.3884028459643516, ""30"": 2.0230115945190295}"
bo_sensor_error_ackley_value_logei_seed11_jittered_exact_bias_jit0_std0.25_bias0.25.csv,pm,False,0.1338440622810443,"{""pm"": 6.4961185283039224, ""lcb"": 6.4961185283039224, ""2"": 6.266688326611426, ""3"": 6.142032084407673, ""5"": 5.901129207938931, ""8"": 5.520033885355032, ""12"": 5.036571457883851, ""16"": 4.553294069873854, ""20"": 4.062119366744982, ""25"": 3.4481770872109383, ""30"": 2.83532764695771}"
bo_sensor_error_ackley_value_logei_seed11_jittered_exact_bias_jit0_std1.0_bias1.csv,pm,False,0.3017903150862394,"{""pm"": 19.54695656454404, ""lcb"": 19.54695656454404, ""2"": 18.75905197163511, ""3"": 18.31155028976495, ""5"": 17.44845633983489, ""8"": 16.145760364961287, ""12"": 14.414052562713755, ""16"": 12.697874788516181, ""20"": 10.954983508809333, ""25"": 8.781238819940473, ""30"": 6.621862811085722}"
bo_sensor_error_ackley_value_logei_seed11_jittered_exact_bias_jit0_std5.0_bias5.csv,30,False,1.7960478726770153,"{""pm"": 8.674745411880027, ""lcb"": 8.674745411880027, ""2"": 9.569623797816426, ""3"": 9.750805325127311, ""5"": 9.964809944543974, ""8"": 9.94316848232016, ""12"": 10.019062933865834, ""16"": 10.058415621524105, ""20"": 10.06325141935016, ""25"": 9.987531550760147, ""30"": 10.082290606811972}"
bo_sensor_error_ackley_value_logei_seed11_jittered_exact_bias_jit20_std0.05_bias0.05.csv,pm,False,0.14238496446664567,"{""pm"": 3.996472171373467, ""lcb"": 3.996472171373467, ""2"": 3.8780257536749216, ""3"": 3.8179704815192244, ""5"": 3.7024928529236214, ""8"": 3.537500933553236, ""12"": 3.3175442336787424, ""16"": 3.101132349650489, ""20"": 2.878603982869285, ""25"": 2.6011320236725908, ""30"": 2.328593363571753}"
bo_sensor_error_ackley_value_logei_seed11_jittered_exact_bias_jit20_std0.25_bias0.25.csv,pm,False,0.14238496446664567,"{""pm"": 3.996472171373467, ""lcb"": 3.996472171373467, ""2"": 3.876857542595454, ""3"": 3.8161499430698367, ""5"": 3.7062920377713913, ""8"": 3.5388167944542994, ""12"": 3.3144450081490784, ""16"": 3.097180659040549, ""20"": 2.8774669733479756, ""25"": 2.6017224198274107, ""30"": 2.325632890383195}"
bo_sensor_error_ackley_value_logei_seed11_jittered_exact_bias_jit20_std1.0_bias1.csv,pm,False,0.14238496446664567,"{""pm"": 3.996472171373467, ""lcb"": 3.996472171373467, ""2"": 3.8803488422678836, ""3"": 3.8151474658373035, ""5"": 3.709161061131474, ""8"": 3.53750207158152, ""12"": 3.3144748989841752, ""16"": 3.0996287068839288, ""20"": 2.8798452957932765, ""25"": 2.5994991686299174, ""30"": 2.32581423601939}"
bo_sensor_error_ackley_value_logei_seed11_jittered_exact_bias_jit20_std5.0_bias5.csv,pm,False,0.14238496446664567,"{""pm"": 3.996472171373467, ""lcb"": 3.996472171373467, ""2"": 3.8760660816719232, ""3"": 3.8185038616524114, ""5"": 3.7073758522725417, ""8"": 3.54252879675514, ""12"": 3.321568269773207, ""16"": 3.099380271029453, ""20"": 2.877936879698675, ""25"": 2.5964500676703532, ""30"": 2.32241420551376}"
bo_sensor_error_ackley_value_logei_seed11_jittered_exact_drift_jit0_std0.05.csv,pm,False,0.04090204410728021,"{""pm"": 5.355288407586571, ""lcb"": 5.355288407586571, ""2"": 5.188520824729546, ""3"": 5.107108322639069, ""5"": 4.939309201147557, ""8"": 4.685598510511882, ""12"": 4.347308416404083, ""16"": 4.011220121116497, ""20"": 3.6747211077166515, ""25"": 3.251857826536553, ""30"": 2.831723050657289}"
bo_sensor_error_ackley_value_logei_seed11_jittered_exact_drift_jit0_std0.25.csv,pm,False,0.1067073922712268,"{""pm"": 28.174110413780852, ""lcb"": 28.174110413780852, ""2"": 26.858592034270224, ""3"": 26.208262262632925, ""5"": 24.88720930670282, ""8"": 22.917457297094586, ""12"": 20.29322956278002, ""16"": 17.66866277185956, ""20"": 15.041630383992572, ""25"": 11.759747036186397, ""30"": 8.4764068638396}"
bo_sensor_error_ackley_value_logei_seed11_jittered_exact_drift_jit0_std1.0.csv,pm,False,0.6116895904213905,"{""pm"": 54.2073028869667, ""lcb"": 54.2073028869667, ""2"": 51.737840065613085, ""3"": 50.46506286057386, ""5"": 47.66176970540174, ""8"": 43.45573675754826, ""12"": 37.8444343928349, ""16"": 32.20447180124822, ""20"": 26.58564034338722, ""25"": 19.553608464117268, ""30"": 12.52267173222285}"
bo_sensor_error_ackley_value_logei_seed11_jittered_exact_drift_jit0_std5.0.csv,8,False,1.2427708450549426,"{""pm"": 3.444843646458099, ""lcb"": 3.444843646458099, ""2"": 4.072781068036595, ""3"": 4.179315287092642, ""5"": 4.243809326247256, ""8"": 4.28500686391019, ""12"": 4.206475659277616, ""16"": 4.265873017106172, ""20"": 4.283441635136253, ""25"": 4.27817430127375, ""30"": 4.239456717775651}"
bo_sensor_error_ackley_value_logei_seed11_jittered_exact_drift_jit20_std0.05.csv,pm,False,0.14238496446664567,"{""pm"": 3.996472171373467, ""lcb"": 3.996472171373467, ""2"": 3.874224481457744, ""3"": 3.8245616889635503, ""5"": 3.7035654861006764, ""8"": 3.5391881592369323, ""12"": 3.3148944039935317, ""16"": 3.101518817266603, ""20"": 2.874903503802933, ""25"": 2.6051596182911383, ""30"": 2.3231153897924006}"
bo_sensor_error_ackley_value_logei_seed11_jittered_exact_drift_jit20_std0.25.csv,pm,False,0.14238496446664567,"{""pm"": 3.996472171373467, ""lcb"": 3.996472171373467, ""2"": 3.882252460321374, ""3"": 3.816746832885978, ""5"": 3.7052737820151753, ""8"": 3.5460837794514273, ""12"": 3.3224035566793524, ""16"": 3.092595372368923, ""20"": 2.8743010141957286, ""25"": 2.5970024146150092, ""30"": 2.3310626841509636}"
bo_sensor_error_ackley_value_logei_seed11_jittered_exact_drift_jit20_std1.0.csv,pm,False,0.14238496446664567,"{""pm"": 3.996472171373467, ""lcb"": 3.996472171373467, ""2"": 3.8764380167699244, ""3"": 3.8173608738592186, ""5"": 3.7121456248585565, ""8"": 3.539644382880052, ""12"": 3.320187120917343, ""16"": 3.0976093301236194, ""20"": 2.8741772615353915, ""25"": 2.6023385308302687, ""30"": 2.3221951687081948}"
bo_sensor_error_ackley_value_logei_seed11_jittered_exact_drift_jit20_std5.0.csv,pm,False,0.14238496446664567,"{""pm"": 3.996472171373467, ""lcb"": 3.996472171373467, ""2"": 3.877753963213011, ""3"": 3.8234505427820817, ""5"": 3.704478334934661, ""8"": 3.534853822465063, ""12"": 3.3114378144167262, ""16"": 3.1018271591005457, ""20"": 2.8773842754208157, ""25"": 2.6039338493888065, ""30"": 2.3271080225715717}"
bo_sensor_error_ackley_value_logei_seed11_jittered_exact_gaussian_jit0_std0.05.csv,pm,False,0.0305022155064921,"{""pm"": 4.6203238732613094, ""lcb"": 4.6203238732613094, ""2"": 4.458754881847477, ""3"": 4.378740560568859, ""5"": 4.21634202510133, ""8"": 3.976319303602493, ""12"": 3.6519486174946243, ""16"": 3.3269245727675596, ""20"": 3.0046460070668997, ""25"": 2.6019130550179312, ""30"": 2.1972119825182324}"
bo_sensor_error_ackley_value_logei_seed11_jittered_exact_gaussian_jit0_std0.25.csv,pm,False,0.13618964919595544,"{""pm"": 28.039581026992572, ""lcb"": 28.039581026992572, ""2"": 26.715158766617584, ""3"": 26.055498306622148, ""5"": 24.738497189878956, ""8"": 22.751147710637564, ""12"": 20.106323128575745, ""16"": 17.47098122170152, ""20"": 14.82866598480986, ""25"": 11.524890609459602, ""30"": 8.216439203107635}"
bo_sensor_error_ackley_value_logei_seed11_jittered_exact_gaussian_jit0_std1.0.csv,pm,False,0.05343089252939061,"{""pm"": 4.470985881282021, ""lcb"": 4.470985881282021, ""2"": 4.423136605809509, ""3"": 4.3899832521667115, ""5"": 4.319041603660485, ""8"": 4.216737503227261, ""12"": 4.073632674421224, ""16"": 3.935182064375313, ""20"": 3.7941737986293864, ""25"": 3.621218579103347, ""30"": 3.444490912861956}"
bo_sensor_error_ackley_value_logei_seed11_jittered_exact_gaussian_jit0_std5.0.csv,25,False,0.2511980935959375,"{""pm"": 8.61480728105869, ""lcb"": 8.61480728105869, ""2"": 8.619256054333254, ""3"": 8.611212052539196, ""5"": 8.618188106739522, ""8"": 8.621884721162942, ""12"": 8.615966277355758, ""16"": 8.607212172041017, ""20"": 8.619137709386822, ""25"": 8.624056694722746, ""30"": 8.618585820307123}"
bo_sensor_error_ackley_value_logei_seed11_jittered_exact_gaussian_jit20_std0.05.csv,pm,False,0.14238496446664567,"{""pm"": 3.996472171373467, ""lcb"": 3.996472171373467, ""2"": 3.879789759502663, ""3"": 3.814696146355022, ""5"": 3.7124959904991304, ""8"": 3.5352835100945113, ""12"": 3.315431177714209, ""16"": 3.097106087393763, ""20"": 2.876211784983767, ""25"": 2.6004684605084196, ""30"": 2.3226778927189793}"
bo_sensor_error_ackley_value_logei_seed11_jittered_exact_gaussian_jit20_std0.25.csv,pm,False,0.14238496446664567,"{""pm"": 3.996472171373467, ""lcb"": 3.996472171373467, ""2"": 3.884830132828002, ""3"": 3.822238489512814, ""5"": 3.7077680015824708, ""8"": 3.5331698257889075, ""12"": 3.317089668467215, ""16"": 3.0967741510803486, ""20"": 2.8773522035428836, ""25"": 2.601950555367052, ""30"": 2.325097895905191}"
