error_model,jitter_std,jitter_iteration,dataset,acquisition,fragility,absolute_loss,inference_excess,acq_failures,seeds
ar1,0.05,0,rastrigin,qei,0.06799218806174585,0.5035355228029549,0.29769640449496604,0,10
ar1,0.05,0,rastrigin,qnei,-0.011494654783049665,0.4114426776343983,0.16792694501368272,0,10
ar1,0.05,0,rastrigin,qpi,-0.025805776116644013,0.41720571944692886,0.07397919974652334,0,10
ar1,0.05,0,rastrigin,qucb,0.03384482620682152,0.5217575333187392,0.1569620134335414,0,10
ar1,0.05,0,rastrigin,random,0.0,0.5412707917797113,0.0,0,10
ar1,0.05,0,rastrigin,sobol,0.0,0.47369093303422927,0.0,0,10
ar1,0.05,0,rastrigin,ucb,0.026469632836208533,0.49357605545421224,-0.012667804903922487,0,10
ar1,0.05,0,rosenbrock,ei,-0.0005420679370662469,0.06254098331405852,0.0163883704104419,0,10
ar1,0.05,0,rosenbrock,greedy,0.011005423747179667,0.07363471663659125,0.0172604822670789,0,10
ar1,0.05,0,rosenbrock,logei,0.0012555481041151295,0.06425005686315759,0.01372072532451182,0,10
ar1,0.05,0,rosenbrock,logpi,0.002433590368587352,0.06091028099266451,0.0124245234206139,0,10
ar1,0.05,0,rosenbrock,pi,0.003504034329497933,0.06184799059301412,0.0166714047665363,0,10
ar1,0.05,0,rosenbrock,qei,0.0001653548570201316,0.06408125779080412,0.01418596249209196,0,10
ar1,0.05,0,rosenbrock,qnei,0.0013393158062644903,0.06393952165538076,0.0161547520033339,0,10
ar1,0.05,0,rosenbrock,qpi,0.008669170293048135,0.06734964135556722,0.014285801835692969,0,10
ar1,0.05,0,rosenbrock,qucb,-0.0005065658490403382,0.07208033913301996,0.0167864421298793,0,10
ar1,0.05,0,rosenbrock,random,0.0,0.07491888919295575,0.01372347740928124,0,10
ar1,0.05,0,rosenbrock,sobol,0.0,0.06662407851203958,0.032862590468029265,0,10
ar1,0.05,0,rosenbrock,ucb,-0.0004469743356910683,0.07136201486524119,0.01708021412333225,0,10
ar1,0.05,0,schwefel,ei,-0.018822651652593225,0.46160695192239676,-0.05532568902954314,0,10
ar1,0.05,0,schwefel,greedy,0.010108833409481672,0.4280252613396279,0.043312824210216996,0,10
ar1,0.05,0,schwefel,logei,0.0006388202593462219,0.49298362423213354,0.13223111457535994,0,10
ar1,0.05,0,schwefel,logpi,-0.005538972257920322,0.38885596915078574,-0.012461497526871052,0,10
ar1,0.05,0,schwefel,pi,0.03250008584124598,0.4057873583084536,0.15636104937158068,0,10
ar1,0.05,0,schwefel,qei,0.02482264790959709,0.4659099141143187,0.19323132698639178,0,10
ar1,0.05,0,schwefel,qnei,0.03519672376285326,0.5148343322421868,0.008637244020752144,0,10
ar1,0.05,0,schwefel,qpi,0.02144774534911347,0.440463572870269,0.08249309020225129,0,10
ar1,0.05,0,schwefel,qucb,-0.012263157306359369,0.5304544313022646,0.030561344160765752,0,10
ar1,0.05,0,schwefel,random,0.0,0.5452185703596855,0.0011979045411977401,0,10
ar1,0.05,0,schwefel,sobol,0.0,0.548335952718145,0.00219738438587049,0,10
ar1,0.05,0,schwefel,ucb,0.052928000780475215,0.5603374289853695,0.4113524991459624,0,10
ar1,0.05,0,shekel,ei,-0.014027806078826041,0.8010912804368969,-0.948257812083557,0,10
ar1,0.05,0,shekel,greedy,-0.01675032208915718,0.7529955429174907,0.1936213988693744,0,10
ar1,0.05,0,shekel,logei,-0.009787341668096899,0.7882556069687467,0.22987876809768865,0,10
ar1,0.05,0,shekel,logpi,0.011420163779154415,0.8203353227917434,2.098109781708412,0,10
ar1,0.05,0,shekel,pi,0.005019576274593492,0.8058542838892976,5.640019241795372,0,10
ar1,0.05,0,shekel,qei,-0.018026964788475847,0.7833931277844348,-5.338125238439649,0,10
ar1,0.05,0,shekel,qnei,0.0488506046486616,0.8223147588427204,7.097840304045763,0,10
ar1,0.05,0,shekel,qpi,-0.003743697814807835,0.8499015073264365,0.17396314227070137,0,10
ar1,0.05,0,shekel,qucb,-0.04312039160786785,0.8045640758572148,-2.2901125326722847,0,10
ar1,0.05,0,shekel,random,0.0,0.9445751774970731,0.0,0,10
ar1,0.05,0,shekel,sobol,0.0,0.9503428507168448,0.0057263244011132005,0,10
ar1,0.05,0,shekel,ucb,-0.005236474513007965,0.8358551765593931,0.702960609233745,0,10
ar1,0.05,0,steering_law,ei,-0.0015771697872828054,0.06594691254905134,0.00822536128386008,0,10
ar1,0.05,0,steering_law,greedy,0.008861655264591251,0.10509020823712785,0.04009869468047711,0,10
ar1,0.05,0,steering_law,logei,0.0026078729905892393,0.07008919061562541,0.008332938995110777,0,10
ar1,0.05,0,steering_law,logpi,0.012490057822125939,0.10554158197440659,0.014395386058949813,0,10
ar1,0.05,0,steering_law,pi,0.01668032771109515,0.10973931886081538,0.00535464650059604,0,10
ar1,0.05,0,steering_law,qei,-0.0001256224250444736,0.06794743838449915,0.0019853817324373304,0,10
ar1,0.05,0,steering_law,qnei,0.002753061068937706,0.07021383055888424,0.0099796011159637,0,10
ar1,0.05,0,steering_law,qpi,0.011142606720506138,0.10353750968085143,0.01042428228040152,0,10
ar1,0.05,0,steering_law,qucb,-0.0006345800509971181,0.06853014752569433,0.01150930172930473,0,10
ar1,0.05,0,steering_law,random,0.0,0.22987569862598783,0.03007844595838171,0,10
ar1,0.05,0,steering_law,sobol,0.0,0.17882607048980456,0.0,0,10
ar1,0.05,0,steering_law,ucb,-0.0012056009401911517,0.06796062739042653,0.007294101724321145,0,10
ar1,0.05,0,stevens,ei,-0.0037157140371957345,0.08446031173593345,0.0,0,10
ar1,0.05,0,stevens,greedy,0.003259997001861945,0.10033603873946453,0.00563510719714943,0,10
ar1,0.05,0,stevens,logei,-0.005337018773665564,0.08283111046808,0.0,0,10
ar1,0.05,0,stevens,logpi,0.007052038125741744,0.12003955989402797,0.0,0,10
ar1,0.05,0,stevens,pi,0.0031055529865576846,0.11607149335343689,0.00225530655022598,0,10
ar1,0.05,0,stevens,qei,-0.007024180272019604,0.08115977355249006,0.0,0,10
ar1,0.05,0,stevens,qnei,0.0015259543424245808,0.08736308304546829,-0.00030369714315807,0,10
ar1,0.05,0,stevens,qpi,0.003809765465393448,0.11871530035642172,-0.00296816382519119,0,10
ar1,0.05,0,stevens,qucb,0.0026853564996185634,0.07981620561256883,0.0,0,10
ar1,0.05,0,stevens,random,0.0,0.39460232747620905,0.0077353782496772105,0,10
ar1,0.05,0,stevens,sobol,0.0,0.39158875493652984,0.00457146714987359,0,10
ar1,0.05,0,stevens,ucb,0.0020024258112449414,0.07911508480287914,0.0,0,10
ar1,0.05,0,weber_fechner,ei,-0.005308480943222812,0.1032175535087068,0.00805211554515757,0,10
ar1,0.05,0,weber_fechner,greedy,0.044451292458707735,0.16760832289766325,0.09687767135450656,0,10
ar1,0.05,0,weber_fechner,logei,0.006239337140047471,0.11627125995604773,0.023821351451522747,0,10
ar1,0.05,0,weber_fechner,logpi,0.03502666400008112,0.16082970005735073,0.0997080621943788,0,10
ar1,0.05,0,weber_fechner,pi,0.03245559925938437,0.15857894583122376,0.052333423910252974,0,10
ar1,0.05,0,weber_fechner,qei,0.004000244203500237,0.11359845847730646,0.00734884857958281,0,10
ar1,0.05,0,weber_fechner,qnei,-0.008154319275278012,0.09898644135963973,0.01213809940779822,0,10
ar1,0.05,0,weber_fechner,qpi,0.021494221893207627,0.14813415209248143,0.018920471529192122,0,10
ar1,0.05,0,weber_fechner,qucb,-0.001314739220265127,0.08888385153396129,0.0064543948357036005,0,10
ar1,0.05,0,weber_fechner,random,0.0,0.3027524613720364,0.0035697751775404796,0,10
ar1,0.05,0,weber_fechner,sobol,0.0,0.30013359084793223,0.00337740122441709,0,10
ar1,0.05,0,weber_fechner,ucb,0.007305992292073349,0.09765631713204137,0.0035934274082539,0,10
ar1,0.05,0,yerkes_dodson,ei,-0.027515279900934574,0.22099500036294123,-0.1297755735444825,0,10
ar1,0.05,0,yerkes_dodson,greedy,0.07731914625772482,0.2699421462943858,0.44400273646263333,0,10
ar1,0.05,0,yerkes_dodson,logei,-0.05733777774646468,0.1935862876446237,-0.1252387278299914,0,10
ar1,0.05,0,yerkes_dodson,logpi,0.0411873925144952,0.2502917073524843,0.16575407750758253,0,10
ar1,0.05,0,yerkes_dodson,pi,0.005960679518320916,0.2133535831502973,0.10134493154130786,0,10
ar1,0.05,0,yerkes_dodson,qei,-0.021652197871501182,0.18939548516250845,0.02668215917207841,0,10
ar1,0.05,0,yerkes_dodson,qnei,0.00372010533182088,0.17545390672193706,0.02788082118645837,0,10
ar1,0.05,0,yerkes_dodson,qpi,0.005850558903040718,0.2183060544884461,0.03213087180274683,0,10
ar1,0.05,0,yerkes_dodson,qucb,-0.07737682214348726,0.24266919040110616,-0.40031579768121317,0,10
ar1,0.05,0,yerkes_dodson,random,0.0,0.4595928642152981,0.0053177756337323195,0,10
ar1,0.05,0,yerkes_dodson,sobol,0.0,0.4791575297070702,0.00526115655500819,0,10
ar1,0.05,0,yerkes_dodson,ucb,-0.022707575000938465,0.26350905247989376,-0.2700813904978432,0,10
ar1,0.05,20,ackley,ei,0.022548388894346395,0.3900719388993553,0.5564380256997484,0,10
ar1,0.05,20,ackley,greedy,0.008513660677200219,0.7433633920480138,0.941989083321371,0,10
ar1,0.05,20,ackley,logei,0.05285350350315156,0.3521151726768483,0.06749100776718553,0,10
ar1,0.05,20,ackley,logpi,0.015281176190431844,0.6355865178729047,0.9278848625627345,0,10
ar1,0.05,20,ackley,pi,0.004279567471731598,0.7390065221988891,0.17509485978478648,0,10
ar1,0.05,20,ackley,qei,0.018012794864500768,0.3747490046240305,1.1486034817565571,0,10
ar1,0.05,20,ackley,qnei,-0.010043521554242032,0.36747912290963924,0.3648796089852132,0,10
ar1,0.05,20,ackley,qpi,-0.0036473272077449854,0.6837192205824247,-0.5920253007540963,0,10
ar1,0.05,20,ackley,qucb,0.044059530330283814,0.34171981584235633,0.7414299758546224,0,10
ar1,0.05,20,ackley,random,0.0,0.813735418385999,0.0,0,10
ar1,0.05,20,ackley,sobol,0.0,0.8629621284700407,0.0,0,10
ar1,0.05,20,ackley,ucb,0.002386389330600672,0.26776695520157734,-0.3120453470715166,0,10
ar1,0.05,20,branin,ei,0.0024930471524819953,0.003410206703239115,0.01408880736394876,0,10
ar1,0.05,20,branin,greedy,0.0069430092248033174,0.014583186014266471,0.026872921754620034,0,10
ar1,0.05,20,branin,logei,0.0036401547196343704,0.005089414672110948,0.009663726012751759,0,10
ar1,0.05,20,branin,logpi,0.004134321035988585,0.0062707115318531665,0.022470128303156693,0,10
ar1,0.05,20,branin,pi,0.004384487036819261,0.006441449877807178,0.014920154869492299,0,10
ar1,0.05,20,branin,qei,0.0025458576783729415,0.003446343380134329,0.0071440035453730994,0,10
ar1,0.05,20,branin,qnei,0.00016462244282508228,0.00030356195058481414,0.01000764536160741,0,10
ar1,0.05,20,branin,qpi,0.002914301184684437,0.003840484100490993,0.00867049082937132,0,10
ar1,0.05,20,branin,qucb,0.00045983191414854485,0.0006339650808506409,0.014045244196179169,0,10
ar1,0.05,20,branin,random,0.0,0.026965976741086868,0.00512830622852603,0,10
ar1,0.05,20,branin,sobol,0.0,0.02876511796046758,0.02494717232376482,0,10
ar1,0.05,20,branin,ucb,0.00030493119366589364,0.0004761753914468567,0.00588203391690797,0,10
ar1,0.05,20,eggholder,ei,0.0028532307492436155,0.25060895158981195,0.010633681127169553,0,10
ar1,0.05,20,eggholder,greedy,0.00026979522260695867,0.4656917858609054,0.00795830406166713,0,10
ar1,0.05,20,eggholder,logei,-0.01747823161398531,0.22313122079192954,-0.0929432386967617,0,10
ar1,0.05,20,eggholder,logpi,0.027412658144365398,0.3308491393396823,0.2456273267360361,0,10
ar1,0.05,20,eggholder,pi,0.017388051583771692,0.289220571718247,0.0690632891550547,0,10
ar1,0.05,20,eggholder,qei,0.0014723233997841006,0.24491177059878483,0.014220693677750201,0,10
ar1,0.05,20,eggholder,qnei,-0.009026778098466196,0.2588494753018989,-0.1011317095449702,0,10
ar1,0.05,20,eggholder,qpi,0.006121155211368368,0.2113591964644938,0.010052189576138208,0,10
ar1,0.05,20,eggholder,qucb,0.002843082229768191,0.2645998526403518,-0.004765094654137169,0,10
ar1,0.05,20,eggholder,random,0.0,0.33809860501176303,0.0013398283339974598,0,10
ar1,0.05,20,eggholder,sobol,0.0,0.3572129451641244,0.0,0,10
ar1,0.05,20,eggholder,ucb,-0.02915309494825617,0.22879115180998721,-0.11097016657495622,0,10
ar1,0.05,20,griewank,ei,0.0009462346192006604,0.016550293759156218,0.01232893030918378,0,10
ar1,0.05,20,griewank,greedy,0.006070980283973132,0.03251993671796278,0.03300579854339837,0,10
ar1,0.05,20,griewank,logei,0.0024046379239906013,0.00909238330627525,0.0230349136942282,0,10
ar1,0.05,20,griewank,logpi,0.013905055104751951,0.054948347217207,0.055247846008828996,0,10
ar1,0.05,20,griewank,pi,0.016462871600065283,0.054802681587990995,0.051854398292759576,0,10
ar1,0.05,20,griewank,qei,-0.001977728514477562,0.01794437007790535,0.0034594668005150098,0,10
ar1,0.05,20,griewank,qnei,-0.0004321830041068923,0.013270549882034233,-0.0008890095009116007,0,10
