arm,reference,response,jitter_std,jitter_iteration,n_landscapes,n_cells,cost,gain,price,recovered,bootstrap_draws_kept,recovered_lo,recovered_hi,wilcoxon_p,wilcoxon_p_fdr,pooled_recovered,pooled_recovered_lo,pooled_recovered_hi,pooled_price,pooled_cost,pooled_gain,pooled_wilcoxon_p,pooled_wilcoxon_p_fdr
bundle,output-boba,trajectory,0.25,0,20,100,0.0243508980956315,-0.0603245892965083,0.0497510184600551,-2.477304494462579,0.9885,-12.770929728592314,-0.9888064882235384,6.29425048828125e-05,0.0002517700195312,-0.9278490566817136,-1.2715600012139625,-0.5803064582986637,0.0465290299432191,0.0561500644036445,-0.052098784289539,0.0005855560302734,0.0024258749825612283
bundle,output-boba,trajectory,0.25,20,20,100,0.0075357034530784,-0.0494330012670755,0.0433070414263831,-6.559838981838057,0.943,,,0.0028525212334313,0.0045640339734901,-0.9278490566817136,-1.2715600012139625,-0.5803064582986637,0.0465290299432191,0.0561500644036445,-0.052098784289539,0.0005855560302734,0.0024258749825612283
bundle,output-boba,trajectory,1.0,0,20,100,0.1148369245860572,-0.0328476858346317,0.0497510184600551,-0.2860376656117788,1.0,-0.6043689154264681,-0.0065078537803241,0.0531692504882812,0.0607648577008928,-0.9278490566817136,-1.2715600012139625,-0.5803064582986637,0.0465290299432191,0.0561500644036445,-0.052098784289539,0.0005855560302734,0.0024258749825612283
bundle,output-boba,trajectory,1.0,20,20,100,0.012769459052216,-0.075239146692569,0.0433070414263831,-5.892116994534077,0.9965,-24.278318993984104,-2.259437922602685,0.0011765639999372,0.0023531279998744,-0.9278490566817136,-1.2715600012139625,-0.5803064582986637,0.0465290299432191,0.0561500644036445,-0.052098784289539,0.0005855560302734,0.0024258749825612283
bundle,output-boba,trajectory,5.0,0,20,100,0.2324646746075676,-0.0179041727018895,0.0497510184600551,-0.0770188964500275,1.0,-0.2368355444774239,0.0371695206082512,0.388376235961914,0.388376235961914,-0.9278490566817136,-1.2715600012139625,-0.5803064582986637,0.0465290299432191,0.0561500644036445,-0.052098784289539,0.0005855560302734,0.0024258749825612283
bundle,output-boba,trajectory,5.0,20,20,100,0.0489179152663426,-0.087895311458536,0.0433070414263831,-1.7967918497747468,1.0,-3.331620495387728,-1.114511004721822,0.0001964367262123,0.0005238312698994,-0.9278490566817136,-1.2715600012139625,-0.5803064582986637,0.0465290299432191,0.0561500644036445,-0.052098784289539,0.0005855560302734,0.0024258749825612283
ceiling-anchored,output-boba-ceiling,deployed,0.25,0,20,200,0.3593057067635341,0.2496161192677427,0.0,0.6947179367569017,1.0,0.6237622005000881,0.7557337687552409,3.814697265625e-06,7.62939453125e-06,0.2489912965531402,0.1698638487802079,0.3186428455472865,0.0,0.4340649344639,0.1080783908204203,0.0002098083496093,0.0010140736897782834
ceiling-anchored,output-boba-ceiling,deployed,1.0,0,20,200,0.5088241621642657,-0.0334593376269021,0.0,-0.0657581540243372,1.0,-0.1503221240857688,0.0107173095767845,0.048440933227539,0.048440933227539,0.2489912965531402,0.1698638487802079,0.3186428455472865,0.0,0.4340649344639,0.1080783908204203,0.0002098083496093,0.0010140736897782834
ceiling-anchored,output-boba-ceiling,trajectory,0.25,0,20,200,0.0749810769508753,0.0277377387268703,0.0,0.3699298523685255,1.0,0.2117158082895244,0.4933517852788119,0.0055809020996093,0.0111618041992187,0.1899658910215511,0.0873447629903408,0.2752072689336093,0.0,0.0963351339715588,0.0183003895615876,0.0094356536865234,0.021890716552734286
ceiling-anchored,output-boba-ceiling,trajectory,1.0,0,20,200,0.1176891909922422,0.0088630403963049,0.0,0.0753088734962005,1.0,-0.0025015111031932,0.1556985690562437,0.2305126190185547,0.2305126190185547,0.1899658910215511,0.0873447629903408,0.2752072689336093,0.0,0.0963351339715588,0.0183003895615876,0.0094356536865234,0.021890716552734286
ceiling-cost,output-boba,deployed,0.25,0,20,200,0.0525171889089013,-0.3067885178546328,0.0,-5.841678205335821,1.0,-9.888095469901844,-3.782252196905644,1.9073486328125e-06,3.814697265625e-06,-1.8497522619220168,-2.576517280035376,-1.3199246222755028,0.0,0.1523167260059106,-0.2817482084579893,1.9073486328125e-06,3.6875406901041664e-05
ceiling-cost,output-boba,deployed,1.0,0,20,200,0.2521162631029199,-0.2567078990613459,0.0,-1.0182123751237404,1.0,-1.4989256923797554,-0.6795647899880349,3.814697265625e-06,3.814697265625e-06,-1.8497522619220168,-2.576517280035376,-1.3199246222755028,0.0,0.1523167260059106,-0.2817482084579893,1.9073486328125e-06,3.6875406901041664e-05
ceiling-cost,output-boba,trajectory,0.25,0,20,200,0.0247031639800296,-0.0502779129708457,0.0,-2.035282323004904,1.0,-3.5698283710119245,-1.149178102131049,0.0003223419189453,0.0006446838378906,-0.4703038457905027,-0.7383671653216639,-0.2400547976171904,0.0,0.065520561785489,-0.0308145721860697,0.0027122497558593,0.00827949925472839
ceiling-cost,output-boba,trajectory,1.0,0,20,200,0.1063379595909485,-0.0113512314012937,0.0,-0.1067467482445468,1.0,-0.3007407308680107,0.0469421041280688,0.5458755493164062,0.5458755493164062,-0.4703038457905027,-0.7383671653216639,-0.2400547976171904,0.0,0.065520561785489,-0.0308145721860697,0.0027122497558593,0.00827949925472839
fitted-rep10,output-fitted,deployed,0.05,0,3,60,0.0092869294452328,-0.0096259098283403,0.0071892858008172,-1.0365008031025251,1.0,-3.609435421635357,0.0701090453451799,1.0,1.0,-0.024217407094883,-0.2056945042630487,0.0631216770589782,0.0071892858008172,0.1559332669003998,-0.003776299404162,1.0,1.0
fitted-rep10,output-fitted,deployed,0.05,20,3,60,0.0048245043760881,-0.012473197238946,0.0071892858008172,-2.5853841693599584,1.0,-7.060222895198279,-1.3261734905672258,0.25,1.0,-0.024217407094883,-0.2056945042630487,0.0631216770589782,0.0071892858008172,0.1559332669003998,-0.003776299404162,1.0,1.0
fitted-rep10,output-fitted,deployed,0.25,0,3,60,0.0577240460658905,-0.0001554585339996,0.0071892858008172,-0.002693133011192,1.0,-0.5619770914862598,0.3239652666798526,1.0,1.0,-0.024217407094883,-0.2056945042630487,0.0631216770589782,0.0071892858008172,0.1559332669003998,-0.003776299404162,1.0,1.0
fitted-rep10,output-fitted,deployed,0.25,20,3,60,0.0383281999142183,-0.0216451847706999,0.0071892858008172,-0.5647326203459492,1.0,-1.10043193270712,-0.2453812607900985,0.25,1.0,-0.024217407094883,-0.2056945042630487,0.0631216770589782,0.0071892858008172,0.1559332669003998,-0.003776299404162,1.0,1.0
fitted-rep10,output-fitted,deployed,1.0,0,3,60,0.1950425867613574,0.0091430694610099,0.0071892858008172,0.0468772979933705,1.0,-0.1367597300150729,0.147273145324901,0.75,1.0,-0.024217407094883,-0.2056945042630487,0.0631216770589782,0.0071892858008172,0.1559332669003998,-0.003776299404162,1.0,1.0
fitted-rep10,output-fitted,deployed,1.0,20,3,60,0.1309010509883245,-0.017152758077244,0.0071892858008172,-0.1310360608088165,1.0,-0.2566193554568683,0.0709686062834821,0.5,1.0,-0.024217407094883,-0.2056945042630487,0.0631216770589782,0.0071892858008172,0.1559332669003998,-0.003776299404162,1.0,1.0
fitted-rep10,output-fitted,deployed,5.0,0,3,60,0.4885391501449423,-0.0009083576642808,0.0071892858008172,-0.0018593344341214,1.0,-0.0375488402478969,0.0312263563573509,1.0,1.0,-0.024217407094883,-0.2056945042630487,0.0631216770589782,0.0071892858008172,0.1559332669003998,-0.003776299404162,1.0,1.0
fitted-rep10,output-fitted,deployed,5.0,20,3,60,0.3228196675071448,0.0226074014192046,0.0071892858008172,0.0700310535407646,1.0,-0.2087899111845664,0.2293489029521571,0.75,1.0,-0.024217407094883,-0.2056945042630487,0.0631216770589782,0.0071892858008172,0.1559332669003998,-0.003776299404162,1.0,1.0
fitted-rep10,output-fitted,trajectory,0.05,0,3,60,0.002259724747594,-0.0272908253046581,0.0246179868592193,-12.077057320240192,0.9625,-166.3563967077619,-4.657916244865552,0.25,0.2857142857142857,-0.6602822345337924,-0.7806875982546154,-0.4924730087754029,0.0210848910390889,0.0333024231366947,-0.0219889983640866,0.25,0.34417577223344287
fitted-rep10,output-fitted,trajectory,0.05,20,3,60,-0.0012219795082673,-0.0218354377143115,0.0175517952189585,,0.038,,,0.25,0.2857142857142857,-0.6602822345337924,-0.7806875982546154,-0.4924730087754029,0.0210848910390889,0.0333024231366947,-0.0219889983640866,0.25,0.34417577223344287
fitted-rep10,output-fitted,trajectory,0.25,0,3,60,0.0199492902108832,-0.0320197132050347,0.0246179868592193,-1.605055260941895,1.0,-14.280820922373223,-0.954244051578522,0.25,0.2857142857142857,-0.6602822345337924,-0.7806875982546154,-0.4924730087754029,0.0210848910390889,0.0333024231366947,-0.0219889983640866,0.25,0.34417577223344287
fitted-rep10,output-fitted,trajectory,0.25,20,3,60,0.0032043425550919,-0.0303528501525078,0.0175517952189585,-9.472411151633876,0.7465,,,0.25,0.2857142857142857,-0.6602822345337924,-0.7806875982546154,-0.4924730087754029,0.0210848910390889,0.0333024231366947,-0.0219889983640866,0.25,0.34417577223344287
fitted-rep10,output-fitted,trajectory,1.0,0,3,60,0.0814665790485228,-0.0074770559163518,0.0246179868592193,-0.0917806541489657,1.0,-0.4934887016890814,0.0834513796993058,0.75,0.75,-0.6602822345337924,-0.7806875982546154,-0.4924730087754029,0.0210848910390889,0.0333024231366947,-0.0219889983640866,0.25,0.34417577223344287
fitted-rep10,output-fitted,trajectory,1.0,20,3,60,0.0141226831540226,-0.0206474596748629,0.0175517952189585,-1.4620068615631188,1.0,-5.110793870599776,-0.7787372495137799,0.25,0.2857142857142857,-0.6602822345337924,-0.7806875982546154,-0.4924730087754029,0.0210848910390889,0.0333024231366947,-0.0219889983640866,0.25,0.34417577223344287
fitted-rep10,output-fitted,trajectory,5.0,0,3,60,0.1305720811452061,-0.0104196453995773,0.0246179868592193,-0.0797999488726069,1.0,-0.1209986650851449,-0.0229491875402484,0.25,0.2857142857142857,-0.6602822345337924,-0.7806875982546154,-0.4924730087754029,0.0210848910390889,0.0333024231366947,-0.0219889983640866,0.25,0.34417577223344287
fitted-rep10,output-fitted,trajectory,5.0,20,3,60,0.0160666637405041,-0.0258689995453888,0.0175517952189585,-1.6101039993868116,1.0,-9.56845206833295,-0.8116468695457859,0.25,0.2857142857142857,-0.6602822345337924,-0.7806875982546154,-0.4924730087754029,0.0210848910390889,0.0333024231366947,-0.0219889983640866,0.25,0.34417577223344287
idea-anchor-bias,output-boba,deployed,0.05,0,20,200,0.0095565906469508,0.0025607925897206,0.0,0.2679608957131305,0.9445,,,0.4204264735837405,0.6031672159830729,-0.1530365756973702,-0.2606948789535069,-0.0474966977658975,0.0,0.2371543789404036,-0.0362932940646759,0.0083084106445312,0.01784769694010406
idea-anchor-bias,output-boba,deployed,0.05,20,20,200,0.0073031115603332,-0.0060693113874327,0.0,-0.8310582875932023,0.896,,,0.9133009306692093,0.9854354858398438,-0.1530365756973702,-0.2606948789535069,-0.0474966977658975,0.0,0.2371543789404036,-0.0362932940646759,0.0083084106445312,0.01784769694010406
idea-anchor-bias,output-boba,deployed,0.25,0,20,200,0.0581407102584085,-0.0322095921685242,0.0,-0.5539937855139291,1.0,-0.9433543288238276,-0.2699310600962697,0.0007076263427734,0.0056610107421875,-0.1530365756973702,-0.2606948789535069,-0.0474966977658975,0.0,0.2371543789404036,-0.0362932940646759,0.0083084106445312,0.01784769694010406
idea-anchor-bias,output-boba,deployed,0.25,20,20,200,0.0508581697275962,-0.0113090770225821,0.0,-0.2223650021846079,1.0,-0.654847099288643,0.097692826075291,0.4445089026353956,0.6031672159830729,-0.1530365756973702,-0.2606948789535069,-0.0474966977658975,0.0,0.2371543789404036,-0.0362932940646759,0.0083084106445312,0.01784769694010406
idea-anchor-bias,output-boba,deployed,1.0,0,20,200,0.2235139852163443,-0.0901865627354052,0.0,-0.4034940482498739,1.0,-0.6274098757369907,-0.1931034528667231,0.0014324188232421,0.0057296752929687,-0.1530365756973702,-0.2606948789535069,-0.0474966977658975,0.0,0.2371543789404036,-0.0362932940646759,0.0083084106445312,0.01784769694010406
idea-anchor-bias,output-boba,deployed,1.0,20,20,200,0.1632612869616002,-0.0105235804486498,0.0,-0.0644585170465123,1.0,-0.228655848331216,0.0765658157388107,0.9854354858398438,0.9854354858398438,-0.1530365756973702,-0.2606948789535069,-0.0474966977658975,0.0,0.2371543789404036,-0.0362932940646759,0.0083084106445312,0.01784769694010406
idea-anchor-bias,output-boba,deployed,5.0,0,20,200,0.7882718616322348,-0.049074847530902,0.0,-0.0622562467589357,1.0,-0.2440440119377014,0.0815861220443787,0.4523754119873047,0.6031672159830729,-0.1530365756973702,-0.2606948789535069,-0.0474966977658975,0.0,0.2371543789404036,-0.0362932940646759,0.0083084106445312,0.01784769694010406
idea-anchor-bias,output-boba,deployed,5.0,20,20,200,0.5963293155197605,-0.0935341738136318,0.0,-0.1568498669767852,1.0,-0.3860380608104892,0.0151815485737028,0.0973072052001953,0.2594858805338542,-0.1530365756973702,-0.2606948789535069,-0.0474966977658975,0.0,0.2371543789404036,-0.0362932940646759,0.0083084106445312,0.01784769694010406
idea-anchor-bias,output-boba,trajectory,0.05,0,20,200,0.0054563739095403,0.0003492566008475,0.0,0.0640089199599901,0.7945,,,0.6215133666992188,0.8257860235094372,-0.1552911316143383,-0.2137089695043584,-0.0991696080679891,0.0,0.0536767712838329,-0.0083355265540704,0.0002613067626953,0.0012629826863606165
idea-anchor-bias,output-boba,trajectory,0.05,20,20,200,-0.0014674291453319,-0.0030445879823368,0.0,,0.3195,,,0.9057940914405992,0.9057940914405992,-0.1552911316143383,-0.2137089695043584,-0.0991696080679891,0.0,0.0536767712838329,-0.0083355265540704,0.0002613067626953,0.0012629826863606165
idea-anchor-bias,output-boba,trajectory,0.25,0,20,200,0.0348505427619866,-0.0218010961759636,0.0,-0.6255597315902709,1.0,-1.3267715384290528,-0.3389209302007225,0.0003948211669921,0.0031585693359375,-0.1552911316143383,-0.2137089695043584,-0.0991696080679891,0.0,0.0536767712838329,-0.0083355265540704,0.0002613067626953,0.0012629826863606165
idea-anchor-bias,output-boba,trajectory,0.25,20,20,200,0.0069916546436603,-0.0039179804472905,0.0,-0.5603795735024094,0.9875,-3.612736688494636,0.5140947906648287,0.7225627705707576,0.8257860235094372,-0.1552911316143383,-0.2137089695043584,-0.0991696080679891,0.0,0.0536767712838329,-0.0083355265540704,0.0002613067626953,0.0012629826863606165
idea-anchor-bias,output-boba,trajectory,1.0,0,20,200,0.1064460559842311,-0.0325034878401468,0.0,-0.3053517346378893,1.0,-0.5088735373536623,-0.128853780916413,0.0012092590332031,0.0048370361328125,-0.1552911316143383,-0.2137089695043584,-0.0991696080679891,0.0,0.0536767712838329,-0.0083355265540704,0.0002613067626953,0.0012629826863606165
idea-anchor-bias,output-boba,trajectory,1.0,20,20,200,0.0210074918040246,0.0062236720550464,0.0,0.2962596445642377,1.0,-0.207551150598742,0.612023463796858,0.3793746688088797,0.7587493376177594,-0.1552911316143383,-0.2137089695043584,-0.0991696080679891,0.0,0.0536767712838329,-0.0083355265540704,0.0002613067626953,0.0012629826863606165
idea-anchor-bias,output-boba,trajectory,5.0,0,20,200,0.2170697891657384,-0.0016768442893667,0.0,-0.0077249086379607,1.0,-0.1056915770349576,0.0975795256799041,0.5705966949462891,0.8257860235094372,-0.1552911316143383,-0.2137089695043584,-0.0991696080679891,0.0,0.0536767712838329,-0.0083355265540704,0.0002613067626953,0.0012629826863606165
idea-anchor-bias,output-boba,trajectory,5.0,20,20,200,0.039059691146814,-0.0103131443533529,0.0,-0.2640354813505535,1.0,-0.5692424688665498,-0.101783661684985,0.0392432761503266,0.1046487364008711,-0.1552911316143383,-0.2137089695043584,-0.0991696080679891,0.0,0.0536767712838329,-0.0083355265540704,0.0002613067626953,0.0012629826863606165
idea-anchor-drift,output-boba,deployed,0.05,0,20,200,0.0127528605398877,-0.0027733675224362,0.0,-0.2174702306013503,0.9905,-3.769638833267513,0.7969692394476282,0.7172177958043885,0.92840576171875,-0.1709148122712016,-0.3027644590216204,-0.057602601893975,0.0,0.2274374764155651,-0.0388724335850021,0.0008506774902343,0.0027410719129771885
idea-anchor-drift,output-boba,deployed,0.05,20,20,200,0.0044836895141841,-0.0031949548987666,0.0,-0.7125727347220301,0.808,,,0.9679000486136344,0.9679000486136344,-0.1709148122712016,-0.3027644590216204,-0.057602601893975,0.0,0.2274374764155651,-0.0388724335850021,0.0008506774902343,0.0027410719129771885
idea-anchor-drift,output-boba,deployed,0.25,0,20,200,0.0539307033957555,-0.0213495497416363,0.0,-0.3958700405772317,1.0,-0.9823377846017894,-0.0274639816194931,0.0896949768066406,0.1793899536132812,-0.1709148122712016,-0.3027644590216204,-0.057602601893975,0.0,0.2274374764155651,-0.0388724335850021,0.0008506774902343,0.0027410719129771885
idea-anchor-drift,output-boba,deployed,0.25,20,20,200,0.030827708857075,-0.0269397792302894,0.0,-0.873881979202185,1.0,-1.7096378112656672,-0.4272551176655725,0.0016958899033971,0.0067835596135887,-0.1709148122712016,-0.3027644590216204,-0.057602601893975,0.0,0.2274374764155651,-0.0388724335850021,0.0008506774902343,0.0027410719129771885
idea-anchor-drift,output-boba,deployed,1.0,0,20,200,0.2402432031870632,-0.1063812881026316,0.0,-0.4428066504749304,1.0,-0.7270235069762753,-0.2233899611499751,0.0003948211669921,0.0031585693359375,-0.1709148122712016,-0.3027644590216204,-0.057602601893975,0.0,0.2274374764155651,-0.0388724335850021,0.0008506774902343,0.0027410719129771885
idea-anchor-drift,output-boba,deployed,1.0,20,20,200,0.1693186843862409,-0.008027005605297,0.0,-0.0474076776251475,1.0,-0.1816212468006883,0.0792969999620311,0.6476554870605469,0.92840576171875,-0.1709148122712016,-0.3027644590216204,-0.057602601893975,0.0,0.2274374764155651,-0.0388724335850021,0.0008506774902343,0.0027410719129771885
idea-anchor-drift,output-boba,deployed,5.0,0,20,200,0.7133412638663038,-0.0952905110883123,0.0,-0.1335833435063584,1.0,-0.3519498489739826,0.0307281714584781,0.048440933227539,0.1291758219401041,-0.1709148122712016,-0.3027644590216204,-0.057602601893975,0.0,0.2274374764155651,-0.0388724335850021,0.0008506774902343,0.0027410719129771885
idea-anchor-drift,output-boba,deployed,5.0,20,20,200,0.5946016975780104,-0.0470230124906475,0.0,-0.0790832126483766,1.0,-0.309999255316715,0.0735007743455249,0.8123550415039062,0.92840576171875,-0.1709148122712016,-0.3027644590216204,-0.057602601893975,0.0,0.2274374764155651,-0.0388724335850021,0.0008506774902343,0.0027410719129771885
idea-anchor-drift,output-boba,trajectory,0.05,0,20,200,0.0051527973034805,-0.0071573316132641,0.0,-1.389018661461738,0.7645,,,0.7011814117431641,0.8684061308988609,-0.1105911574494885,-0.212144929942534,-0.0264571803201939,0.0,0.0527728402155066,-0.0058362094813297,0.0327682495117187,0.06130833779611886
idea-anchor-drift,output-boba,trajectory,0.05,20,20,200,-0.0003146687378994,0.000276556064694,0.0,,0.463,,,0.8684061308988609,0.8684061308988609,-0.1105911574494885,-0.212144929942534,-0.0264571803201939,0.0,0.0527728402155066,-0.0058362094813297,0.0327682495117187,0.06130833779611886
idea-anchor-drift,output-boba,trajectory,0.25,0,20,200,0.0231750800394081,-0.0148334178211734,0.0,-0.6400589683379678,1.0,-1.7267485836356018,-0.0931871271803548,0.0637226104736328,0.2391866048177083,-0.1105911574494885,-0.212144929942534,-0.0264571803201939,0.0,0.0527728402155066,-0.0058362094813297,0.0327682495117187,0.06130833779611886
idea-anchor-drift,output-boba,trajectory,0.25,20,20,200,0.0009672739876761,-0.0028937695518197,0.0,-2.9916751496357588,0.62,,,0.3318316080926889,0.5309305729483024,-0.1105911574494885,-0.212144929942534,-0.0264571803201939,0.0,0.0527728402155066,-0.0058362094813297,0.0327682495117187,0.06130833779611886
idea-anchor-drift,output-boba,trajectory,1.0,0,20,200,0.1157063779978508,-0.0289591973880649,0.0,-0.2502817726141498,1.0,-0.5251590380046977,-0.0534153002291247,0.026641845703125,0.213134765625,-0.1105911574494885,-0.212144929942534,-0.0264571803201939,0.0,0.0527728402155066,-0.0058362094813297,0.0327682495117187,0.06130833779611886
idea-anchor-drift,output-boba,trajectory,1.0,20,20,200,0.0199095839245625,-0.0025441679499515,0.0,-0.1277860933503874,0.9995,-0.9321521401893532,0.2046883320148473,0.1788100264627453,0.3576200529254907,-0.1105911574494885,-0.212144929942534,-0.0264571803201939,0.0,0.0527728402155066,-0.0058362094813297,0.0327682495117187,0.06130833779611886
idea-anchor-drift,output-boba,trajectory,5.0,0,20,200,0.2213291970726945,0.0118345512747381,0.0,0.053470357419004,1.0,0.0017294202094135,0.1061841424428589,0.0896949768066406,0.2391866048177083,-0.1105911574494885,-0.212144929942534,-0.0264571803201939,0.0,0.0527728402155066,-0.0058362094813297,0.0327682495117187,0.06130833779611886
idea-anchor-drift,output-boba,trajectory,5.0,20,20,200,0.0362570801362798,-0.0024128988657968,0.0,-0.0665497292315729,1.0,-0.2334833498655697,0.1091247840875287,0.7764250047999479,0.8684061308988609,-0.1105911574494885,-0.212144929942534,-0.0264571803201939,0.0,0.0527728402155066,-0.0058362094813297,0.0327682495117187,0.06130833779611886
idea-anchor-gaussian,output-boba,deployed,0.05,0,20,200,0.0060190240420534,-0.0109038785700013,0.0,-1.8115692002255928,0.8415,,,0.0278570980153067,0.0445713568244908,-0.2695157776708521,-0.3557660435071066,-0.1879891040235978,0.0,0.2169388169359045,-0.0584684339534749,1.9073486328125e-05,0.00013828277587890625
idea-anchor-gaussian,output-boba,deployed,0.05,20,20,200,0.0034748877241901,-0.0048178500164768,0.0,-1.3864764558975105,0.8225,,,0.0385797037005941,0.0514396049341254,-0.2695157776708521,-0.3557660435071066,-0.1879891040235978,0.0,0.2169388169359045,-0.0584684339534749,1.9073486328125e-05,0.00013828277587890625
idea-anchor-gaussian,output-boba,deployed,0.25,0,20,200,0.0525171889089013,-0.0398742746315588,0.0,-0.759261404884534,1.0,-1.6489938432289557,-0.1761677920255312,0.0036544799804687,0.0073089599609375,-0.2695157776708521,-0.3557660435071066,-0.1879891040235978,0.0,0.2169388169359045,-0.0584684339534749,1.9073486328125e-05,0.00013828277587890625
idea-anchor-gaussian,output-boba,deployed,0.25,20,20,200,0.0400216833618752,-0.0088079011404486,0.0,-0.2200782276149596,1.0,-0.6542414837700867,0.0837980407459704,0.1841807496586618,0.2104922853241849,-0.2695157776708521,-0.3557660435071066,-0.1879891040235978,0.0,0.2169388169359045,-0.0584684339534749,1.9073486328125e-05,0.00013828277587890625
idea-anchor-gaussian,output-boba,deployed,1.0,0,20,200,0.2521162631029199,-0.1046748512932563,0.0,-0.4151848437104811,1.0,-0.6354479974695187,-0.2397518306766678,0.0001335144042968,0.0003560384114583,-0.2695157776708521,-0.3557660435071066,-0.1879891040235978,0.0,0.2169388169359045,-0.0584684339534749,1.9073486328125e-05,0.00013828277587890625
idea-anchor-gaussian,output-boba,deployed,1.0,20,20,200,0.1308931285936742,-0.0641413452240746,0.0,-0.4900283606421067,1.0,-0.6962934375565721,-0.3049730671910065,0.0001049041748046,0.0003560384114583,-0.2695157776708521,-0.3557660435071066,-0.1879891040235978,0.0,0.2169388169359045,-0.0584684339534749,1.9073486328125e-05,0.00013828277587890625
idea-anchor-gaussian,output-boba,deployed,5.0,0,20,200,0.7163745326954236,-0.0382839582030099,0.0,-0.0534412607591773,1.0,-0.160260505952945,0.0403089644279634,0.2454872131347656,0.2454872131347656,-0.2695157776708521,-0.3557660435071066,-0.1879891040235978,0.0,0.2169388169359045,-0.0584684339534749,1.9073486328125e-05,0.00013828277587890625
idea-anchor-gaussian,output-boba,deployed,5.0,20,20,200,0.5340938270581989,-0.196243412548973,0.0,-0.3674324671189073,1.0,-0.5521949825071784,-0.2056883541874495,0.0001049041748046,0.0003560384114583,-0.2695157776708521,-0.3557660435071066,-0.1879891040235978,0.0,0.2169388169359045,-0.0584684339534749,1.9073486328125e-05,0.00013828277587890625
