iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,3.269722766055607,9.872768433379255,-1.587991309213067,-10.100255563673477,True,-8.51226425446041,logei,0.0,False,2.0,8,e82eff41-2889-45bf-82d9-ec17ebdc9a23,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1",1.2500554659000687,-1.587991309213067,2.8380467751131357,2.8380467751131357,2.8380467751131357,2.8380467751131357,-1.587991309213067,2.8380467751131357,branin
2,3.1871083848551676,7.88548935820029,-0.2758751336528205,-2.7517885059219354,True,-2.475913372269115,logei,0.0,False,2.0,8,e82eff41-2889-45bf-82d9-ec17ebdc9a23,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1",1.2500554659000687,-0.2758751336528205,1.5259305995528891,4.363977374666025,1.5259305995528891,2.1819886873330123,-0.2758751336528205,1.5259305995528891,branin
3,8.69896511696216,3.9108480653919395,0.9466005748160842,8.352996930629725,True,7.406396355813641,logei,0.0,False,2.0,8,e82eff41-2889-45bf-82d9-ec17ebdc9a23,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1",1.2500554659000687,0.9466005748160842,0.3034548910839845,4.667432265750009,0.3034548910839845,1.5558107552500031,0.9466005748160842,0.3034548910839845,branin
4,4.378818731227988,3.7274890308935307,0.7051912849198183,3.113202482375251,True,2.4080111974554326,logei,0.0,False,2.0,8,e82eff41-2889-45bf-82d9-ec17ebdc9a23,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1",1.2500554659000687,0.9466005748160842,0.5448641809802504,5.21229644673026,0.3034548910839845,1.303074111682565,0.9466005748160842,0.3034548910839845,branin
5,1.0695359647277436,4.789654541627169,0.5640184516399775,4.4853636285457394,True,3.9213451769057617,logei,0.0,False,2.0,8,e82eff41-2889-45bf-82d9-ec17ebdc9a23,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1",1.2500554659000687,0.9466005748160842,0.6860370142600911,5.898333460990351,0.3034548910839845,1.17966669219807,0.9466005748160842,0.3034548910839845,branin
6,10.0,5.230057021456988,0.9387235446158395,-1.1929261443777728,True,-2.1316496889936123,logei,0.36185380001552403,False,2.0,8,e82eff41-2889-45bf-82d9-ec17ebdc9a23,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1",1.2500554659000687,0.9466005748160842,0.31133192128422915,6.20966538227458,0.3034548910839845,1.0349442303790968,0.9466005748160842,0.3034548910839845,branin
7,10.0,3.371549043593001,1.1695995139196156,-8.996153484933105,True,-10.16575299885272,logei,0.24899260001257062,False,2.0,8,e82eff41-2889-45bf-82d9-ec17ebdc9a23,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1",1.2500554659000687,1.1695995139196156,0.08045595198045308,6.2901213342550335,0.08045595198045308,0.8985887620364333,0.9466005748160842,0.3034548910839845,branin
8,8.330950278329185,4.448618177862799,0.6417267311259902,5.073000540413555,True,4.431273809287565,logei,0.3124408000148833,False,2.0,8,e82eff41-2889-45bf-82d9-ec17ebdc9a23,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1",1.2500554659000687,1.1695995139196156,0.6083287347740785,6.898450069029112,0.08045595198045308,0.862306258628639,0.9466005748160842,0.3034548910839845,branin
9,8.56345736616085,2.7665995677034467,1.049164052054361,8.36482086559274,True,7.3156568135383795,logei,0.26605719997314736,False,2.0,8,e82eff41-2889-45bf-82d9-ec17ebdc9a23,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1",1.2500554659000687,1.1695995139196156,0.20089141384570763,7.099341482874819,0.08045595198045308,0.7888157203194244,1.049164052054361,0.20089141384570763,branin
10,9.111803521474476,6.52755748883197,0.34121652398462926,-0.5902382370514698,True,-0.931454761036099,logei,0.2348832000279799,False,2.0,8,e82eff41-2889-45bf-82d9-ec17ebdc9a23,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1",1.2500554659000687,1.1695995139196156,0.9088389419154395,8.00818042479026,0.08045595198045308,0.8008180424790259,1.049164052054361,0.20089141384570763,branin
