dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
schwefel,value,qnei,0.4,1.5,-0.08404369929699965,104.24887345818254,0.0,1,2
schwefel,value,logei,0.6,1.5,0.1408862814073802,105.32640349001332,0.0,1,2
