iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-173.0277233944393,487.2768433379256,-181.28916151448328,288.548935820029,-1.4321820283812612,1.571045894599404,True,3.003227922980665,qnei,0.0,False,0.75,8,0d250a9b-80bb-4760-bab8-2a3bef804eb1,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",4.328390371778852,-1.4321820283812612,5.760572400160113,5.760572400160113,5.760572400160113,5.760572400160113,-1.4321820283812612,5.760572400160113,schwefel
2,369.89651169621607,-108.91519346080605,-62.11812687720118,-127.25109691064694,0.7505799659267156,-1.2183850746198113,True,-1.9689650405465269,qnei,0.0,False,0.75,8,0d250a9b-80bb-4760-bab8-2a3bef804eb1,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",4.328390371778852,0.7505799659267156,3.5778104058521363,9.338382806012248,3.5778104058521363,4.669191403006124,-1.4321820283812612,5.760572400160113,schwefel
3,-393.0464035272256,-21.03454583728302,-258.6478549153177,-242.85475144887027,-0.6200698896335118,-0.7946158055076235,True,-0.1745459158741116,qnei,0.0,False,0.75,8,0d250a9b-80bb-4760-bab8-2a3bef804eb1,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",4.328390371778852,0.7505799659267156,4.948460261412364,14.286843067424613,3.5778104058521363,4.762281022474871,-1.4321820283812612,5.760572400160113,schwefel
4,-315.2684431655851,-306.1354510956893,313.827670155021,-77.01581185577368,0.6405254804151607,7.232216781803549,True,6.591691301388389,qnei,0.0,False,0.75,8,0d250a9b-80bb-4760-bab8-2a3bef804eb1,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",4.328390371778852,0.7505799659267156,3.687864891363691,17.974707958788304,3.5778104058521363,4.493676989697076,0.6405254804151607,3.687864891363691,schwefel
5,-244.07949484177394,90.90285176541158,104.27229605845582,146.85802706018796,-0.4340319328421145,-0.3645275132821506,True,0.06950441955996389,qnei,0.0,False,0.75,8,0d250a9b-80bb-4760-bab8-2a3bef804eb1,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",4.328390371778852,0.7505799659267156,4.762422304620967,22.73713026340927,3.5778104058521363,4.547426052681854,0.6405254804151607,3.687864891363691,schwefel
6,-464.08242369682705,-404.8623347711851,427.5030800441328,-95.27463380395514,-0.36965789271675525,-0.05604365242691001,True,0.31361424028984525,qnei,0.6421307999989949,False,0.75,8,0d250a9b-80bb-4760-bab8-2a3bef804eb1,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",4.328390371778852,0.7505799659267156,4.698048264495607,27.435178527904878,3.5778104058521363,4.572529754650813,0.6405254804151607,3.687864891363691,schwefel
7,-276.50580909063257,-344.46578504611574,334.70507516163616,-95.53997382014856,0.45188586068149156,-3.4127032590148345,True,-3.8645891196963262,qnei,0.5890193000086583,False,0.75,8,0d250a9b-80bb-4760-bab8-2a3bef804eb1,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",4.328390371778852,0.7505799659267156,3.87650451109736,31.311683039002236,3.5778104058521363,4.47309757700032,0.6405254804151607,3.687864891363691,schwefel
8,-327.381255383379,-294.14747306055824,307.29557054480904,-71.20855901988773,0.4113017487644641,-0.9405734418344296,True,-1.3518751905988937,qnei,0.5940970000228845,False,0.75,8,0d250a9b-80bb-4760-bab8-2a3bef804eb1,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",4.328390371778852,0.7505799659267156,3.9170886230143878,35.22877166201663,3.5778104058521363,4.403596457752078,0.6405254804151607,3.687864891363691,schwefel
9,-500.0,500.0,500.0,500.0,-0.9328070801582554,-0.4192628442737548,True,0.5135442358845006,qnei,0.3121542000444606,False,0.75,8,0d250a9b-80bb-4760-bab8-2a3bef804eb1,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",4.328390371778852,0.7505799659267156,5.261197451937107,40.489969113953734,3.5778104058521363,4.49888545710597,0.6405254804151607,3.687864891363691,schwefel
10,-500.0,-500.0,-500.0,500.0,0.9328069699323807,3.734188077752589,True,2.801381107820208,qnei,0.2547684999881312,False,0.75,8,0d250a9b-80bb-4760-bab8-2a3bef804eb1,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",4.328390371778852,0.9328069699323807,3.395583401846471,43.88555251580021,3.395583401846471,4.388555251580021,0.6405254804151607,3.687864891363691,schwefel
11,500.0,-500.0,-500.0,500.0,-5.511293765612444e-08,1.36865657053221,True,1.3686566256451476,qnei,0.2639591000042856,False,0.75,8,0d250a9b-80bb-4760-bab8-2a3bef804eb1,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",4.328390371778852,0.9328069699323807,4.328390426891789,48.21394294269199,3.395583401846471,4.3830857220629085,0.6405254804151607,3.687864891363691,schwefel
12,500.0,-500.0,500.0,500.0,-0.9328070801582554,1.6350946552910903,True,2.567901735449346,qnei,0.2608481000061147,False,0.75,8,0d250a9b-80bb-4760-bab8-2a3bef804eb1,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",4.328390371778852,0.9328069699323807,5.261197451937107,53.4751403946291,3.395583401846471,4.456261699552425,0.6405254804151607,3.687864891363691,schwefel
13,-500.0,-500.0,500.0,500.0,-5.511293765612444e-08,-2.3966093107186097,True,-2.396609255605672,qnei,0.27107799996156245,False,0.75,8,0d250a9b-80bb-4760-bab8-2a3bef804eb1,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",4.328390371778852,0.9328069699323807,4.328390426891789,57.80353082152089,3.395583401846471,4.446425447809299,0.6405254804151607,3.687864891363691,schwefel
