iteration,x0,x1,x2,x3,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.12857020276919962,0.49927786244011496,0.6014983576233575,0.028689008371944547,-0.4634780554781292,-0.4634780554781292,-0.4634780554781292,0.0,False,True,0.0,ucb,0.0,False,False,,11,24dc3aba-a409-4288-909b-399540b33ce1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,-0.4634780554781292,1.7538532332771533,1.7538532332771533,1.7538532332771533,1.7538532332771533,-0.4634780554781292,1.7538532332771533,steering_law
2,0.14792608457745593,0.9282110229603695,0.07042057615419683,0.12977394939929798,-5.277783987635228,,-5.277783987635228,0.0,False,True,,ucb,0.0,False,True,-0.4634780554781292,11,24dc3aba-a409-4288-909b-399540b33ce1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,-0.4634780554781292,6.568159165434253,8.322012398711406,1.7538532332771533,4.161006199355703,-0.4634780554781292,1.7538532332771533,steering_law
3,0.9483284532917751,0.6218835927963828,0.368993123729791,0.5113900218032627,0.18928051892034975,,0.18928051892034975,0.0,False,True,,ucb,0.0,False,True,-0.4634780554781292,11,24dc3aba-a409-4288-909b-399540b33ce1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,0.18928051892034975,1.1010946588786743,9.42310705759008,1.1010946588786743,3.14103568586336,-0.4634780554781292,1.7538532332771533,steering_law
4,0.6628429525167993,0.2753088157611293,0.13796807286695534,0.7880395945039919,0.7141022450632034,0.7141022450632034,0.7141022450632034,0.0,False,True,0.0,ucb,0.0,False,False,,11,24dc3aba-a409-4288-909b-399540b33ce1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,0.7141022450632034,0.5762729327358206,9.9993799903259,0.5762729327358206,2.499844997581475,0.7141022450632034,0.5762729327358206,steering_law
5,0.6703605841024838,0.5123823134831604,0.8167364359696581,0.5490752688700263,0.3945429821486804,0.3945429821486804,0.3945429821486804,0.0,False,True,0.0,ucb,0.0,False,False,,11,24dc3aba-a409-4288-909b-399540b33ce1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,0.7141022450632034,0.8958321956503437,10.895212185976245,0.5762729327358206,2.179042437195249,0.7141022450632034,0.5762729327358206,steering_law
6,0.526575322184221,0.0,0.04025236992126977,1.0,1.1296891920199243,1.1296891920199243,1.1296891920199243,0.0,False,True,0.0,ucb,0.35396690003108233,False,False,,11,24dc3aba-a409-4288-909b-399540b33ce1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.1296891920199243,0.16068598577909965,11.055898171755345,0.16068598577909965,1.8426496952925575,1.1296891920199243,0.16068598577909965,steering_law
7,0.47309849021008366,1.0,0.0,1.0,-0.6774662100837849,,-0.6774662100837849,0.0,False,True,,ucb,0.30730190000031143,False,True,-0.4634780554781292,11,24dc3aba-a409-4288-909b-399540b33ce1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.1296891920199243,1.967841387882809,13.023739559638154,0.16068598577909965,1.8605342228054504,1.1296891920199243,0.16068598577909965,steering_law
8,0.5499951138513065,0.0,1.0,0.2669303282689186,1.091007894416369,,1.091007894416369,0.0,False,True,,ucb,0.34715610003331676,False,True,-0.4634780554781292,11,24dc3aba-a409-4288-909b-399540b33ce1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.1296891920199243,0.19936728338265497,13.223106843020808,0.16068598577909965,1.652888355377601,1.1296891920199243,0.16068598577909965,steering_law
9,0.5643825598904598,0.06575384210874202,0.9429525034503676,1.0,1.1982193656702793,,1.1982193656702793,0.0,False,True,,ucb,0.3854698000359349,False,True,-0.4634780554781292,11,24dc3aba-a409-4288-909b-399540b33ce1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.1982193656702793,0.09215581212874469,13.315262655149553,0.09215581212874469,1.4794736283499503,1.1296891920199243,0.16068598577909965,steering_law
10,0.0,0.10829563763138933,0.0,0.0,-7.888684522151784,-7.888684522151784,-7.888684522151784,0.0,False,True,0.0,ucb,0.33088270004373044,False,False,,11,24dc3aba-a409-4288-909b-399540b33ce1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.1982193656702793,9.179059699950807,22.49432235510036,0.09215581212874469,2.249432235510036,1.1296891920199243,0.16068598577909965,steering_law
11,0.0,1.0,0.7583083115403515,0.43627346448774296,-0.9770074942354232,-0.9770074942354232,-0.9770074942354232,0.0,False,True,0.0,ucb,0.22791229997528717,False,False,,11,24dc3aba-a409-4288-909b-399540b33ce1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.1982193656702793,2.267382672034447,24.761705027134806,0.09215581212874469,2.2510640933758914,1.1296891920199243,0.16068598577909965,steering_law
12,1.0,0.0,0.3351206890766321,1.0,1.2893204914354457,1.2893204914354457,1.2893204914354457,0.0,False,True,0.0,ucb,0.2135818999959156,False,False,,11,24dc3aba-a409-4288-909b-399540b33ce1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.2893204914354457,0.0010546863635783055,24.762759713498383,0.0010546863635783055,2.0635633094581984,1.2893204914354457,0.0010546863635783055,steering_law
13,1.0,0.7186968933016552,1.0,0.0,-0.24099536326876858,-0.24099536326876858,-0.24099536326876858,0.0,False,True,0.0,ucb,0.3025240999995731,False,False,,11,24dc3aba-a409-4288-909b-399540b33ce1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.2893204914354457,1.5313705410677927,26.294130254566177,0.0010546863635783055,2.0226254041973983,1.2893204914354457,0.0010546863635783055,steering_law
14,0.0,0.40157774444446037,0.38648428972627186,1.0,0.15942045413039566,,0.15942045413039566,0.0,False,True,,ucb,0.26233349996618927,False,True,-0.7715957187325055,11,24dc3aba-a409-4288-909b-399540b33ce1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.2893204914354457,1.1309547236686284,27.425084978234807,0.0010546863635783055,1.9589346413024862,1.2893204914354457,0.0010546863635783055,steering_law
15,1.0,0.0,0.49365988107552783,0.6843369164996762,1.1986694542767797,1.1986694542767797,1.1986694542767797,0.0,False,True,0.0,ucb,0.34193400002550334,False,False,,11,24dc3aba-a409-4288-909b-399540b33ce1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.2893204914354457,0.09170572352224426,27.516790701757053,0.0010546863635783055,1.8344527134504702,1.2893204914354457,0.0010546863635783055,steering_law
16,0.0,0.0,0.4247341318327428,0.8031769317523739,0.8365851971494626,0.8365851971494626,0.8365851971494626,0.0,False,True,0.0,ucb,0.34941849997267127,False,False,,11,24dc3aba-a409-4288-909b-399540b33ce1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.2893204914354457,0.45378998064956144,27.970580682406613,0.0010546863635783055,1.7481612926504133,1.2893204914354457,0.0010546863635783055,steering_law
17,1.0,0.0,0.0,0.8010849982151187,1.2009639133809529,1.2009639133809529,1.2009639133809529,0.0,False,True,0.0,ucb,0.33701239997753873,False,False,,11,24dc3aba-a409-4288-909b-399540b33ce1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.2893204914354457,0.08941126441807112,28.059991946824685,0.0010546863635783055,1.6505877615779225,1.2893204914354457,0.0010546863635783055,steering_law
18,0.0,0.4256144867368838,1.0,0.27546666860170993,0.2230695838839875,0.2230695838839875,0.2230695838839875,0.0,False,True,0.0,ucb,0.3560095999855548,False,False,,11,24dc3aba-a409-4288-909b-399540b33ce1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.2893204914354457,1.0673055939150364,29.127297540739722,0.0010546863635783055,1.6181831967077622,1.2893204914354457,0.0010546863635783055,steering_law
19,1.0,1.0,0.49372282867266265,0.0,-0.7718727428217736,-0.7718727428217736,-0.7718727428217736,0.0,False,True,0.0,ucb,0.2824918999685906,False,False,,11,24dc3aba-a409-4288-909b-399540b33ce1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.2893204914354457,2.0622479206207975,31.18954546136052,0.0010546863635783055,1.6415550242821326,1.2893204914354457,0.0010546863635783055,steering_law
20,1.0,0.19582905598034916,1.0,0.587297507198373,0.8470786845816959,,0.8470786845816959,0.0,False,True,,ucb,0.3279698000405915,False,True,-0.6485148678843158,11,24dc3aba-a409-4288-909b-399540b33ce1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.2893204914354457,0.4432964932173281,31.63284195457785,0.0010546863635783055,1.5816420977288925,1.2893204914354457,0.0010546863635783055,steering_law
21,1.0,1.0,1.0,1.0,-0.13566646126756052,-0.13566646126756052,-0.13566646126756052,0.0,False,True,0.0,ucb,0.3034444999648258,False,False,,11,24dc3aba-a409-4288-909b-399540b33ce1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.2893204914354457,1.4260416390665844,33.05888359364443,0.0010546863635783055,1.5742325520783063,1.2893204914354457,0.0010546863635783055,steering_law
22,1.0,0.0,0.2339690766760058,0.8281477494746851,1.2360606140248074,,1.2360606140248074,0.0,False,True,,ucb,0.3171582999639213,False,True,-0.586835930415587,11,24dc3aba-a409-4288-909b-399540b33ce1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.2893204914354457,0.05431456377421662,33.11319815741865,0.0010546863635783055,1.5051453707917568,1.2893204914354457,0.0010546863635783055,steering_law
23,1.0,0.389977530975654,0.0,0.9584226131531706,0.7530779004505177,0.7530779004505177,0.7530779004505177,0.0,False,True,0.0,ucb,0.35250679997261614,False,False,,11,24dc3aba-a409-4288-909b-399540b33ce1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.2893204914354457,0.5372972773485063,33.65049543476716,0.0010546863635783055,1.46306501890292,1.2893204914354457,0.0010546863635783055,steering_law
24,1.0,0.0,0.47863525128377893,1.0,1.2830607047467268,1.2830607047467268,1.2830607047467268,0.0,False,True,0.0,ucb,0.3238208999973722,False,False,,11,24dc3aba-a409-4288-909b-399540b33ce1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.2893204914354457,0.007314473052297155,33.657809907819455,0.0010546863635783055,1.402408746159144,1.2893204914354457,0.0010546863635783055,steering_law
25,0.10162855221353224,0.0,0.6805285166450377,0.6583013815615515,1.0702441801256075,,1.0702441801256075,0.0,False,True,,ucb,0.34398820000933483,False,True,-0.4634780554781292,11,24dc3aba-a409-4288-909b-399540b33ce1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.2893204914354457,0.22013099767341648,33.87794090549287,0.0010546863635783055,1.3551176362197148,1.2893204914354457,0.0010546863635783055,steering_law
26,1.0,0.9157597451142969,0.1525714241590598,0.6175866764034454,-0.21833766241968583,-0.21833766241968583,-0.21833766241968583,0.0,False,True,0.0,ucb,0.3652968999813311,False,False,,11,24dc3aba-a409-4288-909b-399540b33ce1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.2893204914354457,1.5087128402187098,35.386653745711584,0.0010546863635783055,1.36102514406583,1.2893204914354457,0.0010546863635783055,steering_law
27,0.0,0.3075371330990445,0.8316370488986407,0.018018665304119094,0.12178103441448702,0.12178103441448702,0.12178103441448702,0.0,False,True,0.0,ucb,0.35549069999251515,False,False,,11,24dc3aba-a409-4288-909b-399540b33ce1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.2893204914354457,1.168594143384537,36.55524788909612,0.0010546863635783055,1.353898069966523,1.2893204914354457,0.0010546863635783055,steering_law
28,1.0,0.0,0.4581483314009868,0.16521143186520576,1.0585254612360784,1.0585254612360784,1.0585254612360784,0.0,False,True,0.0,ucb,0.31352100003277883,False,False,,11,24dc3aba-a409-4288-909b-399540b33ce1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.2893204914354457,0.23184971656294562,36.78709760565907,0.0010546863635783055,1.313824914487824,1.2893204914354457,0.0010546863635783055,steering_law
29,0.0,0.2876589863807216,0.38277855207979034,0.0,-0.9925704136531857,-0.9925704136531857,-0.9925704136531857,0.0,False,True,0.0,ucb,0.336798699980136,False,False,,11,24dc3aba-a409-4288-909b-399540b33ce1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.2893204914354457,2.2829455914522097,39.07004319711128,0.0010546863635783055,1.3472428688659064,1.2893204914354457,0.0010546863635783055,steering_law
30,1.0,0.0,0.6080522265316224,0.05035822122467606,1.0392785861782539,,1.0392785861782539,0.0,False,True,,ucb,0.2784610000089742,False,True,-0.525156992946858,11,24dc3aba-a409-4288-909b-399540b33ce1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.2893204914354457,0.25109659162077014,39.321139788732054,0.0010546863635783055,1.3107046596244019,1.2893204914354457,0.0010546863635783055,steering_law
31,1.0,0.0,0.39640405221676633,0.6104304191975631,1.1775980514968127,1.1775980514968127,1.1775980514968127,0.0,False,True,0.0,ucb,0.3086538999923505,False,False,,11,24dc3aba-a409-4288-909b-399540b33ce1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.2893204914354457,0.11277712630221126,39.43391691503427,0.0010546863635783055,1.2720618359688474,1.2893204914354457,0.0010546863635783055,steering_law
32,0.0,0.0,0.5325569577546291,1.0,1.1037373416938832,1.1037373416938832,1.1037373416938832,0.0,False,True,0.0,ucb,0.4254460000083782,False,False,,11,24dc3aba-a409-4288-909b-399540b33ce1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.2893204914354457,0.18663783610514084,39.62055475113941,0.0010546863635783055,1.2381423359731065,1.2893204914354457,0.0010546863635783055,steering_law
