dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
griewank,value,exact,misclick,0,0.01,sobol,5,8,3.9,0.41428571428571426,7.6,0.0,0.0,0.0,61.150440665294084,0.0,True
griewank,value,exact,misclick,0,0.01,random,5,8,3.9,0.41428571428571426,6.8,0.0,0.0,0.0,51.98633516754946,0.0,True
griewank,value,exact,misclick,0,0.01,qucb,5,8,4.0,0.42857142857142855,4.0,-1.8321676043976793,0.0,-0.03739117559995263,26.873207233562265,0.0,False
griewank,value,exact,misclick,0,0.01,pi,5,8,4.5,0.5,5.0,0.026766518262813222,0.0,0.0005462554747512893,29.55101040737845,0.0,False
griewank,value,exact,misclick,0,0.01,logei,5,8,4.6,0.5142857142857142,1.4,0.07949277778701073,0.0,0.0016223015874900159,21.349393653014964,0.0,False
griewank,value,exact,misclick,0,0.01,qnei,5,8,4.6,0.5142857142857142,3.6,0.07892083930465503,0.0,0.0016106293735643983,25.00078285715538,0.0,False
griewank,value,exact,misclick,0,0.01,ei,5,8,4.7,0.5285714285714286,2.6,0.07127370951165375,0.0,0.0014545655002378254,23.724816215256993,0.0,False
griewank,value,exact,misclick,0,0.01,ucb,5,8,5.8,0.6857142857142857,5.0,0.9425633633519702,0.0,0.019235987007183077,28.12936995082123,0.0,False
griewank,value,exact,misclick,0,0.05,random,5,8,2.5,0.21428571428571427,6.4,-0.12288301807721211,0.0,-0.002507816695453302,51.86345214947225,0.0,True
griewank,value,exact,misclick,0,0.05,qnei,5,8,2.8,0.2571428571428571,2.4,-0.5444684550327843,0.0,-0.011111601123118053,24.37739356281794,0.0,False
griewank,value,exact,misclick,0,0.05,sobol,5,8,3.1,0.3,7.2,0.2857733573955102,0.0,0.005832109334602232,61.436214022689605,0.0,False
griewank,value,exact,misclick,0,0.05,ucb,5,8,4.8,0.5428571428571428,3.4,2.412983786831402,0.10303357748654207,0.04924456707819187,29.59979037430066,0.0,False
griewank,value,exact,misclick,0,0.05,pi,5,8,5.0,0.5714285714285714,4.4,10.25910351783423,1.0334573737201254,0.20936945954763733,39.783347406949865,0.0,False
griewank,value,exact,misclick,0,0.05,ei,5,8,5.2,0.6,3.4,4.228117992765052,1.2561038135178908,0.08628812230132757,27.88166049851039,0.0,False
griewank,value,exact,misclick,0,0.05,logei,5,8,6.2,0.7428571428571429,3.6,13.65430317927104,6.038342678143959,0.27865924855655183,34.924204054499,0.0,False
griewank,value,exact,misclick,0,0.05,qucb,5,8,6.4,0.7714285714285715,5.2,5.831455631655257,8.107122249367528,0.11900929860520934,34.5368304696152,0.0,False
griewank,value,exact,misclick,0,0.15,sobol,5,8,2.0,0.14285714285714285,7.0,2.2157502104195217,0.033550104450768004,0.04521939204937799,63.366190875713606,0.0,True
griewank,value,exact,misclick,0,0.15,random,5,8,2.6,0.2285714285714286,5.4,2.106069508957529,0.0,0.042981010386888355,54.092404676507,0.0,False
griewank,value,exact,misclick,0,0.15,qucb,5,8,3.6,0.37142857142857144,2.4,1.6988525285654468,2.398460454517682,0.03467045976664177,30.40422736652539,0.0,False
griewank,value,exact,misclick,0,0.15,logei,5,8,4.0,0.42857142857142855,2.6,9.188315546113119,3.6875486353246743,0.18751664379822688,30.45821642134108,0.0,False
griewank,value,exact,misclick,0,0.15,pi,5,8,5.2,0.6,4.2,13.55216201880827,16.316143144931885,0.2765747350777198,43.07640590792391,0.0,False
griewank,value,exact,misclick,0,0.15,qnei,5,8,5.4,0.6285714285714287,4.0,15.270312313715669,10.925171659409166,0.31163902681052386,40.19217433156639,0.0,False
griewank,value,exact,misclick,0,0.15,ucb,5,8,6.2,0.7428571428571429,5.0,27.232820810872454,20.331057905388988,0.5557718532831112,54.41962739834171,0.0,False
griewank,value,exact,misclick,0,0.15,ei,5,8,7.0,0.8571428571428571,5.4,24.746503900886598,17.83754833479,0.5050306918548285,48.400046406631944,0.0,False
griewank,value,exact,misclick,0,0.4,sobol,5,8,1.2,0.028571428571428564,6.2,0.14766174592447215,-0.6119953641579983,0.003013505018866769,61.298102411218565,0.0,True
griewank,value,exact,misclick,0,0.4,random,5,8,1.8,0.1142857142857143,3.8,1.5338804280104639,1.7489007525065077,0.031303682204295205,53.52021559555992,0.0,False
griewank,value,exact,misclick,0,0.4,ei,5,8,4.4,0.48571428571428577,2.0,20.845905704888146,20.517941256639762,0.42542664703853356,44.49944821063348,0.0,False
griewank,value,exact,misclick,0,0.4,ucb,5,8,5.0,0.5714285714285714,4.2,27.26663805591209,21.957967711054234,0.556462001141063,54.45344464338135,0.0,False
griewank,value,exact,misclick,0,0.4,qucb,5,8,5.2,0.6,4.0,26.094511835147994,19.63330040109551,0.5325410578601633,54.799886673107935,0.0,False
griewank,value,exact,misclick,0,0.4,qnei,5,8,5.4,0.6285714285714287,4.6,30.9317938796879,40.03152415770908,0.6312610995854673,55.85365589753862,0.0,False
griewank,value,exact,misclick,0,0.4,pi,5,8,6.0,0.7142857142857143,6.0,38.77121155954079,40.21000816484907,0.7912492155008323,68.29545544865643,0.0,False
griewank,value,exact,misclick,0,0.4,logei,5,8,7.0,0.8571428571428571,5.2,41.282948805457444,33.94067950065505,0.84250915929505,62.552849680685405,0.0,False
griewank,value,exact,misclick,20,0.01,ei,5,8,4.2,0.4571428571428572,2.4,0.0,0.0,0.0,23.65354250574534,0.0,True
griewank,value,exact,misclick,20,0.01,qnei,5,8,4.2,0.4571428571428572,3.6,0.0,0.0,0.0,24.92186201785072,0.0,True
griewank,value,exact,misclick,20,0.01,sobol,5,8,4.2,0.4571428571428572,7.6,0.0,0.0,0.0,61.150440665294084,0.0,True
griewank,value,exact,misclick,20,0.01,random,5,8,4.2,0.4571428571428572,6.6,0.0,0.0,0.0,51.98633516754946,0.0,True
griewank,value,exact,misclick,20,0.01,ucb,5,8,4.2,0.4571428571428572,4.6,0.0,0.0,0.0,27.186806587469256,0.0,True
griewank,value,exact,misclick,20,0.01,logei,5,8,4.9,0.5571428571428572,1.4,0.005823206570830308,0.0,0.00020080022658035545,21.275724081798785,0.0,False
griewank,value,exact,misclick,20,0.01,pi,5,8,5.0,0.5714285714285714,5.0,0.86301192546062,0.0,0.02975903191243513,30.387255814576253,0.0,False
griewank,value,exact,misclick,20,0.01,qucb,5,8,5.1,0.5857142857142856,4.8,0.10438965044738353,0.0,0.003599643118875312,28.809764488407332,0.0,False
griewank,value,exact,misclick,20,0.05,qnei,5,8,3.1,0.3,3.6,-0.00886204480228372,0.0,-0.0003055877518028646,24.912999973048436,-61.510259262377645,True
griewank,value,exact,misclick,20,0.05,random,5,8,3.7,0.38571428571428573,6.4,0.0,0.0,0.0,51.98633516754946,0.0,False
griewank,value,exact,misclick,20,0.05,ei,5,8,3.9,0.41428571428571426,2.8,3.0973090601035493,0.0,0.1055020524933628,26.750851565848887,31.858952235094392,False
griewank,value,exact,misclick,20,0.05,qucb,5,8,4.4,0.48571428571428577,4.6,0.0367093031411521,0.0,0.001265838039350084,28.7420841411011,0.0,False
griewank,value,exact,misclick,20,0.05,sobol,5,8,4.5,0.5,7.8,0.06796492796021311,0.0,0.002343618205524578,61.218405593254296,0.0,False
griewank,value,exact,misclick,20,0.05,logei,5,8,4.9,0.5571428571428572,1.4,0.010777672266570448,0.0,0.0003716438712610584,21.280678547494524,0.0,False
griewank,value,exact,misclick,20,0.05,pi,5,8,5.5,0.6428571428571429,4.8,1.251208759416042,0.0,0.04314512963503585,30.775452648531676,0.0,False
griewank,value,exact,misclick,20,0.05,ucb,5,8,6.0,0.7142857142857143,4.6,0.10552398845605922,0.10303357748654207,0.0036387582226226995,27.292330575925313,0.0,False
griewank,value,exact,misclick,20,0.15,sobol,5,8,2.6,0.2285714285714286,7.6,-0.028755301291344893,0.0,-0.0009915621134946484,61.121685364002744,0.0,True
griewank,value,exact,misclick,20,0.15,ei,5,8,2.7,0.24285714285714288,2.0,-0.08084724170278576,0.0,-0.002787835920785582,23.572695264042558,0.0,False
griewank,value,exact,misclick,20,0.15,random,5,8,2.9,0.2714285714285714,6.6,0.0,0.0,0.0,51.98633516754946,0.0,False
griewank,value,exact,misclick,20,0.15,qnei,5,8,3.6,0.37142857142857144,3.4,0.4576444182661277,0.0,0.015780842009176788,25.37950643611685,0.0,False
griewank,value,exact,misclick,20,0.15,qucb,5,8,4.8,0.5428571428571428,4.6,0.22959616458251447,0.20716620281178066,0.007917109123535068,28.93497100254246,2.6855058270688006,False
griewank,value,exact,misclick,20,0.15,logei,5,8,6.0,0.7142857142857143,1.8,0.5375864882977133,0.3818772472514347,0.018537465113714256,21.80748736352567,6.170557517495377,False
griewank,value,exact,misclick,20,0.15,ucb,5,8,6.4,0.7714285714285715,4.6,1.0036729691124429,0.2946206685707047,0.0345569280503263,28.1904795565817,169.7525022711731,False
griewank,value,exact,misclick,20,0.15,pi,5,8,7.0,0.8571428571428571,5.4,4.512849419971902,4.321131019601886,0.1556154972404104,34.03709330908754,0.0,False
griewank,value,exact,misclick,20,0.4,random,5,8,2.3,0.1857142857142857,6.6,-0.0018829539325423638,0.0,-6.492944594977956e-05,51.98445221361692,0.0,True
griewank,value,exact,misclick,20,0.4,sobol,5,8,2.7,0.24285714285714288,7.6,1.470142689961716,0.0,0.051173744037500836,62.6205833552558,0.0,False
griewank,value,exact,misclick,20,0.4,qnei,5,8,3.2,0.31428571428571433,3.4,0.20290244482368322,0.0,0.006996636028402855,25.124764462674403,-12.500441934977426,False
griewank,value,exact,misclick,20,0.4,ei,5,8,3.4,0.34285714285714286,2.0,0.3139702840673554,0.0,0.010826561519564012,23.967512789812695,48.14114072127209,False
griewank,value,exact,misclick,20,0.4,logei,5,8,5.0,0.5714285714285714,1.8,0.652534217336133,0.3974638889350537,0.02250117990814251,21.922435092564086,123.28161733611694,False
