iteration,x0,x1,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,1.2857020276919962,4.99277862440115,0.6286520689813629,0.6286520689813629,0.6286520689813629,0.0,False,True,0.0,qnei,0.0,False,11,bf7c1490-e90c-4dcf-b1a6-3cdd89a2c1ef,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.6286520689813629,0.6214033969187057,0.6214033969187057,0.6214033969187057,0.6214033969187057,0.6286520689813629,0.6214033969187057,branin
2,6.014983576233575,0.28689008371944547,1.1784648119867749,1.1784648119867749,0.31569466412453523,4.432917287294473,True,True,0.0,qnei,0.0,False,11,bf7c1490-e90c-4dcf-b1a6-3cdd89a2c1ef,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.1784648119867749,0.07159065391329378,0.6929940508319995,0.07159065391329378,0.34649702541599975,0.31569466412453523,0.9343608017755334,branin
3,1.4792608457745593,9.282110229603695,-0.6232490171577227,-0.6232490171577227,-0.6232490171577227,0.0,False,True,0.0,qnei,0.0,False,11,bf7c1490-e90c-4dcf-b1a6-3cdd89a2c1ef,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.1784648119867749,1.8733044830577914,2.566298533889791,0.07159065391329378,0.8554328446299303,0.31569466412453523,0.9343608017755334,branin
4,0.7042057615419683,1.2977394939929798,-0.19576267605595013,-0.19576267605595013,-0.19576267605595013,0.0,False,True,0.0,qnei,0.0,False,11,bf7c1490-e90c-4dcf-b1a6-3cdd89a2c1ef,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.1784648119867749,1.4458181419560188,4.012116675845809,0.07159065391329378,1.0030291689614523,0.31569466412453523,0.9343608017755334,branin
5,9.48328453291775,6.218835927963829,1.2323288183224907,1.2323288183224907,0.5961916848094132,7.132364017978012,True,True,0.0,qnei,0.0,False,11,bf7c1490-e90c-4dcf-b1a6-3cdd89a2c1ef,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2323288183224907,0.017726647577577914,4.029843323423387,0.017726647577577914,0.8059686646846774,0.5961916848094132,0.6538637810906555,branin
6,8.560813819428358,4.721801205138265,0.6922282126374375,0.6922282126374375,0.6922282126374375,0.0,False,True,0.0,qnei,0.3259607999352738,False,11,bf7c1490-e90c-4dcf-b1a6-3cdd89a2c1ef,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2323288183224907,0.5578272532626312,4.587670576686018,0.017726647577577914,0.7646117627810031,0.5961916848094132,0.6538637810906555,branin
7,9.231247200971207,7.670204799761506,-0.1302107270670388,-0.1302107270670388,-0.1302107270670388,0.0,False,True,0.0,qnei,0.33181859995238483,False,11,bf7c1490-e90c-4dcf-b1a6-3cdd89a2c1ef,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2323288183224907,1.3802661929671074,5.967936769653125,0.017726647577577914,0.8525623956647321,0.5961916848094132,0.6538637810906555,branin
8,10.0,5.719684493335629,0.8228751133723932,0.8228751133723932,0.8228751133723932,0.0,False,True,0.0,qnei,0.3572416000533849,False,11,bf7c1490-e90c-4dcf-b1a6-3cdd89a2c1ef,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2323288183224907,0.4271803525276755,6.3951171221808005,0.017726647577577914,0.7993896402726001,0.5961916848094132,0.6538637810906555,branin
9,7.799909279960811,6.182357224336873,-0.30818826343665084,-0.30818826343665084,-0.30818826343665084,0.0,False,True,0.0,qnei,0.31425479997415096,False,11,bf7c1490-e90c-4dcf-b1a6-3cdd89a2c1ef,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2323288183224907,1.5582437293367195,7.95336085151752,0.017726647577577914,0.8837067612797244,0.5961916848094132,0.6538637810906555,branin
10,9.236225401452868,5.740957728329618,0.6820008918110435,0.6820008918110435,0.6820008918110435,0.0,False,True,0.0,qnei,0.31142190005630255,False,11,bf7c1490-e90c-4dcf-b1a6-3cdd89a2c1ef,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2323288183224907,0.5680545740890252,8.521415425606545,0.017726647577577914,0.8521415425606544,0.5961916848094132,0.6538637810906555,branin
