dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
powell,value,exact,gaussian,0,0.25,ceil0.9-anchored,logei,5,2,1.4,0.3999999999999999,1.8,0.1260948516292449,0.11959199523121455,0.002573364318964182,1.8152811904701855,0.0,True
powell,value,exact,gaussian,0,0.25,ceil0.9-anchored,qnei,5,2,1.6,0.6000000000000001,1.2,0.1493897999946502,-0.01294696573747034,0.003048771428462249,1.7757415248831667,0.0,False
powell,value,exact,gaussian,0,0.25,ceil0.9-fixed,qnei,5,2,1.4,0.3999999999999999,1.4,0.25332188775751946,0.1917839295928374,0.005169834444031007,1.879673612646036,0.0,True
powell,value,exact,gaussian,0,0.25,ceil0.9-fixed,logei,5,2,1.6,0.6000000000000001,1.6,0.47644341010211455,0.2986481712070477,0.009723334900043155,2.165629748943055,0.0,False
powell,value,exact,gaussian,0,1.0,ceil0.9-anchored,qnei,5,2,1.4,0.3999999999999999,1.4,0.7552220546543099,0.19643722765095867,0.015412694992945097,2.3815737795428267,0.0,True
powell,value,exact,gaussian,0,1.0,ceil0.9-anchored,logei,5,2,1.6,0.6000000000000001,1.6,0.6139552370384538,0.6176587969490699,0.012529698715070486,2.3031415758793945,0.0,False
powell,value,exact,gaussian,0,1.0,ceil0.9-fixed,qnei,5,2,1.4,0.3999999999999999,1.4,1.2061837288347117,0.2002392372861892,0.024615994466014528,2.832535453723228,0.0,True
powell,value,exact,gaussian,0,1.0,ceil0.9-fixed,logei,5,2,1.6,0.6000000000000001,1.6,0.20124906125254544,0.1650235910382123,0.004107123699031543,1.890435400093486,0.0,False
