error_model,jitter_std,jitter_iteration,n_benchmarks,mean_reference,mean_treatment,mean_delta,median_delta,share_removed,cohens_dz,wilcoxon_p,wilcoxon_p_fdr
gaussian,0.05,0,20,0.12210840535023115,-0.03696348225196879,-0.15907188760219998,-0.0011698628058465351,1.30271038382616,-0.22657558345828038,0.7011814117431641,0.8013501848493304
gaussian,0.05,20,20,-0.018787756309283282,-0.028464200112245236,-0.009676443802961947,-0.0003350954446194754,,-0.06913252687803088,0.831310207979425,0.831310207979425
gaussian,0.25,0,20,0.33925998382474865,-0.018215051993338872,-0.35747503581808754,-0.00907809497285898,1.0536905407704913,-0.29437739457712775,0.10539817810058594,0.1686370849609375
gaussian,0.25,20,20,0.05549520854028568,-0.025123764946884664,-0.08061897348717036,0.0,1.4527195339512338,-0.2893891666080835,0.3811632511856291,0.5082176682475055
gaussian,1.0,0,20,0.7601796224473416,0.43101933208570564,-0.3291602903616358,-0.1643048708078793,0.43300330690518773,-0.4966636724968583,0.0007076263427734375,0.0056610107421875
gaussian,1.0,20,20,0.0477244379909839,0.18710830917006702,0.13938387117908319,0.023990520271437867,-2.9205974349119734,0.27386294978008496,0.05262434185535094,0.14033157828093584
gaussian,5.0,0,20,1.6388769489255117,1.1141504022005932,-0.5247265467249185,-0.18509713418135615,0.320174462804509,-0.4072024329849454,0.021484375,0.0859375
gaussian,5.0,20,20,0.5385913739835704,0.7873187259419516,0.2487273519583812,0.015720300670222995,-0.46181087179084424,0.32845390790607115,0.07586833499439012,0.15173666998878024
