arm,dataset,acquisition,seed,error_model,jitter_std,jitter_iteration,variant,file,procedure,family,k,m,regret_noisy,regret_clean,ref_noisy,ref_clean,gp_failed_noisy,gp_failed_clean,n_candidates_noisy,pick_changed_noisy,n_candidates_clean,pick_changed_clean,n_distinct_looked_noisy,max_looks_on_one_noisy,top_candidate_regret_noisy,best_candidate_regret_noisy,n_distinct_looked_clean,max_looks_on_one_clean,top_candidate_regret_clean,best_candidate_regret_clean,candidates_noisy,rho_noisy,winner_noisy,candidates_clean,rho_clean,winner_clean
output-boba-spike,rosenbrock,logei,16,spike,0.25,0,sp0.15-20,bo_sensor_error_rosenbrock_value_logei_seed16_jittered_exact_spike_jit0_std0.25_sp0.15-20.csv,standard,standard,0,0.0,2.473564805313794,0.0011172655057747,2.473564805313794,0.0011172655057747,False,False,,,,,,,,,,,,,,,,,,
output-boba-spike,rosenbrock,logei,16,spike,0.25,0,sp0.15-20,bo_sensor_error_rosenbrock_value_logei_seed16_jittered_exact_spike_jit0_std0.25_sp0.15-20.csv,shortlist_m1,shortlist,0,1.0,2.3779815891427587,0.010244939492817462,2.473564805313794,0.0011172655057747,False,False,1.0,False,1.0,False,,,,,,,,,,,,,,
output-boba-spike,rosenbrock,logei,16,spike,0.25,0,sp0.15-20,bo_sensor_error_rosenbrock_value_logei_seed16_jittered_exact_spike_jit0_std0.25_sp0.15-20.csv,shortlist_m2,shortlist,0,2.0,0.2262896641979366,0.005047642545658704,2.473564805313794,0.0011172655057747,False,False,2.0,True,2.0,True,,,,,,,,,,,,,,
output-boba-spike,rosenbrock,logei,16,spike,0.25,0,sp0.15-20,bo_sensor_error_rosenbrock_value_logei_seed16_jittered_exact_spike_jit0_std0.25_sp0.15-20.csv,shortlist_m3,shortlist,0,3.0,0.2262896641979366,0.005047642545658704,2.473564805313794,0.0011172655057747,False,False,3.0,True,3.0,True,,,,,,,,,,,,,,
output-boba-spike,rosenbrock,logei,16,spike,0.25,0,sp0.15-20,bo_sensor_error_rosenbrock_value_logei_seed16_jittered_exact_spike_jit0_std0.25_sp0.15-20.csv,shortlist_m5,shortlist,0,5.0,0.2262896641979366,0.003960121808116002,2.473564805313794,0.0011172655057747,False,False,5.0,True,5.0,True,,,,,,,,,,,,,,
output-boba-spike,rosenbrock,logei,16,spike,0.25,0,sp0.15-20,bo_sensor_error_rosenbrock_value_logei_seed16_jittered_exact_spike_jit0_std0.25_sp0.15-20.csv,ordinal_pm,ordinal,0,42.0,0.02073303199854859,0.0011172655057747338,2.473564805313794,0.0011172655057747,False,False,42.0,True,50.0,True,,,,,,,,,,,,,,
output-boba-spike,rosenbrock,logei,16,spike,0.25,0,sp0.15-20,bo_sensor_error_rosenbrock_value_logei_seed16_jittered_exact_spike_jit0_std0.25_sp0.15-20.csv,ordinal_lcb1,ordinal,0,42.0,0.4045240612373846,0.0011172655057747338,2.473564805313794,0.0011172655057747,False,False,42.0,True,50.0,True,,,,,,,,,,,,,,
output-boba-spike,rosenbrock,logei,16,spike,0.25,0,sp0.15-20,bo_sensor_error_rosenbrock_value_logei_seed16_jittered_exact_spike_jit0_std0.25_sp0.15-20.csv,lucb_k4_rho1,lucb,4,12.0,0.2262896641979366,0.005047642545658704,2.473564805313794,0.0011172655057747,False,False,12.0,True,12.0,False,3.0,2.0,2.3779815891427587,0.2262896641979366,3.0,2.0,0.005047642545658704,0.0011172655057747338,,,,,,
output-boba-spike,rosenbrock,logei,16,spike,0.25,0,sp0.15-20,bo_sensor_error_rosenbrock_value_logei_seed16_jittered_exact_spike_jit0_std0.25_sp0.15-20.csv,lucb_k4_rho0.5,lucb,4,12.0,0.2262896641979366,0.005047642545658704,2.473564805313794,0.0011172655057747,False,False,12.0,True,12.0,False,3.0,2.0,2.3779815891427587,0.2262896641979366,3.0,2.0,0.005047642545658704,0.0011172655057747338,,,,,,
output-boba-spike,rosenbrock,logei,16,spike,0.25,0,sp0.15-20,bo_sensor_error_rosenbrock_value_logei_seed16_jittered_exact_spike_jit0_std0.25_sp0.15-20.csv,tournament_k4_lcb_rho1_post,tournament,4,,2.473564805313794,0.005047642545658704,2.473564805313794,0.0011172655057747,False,False,4.0,True,4.0,False,,,2.3779815891427587,0.2262896641979366,,,0.005047642545658704,0.003960121808116002,lcb,1.0,post,lcb,1.0,post
