dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
yerkes_dodson,value,logei,0.3999999999999999,1.7,0.22657820657408284,54.03703410424211,0.0,4,4
yerkes_dodson,value,qnei,0.6000000000000001,1.3,0.45022129249803405,47.94899002459846,0.0,0,4
