run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2_jitter,final_best_true_jitter,final_simple_regret_true_jitter,final_cum_regret_true_jitter,final_avg_regret_true_jitter,auc_simple_regret_true_jitter,auc_simple_regret_true_postonset_per_iter_jitter,final_inference_simple_regret_true_jitter,auc_inference_simple_regret_true_jitter,param_columns,response_x0,response_x1,response_x2,response_x3,response_l2_baseline,final_best_true_baseline,final_simple_regret_true_baseline,final_cum_regret_true_baseline,final_avg_regret_true_baseline,auc_simple_regret_true_baseline,auc_simple_regret_true_postonset_per_iter_baseline,final_inference_simple_regret_true_baseline,auc_inference_simple_regret_true_baseline,response_l2_excess,final_best_true_excess,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true,auc_simple_regret_excess_true_postonset_per_iter,final_inference_simple_regret_excess_true,auc_inference_simple_regret_excess_true
b03dd949-974b-4617-b362-bfacea57ffe6,weber_fechner,value,logei,10,exact,False,slip,0.4,0,50,0,1,2,0.836968810674568,2.153305282720616,0.0,93.33172914640484,1.8666345829280968,11.640816887525304,0.23756769158214905,0.3826684144018204,29.483119260543802,"x0,x1,x2,x3",-0.4431970931924104,-0.0717622060586402,-0.1394084054933996,0.6924656012302588,0.836968810674568,2.1390709987513574,0.0142342839692584,61.36989618638327,1.2273979237276655,6.902750070774711,0.1408724504239737,0.0142342839692584,6.902750070774711,0.0,0.01423428396925841,-0.0142342839692584,31.961832960021567,0.6392366592004313,4.738066816750593,0.09669524115817535,0.368434130432562,22.58036918976909
69b95007-dc99-4f76-b80c-26dece604029,weber_fechner,value,logei,10,exact,False,slip,0.4,20,50,0,21,22,0.6159486424553802,2.153305282720616,0.0,83.48889735663002,1.6697779471326004,6.707029836214816,0.007757026794235318,0.6806220973151946,21.340404928491502,"x0,x1,x2,x3",0.0,0.403587388099069,0.40031822092894576,-0.23718193924133646,0.5853965352523173,2.1390709987513574,0.0142342839692584,61.36989618638327,1.2273979237276655,6.902750070774711,0.014506000399748946,0.0142342839692584,6.902750070774711,0.030552107203062895,0.01423428396925841,-0.0142342839692584,22.119001170246747,0.4423800234049349,-0.19572023455989473,-0.006748973605513627,0.6663878133459362,14.43765485771679
526fc8da-2494-41c5-8716-22dd83940070,weber_fechner,value,logei,11,exact,False,slip,0.4,0,50,0,1,2,0.69037676787909,1.982987600537408,0.1703176821832077,102.34784224566826,2.0469568449133653,22.659312941415585,0.46243495798807316,0.2479766763745094,54.114917833445446,"x0,x1,x2,x3",0.019355881808256314,0.4289331605202547,-0.5310777814691606,0.1010849410273534,0.69037676787909,2.153305282720616,0.0,67.18268938053438,1.3436537876106878,12.818629858102161,0.26160469098167677,0.0,12.818629858102161,0.0,-0.17031768218320775,0.1703176821832077,35.16515286513388,0.7033030573026775,9.840683083313424,0.2008302670063964,0.2479766763745094,41.29628797534328
fcc614f2-e076-4d01-86c7-da4444d4d37b,weber_fechner,value,logei,11,exact,False,slip,0.4,20,50,0,21,22,0.42783706132202143,2.153305282720616,0.0,71.51780769761717,1.4303561539523435,12.818629858102161,0.0,0.0,12.818629858102161,"x0,x1,x2,x3",-0.05200036302298949,0.0,0.05437720725611411,-0.421169363341122,0.4148136291834533,2.153305282720616,0.0,67.18268938053438,1.3436537876106878,12.818629858102161,0.0,0.0,12.818629858102161,0.013023432138568103,0.0,0.0,4.335118317082788,0.08670236634165573,0.0,0.0,0.0,0.0
d119fae3-5f99-49db-bee8-c42b1502f488,weber_fechner,value,logei,7,exact,False,slip,0.4,0,50,0,1,2,1.027096714485386,2.153305282720616,0.0,66.22039170783515,1.324407834156703,11.79233863123521,0.2406599720660247,0.2013906384366646,15.934878628604896,"x0,x1,x2,x3",-0.3249291816934416,-0.023660355573313585,-0.7704203856796188,0.5960212283921744,1.027096714485386,2.153305282720616,0.0,76.67345152512438,1.5334690305024876,5.308648465003779,0.10833976459191386,0.0,5.308648465003779,0.0,0.0,0.0,-10.45305981728923,-0.20906119634578468,6.4836901662314315,0.13232020747411086,0.2013906384366646,10.626230163601116
8d66379b-e640-43aa-b617-365e95f2bc52,weber_fechner,value,logei,7,exact,False,slip,0.4,20,50,0,21,22,0.4912878978486107,2.153305282720616,0.0,67.24764933393857,1.3449529866787713,5.308648465003779,0.0,0.0,5.308648465003779,"x0,x1,x2,x3",0.14332197838013494,-0.45380373150113396,0.0,0.12200320635687334,0.3793439216432003,2.153305282720616,0.0,76.67345152512438,1.5334690305024876,5.308648465003779,0.0,0.0,5.308648465003779,0.11194397620541041,0.0,0.0,-9.42580219118581,-0.18851604382371634,0.0,0.0,0.0,0.0
7c2dd5bf-f8d5-4169-9b1e-ded0d3df1802,weber_fechner,value,logei,8,exact,False,slip,0.4,0,50,0,1,2,0.915042661577232,2.153305282720616,0.0,50.18609694011489,1.0037219388022978,7.049553013013179,0.14386842883700365,0.0,11.4767608001637,"x0,x1,x2,x3",0.5429242350906553,-0.5961920367987317,0.11917103463728212,-0.41580003273067595,0.915042661577232,2.153305282720616,0.0,61.821342556886464,1.2364268511377292,11.286544730488128,0.2303376475609822,0.0,11.286544730488128,0.0,0.0,0.0,-11.63524561677157,-0.23270491233543145,-4.2369917174749485,-0.08646921872397856,0.0,0.19021606967557148
133ed1f5-ae92-4062-8129-279760d2db2b,weber_fechner,value,logei,8,exact,False,slip,0.4,20,50,0,21,22,0.3681582183379857,2.153305282720616,0.0,70.60955676256694,1.4121911352513388,11.286544730488128,0.0,0.0,11.286544730488128,"x0,x1,x2,x3",0.0,0.0,-0.19122552205401888,-0.3146001803002787,0.13581191340175996,2.153305282720616,0.0,61.821342556886464,1.2364268511377292,11.286544730488128,0.0,0.0,11.286544730488128,0.2323463049362257,0.0,0.0,8.788214205680475,0.17576428411360956,0.0,0.0,0.0,0.0
81d4a9cd-be22-46f7-b0b1-abd9307f1207,weber_fechner,value,logei,9,exact,False,slip,0.4,0,50,0,1,2,0.7105166202763556,2.153305282720616,0.0,72.49190142316019,1.4498380284632038,23.680879565138426,0.48328325643139647,0.0297515073104395,26.76372421378404,"x0,x1,x2,x3",-0.15417457436651938,0.6285629114029523,0.2572454991313228,0.1407035461285836,0.7105166202763556,2.153305282720616,0.0,62.79053579093921,1.255810715818784,2.562837320514332,0.05230280245947616,0.0,2.562837320514332,0.0,0.0,0.0,9.701365632220977,0.19402731264441986,21.118042244624093,0.4309804539719203,0.0297515073104395,24.200886893269708
518b7a3a-9e9c-4ec4-9870-72131358993b,weber_fechner,value,logei,9,exact,False,slip,0.4,20,50,0,21,22,0.7293999526473748,2.153305282720616,0.0,67.55039750910665,1.3510079501821328,2.562837320514332,0.0,0.0,2.562837320514332,"x0,x1,x2,x3",-0.37706202552703716,0.26245856965283854,0.0,0.5665368646815727,0.578022854514199,2.153305282720616,0.0,62.79053579093921,1.255810715818784,2.562837320514332,0.0,0.0,2.562837320514332,0.1513770981331758,0.0,0.0,4.759861718167436,0.09519723436334893,0.0,0.0,0.0,0.0
ac848f0c-5e9c-4a6a-9eb4-7511975f0497,weber_fechner,value,qnei,10,exact,False,slip,0.4,0,50,0,1,2,0.836968810674568,2.08332160991807,0.0699836728025458,94.27474117808148,1.8854948235616296,8.996918493984527,0.1836105815098883,0.4177224770032597,23.125567061207875,"x0,x1,x2,x3",-0.4431970931924104,-0.0717622060586402,-0.1394084054933996,0.6924656012302588,0.836968810674568,2.153305282720616,0.0,83.36854463618869,1.6673708927237738,7.759238637162817,0.15835180892169012,0.0,7.759238637162817,0.0,-0.0699836728025458,0.0699836728025458,10.906196541892797,0.21812393083785575,1.2376798568217104,0.02525877258819817,0.4177224770032597,15.366328424045058
c1285c6b-e6dd-446c-ad5c-500a99849618,weber_fechner,value,qnei,10,exact,False,slip,0.4,20,50,0,21,22,0.5132208881040725,2.0908042616825715,0.0625010210380443,57.97797389166665,1.159559477833333,8.603002421176415,0.06250102103804431,0.0625010210380443,8.603002421176415,"x0,x1,x2,x3",0.0,-0.44190699034159,0.26098638254432127,0.0,1.013477306307377,2.153305282720616,0.0,83.36854463618869,1.6673708927237738,7.759238637162817,0.03340571814102367,0.0,7.759238637162817,-0.5002564182033045,-0.06250102103804434,0.0625010210380443,-25.390570744522037,-0.5078114148904409,0.8437637840135981,0.029095302897020635,0.0625010210380443,0.8437637840135981
c73584b3-c1b8-491d-80b3-bdb587778264,weber_fechner,value,qnei,11,exact,False,slip,0.4,0,50,0,1,2,0.69037676787909,2.150930507761532,0.0023747749590836,119.60684743405022,2.3921369486810047,26.2835611948096,0.5363992080573388,0.4255855724255339,118.00229042404256,"x0,x1,x2,x3",0.019355881808256314,0.4289331605202547,-0.5310777814691606,0.1010849410273534,0.69037676787909,2.153305282720616,0.0,55.82064533115981,1.1164129066231965,12.810454018073871,0.2614378371035484,0.0,12.810454018073871,0.0,-0.0023747749590836698,0.0023747749590836,63.786202102890414,1.2757240420578082,13.473107176735729,0.27496137095379036,0.4255855724255339,105.19183640596869
fb0b5a42-c36f-48d7-8167-3263af97a265,weber_fechner,value,qnei,11,exact,False,slip,0.4,20,50,0,21,22,0.4050390157566659,2.153305282720616,0.0,64.81227017818873,1.2962454035637745,12.810454018073871,0.0,0.0,12.810454018073871,"x0,x1,x2,x3",0.24963119911141718,0.11433632583645037,0.0800625352390758,-0.2868066661718961,0.2782629309024182,2.153305282720616,0.0,55.82064533115981,1.1164129066231965,12.810454018073871,0.0,0.0,12.810454018073871,0.12677608485424768,0.0,0.0,8.991624847028916,0.179832496940578,0.0,0.0,0.0,0.0
adefd43f-5562-4dae-8bab-3366e5be905b,weber_fechner,value,qnei,7,exact,False,slip,0.4,0,50,0,1,2,1.027096714485386,2.117817714434899,0.0354875682857169,86.2625694310251,1.725251388620502,10.8664795494841,0.22176488876498165,0.4081854424976401,47.36217822070176,"x0,x1,x2,x3",-0.3249291816934416,-0.023660355573313585,-0.7704203856796188,0.5960212283921744,1.027096714485386,2.153305282720616,0.0,72.98473825055717,1.4596947650111434,5.538503135333462,0.11303067623129515,0.0,5.538503135333462,0.0,-0.035487568285716975,0.0354875682857169,13.277831180467928,0.2655566236093587,5.327976414150639,0.10873421253368651,0.4081854424976401,41.82367508536829
d259ae4e-eabc-4bbf-956b-48102ebe5d09,weber_fechner,value,qnei,7,exact,False,slip,0.4,20,50,0,21,22,0.573295270470702,2.153305282720616,0.0,96.85976228312585,1.9371952456625168,5.538503135333462,0.0,0.0,5.538503135333462,"x0,x1,x2,x3",-0.40770126885892954,-0.17288905010754696,-0.2676483461970421,-0.24682155830841157,1.084171371419672,2.153305282720616,0.0,72.98473825055717,1.4596947650111434,5.538503135333462,0.0,0.0,5.538503135333462,-0.51087610094897,0.0,0.0,23.875024032568675,0.4775004806513734,0.0,0.0,0.0,0.0
