iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,4.6040153866607785,-2.130863709287678,3.4560039674707763,-2.6564608922618174,-2.7073139114734857,-2.019553252171823,True,0.6877606593016625,logei,0.0,False,0,10,5e888f43-8e06-402f-a822-b474c83e8fe4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,-2.7073139114734857,3.4715377949319457,3.4715377949319457,3.4715377949319457,3.4715377949319457,-2.7073139114734857,3.4715377949319457,powell
2,0.6152415479290836,-2.77672356381544,2.20132831803018,3.575729518810511,0.34976009667193864,-0.84769824035471,True,-1.1974583370266485,logei,0.0,False,1,10,5e888f43-8e06-402f-a822-b474c83e8fe4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.34976009667193864,0.4144637867865212,3.886001581718467,0.4144637867865212,1.9430007908592335,0.34976009667193864,0.4144637867865212,powell
3,-0.17041902335521053,4.612334031080296,3.427996157463184,-0.956062187755816,0.5419759271669123,-3.4443800232950395,True,-3.986355950461952,logei,0.0,False,2,10,5e888f43-8e06-402f-a822-b474c83e8fe4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.5419759271669123,0.22224795629154748,4.108249538010014,0.22224795629154748,1.3694165126700046,0.34976009667193864,0.4144637867865212,powell
4,1.1818449315006223,2.7797167823762923,3.4439354332231593,4.4009462376642325,0.5453431426681764,3.640641846125252,True,3.095298703457076,logei,0.0,False,3,10,5e888f43-8e06-402f-a822-b474c83e8fe4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.5453431426681764,0.2188807407902834,4.327130278800298,0.2188807407902834,1.0817825697000745,0.5453431426681764,0.2188807407902834,powell
5,-2.6950477455739543,2.710221899395437,-2.7458374551895988,4.158758805016342,-1.9606363453584643,0.3710126669994964,True,2.3316490123579605,logei,0.0,False,4,10,5e888f43-8e06-402f-a822-b474c83e8fe4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.5453431426681764,2.724860228816924,7.051990507617222,0.2188807407902834,1.4103981015234444,0.5453431426681764,0.2188807407902834,powell
6,2.3277499259225594,4.087548818096008,3.0340581620448184,5.0,0.5246646951056482,0.67757945640499,True,0.15291476129934178,logei,0.367144699965138,False,0,10,5e888f43-8e06-402f-a822-b474c83e8fe4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.5453431426681764,0.23955918835281165,7.291549695970033,0.2188807407902834,1.2152582826616722,0.5453431426681764,0.2188807407902834,powell
7,1.0440483234272475,2.0858386036536256,3.798187232366045,4.816515280206033,0.42320453406413633,0.6646064387462067,True,0.2414019046820704,logei,0.33189000003039837,False,1,10,5e888f43-8e06-402f-a822-b474c83e8fe4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.5453431426681764,0.3410193493943235,7.632569045364357,0.2188807407902834,1.0903670064806223,0.5453431426681764,0.2188807407902834,powell
8,1.8772283078741667,4.017970173790306,3.1913873687363177,4.2398644969307435,0.5538759258734893,-2.1716410362733054,True,-2.725516962146795,logei,0.36852819996420294,False,2,10,5e888f43-8e06-402f-a822-b474c83e8fe4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.5538759258734893,0.2103479575849705,7.842917002949328,0.2103479575849705,0.980364625368666,0.5453431426681764,0.2188807407902834,powell
9,1.257229629742381,2.9056378206909135,2.967037332625696,4.725816103379858,0.5192191615038488,2.8477681447752796,True,2.328548983271431,logei,0.3865529999602586,False,3,10,5e888f43-8e06-402f-a822-b474c83e8fe4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.5538759258734893,0.24500472195461098,8.08792172490394,0.2103479575849705,0.8986579694337711,0.5453431426681764,0.2188807407902834,powell
10,3.008912694522263,2.684121972123478,2.3822021705982266,4.2400712509775245,0.669838054123304,2.509003192591064,True,1.8391651384677599,logei,0.4389790999703109,False,4,10,5e888f43-8e06-402f-a822-b474c83e8fe4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.669838054123304,0.09438582933515582,8.182307554239095,0.09438582933515582,0.8182307554239096,0.5453431426681764,0.2188807407902834,powell
