iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,29.884528042244526,-19.15736489465303,21.52496400135165,-22.984646781696718,-0.2727770232257518,-0.1817634418955294,True,0.09101358133022242,logei,0.0,False,0,10,0e2f47ac-7e8e-4636-a693-ab8bdf233aae,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",20.102447153853433,-0.2727770232257518,20.375224177079186,20.375224177079186,20.375224177079186,20.375224177079186,-0.2727770232257518,20.375224177079186,ackley
2,0.839163342786712,-23.860372830912077,12.38869473893621,22.396778860529515,-0.32017121302705803,-0.11193979488336685,True,0.20823141814369117,logei,0.0,False,1,10,0e2f47ac-7e8e-4636-a693-ab8bdf233aae,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",20.102447153853433,-0.2727770232257518,20.422618366880492,40.797842543959675,20.375224177079186,20.398921271979837,-0.32017121302705803,20.422618366880492,ackley
3,-4.8818423460674545,29.94510256231981,21.32101735283414,-10.602721281862795,-0.2908194028109775,-0.3748122447256086,True,-0.08399284191463108,logei,0.0,False,2,10,0e2f47ac-7e8e-4636-a693-ab8bdf233aae,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",20.102447153853433,-0.2727770232257518,20.39326655666441,61.19110910062409,20.375224177079186,20.397036366874698,-0.32017121302705803,20.422618366880492,ackley
4,4.965043270091641,16.600391005534746,21.437083616856995,28.40582362572924,-0.7589728754818585,-0.034787172047285986,True,0.7241857034345726,logei,0.0,False,3,10,0e2f47ac-7e8e-4636-a693-ab8bdf233aae,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",20.102447153853433,-0.2727770232257518,20.861420029335292,82.05252912995938,20.375224177079186,20.513132282489845,-0.7589728754818585,20.861420029335292,ackley
5,-23.265627672659406,16.094344710975484,-23.635467051478393,26.64226856061677,-0.7325776267479386,0.06151222926546435,True,0.7940898560134029,logei,0.0,False,4,10,0e2f47ac-7e8e-4636-a693-ab8bdf233aae,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",20.102447153853433,-0.2727770232257518,20.835024780601373,102.88755391056075,20.375224177079186,20.57751078211215,-0.7325776267479386,20.835024780601373,ackley
6,-32.768,32.768,-24.949629657084927,32.768,-0.4066370738462596,-0.13601972076433066,True,0.2706173530819289,logei,0.3298405999667011,False,0,10,0e2f47ac-7e8e-4636-a693-ab8bdf233aae,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",20.102447153853433,-0.2727770232257518,20.50908422769969,123.39663813826044,20.375224177079186,20.56610635637674,-0.7325776267479386,20.835024780601373,ackley
7,-23.367941040526766,6.954065654431896,-27.28736089989385,27.727357099702843,-0.6381454556089045,-0.5045779200727806,True,0.13356753553612388,logei,0.303614100033883,False,1,10,0e2f47ac-7e8e-4636-a693-ab8bdf233aae,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",20.102447153853433,-0.2727770232257518,20.740592609462336,144.13723074772278,20.375224177079186,20.591032963960398,-0.7325776267479386,20.835024780601373,ackley
8,-30.048307105414683,18.6245845342717,-32.768,27.38293700213344,-0.824506136369495,-1.0334407794132818,True,-0.20893464304378684,logei,0.4996038000099361,False,2,10,0e2f47ac-7e8e-4636-a693-ab8bdf233aae,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",20.102447153853433,-0.2727770232257518,20.92695329022293,165.06418403794572,20.375224177079186,20.633023004743215,-0.7325776267479386,20.835024780601373,ackley
9,-20.78000710548637,17.75538569965999,-20.368851641742236,24.96858345720201,-0.3958891068392209,0.5452180870909642,True,0.9411071939301852,logei,0.40487969998503104,False,3,10,0e2f47ac-7e8e-4636-a693-ab8bdf233aae,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",20.102447153853433,-0.2727770232257518,20.498336260692653,185.5625202986384,20.375224177079186,20.618057810959822,-0.3958891068392209,20.498336260692653,ackley
10,-19.78823460994836,23.06854539331609,-16.07361347129908,25.000435508590726,0.5595193804987463,0.6655818910511142,True,0.10606251055236793,logei,0.39369639998767525,False,4,10,0e2f47ac-7e8e-4636-a693-ab8bdf233aae,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",20.102447153853433,0.5595193804987463,19.542927773354688,205.10544807199307,19.542927773354688,20.510544807199306,0.5595193804987463,19.542927773354688,ackley
