iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-3.8034411236433963,-0.0073946886132230105,1.0393431820631802,-4.826224554271288,1.122161253354696,11.522823975873061,True,10.400662722518366,logei,0.0,False,0.75,11,43ae531f-1bdc-4ca1-ac80-fcf8cb5c6dd2,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",3.638939073438052,1.122161253354696,2.5167778200833557,2.5167778200833557,2.5167778200833557,2.5167778200833557,1.122161253354696,2.5167778200833557,rastrigin
2,-3.6052368939268513,4.384880875114184,-4.398893300181024,-3.791114758151189,-2.589411318697764,2.7615249208462447,True,5.3509362395440085,logei,0.0,False,0.75,11,43ae531f-1bdc-4ca1-ac80-fcf8cb5c6dd2,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",3.638939073438052,1.122161253354696,6.228350392135816,8.745128212219171,2.5167778200833557,4.372564106109586,1.122161253354696,2.5167778200833557,rastrigin
3,4.590883361707777,1.2480879902349606,-1.3415104130069402,0.11663382326540983,0.16478439894405786,1.6537575243728715,True,1.4889731254288137,logei,0.0,False,0.75,11,43ae531f-1bdc-4ca1-ac80-fcf8cb5c6dd2,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",3.638939073438052,1.122161253354696,3.474154674493994,12.219282886713165,2.5167778200833557,4.073094295571055,1.122161253354696,2.5167778200833557,rastrigin
4,1.667511833772024,-2.300837726606036,-3.7072069338423774,2.949525447720876,0.11464309890972615,1.9252257386443392,True,1.810582639734613,logei,0.0,False,0.75,11,43ae531f-1bdc-4ca1-ac80-fcf8cb5c6dd2,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",3.638939073438052,1.122161253354696,3.5242959745283255,15.74357886124149,2.5167778200833557,3.9358947153103725,1.122161253354696,2.5167778200833557,rastrigin
5,1.744492381209434,0.12679489006756306,3.2433811043292993,0.5025307532290695,0.8511273162755029,-13.904879271135938,True,-14.756006587411441,logei,0.0,False,0.75,11,43ae531f-1bdc-4ca1-ac80-fcf8cb5c6dd2,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",3.638939073438052,1.122161253354696,2.787811757162549,18.53139061840404,2.5167778200833557,3.706278123680808,1.122161253354696,2.5167778200833557,rastrigin
6,-5.12,-1.737369370337713,-0.19574755544757175,-5.12,-0.20892588105367385,-5.8086252555623235,True,-5.599699374508649,logei,0.3161050000344403,False,0.75,11,43ae531f-1bdc-4ca1-ac80-fcf8cb5c6dd2,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",3.638939073438052,1.122161253354696,3.8478649544917256,22.379255572895765,2.5167778200833557,3.729875928815961,1.122161253354696,2.5167778200833557,rastrigin
7,-4.072273395005132,0.5892238547918415,1.182864089269817,-5.12,0.07161834073019863,-5.703990987048475,True,-5.775609327778674,logei,0.36143150000134483,False,0.75,11,43ae531f-1bdc-4ca1-ac80-fcf8cb5c6dd2,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",3.638939073438052,1.122161253354696,3.567320732707853,25.946576305603617,2.5167778200833557,3.706653757943374,1.122161253354696,2.5167778200833557,rastrigin
8,-3.4955916793081574,0.08360705827069444,1.1906505328965207,-4.678485685442526,-0.17068133171750285,2.795959468826483,True,2.9666408005439857,logei,0.5467196999816224,False,0.75,11,43ae531f-1bdc-4ca1-ac80-fcf8cb5c6dd2,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",3.638939073438052,1.122161253354696,3.8096204051555547,29.756196710759173,2.5167778200833557,3.7195245888448967,1.122161253354696,2.5167778200833557,rastrigin
9,-3.740830756571724,-0.7674120118118793,-0.37355321936552616,-4.29859967468143,-0.4221136900305015,-9.320882092657266,True,-8.898768402626764,logei,0.41910569998435676,False,0.75,11,43ae531f-1bdc-4ca1-ac80-fcf8cb5c6dd2,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",3.638939073438052,1.122161253354696,4.061052763468553,33.81724947422773,2.5167778200833557,3.7574721638030812,1.122161253354696,2.5167778200833557,rastrigin
10,-3.8776225661724824,-0.19646484475531115,0.9347376023128982,-4.8210925989966045,0.9275538054816421,5.946760517151641,True,5.019206711669999,logei,0.40773859998444095,False,0.75,11,43ae531f-1bdc-4ca1-ac80-fcf8cb5c6dd2,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",3.638939073438052,1.122161253354696,2.71138526795641,36.52863474218414,2.5167778200833557,3.652863474218414,1.122161253354696,2.5167778200833557,rastrigin
