dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
iso_shekel,composite,extra_trees,gaussian,0,0.301973,,random,5,6,2.5,0.3,4.7,0.0,0.0,0.0,712.9424858202099,0.0,True
iso_shekel,composite,extra_trees,gaussian,0,0.301973,,sobol,5,6,2.5,0.3,5.5,0.0,0.0,0.0,767.032050926608,0.0,True
iso_shekel,composite,extra_trees,gaussian,0,0.301973,,logei,5,6,3.2,0.44000000000000006,1.8,6.810228992521513,14.124775607684342,0.1389842651535,561.8179054405591,0.0,False
iso_shekel,composite,extra_trees,gaussian,0,0.301973,,ucb,5,6,4.0,0.6,2.8,31.029345352959137,53.869128743933175,0.6332519459787583,604.2106002440087,0.0,False
iso_shekel,composite,extra_trees,gaussian,0,0.301973,,qnei,5,6,4.4,0.68,3.0,11.145965034240295,74.61788881313805,0.22746867416816913,582.995894092043,0.0,False
iso_shekel,composite,extra_trees,gaussian,0,0.301973,,ei,5,6,4.4,0.68,3.2,50.5788789798586,67.83181829993663,1.032222019997114,606.0347318465601,0.0,False
iso_shekel,composite,extra_trees,gaussian,0,1.20789,,random,5,6,1.7,0.13999999999999999,3.3,0.0,0.0,0.0,712.9424858202099,0.0,True
iso_shekel,composite,extra_trees,gaussian,0,1.20789,,sobol,5,6,1.7,0.13999999999999999,4.7,0.0,0.0,0.0,767.032050926608,0.0,True
iso_shekel,composite,extra_trees,gaussian,0,1.20789,,ei,5,6,3.8,0.5599999999999999,3.4,132.11676173833914,212.25324853760878,2.6962604436395736,687.5726146050406,0.0,False
iso_shekel,composite,extra_trees,gaussian,0,1.20789,,qnei,5,6,4.0,0.6,2.6,147.70565808134918,170.1623260674843,3.014401185333657,719.5555871391518,0.0,False
iso_shekel,composite,extra_trees,gaussian,0,1.20789,,logei,5,6,4.6,0.72,3.0,150.1929897378294,157.69558912120453,3.0651630558740695,705.200666185867,0.0,False
iso_shekel,composite,extra_trees,gaussian,0,1.20789,,ucb,5,6,5.2,0.8400000000000001,4.0,174.78701052823908,141.62530419857694,3.567081847515084,747.9682654192885,0.0,False
iso_shekel,composite,extra_trees,gaussian,0,6.039452,,random,5,6,1.7,0.13999999999999999,2.1,0.0,0.0,0.0,712.9424858202099,0.0,True
iso_shekel,composite,extra_trees,gaussian,0,6.039452,,sobol,5,6,1.7,0.13999999999999999,3.5,0.0,0.0,0.0,767.032050926608,0.0,True
iso_shekel,composite,extra_trees,gaussian,0,6.039452,,logei,5,6,4.0,0.6,2.9,202.24952856680332,161.0350269815126,4.127541399322515,757.2572050148409,0.0,False
iso_shekel,composite,extra_trees,gaussian,0,6.039452,,ei,5,6,4.4,0.68,3.5,155.49720511151585,212.79833815128939,3.173412349214609,710.9530579782173,0.0,False
iso_shekel,composite,extra_trees,gaussian,0,6.039452,,qnei,5,6,4.4,0.68,3.7,199.98276860326234,247.61634394431587,4.081280991903314,771.8326976610651,0.0,False
iso_shekel,composite,extra_trees,gaussian,0,6.039452,,ucb,5,6,4.8,0.76,5.3,230.39691051100354,157.00453934008635,4.701977765530684,803.5781654020531,0.0,False
