iteration,x0,x1,objective_true,objective_observed,objective_true_f0,objective_observed_f0,objective_true_f1,objective_observed_f1,error_applied,error_magnitude_l2,error_magnitude_f0,error_magnitude_f1,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.5669168388793651,0.4307441454901856,0.0,0.7133750831226265,0.6530321575267553,1.4041179922357263,-0.06419214939135695,1.6285116050378883,True,1.8518574273845527,0.7510858347089711,1.6927037544292451,qlognehvi,0.0,False,16,dd5cb679-eaeb-4ddf-88ed-9e7f94fb64fb,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,0.43708540178519006,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
2,0.09407382546152454,0.3480795504359955,0.0,0.7133750831226265,-0.26405238862511143,0.42146639825763393,-0.3175967811793676,-0.32434707397957646,True,0.6855520210910908,0.6855187868827454,-0.006750292800208835,qlognehvi,0.0,False,16,dd5cb679-eaeb-4ddf-88ed-9e7f94fb64fb,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,0.8741708035703801,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
3,0.6215090383806794,0.02165500318271052,0.0,0.7133750831226265,0.9071469233250435,1.884390888421366,-1.3000968449708499,0.14544004011592593,True,1.744873248538002,0.9772439650963225,1.4455368850867758,qlognehvi,0.0,False,16,dd5cb679-eaeb-4ddf-88ed-9e7f94fb64fb,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,1.31125620535557,0.43708540178519006,0.43708540178519,0.0,0.43708540178519006,branincurrin
4,0.8746323779455377,0.8540495315269422,0.0,0.7133750831226265,-1.541151283117894,-0.5462920005599834,1.1409359974364706,1.6192990446701383,True,1.1038913882490073,0.9948592825579106,0.47836304723366774,qlognehvi,0.0,False,16,dd5cb679-eaeb-4ddf-88ed-9e7f94fb64fb,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,1.7483416071407603,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
5,0.044304215788284806,0.8024209628659041,0.013199762273776281,2.0283857679620527,0.7220198198075785,1.7526428670854222,1.5726036149046883,2.545580045798201,True,1.417345053490697,1.0306230472778437,0.9729764308935127,qlognehvi,0.0,False,16,dd5cb679-eaeb-4ddf-88ed-9e7f94fb64fb,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.013199762273776281,0.4238856395114138,2.172227246652174,0.4238856395114138,0.43444544933043483,0.013199762273776281,0.4238856395114138,branincurrin
6,0.0,0.9224087574343722,0.013199762273776281,2.0283857679620527,0.5922240436141213,0.4728346807254257,2.3936777249717203,1.597684299616326,True,0.8048971072006547,-0.11938936288869556,-0.7959934253553942,qlognehvi,1.6495887999772094,False,16,dd5cb679-eaeb-4ddf-88ed-9e7f94fb64fb,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.013199762273776281,0.4238856395114138,2.596112886163588,0.4238856395114138,0.4326854810272647,0.013199762273776281,0.4238856395114138,branincurrin
7,0.08261779256302498,0.7429131454812148,0.06705076310034766,2.0283857679620527,0.8781035820613763,1.4883508480562129,0.948138786221075,0.48228804655187246,True,0.7677360466361574,0.6102472659948366,-0.4658507396692025,qlognehvi,1.5647262999555096,False,16,dd5cb679-eaeb-4ddf-88ed-9e7f94fb64fb,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.06705076310034766,0.37003463868484243,2.9661475248484304,0.37003463868484243,0.4237353606926329,0.013199762273776281,0.4238856395114138,branincurrin
8,0.5394191923367603,0.06580800032174743,0.06705076310034766,2.0283857679620527,1.017228600678457,1.4685551242366295,-1.4577687137667215,0.5066114003998745,True,2.015560682242109,0.4513265235581725,1.964380114166596,qlognehvi,1.4812635999987833,False,16,dd5cb679-eaeb-4ddf-88ed-9e7f94fb64fb,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.06705076310034766,0.37003463868484243,3.3361821635332727,0.37003463868484243,0.4170227704416591,0.013199762273776281,0.4238856395114138,branincurrin
9,0.030765917236570493,0.7835965039068593,0.06705076310034766,2.0283857679620527,0.5640602090042681,0.22142671270678643,1.7766180043876179,0.6437509174702527,True,1.1835478652786602,-0.3426334962974817,-1.1328670869173652,qlognehvi,1.8442874999600463,False,16,dd5cb679-eaeb-4ddf-88ed-9e7f94fb64fb,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.06705076310034766,0.37003463868484243,3.706216802218115,0.37003463868484243,0.41180186691312387,0.013199762273776281,0.4238856395114138,branincurrin
10,0.05257546079835563,0.8194091573908425,0.11370040409288144,2.0283857679620527,0.811968813774021,-0.20509287502602824,1.46676205186802,1.630219545847605,True,1.030113018635768,-1.0170616888000492,0.16345749397958498,qlognehvi,2.580875299987383,False,16,dd5cb679-eaeb-4ddf-88ed-9e7f94fb64fb,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.11370040409288144,0.3233849976923086,4.029601799910424,0.3233849976923086,0.4029601799910424,0.013199762273776281,0.4238856395114138,branincurrin
11,0.5620226676066353,0.0,0.11370040409288144,2.0283857679620527,0.9612444764648737,0.6145991832037307,-1.4113883223658843,-1.357899725252692,True,0.35074775745718056,-0.3466452932611429,0.053488597113192204,qlognehvi,2.8955569000099786,False,16,dd5cb679-eaeb-4ddf-88ed-9e7f94fb64fb,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.11370040409288144,0.3233849976923086,4.352986797602732,0.3233849976923086,0.3957260725093393,0.013199762273776281,0.4238856395114138,branincurrin
12,0.65602181728643,0.09102823381447313,0.11370040409288144,2.0283857679620527,0.8405566585430814,1.5974766907235232,-1.228582508658961,-2.5033783189800456,True,1.4825762351826066,0.7569200321804418,-1.2747958103210846,qlognehvi,2.868484000035096,False,16,dd5cb679-eaeb-4ddf-88ed-9e7f94fb64fb,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.11370040409288144,0.3233849976923086,4.67637179529504,0.3233849976923086,0.38969764960792,0.013199762273776281,0.4238856395114138,branincurrin
13,0.7252899494559347,0.14654920011511177,0.11370040409288144,2.0283857679620527,0.6690328941345347,1.6790308836456311,-1.0224184140817847,1.11760149625587,True,2.366385673439146,1.0099979895110964,2.1400199103376547,qlognehvi,2.863450800010469,False,16,dd5cb679-eaeb-4ddf-88ed-9e7f94fb64fb,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.11370040409288144,0.3233849976923086,4.999756792987348,0.3233849976923086,0.3845966763836422,0.013199762273776281,0.4238856395114138,branincurrin
14,0.3693953981243038,0.8135582346496365,0.11370040409288144,2.0283857679620527,-0.2594159126809829,-1.4898081293565988,0.6582849645854355,1.5595042988808616,True,1.5251430409518403,-1.2303922166756158,0.9012193342954261,qlognehvi,3.3127555000246502,False,16,dd5cb679-eaeb-4ddf-88ed-9e7f94fb64fb,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.11370040409288144,0.3233849976923086,5.3231417906796565,0.3233849976923086,0.38022441361997544,0.013199762273776281,0.4238856395114138,branincurrin
15,0.6495226288934348,0.7105650954746429,0.11370040409288144,2.0283857679620527,-0.8291111286493409,-1.509397605628698,0.7845091386431537,1.4768068268758185,True,0.9706007314510314,-0.6802864769793571,0.6922976882326648,qlognehvi,2.7105009999941103,False,16,dd5cb679-eaeb-4ddf-88ed-9e7f94fb64fb,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.11370040409288144,0.3233849976923086,5.646526788371965,0.3233849976923086,0.37643511922479767,0.013199762273776281,0.4238856395114138,branincurrin
16,0.0,0.6644266796578886,0.11370040409288144,2.0283857679620527,-0.20601736384308755,0.993803407308772,2.2687155804785135,0.7853225677367981,True,1.9078848794249579,1.1998207711518596,-1.4833930127417154,qlognehvi,3.2123524000053294,False,16,dd5cb679-eaeb-4ddf-88ed-9e7f94fb64fb,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.11370040409288144,0.3233849976923086,5.969911786064273,0.3233849976923086,0.37311948662901706,0.013199762273776281,0.4238856395114138,branincurrin
17,1.0,0.47182238365302454,0.11370040409288144,2.0283857679620527,0.6977960237545887,1.9283198463509668,0.3571618307249421,-0.059761765075789175,True,1.299235991924721,1.230523822596378,-0.4169235958007313,qlognehvi,2.986996999999974,False,16,dd5cb679-eaeb-4ddf-88ed-9e7f94fb64fb,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.11370040409288144,0.3233849976923086,6.293296783756581,0.3233849976923086,0.37019392845626947,0.013199762273776281,0.4238856395114138,branincurrin
