iteration,x0,x1,objective_true,objective_observed,objective_true_f0,objective_observed_f0,objective_true_f1,objective_observed_f1,error_applied,error_magnitude_l2,error_magnitude_f0,error_magnitude_f1,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.0,0.0,-0.7839606492108031,0.30763715196341135,0.898432863988838,1.8959485667934795,True,1.4787235498463591,1.0915978011742145,0.9975157028046414,qlognehvi,0.0,False,8,abe9aa3b-59a9-4e71-a411-95a9389c221b,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,0.43708540178519006,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
2,0.31871083848551673,0.7885489358200289,0.0,0.21838937015757123,0.09720859018893543,1.2849560122944224,0.5277137616849239,0.9819108401612043,True,1.2716284539182892,1.187747422105487,0.45419707847628044,qlognehvi,0.0,False,8,abe9aa3b-59a9-4e71-a411-95a9389c221b,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,0.8741708035703801,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
3,0.8698965116962161,0.391084806539194,0.0,0.21838937015757123,0.5386704488939776,0.1270403939086041,0.05422206742128772,-0.24091938185944645,True,0.5065054562892624,-0.41163005498537353,-0.29514144928073416,qlognehvi,0.0,False,8,abe9aa3b-59a9-4e71-a411-95a9389c221b,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,1.31125620535557,0.43708540178519006,0.43708540178519,0.0,0.43708540178519006,branincurrin
4,0.4378818731227988,0.37274890308935305,0.0,1.6485138710475744,0.8029261443798628,2.385829226763919,-0.5240199999397914,1.5858900479028493,True,2.6376699145663167,1.5829030823840562,2.1099100478426407,qlognehvi,0.0,False,8,abe9aa3b-59a9-4e71-a411-95a9389c221b,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,1.7483416071407603,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
5,0.10695359647277436,0.47896545416271696,0.0,1.6485138710475744,0.40978316122740577,-0.08163722241135885,-0.0021683230990353184,-0.3568710090876572,True,0.6060593938742419,-0.4914203836387646,-0.35470268598862187,qlognehvi,0.0,False,8,abe9aa3b-59a9-4e71-a411-95a9389c221b,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,2.1854270089259504,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
6,0.4714453754422362,0.5005470609979861,0.0,1.6485138710475744,0.6018801169122769,0.9107091901936357,0.02718113920421574,0.04639545873292991,True,0.30942622154364097,0.3088290732813588,0.01921431952871417,qlognehvi,1.4883980000158772,False,8,abe9aa3b-59a9-4e71-a411-95a9389c221b,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,2.6225124107111406,0.43708540178519006,0.4370854017851901,0.0,0.43708540178519006,branincurrin
7,0.42293258093400227,0.32951928708103023,0.0,1.6485138710475744,0.8083203634646619,1.3298192711752912,-0.7532793395268361,-1.1473305535651717,True,0.6536340490124926,0.5214989077106293,-0.39405121403833554,qlognehvi,1.2944345999858342,False,8,abe9aa3b-59a9-4e71-a411-95a9389c221b,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,3.059597812496331,0.43708540178519006,0.4370854017851901,0.0,0.43708540178519006,branincurrin
8,0.7633578921415962,1.0,0.0,1.6485138710475744,-3.0851981296095294,-2.661763752747756,1.3005099574653542,2.5467297202515846,True,1.3161916154828244,0.42343437686177365,1.2462197627862304,qlognehvi,1.9441645999904722,False,8,abe9aa3b-59a9-4e71-a411-95a9389c221b,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,3.496683214281521,0.43708540178519006,0.4370854017851901,0.0,0.43708540178519006,branincurrin
9,0.12324599400812981,1.0,0.08463217819009534,1.6485138710475744,0.9094272051408465,0.33877561641325915,1.0241333579531986,1.585816866159163,True,0.8007069370923916,-0.5706515887275874,0.5616835082059644,qlognehvi,2.375386400031857,False,8,abe9aa3b-59a9-4e71-a411-95a9389c221b,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.08463217819009534,0.35245322359509473,3.8491364378766155,0.35245322359509473,0.42768182643073505,0.0,0.43708540178519006,branincurrin
10,0.4593968422542876,0.0,0.08463217819009534,1.6485138710475744,0.6909026791518469,-0.2141460056855431,-1.6621940997925535,-0.9256212424583596,True,1.166898751429338,-0.90504868483739,0.7365728573341939,qlognehvi,2.6784522000234574,False,8,abe9aa3b-59a9-4e71-a411-95a9389c221b,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.08463217819009534,0.35245322359509473,4.2015896614717105,0.35245322359509473,0.4201589661471711,0.0,0.43708540178519006,branincurrin
