iteration,x0,x1,objective_true,objective_observed,objective_true_f0,objective_observed_f0,objective_true_f1,objective_observed_f1,error_applied,error_magnitude_l2,error_magnitude_f0,error_magnitude_f1,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.2508244581084461,0.9467529428594246,0.0,0.0,0.09291114665445699,-0.24442517448155415,0.7454978329252031,0.3669900733844613,True,0.5070147114139096,-0.33733632113601114,-0.3785077595407418,qlognehvi,0.0,False,12,84a35fdd-355b-46b2-8a26-dc8af448859c,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,0.43708540178519006,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
2,0.1893203845397613,0.1792914104181076,0.0,0.0,-0.08585328414847714,0.8022872043537334,-1.9899520462380769,-0.5530033687511835,True,1.689264641507741,0.8881404885022105,1.4369486774868934,qlognehvi,0.0,False,12,84a35fdd-355b-46b2-8a26-dc8af448859c,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,0.8741708035703801,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
3,0.3498892405959575,0.23054124658990593,0.0,0.0,0.5923142858062347,-0.4897594788648998,-1.452600939434448,-2.8014877886416025,True,1.7292713390771175,-1.0820737646711345,-1.3488868492071546,qlognehvi,0.0,False,12,84a35fdd-355b-46b2-8a26-dc8af448859c,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,1.31125620535557,0.43708540178519006,0.43708540178519,0.0,0.43708540178519006,branincurrin
4,0.6704457427727847,0.11507938212344748,0.0,0.0,0.7969317112609228,0.6675356145362861,-1.1715842920377373,-1.6276209268439983,True,0.4740387770351605,-0.1293960967246367,-0.456036634806261,qlognehvi,0.0,False,12,84a35fdd-355b-46b2-8a26-dc8af448859c,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,1.7483416071407603,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
5,0.8963093737046804,0.8581304890839089,0.0,0.0,-1.435002987366368,-0.10976960862812701,1.152389971365623,2.2186217648548867,True,1.7009096817789315,1.325233378738241,1.0662317934892638,qlognehvi,0.0,False,12,84a35fdd-355b-46b2-8a26-dc8af448859c,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,2.1854270089259504,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
6,0.739358935662795,0.8568011721917631,0.0,0.0,-2.0147145635771997,-2.821856646795638,1.0959835039901735,-0.23511474861992188,True,1.55669550670767,-0.8071420832184382,-1.3310982526100954,qlognehvi,0.5624804000253789,False,12,84a35fdd-355b-46b2-8a26-dc8af448859c,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,2.6225124107111406,0.43708540178519006,0.4370854017851901,0.0,0.43708540178519006,branincurrin
7,0.9802164720392902,0.8585444415269295,0.0,0.0,-0.9687553681503259,-0.7513570479345616,1.1689065251314146,0.5477447449055618,True,0.6581063643864772,0.21739832021576433,-0.6211617802258528,qlognehvi,0.5720078999875113,False,12,84a35fdd-355b-46b2-8a26-dc8af448859c,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,3.059597812496331,0.43708540178519006,0.4370854017851901,0.0,0.43708540178519006,branincurrin
8,0.890862068988253,0.6034465067991739,0.0,0.049720556171925265,-0.09160699617553361,0.745221416113263,0.6779223489639198,1.9536064032983607,True,1.5256643136997552,0.8368284122887966,1.275684054334441,qlognehvi,0.5751827000058256,False,12,84a35fdd-355b-46b2-8a26-dc8af448859c,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,3.496683214281521,0.43708540178519006,0.4370854017851901,0.0,0.43708540178519006,branincurrin
9,0.8829486925289048,0.4184548950444064,0.0,0.049720556171925265,0.5197413036137365,0.5771014412105019,0.15428449972049246,0.6418421811054911,True,0.4909202359473845,0.05736013759676539,0.4875576813849986,qlognehvi,0.9666065000346862,False,12,84a35fdd-355b-46b2-8a26-dc8af448859c,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,3.933768616066711,0.43708540178519006,0.4370854017851901,0.0,0.43708540178519006,branincurrin
10,0.9162869316026578,0.5694215900693794,0.0,0.049720556171925265,0.1652166959623539,0.31313837398986544,0.6035957352611586,0.3801628210499568,True,0.2679609859352384,0.14792167802751155,-0.22343291421120182,qlognehvi,0.9987681999919005,False,12,84a35fdd-355b-46b2-8a26-dc8af448859c,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,4.370854017851901,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
11,0.8784616869467271,0.5968941204149231,0.0,0.049720556171925265,-0.12432853684120909,-2.5649398403514634,0.658567605226511,-1.54298780214425,True,3.286857122928446,-2.4406113035102543,-2.201555407370761,qlognehvi,1.0633435999625362,False,12,84a35fdd-355b-46b2-8a26-dc8af448859c,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,4.807939419637091,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
12,0.0,1.0,0.01744947840136879,1.663911916749596,0.717998262572718,1.509239407624694,2.421960061381657,2.6808468138756982,True,0.8325172071735654,0.791241145051976,0.25888675249404125,qlognehvi,0.5754989999695681,False,12,84a35fdd-355b-46b2-8a26-dc8af448859c,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.01744947840136879,0.4196359233838213,5.227575343020912,0.4196359233838213,0.435631278585076,0.01744947840136879,0.4196359233838213,branincurrin
13,0.0,0.6508436702046819,0.01744947840136879,1.663911916749596,-0.26423906822094645,0.24510812582847308,2.2604032720692087,2.1110823234380893,True,0.5307836751315119,0.5093471940494195,-0.14932094863111933,qlognehvi,0.8739673999953084,False,12,84a35fdd-355b-46b2-8a26-dc8af448859c,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.01744947840136879,0.4196359233838213,5.647211266404733,0.4196359233838213,0.43440086664651795,0.01744947840136879,0.4196359233838213,branincurrin
14,0.0,0.0,0.01744947840136879,1.663911916749596,-4.952422156524645,-3.7214380412841037,1.7352759742911184,3.0230862774304805,True,1.7815098284450845,1.2309841152405414,1.2878103031393622,qlognehvi,0.7294915999518707,False,12,84a35fdd-355b-46b2-8a26-dc8af448859c,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.01744947840136879,0.4196359233838213,6.066847189788555,0.4196359233838213,0.43334622784203963,0.01744947840136879,0.4196359233838213,branincurrin
15,0.018827713308336082,0.9504181850403527,0.1034016935351239,1.663911916749596,0.7752440741284761,0.5165463248120737,2.104583897222452,1.0131328435900466,True,1.1216906560975983,-0.2586977493164023,-1.0914510536324056,qlognehvi,1.198644799995236,False,12,84a35fdd-355b-46b2-8a26-dc8af448859c,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.1034016935351239,0.33368370825006616,6.400530898038621,0.33368370825006616,0.4267020598692414,0.01744947840136879,0.4196359233838213,branincurrin
16,0.0,0.869448670459772,0.1034016935351239,1.690913667173519,0.47602358963812175,0.750801362862296,2.3722935619649546,3.3177275926413192,True,0.9845548897948723,0.2747777732241743,0.9454340306763647,qlognehvi,1.386847600049805,False,12,84a35fdd-355b-46b2-8a26-dc8af448859c,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.1034016935351239,0.33368370825006616,6.734214606288687,0.33368370825006616,0.42088841289304296,0.01744947840136879,0.4196359233838213,branincurrin
17,0.058296327747538186,0.5515591090460137,0.1034016935351239,1.690913667173519,0.14606378790240895,-1.2305540584621282,0.9320578105089884,0.21833613240814997,True,1.5506370718902645,-1.376617846364537,-0.7137216781008384,qlognehvi,1.5647752999793738,False,12,84a35fdd-355b-46b2-8a26-dc8af448859c,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.1034016935351239,0.33368370825006616,7.067898314538754,0.33368370825006616,0.41575872438463257,0.01744947840136879,0.4196359233838213,branincurrin
18,0.09272735255289212,1.0,0.2348783754159481,1.8197675744068045,0.9834500270544674,1.704296419343022,1.234599486380875,1.263721444488242,True,0.7214344112387708,0.7208463922885545,0.029121958107367174,qlognehvi,1.2461753999814391,False,12,84a35fdd-355b-46b2-8a26-dc8af448859c,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.2348783754159481,0.20220702636924195,7.270105340907996,0.20220702636924195,0.4038947411615553,0.185075411776464,0.25200999000872604,branincurrin
19,0.0733047944694435,1.0,0.27634958794722575,1.8197675744068045,0.9871017691529238,-0.2502709400174232,1.419465236506789,0.4571733443031696,True,1.5675129687503024,-1.237372709170347,-0.9622918922036194,qlognehvi,1.8202327000326477,False,12,84a35fdd-355b-46b2-8a26-dc8af448859c,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.27634958794722575,0.16073581383796431,7.43084115474596,0.16073581383796431,0.39109690288136634,0.185075411776464,0.25200999000872604,branincurrin
20,0.10775525339344462,1.0,0.27634958794722575,1.8197675744068045,0.9573915493901047,0.8763105149332552,1.1192321759127755,1.3656649101048237,True,0.25942865421915434,-0.08108103445684955,0.24643273419204825,qlognehvi,1.5615790999727324,False,12,84a35fdd-355b-46b2-8a26-dc8af448859c,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.27634958794722575,0.16073581383796431,7.591576968583924,0.16073581383796431,0.3795788484291962,0.185075411776464,0.25200999000872604,branincurrin
21,0.09633690280155498,0.7514758616204124,0.27634958794722575,2.0098222406669586,0.9565853614366157,1.7473049992208032,0.8140921377340005,1.9427081208763104,True,1.3780462920315266,0.7907196377841875,1.12861598314231,qlognehvi,1.8068213999504223,False,12,84a35fdd-355b-46b2-8a26-dc8af448859c,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.27634958794722575,0.16073581383796431,7.752312782421888,0.16073581383796431,0.3691577515438994,0.06778344091523021,0.36930196086995987,branincurrin
