iteration,x0,x1,objective_true,objective_observed,objective_true_f0,objective_observed_f0,objective_true_f1,objective_observed_f1,error_applied,error_magnitude_l2,error_magnitude_f0,error_magnitude_f1,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.0,0.0,-0.7839606492108031,-0.7839606492108031,0.898432863988838,0.898432863988838,False,0.0,0.0,0.0,qlognehvi,0.0,False,8,95911ed8-27cd-4aa1-9bdc-c53d05225815,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,0.43708540178519006,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
2,0.31871083848551673,0.7885489358200289,0.0,0.0,0.09720859018893543,0.09720859018893543,0.5277137616849239,0.5277137616849239,False,0.0,0.0,0.0,qlognehvi,0.0,False,8,95911ed8-27cd-4aa1-9bdc-c53d05225815,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,0.8741708035703801,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
3,0.8698965116962161,0.391084806539194,0.0,0.0,0.5386704488939776,0.5386704488939776,0.05422206742128772,0.05422206742128772,False,0.0,0.0,0.0,qlognehvi,0.0,False,8,95911ed8-27cd-4aa1-9bdc-c53d05225815,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,1.31125620535557,0.43708540178519006,0.43708540178519,0.0,0.43708540178519006,branincurrin
4,0.4378818731227988,0.37274890308935305,0.0,0.0,0.8029261443798628,0.8029261443798628,-0.5240199999397914,-0.5240199999397914,False,0.0,0.0,0.0,qlognehvi,0.0,False,8,95911ed8-27cd-4aa1-9bdc-c53d05225815,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,1.7483416071407603,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
5,0.10695359647277436,0.47896545416271696,0.0,0.0,0.40978316122740577,0.40978316122740577,-0.0021683230990353184,-0.0021683230990353184,False,0.0,0.0,0.0,qlognehvi,0.0,False,8,95911ed8-27cd-4aa1-9bdc-c53d05225815,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,2.1854270089259504,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
6,1.0,0.0,0.0,0.0,0.8457474482000971,0.8457474482000971,-0.9741444101404332,-0.9741444101404332,False,0.0,0.0,0.0,qlognehvi,0.46842489996924996,False,8,95911ed8-27cd-4aa1-9bdc-c53d05225815,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,2.6225124107111406,0.43708540178519006,0.4370854017851901,0.0,0.43708540178519006,branincurrin
7,0.0,0.0,0.0,0.0,-4.952422156524645,-4.952422156524645,1.7352759742911184,1.7352759742911184,False,0.0,0.0,0.0,qlognehvi,0.3908483000122942,False,8,95911ed8-27cd-4aa1-9bdc-c53d05225815,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,3.059597812496331,0.43708540178519006,0.4370854017851901,0.0,0.43708540178519006,branincurrin
8,1.0,0.9137408012951567,0.0,0.0,-1.2134822180492348,-1.2134822180492348,1.248461360585578,1.248461360585578,False,0.0,0.0,0.0,qlognehvi,0.4339168000151403,False,8,95911ed8-27cd-4aa1-9bdc-c53d05225815,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,3.496683214281521,0.43708540178519006,0.4370854017851901,0.0,0.43708540178519006,branincurrin
9,0.0,0.8479191933934607,0.0,0.0,0.4217450251428751,0.4217450251428751,2.3630595672365353,2.3630595672365353,False,0.0,0.0,0.0,qlognehvi,0.5227653000038117,False,8,95911ed8-27cd-4aa1-9bdc-c53d05225815,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,3.933768616066711,0.43708540178519006,0.4370854017851901,0.0,0.43708540178519006,branincurrin
10,0.0,0.7040742697205468,0.0,0.0,-0.04533849612277519,-0.04533849612277519,2.291806481162927,2.291806481162927,False,0.0,0.0,0.0,qlognehvi,0.7156669999822043,False,8,95911ed8-27cd-4aa1-9bdc-c53d05225815,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,4.370854017851901,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
11,1.0,0.6357375208686882,0.0,0.0,0.18892076917391246,0.18892076917391246,0.7754662813949067,0.7754662813949067,False,0.0,0.0,0.0,qlognehvi,0.7695407000137493,False,8,95911ed8-27cd-4aa1-9bdc-c53d05225815,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,4.807939419637091,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
12,0.6901682901659183,0.5713331974395075,0.0,0.0,-0.3123143074510471,-0.3123143074510471,0.49650500130220127,0.49650500130220127,False,0.0,0.0,0.0,qlognehvi,0.7185228000162169,False,8,95911ed8-27cd-4aa1-9bdc-c53d05225815,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,5.24502482142228,0.43708540178519006,0.43708540178519,0.0,0.43708540178519006,branincurrin
13,0.0,1.0,0.01744947840136879,0.01744947840136879,0.717998262572718,0.717998262572718,2.421960061381657,2.421960061381657,False,0.0,0.0,0.0,qlognehvi,0.7468683999613859,False,8,95911ed8-27cd-4aa1-9bdc-c53d05225815,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.01744947840136879,0.4196359233838213,5.664660744806102,0.4196359233838213,0.435743134215854,0.01744947840136879,0.4196359233838213,branincurrin
14,0.04006086226521486,1.0,0.2612995768499037,0.2612995768499037,0.9173335061210133,0.9173335061210133,1.826441843675368,1.826441843675368,False,0.0,0.0,0.0,qlognehvi,0.8086714000091888,False,8,95911ed8-27cd-4aa1-9bdc-c53d05225815,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.2612995768499037,0.17578582493528638,5.840446569741388,0.17578582493528638,0.41717475498152773,0.2612995768499037,0.17578582493528638,branincurrin
15,0.06533449601594438,0.9122674171726158,0.30497817498919355,0.30497817498919355,0.9715601062150132,0.9715601062150132,1.4086081959212906,1.4086081959212906,False,0.0,0.0,0.0,qlognehvi,1.2062968999962322,False,8,95911ed8-27cd-4aa1-9bdc-c53d05225815,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.30497817498919355,0.1321072267959965,5.972553796537385,0.1321072267959965,0.3981702531024923,0.30497817498919355,0.1321072267959965,branincurrin
