iteration,x0,x1,objective_true,objective_observed,objective_true_f0,objective_observed_f0,objective_true_f1,objective_observed_f1,error_applied,error_magnitude_l2,error_magnitude_f0,error_magnitude_f1,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.9560017096289753,0.20768181007914688,0.0,0.0,1.0413164128363952,1.2253628258695373,-0.6417801810266596,0.3218817786990068,True,0.9810797392529711,0.18404641303314206,0.9636619597256664,qlognehvi,0.0,False,10,71e3ae28-e68d-482f-aaae-8c894e469615,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,0.43708540178519006,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
2,0.8284448852745308,0.14928212308202027,0.0,0.0,0.7698355116176593,0.6391215039541928,-0.921463031298688,-1.759749561291845,True,0.8484164414763619,-0.13071400766346652,-0.838286529993157,qlognehvi,0.0,False,10,71e3ae28-e68d-482f-aaae-8c894e469615,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,0.8741708035703801,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
3,0.5128046164365648,0.13591960402050662,0.0,0.0,1.025905175542683,0.5992119038625296,-1.4109901413572457,-0.936312384085185,True,0.6382680638618435,-0.42669327168015325,0.47467775727206063,qlognehvi,0.0,False,10,71e3ae28-e68d-482f-aaae-8c894e469615,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,1.31125620535557,0.43708540178519006,0.43708540178519,0.0,0.43708540178519006,branincurrin
4,0.6890364797811311,0.841747724312279,0.0,0.0,-1.79853583642327,-0.2712919443820252,1.045936154638376,2.1785636535371165,True,1.9013992103287793,1.5272438920412448,1.1326274988987404,qlognehvi,0.0,False,10,71e3ae28-e68d-482f-aaae-8c894e469615,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,1.7483416071407603,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
5,0.4255089974049766,0.9569260034533662,0.0,0.0,-1.2435144158117881,-1.3767536968285965,0.9832632760350277,1.316182543975042,True,0.358591613080383,-0.13323928101680838,0.33291926794001436,qlognehvi,0.0,False,10,71e3ae28-e68d-482f-aaae-8c894e469615,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,2.1854270089259504,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
6,0.9342133849621029,0.2708405621523991,0.0,0.10427457195030045,0.9648051808331669,1.2819542221437215,-0.3878091902552723,0.7849309478604058,True,1.214867460240739,0.31714904131055455,1.1727401381156781,qlognehvi,0.9075286999577656,False,10,71e3ae28-e68d-482f-aaae-8c894e469615,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,2.6225124107111406,0.43708540178519006,0.4370854017851901,0.0,0.43708540178519006,branincurrin
7,1.0,0.37170661841126473,0.0,1.2447185754659438,0.8925603468637773,2.8071420562977782,0.0265903836422073,1.196204981274229,True,2.243573361647249,1.914581709434001,1.1696145976320218,qlognehvi,0.7407836000202224,False,10,71e3ae28-e68d-482f-aaae-8c894e469615,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,3.059597812496331,0.43708540178519006,0.4370854017851901,0.0,0.43708540178519006,branincurrin
8,0.8633051511691134,0.5109457129761895,0.0,1.2447185754659438,0.14382848527495187,0.370076589137536,0.4313839384987118,0.3996426606838156,True,0.2284638116173699,0.22624810386258412,-0.03174127781489622,qlognehvi,0.9356057000113651,False,10,71e3ae28-e68d-482f-aaae-8c894e469615,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,3.496683214281521,0.43708540178519006,0.4370854017851901,0.0,0.43708540178519006,branincurrin
9,1.0,0.31506415941392246,0.0,1.2447185754659438,0.9637719334407695,0.30751866328684185,-0.1883789605080999,-0.599035002385376,True,0.7741490420571707,-0.6562532701539276,-0.4106560418772761,qlognehvi,0.6856292999582365,False,10,71e3ae28-e68d-482f-aaae-8c894e469615,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,3.933768616066711,0.43708540178519006,0.4370854017851901,0.0,0.43708540178519006,branincurrin
10,1.0,0.6551189288896213,0.0,1.2447185754659438,0.11315519486839201,1.2888180999377488,0.8166533724211499,1.077128098615165,True,1.2041720596916232,1.1756629050693568,0.2604747261940151,qlognehvi,1.3508739999961108,False,10,71e3ae28-e68d-482f-aaae-8c894e469615,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,4.370854017851901,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
11,1.0,1.0,0.0,1.2447185754659438,-1.7865617669897207,-3.1542077873610737,1.3558862101582312,-0.05028822084064677,True,1.9615764495508752,-1.367646020371353,-1.406174430998878,qlognehvi,1.0252963000093587,False,10,71e3ae28-e68d-482f-aaae-8c894e469615,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,4.807939419637091,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
12,0.5870320268648245,0.6758540438044064,0.0,1.2447185754659438,-0.33974565302774345,-0.7919846340943864,0.6564218360067968,1.0027152884663049,True,0.5695956910059283,-0.4522389810666429,0.34629345245950804,qlognehvi,1.1409183000214398,False,10,71e3ae28-e68d-482f-aaae-8c894e469615,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,5.24502482142228,0.43708540178519006,0.43708540178519,0.0,0.43708540178519006,branincurrin
13,1.0,0.5165702451148749,0.0,1.2447185754659438,0.5822860382826932,-0.35391390890731744,0.485158463343699,-0.29459517498527105,True,1.218394877535951,-0.9361999471900107,-0.77975363832897,qlognehvi,1.1062634999980219,False,10,71e3ae28-e68d-482f-aaae-8c894e469615,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,5.68211022320747,0.43708540178519006,0.43708540178519,0.0,0.43708540178519006,branincurrin
14,0.645215641262318,0.7731249478247505,0.0,1.2447185754659438,-1.165127688129438,-2.343133404310647,0.9008810166155496,0.3882990164645699,True,1.2846936499548764,-1.1780057161812092,-0.5125820001509798,qlognehvi,0.9841346000321209,False,10,71e3ae28-e68d-482f-aaae-8c894e469615,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,6.11919562499266,0.43708540178519006,0.43708540178519,0.0,0.43708540178519006,branincurrin
15,0.0,0.3457558870550823,0.0,1.2447185754659438,-1.9987694655257597,-2.8295401357403125,2.001880762299572,1.2622563598950718,True,1.1123057866975927,-0.8307706702145528,-0.7396244024045,qlognehvi,1.0864545999793336,False,10,71e3ae28-e68d-482f-aaae-8c894e469615,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,6.5562810267778495,0.43708540178519006,0.43708540178518995,0.0,0.43708540178519006,branincurrin
16,0.0,1.0,0.01744947840136879,1.449110091500805,0.717998262572718,0.8570821979341209,2.421960061381657,2.5709337507131322,True,0.20380751013798726,0.13908393536140284,0.14897368933147526,qlognehvi,1.1328766000224277,False,10,71e3ae28-e68d-482f-aaae-8c894e469615,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.01744947840136879,0.4196359233838213,6.975916950161671,0.4196359233838213,0.43599480938510443,0.01744947840136879,0.4196359233838213,branincurrin
17,0.0,0.8683519960018194,0.01744947840136879,1.6370558782836684,0.4733571062967691,1.0102500657536206,2.371831072653821,2.423262519245232,True,0.5393507612053788,0.5368929594568516,0.05143144659141097,qlognehvi,1.79346469999291,False,10,71e3ae28-e68d-482f-aaae-8c894e469615,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.01744947840136879,0.4196359233838213,7.395552873545492,0.4196359233838213,0.43503252197326425,0.01744947840136879,0.4196359233838213,branincurrin
18,0.0,0.7962720473436766,0.01744947840136879,1.6370558782836684,0.27494430844126017,-1.4125404847776746,2.339501940303014,0.6165592645330153,True,2.411666724764148,-1.6874847932189347,-1.7229426757699986,qlognehvi,2.0679642999893986,False,10,71e3ae28-e68d-482f-aaae-8c894e469615,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.01744947840136879,0.4196359233838213,7.815188796929314,0.4196359233838213,0.4341771553849619,0.01744947840136879,0.4196359233838213,branincurrin
19,0.0,0.0,0.01744947840136879,1.6370558782836684,-4.952422156524645,-5.092662287604809,1.7352759742911184,1.4211022586549942,True,0.3440529290123684,-0.14024013108016398,-0.3141737156361242,qlognehvi,1.280206499970518,False,10,71e3ae28-e68d-482f-aaae-8c894e469615,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.01744947840136879,0.4196359233838213,8.234824720313135,0.4196359233838213,0.43341182738490186,0.01744947840136879,0.4196359233838213,branincurrin
20,0.12457170787545722,1.0,0.09458235164366405,1.6370558782836684,0.9043436360527923,1.0465861550398599,1.0170495866409948,1.057308269658432,True,0.14782995557763234,0.14224251898706752,0.04025868301743718,qlognehvi,1.4661993000190705,False,10,71e3ae28-e68d-482f-aaae-8c894e469615,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.09458235164366405,0.34250305014152604,8.57732777045466,0.34250305014152604,0.428866388522733,0.01744947840136879,0.4196359233838213,branincurrin
21,0.052397427003662324,1.0,0.26765089913236473,1.6370558782836684,0.9540451032085898,0.6629442873903959,1.6630904462391727,0.3305931507661839,True,1.3639240181963392,-0.2911008158181939,-1.3324972954729888,qlognehvi,1.5372401000349782,False,10,71e3ae28-e68d-482f-aaae-8c894e469615,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.26765089913236473,0.16943450265282534,8.746762273107485,0.16943450265282534,0.4165124891955945,0.01744947840136879,0.4196359233838213,branincurrin
