dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,metric,n_pairs,mean_diff,median_diff,std_diff,cohens_dz,ci95_low,ci95_high,dz_ci95_low,dz_ci95_high,t_stat,p_value_t,wilcoxon_stat,p_value_wilcoxon,p_value_t_fdr_bh,p_value_wilcoxon_fdr_bh
shekel,value,exact,slip,0,0.01,logei,auc_simple_regret_excess_true,5,407.8705243797425,199.38577882518712,497.16234914458374,0.8203970495382916,-209.438065815497,1025.1791145749821,-0.24751801463968498,1.8204256531921348,1.8344635713078827,0.14049788346724948,1.0,0.125,0.17292047195969168,0.14285714285714285
shekel,value,exact,slip,0,0.01,qnei,auc_simple_regret_excess_true,5,-43.661527681607275,24.31578690608785,311.27457614872077,-0.14026692517524036,-430.1599624416099,342.83690707839537,-1.013481110135481,0.7495749967936812,-0.31364637968671405,0.7694649583735355,6.0,0.8125,0.8207626222651044,0.8666666666666667
shekel,value,exact,slip,0,0.05,logei,auc_simple_regret_excess_true,5,521.5735044556922,306.01346869115014,441.31510322049377,1.1818618956149773,-26.391571076772948,1069.5385799881574,-0.03314004785302316,2.325645673157537,2.64272353861185,0.05741663381635573,0.0,0.0625,0.10480807232560596,0.09090909090909091
shekel,value,exact,slip,0,0.05,qnei,auc_simple_regret_excess_true,5,316.09057210018193,292.8957818418421,126.82391375449704,2.4923578112568197,158.6178842799238,473.56325992044003,0.6024534383314543,4.3478599138674285,5.57308149022284,0.005079969406907967,0.0,0.0625,0.04063975525526373,0.09090909090909091
shekel,value,exact,slip,0,0.15,logei,auc_simple_regret_excess_true,5,694.3796027165836,469.5808205479493,536.4625793317305,1.2943672671103543,28.273331576843134,1360.485873856324,0.028743428616077808,2.4899649840339824,2.8942931971093797,0.044371242944060994,0.0,0.0625,0.10480807232560596,0.09090909090909091
shekel,value,exact,slip,0,0.15,qnei,auc_simple_regret_excess_true,5,422.90114772240884,408.19170841231653,209.52790895365462,2.0183523514089483,162.7378865557398,683.0644088890779,0.3897321350016926,3.5962711678057917,4.513173060296952,0.010714040670835662,0.0,0.0625,0.057141550244456864,0.09090909090909091
shekel,value,exact,slip,0,0.4,logei,auc_simple_regret_excess_true,5,750.8740236408328,555.7223719985318,526.5205003868365,1.4261059599562846,97.1124739942668,1404.6355732873988,0.09884398706298625,2.6856434530226436,3.188869869579846,0.03325209294941584,0.0,0.0625,0.10480807232560596,0.09090909090909091
shekel,value,exact,slip,0,0.4,qnei,auc_simple_regret_excess_true,5,493.48151004897557,465.62670705418077,196.68914877752098,2.508941205532199,249.25967517458386,737.7033449233672,0.6096607308664682,4.374392416758203,5.610163087120269,0.004959468547380725,0.0,0.0625,0.04063975525526373,0.09090909090909091
shekel,value,exact,slip,20,0.01,logei,auc_simple_regret_excess_true,5,289.26270035814804,57.37796953156567,372.19117495824185,0.7771884983318103,-172.8736820366592,751.3990827529553,-0.275047286896775,1.7628938404510348,1.73784631360091,0.1572333654802972,1.0,0.125,0.17969527483462538,0.14285714285714285
shekel,value,exact,slip,20,0.01,qnei,auc_simple_regret_excess_true,5,-7.556281382232191,52.15966019916459,111.78955910857081,-0.06759380252044359,-146.36135230241624,131.24878953795186,-0.941236393151874,0.8141384793987235,-0.15114433729340848,0.8871780366912564,7.0,1.0,0.8871780366912564,1.0
shekel,value,exact,slip,20,0.05,logei,auc_simple_regret_excess_true,5,394.6696899046785,229.42309597648182,399.3284023012745,0.988333631242485,-101.16201069304321,890.5013905024002,-0.14464218392245567,2.0502700870196877,2.2099811839074057,0.0916280359868824,0.0,0.0625,0.12217071464917655,0.09090909090909091
shekel,value,exact,slip,20,0.05,qnei,auc_simple_regret_excess_true,5,238.74010074345946,230.2838251471553,199.79108274229182,1.1949487307769764,-9.333293859793656,486.81349534671256,-0.025838480122669587,2.3446136875425854,2.671986591644414,0.05569073001721431,1.0,0.125,0.10480807232560596,0.14285714285714285
shekel,value,exact,slip,20,0.15,logei,auc_simple_regret_excess_true,5,599.789185442986,253.3535365783755,567.1221661873885,1.0576013797436434,-104.38599089522643,1303.9643617811985,-0.10393724714030993,2.14766392545371,2.3648685782043555,0.07725169615029584,0.0,0.0625,0.11236610349133941,0.09090909090909091
shekel,value,exact,slip,20,0.15,qnei,auc_simple_regret_excess_true,5,292.9420467363201,198.4314684497217,260.1553856831782,1.126027223949421,-30.083529605297258,615.9676230779374,-0.06461518938024598,2.2451831896570504,2.5178734172662844,0.06550504520350373,0.0,0.0625,0.10480807232560596,0.09090909090909091
shekel,value,exact,slip,20,0.4,logei,auc_simple_regret_excess_true,5,670.5527315815732,371.4533683766549,594.6277836038769,1.1276848308660183,-67.77517965105926,1408.8806428142057,-0.06367304382255626,2.2475607926065626,2.5215799390117697,0.06524686088632613,0.0,0.0625,0.10480807232560596,0.09090909090909091
shekel,value,exact,slip,20,0.4,qnei,auc_simple_regret_excess_true,5,410.09631629591,419.8308135337734,237.1578783993878,1.7292122828206604,115.62591679700404,704.566715794816,0.2520250250918413,3.146472233747197,3.8666362119145883,0.01804503367838764,0.0,0.0625,0.07218013471355056,0.09090909090909091
