dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,n_seeds,mean_response_l2_excess,median_response_l2_excess,mean_final_simple_regret_excess_true,median_final_simple_regret_excess_true,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,std_auc_simple_regret_excess_true,ci95_low_auc_simple_regret_excess_true,ci95_high_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_final_inference_simple_regret_excess_true,acq_opt_failures
power_law_practice,value,exact,spike,0,0.25,sp0.05-20,logei,5,0.0,0.0,0.043954582391708616,0.0,3.9566160838373756,1.774968587875259,5.41032406473452,-0.055465557253483413,8.495450415795853,0.08074726701708929,10.730054176122172,0.48066200894190186,0
power_law_practice,value,exact,spike,0,0.25,sp0.05-20,qnei,5,0.0,0.0,0.03806533585711498,0.0,2.8695763738429476,5.138587015366615,4.7176352711310106,-0.8899789427405762,6.419311506389508,0.058562783139651985,9.492081682190411,0.8953170432421172,0
power_law_practice,value,exact,spike,0,0.25,sp0.05-5,logei,5,0.0,0.0,0.04110454666550048,0.0,3.2513883696888213,1.774968587875259,4.26050708698532,-0.07258814052094564,6.575364879898588,0.06635486468752697,10.024826461973618,0.5417519553406425,0
power_law_practice,value,exact,spike,0,0.25,sp0.05-5,qnei,5,0.0,0.0,0.0,0.0,2.2377498306359067,4.270681722621087,4.270965853651617,-1.0401012679623887,5.5156009292342025,0.0456683638905287,8.860255138983367,0.30090019151486447,0
power_law_practice,value,exact,spike,0,0.25,sp0.15-20,logei,5,0.0,0.0,0.14697974260681845,0.0,9.365387970248594,10.113625061602185,7.071881852901439,3.4952533727421793,14.634429850976407,0.1911303667397672,16.13882606253339,0.8840242191076324,0
power_law_practice,value,exact,spike,0,0.25,sp0.15-20,qnei,5,0.0,0.0,0.08706686834479846,0.0,7.954527680809454,11.154808061487529,6.910509771498493,1.6188279887599955,12.63915764503433,0.16233729960835622,14.577032989156915,1.5155230619382583,0
power_law_practice,value,exact,spike,0,0.25,sp0.15-5,logei,5,0.0,0.0,0.11679396268595041,0.1151228073427952,6.2218451693919095,7.102564646414058,4.529573576656518,2.2881499874131546,9.248443964410638,0.1269764320284063,12.995283261676708,0.9606708197512546,0
power_law_practice,value,exact,spike,0,0.25,sp0.15-5,qnei,5,0.0,0.0,0.15112647533756737,0.1074981867744002,8.98016432659897,11.705717940088675,7.9370650688391295,2.0605391509604813,14.70237759919986,0.18326865972650958,15.602669634946432,1.036366836139138,0
