run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1,response_x2,response_x3
3d43b01b-61e8-4c0d-af63-490817d5be8d,ackley,value,logei,10,exact,True,none,0.0,0,50,0,1,2,54.851587976368485,-0.0134566568068238,20.115903810660257,1035.0630286818134,20.70126057363627,988.8287759875566,20.18017910178687,20.115903810660257,988.8287759875566,"x0,x1,x2,x3",-29.045364699457817,-4.703007936259052,-9.13626926241544,45.38142564222623
3d43b01b-61e8-4c0d-af63-490817d5be8d,ackley,value,logei,10,exact,True,none,0.0,20,50,0,21,22,27.70975712804059,-0.0134566568068238,20.115903810660257,1035.0630286818134,20.70126057363627,988.8287759875566,20.115903810660257,20.115903810660257,988.8287759875566,"x0,x1,x2,x3",0.0,-27.695209111060972,0.0,0.8977930661358453
3f07804f-7d62-4f3d-8ddb-ab11c3e25ca9,ackley,value,logei,10,exact,False,slip,0.05,0,50,0,1,2,54.851587976368485,15.262322759437591,4.840124394415842,814.4735001705267,16.289470003410532,654.7649439311274,13.362549876145456,8.477537861186281,693.2120158801542,"x0,x1,x2,x3",-29.045364699457817,-4.703007936259052,-9.13626926241544,45.38142564222623
194898e9-29b4-479e-9b84-6b23d18fe9ed,ackley,value,logei,10,exact,False,slip,0.05,20,50,0,21,22,21.219256161070653,-0.0134566568068238,20.115903810660257,1035.9258899258036,20.71851779851607,988.8287759875566,20.115903810660257,20.115903810660257,988.8287759875566,"x0,x1,x2,x3",0.0,-21.21397392172456,0.0,0.47343687807895307
4990d0b0-7991-4721-93f5-d35c36ec0abe,ackley,value,logei,11,exact,True,none,0.0,0,50,0,1,2,45.244531859724034,13.953073362690386,6.149373791163047,814.7084326385739,16.29416865277148,480.20548236257594,9.80011188495053,6.149373791163047,480.20548236257594,"x0,x1,x2,x3",1.268507070185887,28.110563607855404,-34.804713486362914,6.624702695168629
4990d0b0-7991-4721-93f5-d35c36ec0abe,ackley,value,logei,11,exact,True,none,0.0,20,50,0,21,22,9.709702774571621,13.953073362690386,6.149373791163047,814.7084326385739,16.29416865277148,480.20548236257594,6.171287874163807,6.149373791163047,480.20548236257594,"x0,x1,x2,x3",6.08520233484829,-6.039104486813345,0.56525457678405,4.523090179872203
20b7c966-bdc1-4180-b220-12518deb0b3d,ackley,value,logei,11,exact,False,slip,0.05,0,50,0,1,2,45.244531859724034,13.132166412958606,6.970280740894827,763.0782507532168,15.261565015064336,601.9881520722367,12.285472491270138,6.202901121981192,609.4019578513127,"x0,x1,x2,x3",1.268507070185887,28.110563607855404,-34.804713486362914,6.624702695168629
20071b68-94c7-430c-ae46-d49b20737aa9,ackley,value,logei,11,exact,False,slip,0.05,20,50,0,21,22,7.012864332933913,14.325331024566916,5.777116129286517,716.4785292144275,14.329570584288549,474.5259624268569,5.975442359139008,7.993137545855696,531.0345085493709,"x0,x1,x2,x3",6.49074220203582,-2.1038682247414573,0.9574016205338621,-1.3067717661359843
e31107cf-b671-4870-adc0-8e3dc1554f79,ackley,value,logei,7,exact,True,none,0.0,0,50,0,1,2,67.31181028051424,15.060456697703804,5.0419904561496285,735.4288951958164,14.708577903916328,450.7332206280343,9.19863715567417,5.0419904561496285,450.7332206280343,"x0,x1,x2,x3",-21.294558851461385,-1.5506050628526822,-50.49027039589949,39.06084722390954
e31107cf-b671-4870-adc0-8e3dc1554f79,ackley,value,logei,7,exact,True,none,0.0,20,50,0,21,22,9.930956908012996,15.060456697703804,5.0419904561496285,735.4288951958164,14.708577903916328,450.7332206280343,5.041990456149628,5.0419904561496285,450.7332206280343,"x0,x1,x2,x3",5.151669950595764,1.987083259167953,8.093888734397083,1.6200824378018925
81e9cba0-0c0b-4a0d-be98-e3834931dd92,ackley,value,logei,7,exact,False,slip,0.05,0,50,0,1,2,67.31181028051424,13.526781721240289,6.575665432613144,799.448921918876,15.98897843837752,625.8587729789614,12.772628019978804,10.668161428616148,701.6740503840264,"x0,x1,x2,x3",-21.294558851461385,-1.5506050628526822,-50.49027039589949,39.06084722390954
359b4371-6dbe-4d75-a197-cab643341a42,ackley,value,logei,7,exact,False,slip,0.05,20,50,0,21,22,3.80480191592397,14.717247279544797,5.385199874308638,741.5436960313241,14.830873920626482,465.15417717884065,5.459273645258902,5.196109738720859,455.12562018131433,"x0,x1,x2,x3",2.1132835371580088,-1.8759010858354008,0.8622105587893416,2.3975275555182636
519283be-f057-453b-b504-b05a6f1bd58c,ackley,value,logei,8,exact,True,none,0.0,0,50,0,1,2,59.96823586912547,14.084746337676728,6.0177008161767045,776.8952024506663,15.537904049013326,513.1661195708638,10.472777950425792,6.0177008161767045,513.1661195708638,"x0,x1,x2,x3",35.58108267090119,-39.07204132364167,7.809992925988919,-27.24987094503757
