iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.9560017096289753,0.20768181007914688,0.8284448852745308,0.14928212308202027,0.5128046164365648,0.13591960402050662,2.1230130321638505,2.1230130321638505,-0.6267979259035751,0.8520718119315395,True,True,0.0,qnei,0.0,False,10,70709356-7434-44aa-a6cf-51f3491bff74,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.1230130321638505,5.844150931128087,5.844150931128087,5.844150931128087,5.844150931128087,-0.6267979259035751,8.593961889195512,hartmann_6
2,0.6890364797811311,0.841747724312279,0.4255089974049766,0.9569260034533662,0.8253329063847983,0.338215312471576,-0.5446509982998606,-0.5446509982998606,-0.5446509982998606,0.0,False,True,0.0,qnei,0.0,False,10,70709356-7434-44aa-a6cf-51f3491bff74,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.1230130321638505,8.511814961591798,14.355965892719883,5.844150931128087,7.177982946359942,-0.6267979259035751,8.593961889195512,hartmann_6
3,0.5757605479445136,0.7533018647084769,0.8271039370247955,0.9334384708515814,0.1449946949362273,0.7455802110439375,-0.2824787103633238,-0.2824787103633238,-0.2824787103633238,0.0,False,True,0.0,qnei,0.0,False,10,70709356-7434-44aa-a6cf-51f3491bff74,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.1230130321638505,8.249642673655261,22.605608566375146,5.844150931128087,7.535202855458382,-0.6267979259035751,8.593961889195512,hartmann_6
4,0.13935139386782236,0.9065287561129268,0.22611443367452744,0.8532397499056062,0.3063178655321238,0.9698303682063217,-0.6526595761757241,-0.6526595761757241,-0.6526595761757241,0.0,False,True,0.0,qnei,0.0,False,10,70709356-7434-44aa-a6cf-51f3491bff74,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.1230130321638505,8.619823539467662,31.225432105842806,5.844150931128087,7.8063580264607015,-0.6267979259035751,8.593961889195512,hartmann_6
5,0.5178342136168697,0.32247455876606135,0.28243351716467957,0.605864995819676,0.3337644567193383,0.6786487735081429,1.3151007595726205,1.3151007595726205,1.3151007595726205,0.0,False,True,0.0,qnei,0.0,False,10,70709356-7434-44aa-a6cf-51f3491bff74,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.1230130321638505,6.652063203719317,37.87749530956212,5.844150931128087,7.575499061912424,-0.6267979259035751,8.593961889195512,hartmann_6
6,1.0,0.0,1.0,0.0,0.0,0.8078707789068287,-0.44293475096654616,-0.44293475096654616,-0.44293475096654616,0.0,False,True,0.0,qnei,0.5101595000596717,False,10,70709356-7434-44aa-a6cf-51f3491bff74,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.1230130321638505,8.410098714258483,46.2875940238206,5.844150931128087,7.7145990039701005,-0.6267979259035751,8.593961889195512,hartmann_6
7,0.8152874851808849,0.28176107763173464,0.5908278993388435,0.2995535217363598,0.6806073848542191,0.0,-0.6542728821333386,-0.6542728821333386,-0.6542728821333386,0.0,False,True,0.0,qnei,0.33592280000448227,False,10,70709356-7434-44aa-a6cf-51f3491bff74,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.1230130321638505,8.621436845425276,54.90903086924588,5.844150931128087,7.844147267035126,-0.6267979259035751,8.593961889195512,hartmann_6
8,1.0,0.21781022592642002,0.8794854790480846,0.1140371876249602,0.5699530210366195,0.02747365404751922,-0.666134485846566,-0.666134485846566,-0.666134485846566,0.0,False,True,0.0,qnei,0.5483072000788525,False,10,70709356-7434-44aa-a6cf-51f3491bff74,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.1230130321638505,8.633298449138502,63.54232931838438,5.844150931128087,7.942791164798048,-0.6267979259035751,8.593961889195512,hartmann_6
9,0.9495754261117708,0.20072582200115888,0.8230764873268307,0.15107471689829954,0.49338194778567745,0.16510704765986753,-0.6388754609847348,-0.6388754609847348,-0.6029261054534901,1.329145071199287,True,True,0.0,qnei,0.6474373999517411,False,10,70709356-7434-44aa-a6cf-51f3491bff74,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.1230130321638505,8.606039424276672,72.14836874266105,5.844150931128087,8.016485415851228,-0.6267979259035751,8.593961889195512,hartmann_6
10,0.7656774331393819,0.08509608164548293,0.3509637974170282,0.4759850336442664,0.3548092577833144,0.4772546889086905,1.0146781576161692,1.0146781576161692,1.0146781576161692,0.0,False,True,0.0,qnei,0.5289338999427855,False,10,70709356-7434-44aa-a6cf-51f3491bff74,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.1230130321638505,6.952485805675768,79.10085454833681,5.844150931128087,7.910085454833681,-0.6267979259035751,8.593961889195512,hartmann_6
11,0.4644864351964417,0.05156918963066656,0.5644344729658359,0.3521648183171712,0.4575995944253708,0.8843451704558192,2.244424173069144,2.244424173069144,2.244424173069144,0.0,False,True,0.0,qnei,0.6098888999549672,False,10,70709356-7434-44aa-a6cf-51f3491bff74,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.244424173069144,5.722739790222793,84.8235943385596,5.722739790222793,7.711235848959964,2.244424173069144,5.722739790222793,hartmann_6
12,0.007026145630258789,0.008748175209514708,0.4798842089810882,0.0933431274458903,0.43123520016348094,0.8051119090971462,-0.6083963092542766,-0.6083963092542766,3.0121190919035112,1.0124830155266873,True,True,0.0,qnei,0.49246550002135336,False,10,70709356-7434-44aa-a6cf-51f3491bff74,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.244424173069144,8.575560272546214,93.39915461110581,5.722739790222793,7.783262884258818,2.244424173069144,5.722739790222793,hartmann_6
13,0.6487075061367301,0.021919352562267062,0.5703611837953712,0.2639975983325911,0.45205206913914336,1.0,0.5750727528480548,0.5750727528480548,0.5750727528480548,0.0,False,True,0.0,qnei,0.5279292000923306,False,10,70709356-7434-44aa-a6cf-51f3491bff74,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.244424173069144,7.3920912104438825,100.7912458215497,5.722739790222793,7.753172755503822,2.244424173069144,5.722739790222793,hartmann_6
14,0.4837646234886442,0.0,0.8505342676444649,0.47439078180482286,0.41832841915841196,0.5500306995638825,1.4135508802822174,1.4135508802822174,1.4135508802822174,0.0,False,True,0.0,qnei,0.4373833000427112,False,10,70709356-7434-44aa-a6cf-51f3491bff74,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.244424173069144,6.5536130830097195,107.34485890455942,5.722739790222793,7.667489921754244,2.244424173069144,5.722739790222793,hartmann_6
