iteration,x0,x1,x2,x3,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.28681720908755537,0.6031481500515619,0.7775340829201788,0.9656064429703742,0.9656064429703742,0.9656064429703742,0.0,False,True,0.0,logei,0.0,False,False,,9,111f57c8-7c2d-4f35-b06a-a3f6964fb2c7,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,0.9656064429703742,2.0937823132855073,2.0937823132855073,2.0937823132855073,2.0937823132855073,0.9656064429703742,2.0937823132855073,stevens
2,0.7160746296035653,0.9153801204905075,0.8603936491828846,0.9182376290487624,2.2789126054337765,2.2789126054337765,2.2789126054337765,0.0,False,True,0.0,logei,0.0,False,False,,9,111f57c8-7c2d-4f35-b06a-a3f6964fb2c7,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,2.2789126054337765,0.7804761508221052,2.8742584641076125,0.7804761508221052,1.4371292320538063,2.2789126054337765,0.7804761508221052,stevens
3,0.026587734467597213,0.4372480001295087,0.48494432697728806,0.06515419737010752,-1.8234589136171075,,-1.8234589136171075,0.0,False,True,,logei,0.0,False,True,0.9656064429703742,9,111f57c8-7c2d-4f35-b06a-a3f6964fb2c7,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,2.2789126054337765,4.882847669872989,7.757106133980601,0.7804761508221052,2.5857020446602004,2.2789126054337765,0.7804761508221052,stevens
4,0.005626050679392924,0.830621436971257,0.9833022442861755,0.7846098526726796,0.6820016884416973,0.6820016884416973,0.6820016884416973,0.0,False,True,0.0,logei,0.0,False,False,,9,111f57c8-7c2d-4f35-b06a-a3f6964fb2c7,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,2.2789126054337765,2.377387067814184,10.134493201794786,0.7804761508221052,2.5336233004486965,2.2789126054337765,0.7804761508221052,stevens
5,0.31560348997827314,0.7053337045894538,0.2991810731982467,0.7407484828757487,0.23144022521995936,0.23144022521995936,0.23144022521995936,0.0,False,True,0.0,logei,0.0,False,False,,9,111f57c8-7c2d-4f35-b06a-a3f6964fb2c7,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,2.2789126054337765,2.8279485310359225,12.962441732830708,0.7804761508221052,2.5924883465661415,2.2789126054337765,0.7804761508221052,stevens
6,0.8066169629563309,1.0,0.9705710416336915,0.9747434355766819,2.7335663682568585,2.7335663682568585,2.7335663682568585,0.0,False,True,0.0,logei,0.341058999998495,False,False,,9,111f57c8-7c2d-4f35-b06a-a3f6964fb2c7,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,2.7335663682568585,0.3258223879990232,13.288264120829732,0.3258223879990232,2.2147106868049553,2.7335663682568585,0.3258223879990232,stevens
7,1.0,1.0,1.0,1.0,3.0593887562558817,3.0593887562558817,3.0593887562558817,0.0,False,True,0.0,logei,0.1836470999987796,False,False,,9,111f57c8-7c2d-4f35-b06a-a3f6964fb2c7,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,3.0593887562558817,0.0,13.288264120829732,0.0,1.8983234458328189,3.0593887562558817,0.0,stevens
8,1.0,0.07834019058450303,1.0,1.0,1.499066198849098,1.499066198849098,1.499066198849098,0.0,False,True,0.0,logei,0.2923600999638438,False,False,,9,111f57c8-7c2d-4f35-b06a-a3f6964fb2c7,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,3.0593887562558817,1.5603225574067836,14.848586678236515,0.0,1.8560733347795644,3.0593887562558817,0.0,stevens
9,1.0,1.0,1.0,1.0,3.0593887562558817,3.0593887562558817,3.0593887562558817,0.0,False,True,0.0,logei,0.2420447999611497,False,False,,9,111f57c8-7c2d-4f35-b06a-a3f6964fb2c7,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,3.0593887562558817,0.0,14.848586678236515,0.0,1.6498429642485017,3.0593887562558817,0.0,stevens
10,1.0,1.0,1.0,0.0,1.1529785969086308,1.1529785969086308,1.1529785969086308,0.0,False,True,0.0,logei,0.34993730002315715,False,False,,9,111f57c8-7c2d-4f35-b06a-a3f6964fb2c7,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,3.0593887562558817,1.9064101593472509,16.754996837583764,0.0,1.6754996837583764,3.0593887562558817,0.0,stevens
11,1.0,1.0,0.5663160472632796,1.0,2.4554427680154713,2.4554427680154713,2.4554427680154713,0.0,False,True,0.0,logei,0.2978410999639891,False,False,,9,111f57c8-7c2d-4f35-b06a-a3f6964fb2c7,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,3.0593887562558817,0.6039459882404103,17.358942825824176,0.0,1.5780857114385614,3.0593887562558817,0.0,stevens
12,1.0,1.0,1.0,1.0,3.0593887562558817,3.0593887562558817,3.0593887562558817,0.0,False,True,0.0,logei,0.21161139995092526,False,False,,9,111f57c8-7c2d-4f35-b06a-a3f6964fb2c7,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,3.0593887562558817,0.0,17.358942825824176,0.0,1.4465785688186814,3.0593887562558817,0.0,stevens
13,1.0,1.0,1.0,0.84289886886094,2.853123388436369,2.853123388436369,2.853123388436369,0.0,False,True,0.0,logei,0.2386687999824062,False,False,,9,111f57c8-7c2d-4f35-b06a-a3f6964fb2c7,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,3.0593887562558817,0.20626536781951277,17.565208193643688,0.0,1.3511698610495144,3.0593887562558817,0.0,stevens
14,1.0,0.0,0.0,0.0,-2.659841721785871,-2.659841721785871,-2.659841721785871,0.0,False,True,0.0,logei,0.3348536000121385,False,False,,9,111f57c8-7c2d-4f35-b06a-a3f6964fb2c7,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,3.0593887562558817,5.719230478041753,23.284438671685443,0.0,1.6631741908346744,3.0593887562558817,0.0,stevens
15,0.0,0.0,1.0,0.0,-2.659841721785871,-2.659841721785871,-2.659841721785871,0.0,False,True,0.0,logei,0.3120571000035852,False,False,,9,111f57c8-7c2d-4f35-b06a-a3f6964fb2c7,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,3.0593887562558817,5.719230478041753,29.003669149727195,0.0,1.9335779433151463,3.0593887562558817,0.0,stevens
16,1.0,0.6236318208588776,1.0,0.0,0.6359396067707559,0.6359396067707559,0.6359396067707559,0.0,False,True,0.0,logei,0.2786568999872543,False,False,,9,111f57c8-7c2d-4f35-b06a-a3f6964fb2c7,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,3.0593887562558817,2.423449149485126,31.42711829921232,0.0,1.96419489370077,3.0593887562558817,0.0,stevens
17,1.0,1.0,0.5438030880116075,0.0,0.5141101563268514,0.5141101563268514,0.5141101563268514,0.0,False,True,0.0,logei,0.3214045000495389,False,False,,9,111f57c8-7c2d-4f35-b06a-a3f6964fb2c7,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,3.0593887562558817,2.54527859992903,33.97239689914135,0.0,1.9983762881847853,3.0593887562558817,0.0,stevens
18,0.0,0.16198239802675823,0.0,1.0,-2.096775096841867,,-2.096775096841867,0.0,False,True,,logei,0.31897989998105913,False,True,0.5141101563268514,9,111f57c8-7c2d-4f35-b06a-a3f6964fb2c7,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,3.0593887562558817,5.156163853097748,39.128560752239096,0.0,2.1738089306799497,3.0593887562558817,0.0,stevens
19,1.0,0.9589172953607012,1.0,1.0,3.006551685341398,3.006551685341398,3.006551685341398,0.0,False,True,0.0,logei,0.3165788000333123,False,False,,9,111f57c8-7c2d-4f35-b06a-a3f6964fb2c7,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,3.0593887562558817,0.052837070914483864,39.18139782315358,0.0,2.062178832797557,3.0593887562558817,0.0,stevens
20,0.0,1.0,0.0,0.0,-2.659841721785871,-2.659841721785871,-2.659841721785871,0.0,False,True,0.0,logei,0.24358660000143573,False,False,,9,111f57c8-7c2d-4f35-b06a-a3f6964fb2c7,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,3.0593887562558817,5.719230478041753,44.90062830119533,0.0,2.2450314150597666,3.0593887562558817,0.0,stevens
