dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
eggholder,value,qnei,0.5,1.4,-0.062200118715765265,48.598533505267625,0.0,1,2
eggholder,value,logei,0.5,1.6,0.18983628267426295,47.19385907416516,0.0,1,2
