iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_f0,objective_observed_f0,objective_true_f1,objective_observed_f1,error_applied,error_magnitude_l2,error_magnitude_f0,error_magnitude_f1,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8647975870165865,0.855302514932059,0.8110233987843422,0.2614463614164766,0.0771994577184214,0.9464657804460633,0.0,0.0,1.2230913989633712,1.2230913989633712,-1.5916267352695386,-1.5916267352695386,False,0.0,0.0,0.0,qlognehvi,0.0,False,13,948177e6-94c2-474d-a306-0b77c0c0ac30,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.0815511825872632,0.0,2.0815511825872632,2.0815511825872632,2.0815511825872632,2.0815511825872632,0.0,2.0815511825872632,dtlz2
2,0.6137916910471019,0.00263075362629972,0.9104071780658378,0.9848034752375554,0.2862966041661704,0.8136611230389795,0.0,0.0,-0.26886623017978606,-0.26886623017978606,-1.2681191471764865,-1.2681191471764865,False,0.0,0.0,0.0,qlognehvi,0.0,False,13,948177e6-94c2-474d-a306-0b77c0c0ac30,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.0815511825872632,0.0,2.0815511825872632,4.1631023651745265,2.0815511825872632,2.0815511825872632,0.0,2.0815511825872632,dtlz2
3,0.08240794388130823,0.4382800473034214,0.8177037747448075,0.40873333268977363,0.5177497071869771,0.11703988347506633,0.0,0.0,-0.769689392935785,-0.769689392935785,1.6367449973561947,1.6367449973561947,False,0.0,0.0,0.0,qlognehvi,0.0,False,13,948177e6-94c2-474d-a306-0b77c0c0ac30,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.0815511825872632,0.0,2.0815511825872632,6.244653547761789,2.0815511825872632,2.0815511825872632,0.0,2.0815511825872632,dtlz2
4,0.8140065192501118,0.4978674083325122,0.24827919488667194,0.7766861560008684,0.9792282891895626,0.53834323407629,0.0,0.0,1.1225317062654911,1.1225317062654911,-0.91017890528076,-0.91017890528076,False,0.0,0.0,0.0,qlognehvi,0.0,False,13,948177e6-94c2-474d-a306-0b77c0c0ac30,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.0815511825872632,0.0,2.0815511825872632,8.326204730349053,2.0815511825872632,2.0815511825872632,0.0,2.0815511825872632,dtlz2
5,0.7371502226207836,0.9927606888483627,0.03012749637532397,0.5989776523667713,0.9672952777915866,0.11733657384331686,0.0,0.0,0.3637838188170647,0.3637838188170647,-1.7311027913658243,-1.7311027913658243,False,0.0,0.0,0.0,qlognehvi,0.0,False,13,948177e6-94c2-474d-a306-0b77c0c0ac30,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.0815511825872632,0.0,2.0815511825872632,10.407755912936317,2.0815511825872632,2.0815511825872632,0.0,2.0815511825872632,dtlz2
6,0.08478003559838937,1.0,0.8513474703738813,0.2081222676742047,0.5060082263353577,0.18990012084883937,0.0,0.0,-1.415243526432956,-1.415243526432956,1.5397742751185002,1.5397742751185002,False,0.0,0.0,0.0,qlognehvi,0.7692163999890909,False,13,948177e6-94c2-474d-a306-0b77c0c0ac30,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.0815511825872632,0.0,2.0815511825872632,12.48930709552358,2.0815511825872632,2.0815511825872632,0.0,2.0815511825872632,dtlz2
7,0.0,0.0,0.8197838103154513,1.0,0.5301550313864435,0.0,0.0,0.0,-2.1062748878314856,-2.1062748878314856,1.9968814092958656,1.9968814092958656,False,0.0,0.0,0.0,qlognehvi,0.7489772999542765,False,13,948177e6-94c2-474d-a306-0b77c0c0ac30,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.0815511825872632,0.0,2.0815511825872632,14.570858278110844,2.0815511825872632,2.0815511825872632,0.0,2.0815511825872632,dtlz2
8,0.0,0.0,0.8795343022294524,0.0,0.5730743842918028,0.0,0.0,0.0,-2.2086006601661796,-2.2086006601661796,1.9968814092958656,1.9968814092958656,False,0.0,0.0,0.0,qlognehvi,0.7975199000211433,False,13,948177e6-94c2-474d-a306-0b77c0c0ac30,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.0815511825872632,0.0,2.0815511825872632,16.652409460698106,2.0815511825872632,2.0815511825872632,0.0,2.0815511825872632,dtlz2
9,0.5803433990941571,0.5827249956644408,1.0,1.0,1.0,0.12972701557290323,0.0,0.0,-0.5715239449698475,-0.5715239449698475,-1.3179837487069754,-1.3179837487069754,False,0.0,0.0,0.0,qlognehvi,0.9496344999643043,False,13,948177e6-94c2-474d-a306-0b77c0c0ac30,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.0815511825872632,0.0,2.0815511825872632,18.733960643285368,2.0815511825872632,2.0815511825872632,0.0,2.0815511825872632,dtlz2
10,0.0,0.5400264444787075,0.0,1.0,0.6067251776976512,0.9506722062662126,0.0,0.0,-1.8027786710448939,-1.8027786710448939,1.9968814092958656,1.9968814092958656,False,0.0,0.0,0.0,qlognehvi,1.2217107999604195,False,13,948177e6-94c2-474d-a306-0b77c0c0ac30,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.0815511825872632,0.0,2.0815511825872632,20.81551182587263,2.0815511825872632,2.081551182587263,0.0,2.0815511825872632,dtlz2
11,0.1524571241051321,0.0,0.5628605427385304,1.0,0.7986006489632194,0.3086963004455631,0.0,0.0,-1.5085309161074834,-1.5085309161074834,1.1409804090645768,1.1409804090645768,False,0.0,0.0,0.0,qlognehvi,1.4122469000285491,False,13,948177e6-94c2-474d-a306-0b77c0c0ac30,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.0815511825872632,0.0,2.0815511825872632,22.89706300845989,2.0815511825872632,2.081551182587263,0.0,2.0815511825872632,dtlz2
12,1.0,0.3262757991963726,0.5836047232263923,1.0,1.0,1.0,0.0,0.0,1.9968642802987178,1.9968642802987178,-1.9601573567827486,-1.9601573567827486,False,0.0,0.0,0.0,qlognehvi,1.004344700020738,False,13,948177e6-94c2-474d-a306-0b77c0c0ac30,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.0815511825872632,0.0,2.0815511825872632,24.978614191047154,2.0815511825872632,2.081551182587263,0.0,2.0815511825872632,dtlz2
13,0.17813918489938288,0.5059126957537728,1.0,1.0,0.0,0.0,0.0,0.0,-2.2592100226761107,-2.2592100226761107,0.7738459955632793,0.7738459955632793,False,0.0,0.0,0.0,qlognehvi,1.1491064000292681,False,13,948177e6-94c2-474d-a306-0b77c0c0ac30,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.0815511825872632,0.0,2.0815511825872632,27.060165373634415,2.0815511825872632,2.081551182587263,0.0,2.0815511825872632,dtlz2
14,0.07211194841335863,0.0,1.0,0.5151361755171918,1.0,1.0,0.0,0.0,-2.4034970240026436,-2.4034970240026436,1.4962913713105255,1.4962913713105255,False,0.0,0.0,0.0,qlognehvi,1.2233644999796525,False,13,948177e6-94c2-474d-a306-0b77c0c0ac30,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.0815511825872632,0.0,2.0815511825872632,29.141716556221677,2.0815511825872632,2.081551182587263,0.0,2.0815511825872632,dtlz2
15,0.035115180465754285,0.15881110944218665,0.0,0.4515808217182624,0.0,0.0,0.0,0.0,-2.134485295570036,-2.134485295570036,1.7687677915931135,1.7687677915931135,False,0.0,0.0,0.0,qlognehvi,1.1334731000242755,False,13,948177e6-94c2-474d-a306-0b77c0c0ac30,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.0815511825872632,0.0,2.0815511825872632,31.22326773880894,2.0815511825872632,2.081551182587263,0.0,2.0815511825872632,dtlz2
16,0.0,0.5466160656794629,0.0,0.0,1.0,0.30511015805558883,0.0,0.0,-1.9667502465524531,-1.9667502465524531,1.9968814092958656,1.9968814092958656,False,0.0,0.0,0.0,qlognehvi,1.0599780000047758,False,13,948177e6-94c2-474d-a306-0b77c0c0ac30,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.0815511825872632,0.0,2.0815511825872632,33.304818921396205,2.0815511825872632,2.081551182587263,0.0,2.0815511825872632,dtlz2
17,0.03981871341077515,1.0,1.0,0.5217359561253757,1.0,0.0,0.0,0.0,-2.423756491226344,-2.423756491226344,1.7200209436911953,1.7200209436911953,False,0.0,0.0,0.0,qlognehvi,1.0962652000016533,False,13,948177e6-94c2-474d-a306-0b77c0c0ac30,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.0815511825872632,0.0,2.0815511825872632,35.38637010398347,2.0815511825872632,2.081551182587263,0.0,2.0815511825872632,dtlz2
18,0.10958414800217005,0.700780397680321,0.5764056880383691,0.0,1.0,0.6627638528623041,0.0,0.0,-1.4336928092752883,-1.4336928092752883,1.4004571323169335,1.4004571323169335,False,0.0,0.0,0.0,qlognehvi,1.1939497999846935,False,13,948177e6-94c2-474d-a306-0b77c0c0ac30,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.0815511825872632,0.0,2.0815511825872632,37.46792128657073,2.0815511825872632,2.081551182587263,0.0,2.0815511825872632,dtlz2
19,0.12201000174732994,0.6108719482072172,1.0,0.2897431960677702,0.0,1.0,0.0,0.0,-1.9297074108780252,-1.9297074108780252,1.2349849634244228,1.2349849634244228,False,0.0,0.0,0.0,qlognehvi,0.9962741999770515,False,13,948177e6-94c2-474d-a306-0b77c0c0ac30,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.0815511825872632,0.0,2.0815511825872632,39.54947246915799,2.0815511825872632,2.081551182587263,0.0,2.0815511825872632,dtlz2
20,0.12941021654559767,0.36629850036645073,0.6119911434337959,0.44571301651852663,0.0,0.0,0.0,0.0,-1.3282838407566162,-1.3282838407566162,1.3114824678401087,1.3114824678401087,False,0.0,0.0,0.0,qlognehvi,1.077898199961055,False,13,948177e6-94c2-474d-a306-0b77c0c0ac30,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.0815511825872632,0.0,2.0815511825872632,41.63102365174525,2.0815511825872632,2.081551182587263,0.0,2.0815511825872632,dtlz2
21,0.19035258086984,0.528112958635362,1.0,0.16886521473428154,1.0,0.0,0.0,0.0,-1.9396002079784893,-2.441843907052847,0.783469509295529,0.11275481366237594,True,0.8379182156977895,-0.5022436990743577,-0.6707146956331531,qlognehvi,1.0751427000504918,False,13,948177e6-94c2-474d-a306-0b77c0c0ac30,gaussian,1.0,20,exact,multi_objective,learned,1.0,"x0,x1,x2,x3,x4,x5",2.0815511825872632,0.0,2.0815511825872632,43.712574834332514,2.0815511825872632,2.081551182587263,0.0,2.0815511825872632,dtlz2
22,0.19285167259195302,1.0,0.5010348090455362,0.5380504644269166,0.41257274409315575,0.0,0.0,0.0,-1.192302218013418,-0.9279407293757044,1.0000978874555135,1.2913944679452518,True,0.3933709375128805,0.2643614886377136,0.2912965804897383,qlognehvi,1.3805299999658018,False,13,948177e6-94c2-474d-a306-0b77c0c0ac30,gaussian,1.0,20,exact,multi_objective,learned,1.0,"x0,x1,x2,x3,x4,x5",2.0815511825872632,0.0,2.0815511825872632,45.794126016919776,2.0815511825872632,2.0815511825872623,0.0,2.0815511825872632,dtlz2
23,0.3490247411105041,1.0,0.0,0.3678451024491144,0.564344136044859,1.0,0.0,0.0,-1.3507888824956897,-0.784086468257528,-0.047533027456816694,0.7865327112888633,True,1.008373582980404,0.5667024142381617,0.8340657387456799,qlognehvi,1.112168199964799,False,13,948177e6-94c2-474d-a306-0b77c0c0ac30,gaussian,1.0,20,exact,multi_objective,learned,1.0,"x0,x1,x2,x3,x4,x5",2.0815511825872632,0.0,2.0815511825872632,47.87567719950704,2.0815511825872632,2.0815511825872623,0.0,2.0815511825872632,dtlz2
