iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.9560017096289753,0.20768181007914688,0.8284448852745308,0.14928212308202027,0.5128046164365648,0.13591960402050662,-0.6267979259035751,5.159931115839428,True,5.786729041743003,logei,0.0,False,2.0,10,8a05fd3a-8d83-4da1-9772-6c416b328eb6,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.6267979259035751,8.593961889195512,8.593961889195512,8.593961889195512,8.593961889195512,-0.6267979259035751,8.593961889195512,hartmann_6
2,0.6890364797811311,0.841747724312279,0.4255089974049766,0.9569260034533662,0.8253329063847983,0.338215312471576,-0.5446509982998606,1.5787276363091538,True,2.1233786346090144,logei,0.0,False,2.0,10,8a05fd3a-8d83-4da1-9772-6c416b328eb6,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.5446509982998606,8.511814961591798,17.105776850787308,8.511814961591798,8.552888425393654,-0.6267979259035751,8.593961889195512,hartmann_6
3,0.5757605479445136,0.7533018647084769,0.8271039370247955,0.9334384708515814,0.1449946949362273,0.7455802110439375,-0.2824787103633238,1.681869677783229,True,1.9643483881465527,logei,0.0,False,2.0,10,8a05fd3a-8d83-4da1-9772-6c416b328eb6,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.2824787103633238,8.249642673655261,25.355419524442567,8.249642673655261,8.451806508147522,-0.6267979259035751,8.593961889195512,hartmann_6
4,0.13935139386782236,0.9065287561129268,0.22611443367452744,0.8532397499056062,0.3063178655321238,0.9698303682063217,-0.6526595761757241,-2.2108976288740267,True,-1.5582380526983026,logei,0.0,False,2.0,10,8a05fd3a-8d83-4da1-9772-6c416b328eb6,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.2824787103633238,8.619823539467662,33.97524306391023,8.249642673655261,8.493810765977557,-0.6267979259035751,8.593961889195512,hartmann_6
5,0.5178342136168697,0.32247455876606135,0.28243351716467957,0.605864995819676,0.3337644567193383,0.6786487735081429,1.3151007595726205,-1.564164393634337,True,-2.8792651532069575,logei,0.0,False,2.0,10,8a05fd3a-8d83-4da1-9772-6c416b328eb6,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,6.652063203719317,40.62730626762954,6.652063203719317,8.12546125352591,-0.6267979259035751,8.593961889195512,hartmann_6
6,1.0,0.5099863997117705,0.9825063477260116,0.38276049756494734,0.9029680472947159,0.0,-0.6690951968548277,-3.491332338672338,True,-2.8222371418175105,logei,0.4002974000177346,False,2.0,10,8a05fd3a-8d83-4da1-9772-6c416b328eb6,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.636259160146764,49.26356542777631,6.652063203719317,8.210594237962718,-0.6267979259035751,8.593961889195512,hartmann_6
7,0.9430421344340456,0.26967993867824136,0.8957385424817256,0.23916540834335256,0.41306889968082705,0.20120168176193387,-0.5304048085522635,4.1587895997053135,True,4.689194408257577,logei,0.49570670002140105,False,2.0,10,8a05fd3a-8d83-4da1-9772-6c416b328eb6,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.4975687718442,57.76113419962051,6.652063203719317,8.251590599945787,-0.6267979259035751,8.593961889195512,hartmann_6
8,1.0,0.0,0.6950130428767445,0.0,0.4793070877863984,0.0,-0.6655658404363504,-0.08814449190161056,True,0.5774213485347398,logei,0.6495222999947146,False,2.0,10,8a05fd3a-8d83-4da1-9772-6c416b328eb6,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.632729803728287,66.3938640033488,6.652063203719317,8.2992330004186,-0.6267979259035751,8.593961889195512,hartmann_6
9,0.9816168378959629,0.20553262985712353,1.0,0.0,0.5082816935608107,0.3819447968363533,-0.59144989563454,4.868164376303993,True,5.459614271938532,logei,0.7352991999941878,False,2.0,10,8a05fd3a-8d83-4da1-9772-6c416b328eb6,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.558613858926478,74.95247786227527,6.652063203719317,8.328053095808365,-0.6267979259035751,8.593961889195512,hartmann_6
10,1.0,0.20987766125783075,0.5738568314399378,0.0,0.014309443571077536,0.0,-0.6696069307968611,-3.901095894886656,True,-3.2314889640897952,logei,0.5945736999856308,False,2.0,10,8a05fd3a-8d83-4da1-9772-6c416b328eb6,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.636770894088798,83.58924875636407,6.652063203719317,8.358924875636408,-0.6267979259035751,8.593961889195512,hartmann_6
