iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.12857020276919962,0.49927786244011496,0.6014983576233575,0.028689008371944547,0.14792608457745593,0.9282110229603695,1.571302229950474,0.7168754551964284,True,-0.8544267747540456,qnei,0.0,False,2.0,11,5a93bf53-1755-4785-8bca-ab7433bd8a48,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,6.395861733341463,6.395861733341463,6.395861733341463,6.395861733341463,1.571302229950474,6.395861733341463,hartmann_6
2,0.07042057615419683,0.12977394939929798,0.9483284532917751,0.6218835927963828,0.368993123729791,0.5113900218032627,0.37926057518372475,0.582695096131759,True,0.20343452094803421,qnei,0.0,False,2.0,11,5a93bf53-1755-4785-8bca-ab7433bd8a48,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,7.587903388108212,13.983765121449675,6.395861733341463,6.991882560724838,1.571302229950474,6.395861733341463,hartmann_6
3,0.6628429525167993,0.2753088157611293,0.13796807286695534,0.7880395945039919,0.6703605841024838,0.5123823134831604,-0.6412990271898988,-0.5426163806940945,True,0.09868264649580438,qnei,0.0,False,2.0,11,5a93bf53-1755-4785-8bca-ab7433bd8a48,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,8.608462990481836,22.59222811193151,6.395861733341463,7.530742703977171,1.571302229950474,6.395861733341463,hartmann_6
4,0.8167364359696581,0.5490752688700263,0.9809136392973055,0.20450946133004488,0.5537303628652278,0.4836246969233877,-0.45831383618453114,-0.6397700440359609,True,-0.1814562078514298,qnei,0.0,False,2.0,11,5a93bf53-1755-4785-8bca-ab7433bd8a48,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,8.425477799476468,31.01770591140798,6.395861733341463,7.754426477851995,1.571302229950474,6.395861733341463,hartmann_6
5,0.3532748550604481,0.5915953039490435,0.23530123166758055,0.8022026837784835,0.8673335518424147,0.12875967122785104,1.3104474652198819,1.4691321450348154,True,0.1586846798149335,qnei,0.0,False,2.0,11,5a93bf53-1755-4785-8bca-ab7433bd8a48,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,6.656716498072055,37.67442240948004,6.395861733341463,7.5348844818960075,1.3104474652198819,6.656716498072055,hartmann_6
6,0.15239824247383826,0.6176463481118136,0.2154456848596445,0.8929630382317045,0.9090548773091439,0.017415908964302958,-0.141263919060992,-0.18854052941944396,True,-0.04727661035845196,qnei,0.5377750999759883,False,2.0,11,5a93bf53-1755-4785-8bca-ab7433bd8a48,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,8.10842788235293,45.782850291832965,6.395861733341463,7.630475048638828,1.3104474652198819,6.656716498072055,hartmann_6
7,0.4042865921204623,0.78761379627373,0.3699771463536606,0.6349241673404061,0.9159057284492125,0.042969897044333585,6.232378152989974,6.55170791688672,True,0.3193297638967456,qnei,0.7062748000025749,False,2.0,11,5a93bf53-1755-4785-8bca-ab7433bd8a48,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.232378152989974,1.7347858103019629,47.51763610213493,1.7347858103019629,6.788233728876419,6.232378152989974,1.7347858103019629,hartmann_6
8,0.557394903730779,0.9118733853610921,0.3307224412427096,0.594228702593804,1.0,0.0,4.267575566242101,3.6064862361485677,True,-0.6610893300935334,qnei,0.49346119997790083,False,2.0,11,5a93bf53-1755-4785-8bca-ab7433bd8a48,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.232378152989974,3.699588397049836,51.217224499184766,1.7347858103019629,6.402153062398096,6.232378152989974,1.7347858103019629,hartmann_6
9,0.3747779657342159,0.7299724553291344,0.4312326306126018,0.5942018362583532,0.849470415176941,0.09615230353145762,5.402426730341597,4.500761881950864,True,-0.901664848390733,qnei,0.5358279999927618,False,2.0,11,5a93bf53-1755-4785-8bca-ab7433bd8a48,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.232378152989974,2.56473723295034,53.78196173213511,1.7347858103019629,5.97577352579279,6.232378152989974,1.7347858103019629,hartmann_6
10,0.4433989822501933,0.8009656899965688,0.22623728616567002,0.767411899156123,1.0,0.0,4.0213686198952105,4.373306785486539,True,0.35193816559132873,qnei,0.6735124999540858,False,2.0,11,5a93bf53-1755-4785-8bca-ab7433bd8a48,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.232378152989974,3.9457953433967266,57.727757075531834,1.7347858103019629,5.772775707553183,6.232378152989974,1.7347858103019629,hartmann_6
