iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.8972138009695755,0.7756856902451935,0.22520718999059186,0.30016628491122543,0.8735534453962619,-0.16162744663270998,-5.954913273153166,True,-5.7932858265204565,qnei,0.0,False,2.0,7,97447cb6-af15-4d78-9860-c156dc7ca845,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.16162744663270998,8.128791409924647,8.128791409924647,8.128791409924647,8.128791409924647,-0.16162744663270998,8.128791409924647,hartmann_6
2,0.005265304565574724,0.8212284183827663,0.7970694287520462,0.4679349528437208,0.3030324268193135,0.2784256121007733,-0.21758038324299367,1.074898950890915,True,1.2924793341339087,qnei,0.0,False,2.0,7,97447cb6-af15-4d78-9860-c156dc7ca845,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.16162744663270998,8.18474434653493,16.31353575645958,8.128791409924647,8.15676787822979,-0.21758038324299367,8.18474434653493,hartmann_6
3,0.2548695876541246,0.4450763058826466,0.5045482589579533,0.5534973520744925,0.9955002834343927,0.7926619192137531,-0.2556805220334109,-4.588634633357217,True,-4.332954111323806,qnei,0.0,False,2.0,7,97447cb6-af15-4d78-9860-c156dc7ca845,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.16162744663270998,8.222844485325348,24.536380241784926,8.128791409924647,8.17879341392831,-0.21758038324299367,8.18474434653493,hartmann_6
4,0.6221792294411627,0.9889601476818849,0.21530869823559895,0.16021203385784455,0.6125396042730308,0.04394200796138337,-0.08566626342162283,2.7926816722144987,True,2.8783479356361217,qnei,0.0,False,2.0,7,97447cb6-af15-4d78-9860-c156dc7ca845,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.05283022671356,32.589210468498486,8.05283022671356,8.147302617124621,-0.08566626342162283,8.05283022671356,hartmann_6
5,0.03568027877359614,0.5148888202713703,0.4662060253252891,0.9171677731928523,0.6292262544910104,0.5141176465995139,-0.583996167024681,3.0372805393524045,True,3.6212767063770857,qnei,0.0,False,2.0,7,97447cb6-af15-4d78-9860-c156dc7ca845,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.551160130316617,41.1403705988151,8.05283022671356,8.22807411976302,-0.583996167024681,8.551160130316617,hartmann_6
6,0.19396042444594488,0.5067564797487449,0.10273768523471863,1.0,0.7431899100419581,0.3583435379560672,-0.6259854284583962,4.77007516551067,True,5.396060593969066,qnei,0.4008705000160262,False,2.0,7,97447cb6-af15-4d78-9860-c156dc7ca845,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.593149391750334,49.73351999056544,8.05283022671356,8.288919998427573,-0.6259854284583962,8.593149391750334,hartmann_6
7,0.0,0.0,0.28171501748244443,1.0,0.0,0.2043310837424455,-0.6700342199986057,-2.305742979215952,True,-1.635708759217346,qnei,0.46941550000337884,False,2.0,7,97447cb6-af15-4d78-9860-c156dc7ca845,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.637198183290543,58.370718173855984,8.05283022671356,8.33867402483657,-0.6259854284583962,8.593149391750334,hartmann_6
8,0.17531671348560599,1.0,0.3975242107407534,0.9316647650616706,0.8483660253891994,0.28184648732765216,-0.32184358954003567,-3.204340937728815,True,-2.882497348188779,qnei,0.4593355000251904,False,2.0,7,97447cb6-af15-4d78-9860-c156dc7ca845,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.289007552831972,66.65972572668795,8.05283022671356,8.332465715835994,-0.6259854284583962,8.593149391750334,hartmann_6
9,0.001420733295832443,0.5148589860439093,0.26651244789826717,0.9403498870948785,0.4075343858187096,0.2624404182873709,-0.6321021199421961,0.19311758395236178,True,0.8252197038945579,qnei,0.509393899992574,False,2.0,7,97447cb6-af15-4d78-9860-c156dc7ca845,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.599266083234133,75.25899180992208,8.05283022671356,8.362110201102453,-0.6259854284583962,8.593149391750334,hartmann_6
10,0.0,0.41598209066626324,0.2207399740782148,1.0,0.8218394406327314,0.3707608508469416,-0.6642542742362372,-4.5987079486372835,True,-3.9344536744010465,qnei,0.6371571999625303,False,2.0,7,97447cb6-af15-4d78-9860-c156dc7ca845,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.631418237528175,83.89041004745026,8.05283022671356,8.389041004745026,-0.6259854284583962,8.593149391750334,hartmann_6
11,0.2506421389324483,0.5467218116608235,0.12236042372389828,0.9320370522153439,0.6934042012770292,0.358079548082683,-0.5287247940665786,5.939975336907049,True,6.468700130973628,qnei,0.6008879999862984,False,0.75,7,97447cb6-af15-4d78-9860-c156dc7ca845,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.495888757358516,92.38629880480877,8.05283022671356,8.398754436800798,-0.5287247940665786,8.495888757358516,hartmann_6
