iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.9560017096289753,0.20768181007914688,0.8284448852745308,0.14928212308202027,0.5128046164365648,0.13591960402050662,-0.6267979259035751,-0.9696767156675186,True,-0.3428787897639435,logei,0.0,False,2.0,10,73fc6d65-527a-465d-9e5d-9a439c210495,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.6267979259035751,8.593961889195512,8.593961889195512,8.593961889195512,8.593961889195512,-0.6267979259035751,8.593961889195512,hartmann_6
2,0.6890364797811311,0.841747724312279,0.4255089974049766,0.9569260034533662,0.8253329063847983,0.338215312471576,-0.5446509982998606,-1.1260046226849392,True,-0.5813536243850785,logei,0.0,False,2.0,10,73fc6d65-527a-465d-9e5d-9a439c210495,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.5446509982998606,8.511814961591798,17.105776850787308,8.511814961591798,8.552888425393654,-0.6267979259035751,8.593961889195512,hartmann_6
3,0.5757605479445136,0.7533018647084769,0.8271039370247955,0.9334384708515814,0.1449946949362273,0.7455802110439375,-0.2824787103633238,-2.0855636740187866,True,-1.803084963655463,logei,0.0,False,2.0,10,73fc6d65-527a-465d-9e5d-9a439c210495,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.2824787103633238,8.249642673655261,25.355419524442567,8.249642673655261,8.451806508147522,-0.6267979259035751,8.593961889195512,hartmann_6
4,0.13935139386782236,0.9065287561129268,0.22611443367452744,0.8532397499056062,0.3063178655321238,0.9698303682063217,-0.6526595761757241,-0.7461239809451095,True,-0.09346440476938533,logei,0.0,False,2.0,10,73fc6d65-527a-465d-9e5d-9a439c210495,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.2824787103633238,8.619823539467662,33.97524306391023,8.249642673655261,8.493810765977557,-0.6526595761757241,8.619823539467662,hartmann_6
5,0.5178342136168697,0.32247455876606135,0.28243351716467957,0.605864995819676,0.3337644567193383,0.6786487735081429,1.3151007595726205,2.213346720546894,True,0.8982459609742737,logei,0.0,False,2.0,10,73fc6d65-527a-465d-9e5d-9a439c210495,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,6.652063203719317,40.62730626762954,6.652063203719317,8.12546125352591,1.3151007595726205,6.652063203719317,hartmann_6
6,0.2930456454899065,0.25866291503702504,0.0,0.5501368852997601,0.4387225403538992,0.8026427320899429,1.23601350444663,0.5149415533154369,True,-0.7210719511311932,logei,0.6509419000358321,False,2.0,10,73fc6d65-527a-465d-9e5d-9a439c210495,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,6.731150458845307,47.35845672647485,6.652063203719317,7.893076121079141,1.3151007595726205,6.652063203719317,hartmann_6
7,0.6807934957384931,0.2506020583035095,0.3053106878966415,0.6909448406534648,0.15419217449597378,0.6676850744100925,-0.11125369612889219,0.3248205135779795,True,0.43607420970687166,logei,0.5145011999993585,False,2.0,10,73fc6d65-527a-465d-9e5d-9a439c210495,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.078417659420829,55.43687438589568,6.652063203719317,7.919553483699382,1.3151007595726205,6.652063203719317,hartmann_6
8,0.613605173455121,0.29002496437023173,0.3154076716864462,0.60137644337157,0.40038998821467614,0.5762975357058925,0.769516851781806,-0.14202031325162312,True,-0.9115371650334291,logei,0.8325689000193961,False,2.0,10,73fc6d65-527a-465d-9e5d-9a439c210495,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,7.197647111510131,62.63452149740581,6.652063203719317,7.829315187175726,1.3151007595726205,6.652063203719317,hartmann_6
9,0.4867192093242789,0.30119611251858047,0.2346965229144479,0.5881580192460637,0.3207845225933354,0.7074391483017785,1.6606042298293415,1.0249658984437986,True,-0.6356383313855429,logei,0.6027269000187516,False,2.0,10,73fc6d65-527a-465d-9e5d-9a439c210495,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.6606042298293415,6.306559733462596,68.9410812308684,6.306559733462596,7.660120136763156,1.3151007595726205,6.652063203719317,hartmann_6
10,0.5031528200446935,0.3434260265214645,0.2988376613784681,0.5913166743056444,0.38960175829874777,0.6572470354111526,1.2978630620329707,1.8478703361544633,True,0.5500072741214925,logei,0.7403046000399627,False,2.0,10,73fc6d65-527a-465d-9e5d-9a439c210495,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.6606042298293415,6.669300901258966,75.61038213212737,6.306559733462596,7.561038213212737,1.3151007595726205,6.652063203719317,hartmann_6
11,0.3822716404224496,0.4304581690884135,0.31687125400879596,0.6256747834113986,0.2821628972603671,0.7980934629022489,0.9025017102027469,1.8755800776812714,True,0.9730783674785245,logei,0.39713080000365153,False,0.75,10,73fc6d65-527a-465d-9e5d-9a439c210495,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.6606042298293415,7.06466225308919,82.67504438521657,6.306559733462596,7.515913125928779,1.3151007595726205,6.652063203719317,hartmann_6
