iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,3.389269185424502,-1.4239061316172128,2.0760504891602425,3.687616375322567,-0.4329516715029798,-0.24711788892133835,True,0.18583378258164146,logei,0.0,False,14,8e599065-2a1b-49b0-8e88-aa69d861d1a4,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3",3.638939073438052,-0.4329516715029798,4.071890744941031,4.071890744941031,4.071890744941031,4.071890744941031,-0.4329516715029798,4.071890744941031,rastrigin
2,1.4470910032708062,0.4952392582483345,2.6860894467194196,2.2150592782340137,-0.075543238060119,-0.246536751102216,True,-0.170993513042097,logei,0.0,False,14,8e599065-2a1b-49b0-8e88-aa69d861d1a4,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3",3.638939073438052,-0.075543238060119,3.7144823114981707,7.786373056439202,3.7144823114981707,3.893186528219601,-0.075543238060119,3.7144823114981707,rastrigin
3,-0.33619195995287576,0.7419795269903053,2.5223409673350314,-4.469105468014623,-0.8971751475875753,-0.7857860476813501,True,0.11138909990622525,logei,0.0,False,14,8e599065-2a1b-49b0-8e88-aa69d861d1a4,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3",3.638939073438052,-0.075543238060119,4.536114221025628,12.32248727746483,3.7144823114981707,4.1074957591549435,-0.075543238060119,3.7144823114981707,rastrigin
4,1.5040106773388695,2.4172251432524208,-1.0367094258898808,0.0735491104985444,1.2241465942156946,1.0731455106385694,True,-0.15100108357712516,logei,0.0,False,14,8e599065-2a1b-49b0-8e88-aa69d861d1a4,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3",3.638939073438052,1.2241465942156946,2.414792479222357,14.737279756687187,2.414792479222357,3.6843199391717967,1.2241465942156946,2.414792479222357,rastrigin
5,-2.7779007717004904,1.5379884118752125,4.825950865414895,-2.061178012419264,0.11647793536900371,0.24623606153242,True,0.1297581261634163,logei,0.0,False,14,8e599065-2a1b-49b0-8e88-aa69d861d1a4,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3",3.638939073438052,1.2241465942156946,3.522461138069048,18.259740894756234,2.414792479222357,3.6519481789512467,1.2241465942156946,2.414792479222357,rastrigin
6,1.4793229679965727,3.4377410252018037,-2.08291151380698,0.5514297672401769,-0.2218158913346882,-0.11518522129024684,True,0.10663067004444136,logei,0.23692420002771541,False,14,8e599065-2a1b-49b0-8e88-aa69d861d1a4,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3",3.638939073438052,1.2241465942156946,3.86075496477274,22.120495859528972,2.414792479222357,3.6867493099214954,1.2241465942156946,2.414792479222357,rastrigin
7,1.5124984810640887,2.011080345933002,-0.619999383006462,-0.12114836457886363,1.3419718704987167,1.1406942643744382,True,-0.20127760612427847,logei,0.22735519998241216,False,14,8e599065-2a1b-49b0-8e88-aa69d861d1a4,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3",3.638939073438052,1.3419718704987167,2.296967202939335,24.417463062468308,2.296967202939335,3.488209008924044,1.3419718704987167,2.296967202939335,rastrigin
8,3.233830138138694,-1.0308934455755054,-0.8312746869779282,-1.7664697694942297,1.7441302958982126,1.699295437951377,True,-0.044834857946835616,logei,0.4724137000157498,False,14,8e599065-2a1b-49b0-8e88-aa69d861d1a4,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3",3.638939073438052,1.7441302958982126,1.8948087775398392,26.312271840008147,1.8948087775398392,3.2890339800010184,1.7441302958982126,1.8948087775398392,rastrigin
9,1.9589958845535482,-4.266091542947035,-0.9249980201820789,-1.7356016731350874,1.2209819728009392,33.08240135454957,True,31.86141938174863,logei,0.32942010002443567,False,14,8e599065-2a1b-49b0-8e88-aa69d861d1a4,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3",3.638939073438052,1.7441302958982126,2.4179571006371123,28.73022894064526,1.8948087775398392,3.1922476600716956,1.2209819728009392,2.4179571006371123,rastrigin
10,1.5192021077130924,-5.12,-2.843898648747563,-4.9292294801545475,-0.7293787847197555,28.65241659276813,True,29.381795377487887,logei,0.27870680001797155,False,14,8e599065-2a1b-49b0-8e88-aa69d861d1a4,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3",3.638939073438052,1.7441302958982126,4.368317858157807,33.09854679880307,1.8948087775398392,3.3098546798803072,1.2209819728009392,2.4179571006371123,rastrigin
11,0.12595641580807557,-4.849100981585558,5.053615364660908,3.7078156305953196,-0.4437542289436125,-0.5067986801833717,True,-0.06304445123975921,logei,0.34898800001246855,False,14,8e599065-2a1b-49b0-8e88-aa69d861d1a4,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3",3.638939073438052,1.7441302958982126,4.0826933023816645,37.181240101184734,1.8948087775398392,3.3801127364713395,1.2209819728009392,2.4179571006371123,rastrigin
12,4.306522257128917,-4.846146871431271,-1.266174494400572,5.12,-1.339127872245367,-0.6211471895648558,True,0.7179806826805112,logei,0.330008499964606,False,14,8e599065-2a1b-49b0-8e88-aa69d861d1a4,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3",3.638939073438052,1.7441302958982126,4.978066945683419,42.15930704686815,1.8948087775398392,3.5132755872390127,1.2209819728009392,2.4179571006371123,rastrigin
13,3.755240011763014,-4.83434538565479,-4.647839040069899,-2.442447858922559,-2.008284041654748,-1.8450255975172056,True,0.1632584441375422,logei,0.2321720999898389,False,14,8e599065-2a1b-49b0-8e88-aa69d861d1a4,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3",3.638939073438052,1.7441302958982126,5.6472231150928,47.80653016196095,1.8948087775398392,3.677425397073919,1.2209819728009392,2.4179571006371123,rastrigin
14,2.0300898677467902,-5.12,-3.5727399015091703,-4.168459292049977,-0.6548404416497033,-0.9347358903460908,True,-0.2798954486963875,logei,0.41032139997696504,False,14,8e599065-2a1b-49b0-8e88-aa69d861d1a4,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3",3.638939073438052,1.7441302958982126,4.293779515087755,52.100309677048706,1.8948087775398392,3.7214506912177647,1.2209819728009392,2.4179571006371123,rastrigin
15,1.5388050629967973,-4.826408026159521,-0.9201953649346097,-2.267611190756257,0.24698279139748938,-13.74716285586558,True,-13.99414564726307,logei,0.42950629995903,False,14,8e599065-2a1b-49b0-8e88-aa69d861d1a4,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3",3.638939073438052,1.7441302958982126,3.3919562820405624,55.492265959089266,1.8948087775398392,3.699484397272618,1.2209819728009392,2.4179571006371123,rastrigin
16,-5.12,-5.12,-5.12,-5.12,-2.042751973169554,-1.8408477764395077,True,0.20190419673004611,logei,0.15184340003179386,False,14,8e599065-2a1b-49b0-8e88-aa69d861d1a4,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3",3.638939073438052,1.7441302958982126,5.681691046607606,61.17395700569687,1.8948087775398392,3.8233723128560544,1.2209819728009392,2.4179571006371123,rastrigin
17,5.12,-5.12,5.075942128302171,-5.12,-1.942446777226251,-1.8170257133192154,True,0.12542106390703567,logei,0.15306979999877512,False,14,8e599065-2a1b-49b0-8e88-aa69d861d1a4,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3",3.638939073438052,1.7441302958982126,5.581385850664303,66.75534285636117,1.8948087775398392,3.926784873903598,1.2209819728009392,2.4179571006371123,rastrigin
18,0.6597647464736555,-5.12,-5.12,-5.12,-1.3985252285210448,-1.3132356849049196,True,0.08528954361612517,logei,0.17025169997941703,False,14,8e599065-2a1b-49b0-8e88-aa69d861d1a4,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3",3.638939073438052,1.7441302958982126,5.037464301959097,71.79280715832026,1.8948087775398392,3.9884892865733477,1.2209819728009392,2.4179571006371123,rastrigin
19,5.12,-5.12,-0.9125288145837597,-5.12,-0.7355399345670931,-0.4816811287238065,True,0.25385880584328663,logei,0.15369750000536442,False,14,8e599065-2a1b-49b0-8e88-aa69d861d1a4,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3",3.638939073438052,1.7441302958982126,4.374479008005145,76.1672861663254,1.8948087775398392,4.008804535069758,1.2209819728009392,2.4179571006371123,rastrigin
20,-1.06325123934547,-5.12,-0.6310258082219574,-5.12,-0.14017616533247942,-0.1946196145083301,True,-0.05444344917585067,logei,0.17336020001675934,False,14,8e599065-2a1b-49b0-8e88-aa69d861d1a4,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3",3.638939073438052,1.7441302958982126,3.7791152387705313,79.94640140509593,1.8948087775398392,3.9973200702547964,1.2209819728009392,2.4179571006371123,rastrigin
