run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1,response_x2,response_x3
8ca8f1d4-8093-42d1-9518-457788103ee5,yerkes_dodson,value,logei,10,exact,True,none,0.0,0,50,0,1,2,0.836968810674568,3.37109306803369,0.1643194757531687,106.75081485881192,2.1350162971762385,55.452427154936764,1.131682186835444,0.1643194757531687,55.452427154936764,"x0,x1,x2,x3",-0.4431970931924104,-0.0717622060586402,-0.1394084054933996,0.6924656012302588
8ca8f1d4-8093-42d1-9518-457788103ee5,yerkes_dodson,value,logei,10,exact,True,none,0.0,20,50,0,21,22,0.26709725275194757,3.37109306803369,0.1643194757531687,106.75081485881192,2.1350162971762385,55.452427154936764,0.2358807354261948,0.1643194757531687,55.452427154936764,"x0,x1,x2,x3",0.1019570142609183,0.0,0.0007867144866136044,-0.24687059515250737
7418edd9-71f2-4ddb-b344-ebb6f34519c5,yerkes_dodson,value,logei,10,exact,False,slip,0.15,0,50,0,1,2,0.836968810674568,1.7833728475281685,1.7520396962586902,164.8438765516429,3.296877531032858,108.90059175949554,2.2224610563162357,1.4899626280019267,109.52935289322085,"x0,x1,x2,x3",-0.4431970931924104,-0.0717622060586402,-0.1394084054933996,0.6924656012302588
68586934-1e4c-41db-a85f-23936018ecaf,yerkes_dodson,value,logei,10,exact,False,slip,0.15,20,50,0,21,22,0.25441668786448773,2.647822056507802,0.8875904872790565,145.73127220594483,2.914625444118897,80.36451267035086,1.0949181669921983,2.937965117648021,115.97512979340581,"x0,x1,x2,x3",0.1054079839024673,0.0,0.011985601003432877,-0.23124306121944477
58f83844-ac79-4e02-a33a-bcef8e1384eb,yerkes_dodson,value,logei,11,exact,True,none,0.0,0,50,0,1,2,0.69037676787909,3.3239349743580004,0.2114775694288582,93.79904042337866,1.875980808467573,27.79749818304885,0.5672958812867113,0.2114775694288582,27.79749818304885,"x0,x1,x2,x3",0.019355881808256314,0.4289331605202547,-0.5310777814691606,0.1010849410273534
58f83844-ac79-4e02-a33a-bcef8e1384eb,yerkes_dodson,value,logei,11,exact,True,none,0.0,20,50,0,21,22,0.19987222916266,3.3239349743580004,0.2114775694288582,93.79904042337866,1.875980808467573,27.79749818304885,0.2114775694288582,0.2114775694288582,27.79749818304885,"x0,x1,x2,x3",0.03127524816020316,-0.003446713325753581,0.1973215836416356,-0.004804127327170948
e8c3f585-dd64-475e-b127-822ee1635d6f,yerkes_dodson,value,logei,11,exact,False,slip,0.15,0,50,0,1,2,0.69037676787909,1.7932388656827003,1.742173678104158,180.9334564152931,3.618669128305862,121.03496522692986,2.4701013311618336,2.944476802611393,137.5360432632558,"x0,x1,x2,x3",0.019355881808256314,0.4289331605202547,-0.5310777814691606,0.1010849410273534
4677a8e1-f2b0-4130-8c42-6a2a49a72c3c,yerkes_dodson,value,logei,11,exact,False,slip,0.15,20,50,0,21,22,0.21921131606174502,3.279405132891132,0.2560074108957266,114.9963574831204,2.299927149662408,29.11112850632147,0.2560074108957266,0.2560074108957266,29.11112850632147,"x0,x1,x2,x3",-0.0500648310168586,0.03743595003632377,0.20209862050394095,-0.057461387209652326
0186ab4c-53bf-4b16-bb2e-48c3f022ab5b,yerkes_dodson,value,logei,7,exact,True,none,0.0,0,50,0,1,2,1.027096714485386,3.155030769930772,0.380381773856087,86.0817325291626,1.7216346505832518,39.080585130575294,0.7975629618484754,0.380381773856087,39.080585130575294,"x0,x1,x2,x3",-0.3249291816934416,-0.023660355573313585,-0.7704203856796188,0.5960212283921744
0186ab4c-53bf-4b16-bb2e-48c3f022ab5b,yerkes_dodson,value,logei,7,exact,True,none,0.0,20,50,0,21,22,0.46817598830774054,3.155030769930772,0.380381773856087,86.0817325291626,1.7216346505832518,39.080585130575294,0.5059455291337077,0.380381773856087,39.080585130575294,"x0,x1,x2,x3",-0.20672549430476717,0.30432753775851135,0.2835888836193914,-0.058441602319994956
701b0efe-5ab6-4cdc-a742-26cb1c023795,yerkes_dodson,value,logei,7,exact,False,slip,0.15,0,50,0,1,2,1.027096714485386,2.2712124581755897,1.264200085611269,155.08619095866848,3.10172381917337,93.40223954328758,1.9061681539446444,1.347217281418787,93.79622695468835,"x0,x1,x2,x3",-0.3249291816934416,-0.023660355573313585,-0.7704203856796188,0.5960212283921744
a90c81de-b548-434d-a01e-12bab2191219,yerkes_dodson,value,logei,7,exact,False,slip,0.15,20,50,0,21,22,0.4731957242180851,2.906873382596256,0.628539161190603,111.50429014931694,2.230085802986339,43.4088586505487,0.6551963401672734,0.2442061836721505,35.14569963390197,"x0,x1,x2,x3",-0.20890841054058645,0.3060911495906859,0.28903062242673416,-0.055145052956279084
442502f2-e6ae-4209-91d0-ac542fdbe62d,yerkes_dodson,value,logei,8,exact,True,none,0.0,0,50,0,1,2,0.915042661577232,3.383245306028683,0.1521672377581757,107.06599003470944,2.1413198006941885,46.81087337994044,0.9553239465293967,0.1521672377581757,46.81087337994044,"x0,x1,x2,x3",0.5429242350906553,-0.5961920367987317,0.11917103463728212,-0.41580003273067595
