iteration,x0,x1,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-380.3441123643396,-0.7394688613222797,-1.3387277521627092,-1.3387277521627092,-1.3387277521627092,0.0,False,False,0.0,qnei,0.0,False,11,076b6635-a61e-4a89-b1fc-4c2415e8a4c6,none,0.0,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,-1.3387277521627092,4.543773283217768,4.543773283217768,4.543773283217768,4.543773283217768,-1.3387277521627092,4.543773283217768,eggholder
2,103.93431820631804,-482.6224554271288,-1.3260358375542693,-1.3260358375542693,-1.3260358375542693,0.0,False,False,0.0,qnei,0.0,False,11,076b6635-a61e-4a89-b1fc-4c2415e8a4c6,none,0.0,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,-1.3260358375542693,4.531081368609328,9.074854651827096,4.531081368609328,4.537427325913548,-1.3260358375542693,4.531081368609328,eggholder
3,-360.5236893926851,438.48808751141837,-0.7350220338372151,-0.7350220338372151,-0.7350220338372151,0.0,False,False,0.0,qnei,0.0,False,11,076b6635-a61e-4a89-b1fc-4c2415e8a4c6,none,0.0,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,-0.7350220338372151,3.940067564892274,13.01492221671937,3.940067564892274,4.338307405573123,-0.7350220338372151,3.940067564892274,eggholder
4,-439.88933001810244,-379.11147581511887,2.3037211741727988,2.3037211741727988,2.3037211741727988,0.0,False,False,0.0,qnei,0.0,False,11,076b6635-a61e-4a89-b1fc-4c2415e8a4c6,none,0.0,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,0.90132435688226,13.91624657360163,0.90132435688226,3.4790616434004074,2.3037211741727988,0.90132435688226,eggholder
5,459.08833617077767,124.80879902349602,-0.9373089677051462,-0.9373089677051462,-0.9373089677051462,0.0,False,False,0.0,qnei,0.0,False,11,076b6635-a61e-4a89-b1fc-4c2415e8a4c6,none,0.0,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,4.142354498760205,18.058601072361835,0.90132435688226,3.611720214472367,2.3037211741727988,0.90132435688226,eggholder
6,-512.0,-445.7110952817462,1.0110279514987868,1.0110279514987868,1.0110279514987868,0.0,False,False,0.0,qnei,0.16186930000549182,False,11,076b6635-a61e-4a89-b1fc-4c2415e8a4c6,none,0.0,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,2.194017579556272,20.252618651918105,0.90132435688226,3.3754364419863507,2.3037211741727988,0.90132435688226,eggholder
7,-357.36294579919974,-350.0715471859236,-1.1170060222387344,-1.1170060222387344,-1.1170060222387344,0.0,False,False,0.0,qnei,0.17271179999806918,False,11,076b6635-a61e-4a89-b1fc-4c2415e8a4c6,none,0.0,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,4.322051553293793,24.5746702052119,0.90132435688226,3.5106671721731284,2.3037211741727988,0.90132435688226,eggholder
8,-456.4634222332481,-512.0,-1.799695102048254,-1.799695102048254,-1.799695102048254,0.0,False,False,0.0,qnei,0.2009379000082845,False,11,076b6635-a61e-4a89-b1fc-4c2415e8a4c6,none,0.0,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,5.004740633103313,29.579410838315212,0.90132435688226,3.6974263547894015,2.3037211741727988,0.90132435688226,eggholder
9,-469.2693597258156,-389.5984459474693,2.535391632726606,2.535391632726606,2.535391632726606,0.0,False,False,0.0,qnei,0.20093869999982417,False,11,076b6635-a61e-4a89-b1fc-4c2415e8a4c6,none,0.0,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.535391632726606,0.6696538983284528,30.249064736643664,0.6696538983284528,3.361007192960407,2.535391632726606,0.6696538983284528,eggholder
10,-478.19729204180163,-357.2870643870429,0.40672296670008184,0.40672296670008184,0.40672296670008184,0.0,False,False,0.0,qnei,0.21169589999772143,False,11,076b6635-a61e-4a89-b1fc-4c2415e8a4c6,none,0.0,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.535391632726606,2.7983225643549767,33.04738730099864,0.6696538983284528,3.3047387300998645,2.535391632726606,0.6696538983284528,eggholder
