iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,379.1351848653667,-218.2991778943433,-0.7589797958595326,-0.8386623783638976,True,-0.079682582504365,logei,0.0,False,9,4f3bd3a4-8754-4611-8998-6a04145180bc,bias,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,-0.7589797958595326,3.9640253269145913,3.9640253269145913,3.9640253269145913,3.9640253269145913,-0.7589797958595326,3.9640253269145913,eggholder
2,105.62370565279934,284.1949009102631,0.9657300948112961,1.187778851231908,True,0.22204875642061195,logei,0.0,False,9,4f3bd3a4-8754-4611-8998-6a04145180bc,bias,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,0.9657300948112961,2.2393154362437624,6.203340763158353,2.2393154362437624,3.1016703815791766,0.9657300948112961,2.2393154362437624,eggholder
3,221.26042071405084,425.3492433822797,-1.4386092571271623,-1.8597014446959657,True,-0.4210921875688034,logei,0.0,False,9,4f3bd3a4-8754-4611-8998-6a04145180bc,bias,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,0.9657300948112961,4.643654788182221,10.846995551340575,2.2393154362437624,3.6156651837801914,0.9657300948112961,2.2393154362437624,eggholder
4,369.04309676327387,428.2753321459327,-0.13131650356244426,-0.8766364541033916,True,-0.7453199505409474,logei,0.0,False,9,4f3bd3a4-8754-4611-8998-6a04145180bc,bias,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,0.9657300948112961,3.336362034617503,14.183357585958078,2.2393154362437624,3.5458393964895194,0.9657300948112961,2.2393154362437624,eggholder
5,-484.77415990518045,-64.25804786738308,-0.5776674838730664,-0.5433403891509048,True,0.034327094722161666,logei,0.0,False,9,4f3bd3a4-8754-4611-8998-6a04145180bc,bias,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,0.9657300948112961,3.782713014928125,17.9660706008862,2.2393154362437624,3.5932141201772403,0.9657300948112961,2.2393154362437624,eggholder
6,80.0927248918632,247.4891862054028,-0.3029285374892863,-0.6149090057901738,True,-0.31198046830088755,logei,0.2748866999754682,False,9,4f3bd3a4-8754-4611-8998-6a04145180bc,bias,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,0.9657300948112961,3.5079740685443452,21.474044669430548,2.2393154362437624,3.5790074449050913,0.9657300948112961,2.2393154362437624,eggholder
7,115.6579553134975,298.62144197638276,1.2818206275785873,0.7469359913194775,True,-0.5348846362591098,logei,0.2627395000017714,False,9,4f3bd3a4-8754-4611-8998-6a04145180bc,bias,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,1.2818206275785873,1.9232249034764715,23.397269572907017,1.9232249034764715,3.3424670818438598,0.9657300948112961,2.2393154362437624,eggholder
8,197.72695377916702,281.67131658518014,0.45451263481274906,0.19926200536889005,True,-0.255250629443859,logei,0.18868619998102076,False,9,4f3bd3a4-8754-4611-8998-6a04145180bc,bias,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,1.2818206275785873,2.7505328962423095,26.147802469149326,1.9232249034764715,3.2684753086436658,0.9657300948112961,2.2393154362437624,eggholder
9,46.12383609141837,285.6758679020744,-0.14645616700939063,-0.25550346673363683,True,-0.1090472997242462,logei,0.27406450000125915,False,9,4f3bd3a4-8754-4611-8998-6a04145180bc,bias,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,1.2818206275785873,3.351501698064449,29.499304167213776,1.9232249034764715,3.277700463023753,0.9657300948112961,2.2393154362437624,eggholder
10,128.79243764619034,280.1969980391178,1.3032767240104328,1.5238069741092715,True,0.22053025009883864,logei,0.3446414999780245,False,9,4f3bd3a4-8754-4611-8998-6a04145180bc,bias,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,1.3032767240104328,1.901768807044626,31.4010729742584,1.901768807044626,3.14010729742584,1.3032767240104328,1.901768807044626,eggholder
