iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-371.4297972308004,-0.7221375598850273,101.49835762335749,-471.31099162805543,-0.8918499759923152,-4.157709346609302,True,-3.2658593706169867,qnei,0.0,False,1.6667,11,affeaec0-6b8d-4a16-8795-a31b758de3da,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3",4.328390371778852,-0.8918499759923152,5.220240347771167,5.220240347771167,5.220240347771167,5.220240347771167,-0.8918499759923152,5.220240347771167,schwefel
2,-352.0739154225441,428.2110229603695,-429.57942384580315,-370.226050600702,-0.27994160524838874,0.4042861890252891,True,0.6842277942736779,qnei,0.0,False,1.6667,11,affeaec0-6b8d-4a16-8795-a31b758de3da,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3",4.328390371778852,-0.27994160524838874,4.608331977027241,9.828572324798408,4.608331977027241,4.914286162399204,-0.27994160524838874,4.608331977027241,schwefel
3,448.3284532917751,121.8835927963828,-131.00687627020903,11.390021803262641,0.8278653217722474,2.9617720083895627,True,2.1339066866173155,qnei,0.0,False,1.6667,11,affeaec0-6b8d-4a16-8795-a31b758de3da,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3",4.328390371778852,0.8278653217722474,3.5005250500066047,13.329097374805013,3.5005250500066047,4.443032458268338,0.8278653217722474,3.5005250500066047,schwefel
4,162.8429525167993,-224.69118423887068,-362.03192713304463,288.0395945039919,-1.1748409618089777,-4.595879477998024,True,-3.4210385161890464,qnei,0.0,False,1.6667,11,affeaec0-6b8d-4a16-8795-a31b758de3da,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3",4.328390371778852,0.8278653217722474,5.50323133358783,18.832328708392843,3.5005250500066047,4.708082177098211,0.8278653217722474,3.5005250500066047,schwefel
5,170.3605841024838,12.382313483160488,316.73643596965803,49.07526887002632,-0.433117793205971,-2.39389562561861,True,-1.960777832412639,qnei,0.0,False,1.6667,11,affeaec0-6b8d-4a16-8795-a31b758de3da,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3",4.328390371778852,0.8278653217722474,4.761508164984823,23.59383687337767,3.5005250500066047,4.718767374675534,0.8278653217722474,3.5005250500066047,schwefel
6,500.0,224.2369505912723,-189.13696002119525,-44.51402623522145,-0.5751159849856896,2.429485502152088,True,3.0046014871377777,qnei,0.30583989998558536,False,1.6667,11,affeaec0-6b8d-4a16-8795-a31b758de3da,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3",4.328390371778852,0.8278653217722474,4.903506356764542,28.49734323014221,3.5005250500066047,4.749557205023701,0.8278653217722474,3.5005250500066047,schwefel
7,500.0,96.870100460776,-11.698113104556311,-101.06246633781063,-0.40613820724433536,2.0404739113513366,True,2.446612118595672,qnei,0.3575293999747373,False,1.6667,11,affeaec0-6b8d-4a16-8795-a31b758de3da,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3",4.328390371778852,0.8278653217722474,4.734528579023188,33.2318718091654,3.5005250500066047,4.7474102584521995,0.8278653217722474,3.5005250500066047,schwefel
8,500.0,134.513851197795,-454.89913371208706,271.42576450731525,-1.962060497023928,-4.903393804390397,True,-2.9413333073664694,qnei,0.38848350004991516,False,1.6667,11,affeaec0-6b8d-4a16-8795-a31b758de3da,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3",4.328390371778852,0.8278653217722474,6.29045086880278,39.52232267796818,3.5005250500066047,4.940290334746022,0.8278653217722474,3.5005250500066047,schwefel
9,500.0,500.0,-62.05339644103955,48.354050500931436,-1.0154253827387856,-0.39474093571060764,True,0.6206844470281779,qnei,0.4113050000160001,False,1.6667,11,affeaec0-6b8d-4a16-8795-a31b758de3da,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3",4.328390371778852,0.8278653217722474,5.343815754517637,44.86613843248581,3.5005250500066047,4.9851264924984235,0.8278653217722474,3.5005250500066047,schwefel
10,226.4974117536979,-9.893862781634839,-156.78578987033347,-86.82732208019839,0.35221506871921227,10.538560831121234,True,10.186345762402022,qnei,0.37009839998790994,False,1.6667,11,affeaec0-6b8d-4a16-8795-a31b758de3da,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3",4.328390371778852,0.8278653217722474,3.9761753030596396,48.84231373554545,3.5005250500066047,4.884231373554545,0.35221506871921227,3.9761753030596396,schwefel
11,171.88006985960192,-340.0782420554805,-205.75125415151496,-127.0040797184479,0.3742083619564744,4.959049201393276,True,4.584840839436802,qnei,0.34907850000308827,False,1.6667,11,affeaec0-6b8d-4a16-8795-a31b758de3da,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3",4.328390371778852,0.8278653217722474,3.9541820098223774,52.79649574536783,3.5005250500066047,4.799681431397075,0.35221506871921227,3.9761753030596396,schwefel
12,178.58482705308376,129.52735592107595,-188.0765608088171,-119.8659162871001,-0.11371014945042236,4.592751747479153,True,4.706461896929575,qnei,0.2120423999731429,False,1.6667,11,affeaec0-6b8d-4a16-8795-a31b758de3da,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3",4.328390371778852,0.8278653217722474,4.442100521229274,57.2385962665971,3.5005250500066047,4.769883022216425,0.35221506871921227,3.9761753030596396,schwefel
13,237.98199103918006,-98.76857555653146,-164.907729696343,-82.32542685039974,0.10696254536303351,1.199561283594429,True,1.0925987382313953,qnei,0.3081044999998994,False,1.6667,11,affeaec0-6b8d-4a16-8795-a31b758de3da,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3",4.328390371778852,0.8278653217722474,4.221427826415819,61.46002409301292,3.5005250500066047,4.7276941610009935,0.35221506871921227,3.9761753030596396,schwefel
14,-307.4831735028198,138.04025804124268,-337.7503227137403,-92.36382593498935,0.9485003948328405,1.460606711107518,True,0.5121063162746775,qnei,0.38982209999812767,False,1.6667,11,affeaec0-6b8d-4a16-8795-a31b758de3da,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3",4.328390371778852,0.9485003948328405,3.3798899769460116,64.83991406995894,3.3798899769460116,4.6314224335684955,0.35221506871921227,3.9761753030596396,schwefel
