dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,metric,n_pairs,mean_diff,median_diff,std_diff,cohens_dz,ci95_low,ci95_high,dz_ci95_low,dz_ci95_high,t_stat,p_value_t,wilcoxon_stat,p_value_wilcoxon,p_value_t_fdr_bh,p_value_wilcoxon_fdr_bh
stevens,value,exact,gaussian,0,0.25,logei,auc_simple_regret_excess_true,5,0.6123936593280837,-0.17500187666586164,2.755191752576928,0.22226897955661798,-2.8086287479946206,4.033416066650788,-0.6797012439592208,1.0983759953062493,0.49700854757810886,0.6452597196651565,6.0,0.8125,0.6452597196651565,0.8125
stevens,value,exact,gaussian,0,0.25,pi,auc_simple_regret_excess_true,5,10.622854763068943,9.320018747603218,10.153587873435221,1.0462168541291166,-1.9844897519738893,23.230199278111776,-0.11056345702202314,2.131562077935925,2.339412005038686,0.07942943451243833,0.0,0.0625,0.09531532141492599,0.075
stevens,value,exact,gaussian,0,1.0,logei,auc_simple_regret_excess_true,5,23.317850909841404,25.302745548038367,5.085874745299766,4.584826028480382,17.002903339228943,29.632798480453864,1.4417023666671345,7.7575242776476765,10.251982664692521,0.0005103437444561691,0.0,0.0625,0.003062062466737015,0.075
stevens,value,exact,gaussian,0,1.0,pi,auc_simple_regret_excess_true,5,34.66951656453405,33.07834439373964,18.64554747754141,1.8593992268821034,11.518011534871878,57.821021594196225,0.31491578057816794,3.3479735147154055,4.157743068618937,0.01417105812441698,0.0,0.0625,0.02834211624883396,0.075
stevens,value,exact,gaussian,0,5.0,logei,auc_simple_regret_excess_true,5,51.14517955486613,48.08991435602988,38.71375993843095,1.321111140747003,3.0756976042132607,99.214661505519,0.043170906842883196,2.5294210749820265,2.954094316542591,0.0417988947331812,0.0,0.0625,0.0626983420997718,0.075
stevens,value,exact,gaussian,0,5.0,pi,auc_simple_regret_excess_true,5,44.88769026782369,46.94276959650117,11.783443809883357,3.809386372273797,30.25661231423453,59.518768221412856,1.1428065360254898,6.483955315111741,8.518046880965532,0.001042089536266866,0.0,0.0625,0.003126268608800598,0.075
stevens,value,exact,gaussian,20,0.25,logei,auc_simple_regret_excess_true,5,0.0,0.0,0.0,,,,,,,,,,,
stevens,value,exact,gaussian,20,0.25,pi,auc_simple_regret_excess_true,5,0.0,0.0,0.0,,,,,,,,,,,
stevens,value,exact,gaussian,20,1.0,logei,auc_simple_regret_excess_true,5,0.0,0.0,0.0,,,,,,,,,,,
stevens,value,exact,gaussian,20,1.0,pi,auc_simple_regret_excess_true,5,0.0,0.0,0.0,,,,,,,,,,,
stevens,value,exact,gaussian,20,5.0,logei,auc_simple_regret_excess_true,5,0.0,0.0,0.0,,,,,,,,,,,
stevens,value,exact,gaussian,20,5.0,pi,auc_simple_regret_excess_true,5,0.0,0.0,0.0,,,,,,,,,,,
