run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1,response_x2,response_x3,response_x4
c42c3b8a-d379-4caf-b1cd-4c90ea8d034e,michalewicz,value,aei,10,exact,True,none,0.0,0,50,0,1,2,3.409690555775156,5.789150229613258,2.25857093707572,323.17353847006126,6.4634707694012254,230.27264864651198,4.699441809112489,2.25857093707572,230.27264864651198,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926
c42c3b8a-d379-4caf-b1cd-4c90ea8d034e,michalewicz,value,aei,10,exact,True,none,0.0,20,50,0,21,22,0.5276843611266385,5.789150229613258,2.25857093707572,323.17353847006126,6.4634707694012254,230.27264864651198,2.8942850698923346,2.25857093707572,230.27264864651198,"x0,x1,x2,x3,x4",0.0,0.4393061754700316,0.016950725943254863,-0.23569947103629207,-0.17210258979670034
5d19fa2b-f74a-4595-94e5-8cfd99e85f21,michalewicz,value,aei,10,exact,False,gaussian,0.05,0,50,0,1,2,3.409690555775156,6.018259773739996,2.029461392948982,335.85978993984344,6.717195798796869,266.31046190142104,5.434907385743286,2.029461392948982,266.31046190142104,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926
07abd0fd-7bc3-4c0a-9d35-0bba22771d96,michalewicz,value,aei,10,exact,False,gaussian,0.25,0,50,0,1,2,3.409690555775156,3.939292541455537,4.108428625233442,360.583219576832,7.2116643915366385,252.30493718663016,5.149080350747554,4.108428625233442,252.40142064048885,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926
ac6f1108-0a1b-4da9-b903-758fadc4ca95,michalewicz,value,aei,10,exact,False,gaussian,1.0,0,50,0,1,2,3.409690555775156,1.9780556647275287,6.06966550196145,407.0087838437421,8.140175676874842,325.83151689724644,6.649622793821356,6.167014439010332,347.16760211008045,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926
1681dd75-de72-4324-a70f-77b0109da2d2,michalewicz,value,aei,10,exact,False,gaussian,5.0,0,50,0,1,2,3.409690555775156,0.8117092682594148,7.236011898429563,420.0114327026472,8.400228654052944,361.5965840750111,7.379522123979818,7.6716928745925745,431.6659965386794,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926
67cb7b2b-644b-47a0-b289-6edc3746933e,michalewicz,value,aei,10,exact,False,gaussian,0.05,20,50,0,21,22,0.582605677359034,4.6381053592081845,3.409615807480794,350.2661182490709,7.005322364981419,253.02532488278894,3.6788601125225737,3.409615807480794,253.02532488278894,"x0,x1,x2,x3,x4",0.0,0.4915940125576044,0.016066352574608977,-0.2627141312300352,-0.16878346979336856
cb601da7-19c9-4409-8445-091a19cc8d13,michalewicz,value,aei,10,exact,False,gaussian,0.25,20,50,0,21,22,0.472371380773385,5.11446456630007,2.9332566003889085,316.72489688165166,6.334497937633033,251.33160071279244,3.620455830798559,2.9332566003889085,252.20405721321046,"x0,x1,x2,x3,x4",0.0,0.3860082374951008,0.01770469819883025,-0.20813990451002695,-0.1746330031005745
d2b5c779-f951-4925-bb43-6940b1a9460c,michalewicz,value,aei,10,exact,False,gaussian,1.0,20,50,0,21,22,0.5787869919460932,4.346266330268116,3.7014548364208624,335.1334049329952,6.702668098659903,268.0012436892329,4.1952711058482315,3.8576192571826713,280.59125631517435,"x0,x1,x2,x3,x4",0.0,0.4879893656281953,0.016100218765864982,-0.26085628720684007,-0.16898384970213098
9a845be8-9adf-4d33-a224-c6e30f58964d,michalewicz,value,aei,10,exact,False,gaussian,5.0,20,50,0,21,22,0.3659296278646657,2.2850330953821776,5.762688071306801,422.3208226436895,8.44641645287379,313.5994219013095,5.767622078678455,9.097871305174811,381.28078727692883,"x0,x1,x2,x3,x4",-0.046243981063082806,0.20521180670578953,-0.010106154058806549,-0.12274643684626163,-0.2729199132435045
db452fa6-1354-4466-aecf-6d83d419b30d,michalewicz,value,aei,11,exact,True,none,0.0,0,50,0,1,2,4.57017014560389,3.133581177750025,4.914139988938953,356.7179274769203,7.134358549538406,277.5582542632933,5.664454168638638,4.914139988938953,277.5582542632933,"x0,x1,x2,x3,x4",2.5121457262230966,-1.347294900034295,-1.481965935395698,2.889132524111535,1.488981425934305
db452fa6-1354-4466-aecf-6d83d419b30d,michalewicz,value,aei,11,exact,True,none,0.0,20,50,0,21,22,0.40427797557396733,3.133581177750025,4.914139988938953,356.7179274769203,7.134358549538406,277.5582542632933,4.932808062202715,4.914139988938953,277.5582542632933,"x0,x1,x2,x3,x4",-0.012186236401398709,-0.09834607935398632,-0.3392262124834582,-0.09981872382146051,-0.1690621926719178
7823f486-2615-4ba2-9b70-446690a3edfc,michalewicz,value,aei,11,exact,False,gaussian,0.05,0,50,0,1,2,4.57017014560389,3.1703490548731,4.877372111815879,380.2617976748873,7.605235953497746,315.38074493895465,6.436341733448054,4.877372111815879,315.40919659900516,"x0,x1,x2,x3,x4",2.5121457262230966,-1.347294900034295,-1.481965935395698,2.889132524111535,1.488981425934305
