error_model,variant,jitter_std,jitter_iteration,k,tolerance,budget,n_runs,n_landscapes,mean_extra,ci_low,ci_high,median_extra,mean_extra_reached,mean_multiplier,censored_fraction
gaussian,inc-lcb,0.05,0,10,0.01,50,200,20,10.885000000000002,9.254874999999998,12.610124999999996,3.0,5.8654970760233915,2.0885,0.145
gaussian,inc-lcb,0.05,0,25,0.01,50,200,20,16.105,14.025,18.270125000000004,18.5,4.6,1.6442,0.45
gaussian,inc-lcb,0.05,20,10,0.01,50,200,20,4.215000000000001,3.349875,5.1499999999999995,2.0,3.8434343434343434,1.4215,0.01
gaussian,inc-lcb,0.05,20,25,0.01,50,200,20,9.325,7.50475,11.530375,5.0,3.793548387096774,1.3730000000000002,0.225
gaussian,inc-lcb,0.25,0,10,0.01,50,200,20,20.22,18.614749999999997,21.865125000000003,11.0,2.9357798165137616,3.022,0.455
gaussian,inc-lcb,0.25,0,25,0.01,50,200,20,21.619999999999997,19.394875,23.905125,26.0,3.0684931506849313,1.8647999999999998,0.635
gaussian,inc-lcb,0.25,20,10,0.01,50,200,20,4.555000000000001,3.475,5.675124999999999,2.0,3.443298969072165,1.4555,0.03
gaussian,inc-lcb,0.25,20,25,0.01,50,200,20,11.59,9.414874999999999,13.885,5.5,1.6796875,1.4636000000000002,0.36
gaussian,inc-lcb,1.0,0,10,0.01,50,200,20,24.330000000000002,21.44925,27.230125,40.0,5.457446808510638,3.4330000000000007,0.53
gaussian,inc-lcb,1.0,0,25,0.01,50,200,20,26.104999999999997,24.220000000000002,28.120249999999995,29.0,5.021739130434782,2.0442,0.77
gaussian,inc-lcb,1.0,20,10,0.01,50,200,20,5.334999999999999,3.8948750000000003,7.095000000000001,2.0,2.8449197860962565,1.5335000000000003,0.065
gaussian,inc-lcb,1.0,20,25,0.01,50,200,20,12.475,10.024750000000001,14.780125,7.0,0.8559322033898306,1.499,0.41
gaussian,inc-lcb,5.0,0,10,0.01,50,200,20,26.455000000000002,22.564874999999994,30.54562499999999,40.0,4.3125,3.6455,0.6
gaussian,inc-lcb,5.0,0,25,0.01,50,200,20,28.755000000000003,26.12475,31.340124999999997,30.0,2.8,2.1502,0.875
gaussian,inc-lcb,5.0,20,10,0.01,50,200,20,5.244999999999999,3.934875,6.710125000000001,2.0,3.1534391534391535,1.5245,0.055
gaussian,inc-lcb,5.0,20,25,0.01,50,200,20,13.73,11.244874999999999,16.23525,9.0,0.08411214953271028,1.5492000000000001,0.465
